Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  16.12           42.98                  1.10% , 1.13         1914.88 , 998.00          189.84 , 183.00            2149.31 , 1851.00      923.72
  16.17           47.17                  1.13% , 0.82         1967.10 , 998.00          137.76 , 183.00            2150.23 , 1851.00     1014.34
  16.18           43.91                  1.11% , 1.03         1932.29 , 998.00          173.04 , 183.00            2150.51 , 1851.00      944.25
  16.19           45.49                  1.12% , 0.93         1949.70 , 998.00          156.24 , 183.00            2150.71 , 1851.00      978.46
  16.21           43.02                  1.10% , 1.14         1914.88 , 998.00          191.52 , 183.00            2150.99 , 1851.00       925.4
  16.26           47.06                  1.13% , 0.83         1967.10 , 998.00          139.44 , 183.00            2151.91 , 1851.00     1012.66
  16.27            43.8                  1.11% , 1.04         1932.29 , 998.00          174.72 , 183.00            2152.19 , 1851.00      942.57
  16.28           45.38                  1.12% , 0.94         1949.70 , 998.00          157.92 , 183.00            2152.39 , 1851.00      976.78
   16.3           43.07                  1.10% , 1.15         1914.88 , 998.00          193.20 , 183.00            2152.67 , 1851.00      927.08
  16.35           46.94                  1.13% , 0.84         1967.10 , 998.00          141.12 , 183.00            2153.59 , 1851.00     1010.98
  16.36           43.68                  1.11% , 1.05         1932.29 , 998.00          176.40 , 183.00            2153.87 , 1851.00      940.89
  16.37           45.27                  1.12% , 0.95         1949.70 , 998.00          159.60 , 183.00            2154.07 , 1851.00       975.1
  16.39           43.11                  1.10% , 1.16         1914.88 , 998.00          194.88 , 183.00            2154.35 , 1851.00      928.76
  16.44           46.83                  1.13% , 0.85         1967.10 , 998.00          142.80 , 183.00            2155.27 , 1851.00      1009.3
  16.45           43.57                  1.11% , 1.06         1932.29 , 998.00          178.08 , 183.00            2155.55 , 1851.00      939.21
  16.46           45.15                  1.12% , 0.96         1949.70 , 998.00          161.28 , 183.00            2155.75 , 1851.00      973.42
  16.48           43.16                  1.10% , 1.17         1914.88 , 998.00          196.56 , 183.00            2156.03 , 1851.00      930.44
  16.53           46.72                  1.13% , 0.86         1967.10 , 998.00          144.48 , 183.00            2156.95 , 1851.00     1007.62
  16.54           43.46                  1.11% , 1.07         1932.29 , 998.00          179.76 , 183.00            2157.23 , 1851.00      937.53
  16.55           45.04                  1.12% , 0.97         1949.70 , 998.00          162.96 , 183.00            2157.43 , 1851.00      971.74
  16.57            43.2                  1.10% , 1.18         1914.88 , 998.00          198.24 , 183.00            2157.71 , 1851.00      932.12
  16.62            46.6                  1.13% , 0.87         1967.10 , 998.00          146.16 , 183.00            2158.63 , 1851.00     1005.94
  16.63           43.35                  1.11% , 1.08         1932.29 , 998.00          181.44 , 183.00            2158.91 , 1851.00      935.85
  16.65           44.93                  1.12% , 0.98         1949.70 , 998.00          164.64 , 183.00            2159.11 , 1851.00      970.06
  16.66           43.24                  1.10% , 1.19         1914.88 , 998.00          199.92 , 183.00            2159.39 , 1851.00       933.8
  16.71           46.49                  1.13% , 0.88         1967.10 , 998.00          147.84 , 183.00            2160.31 , 1851.00     1004.26
  16.73           43.25                  1.11% , 1.09         1932.29 , 998.00          183.12 , 183.00            2160.59 , 1851.00      934.41
  16.74           44.82                  1.12% , 0.99         1949.70 , 998.00          166.32 , 183.00            2160.79 , 1851.00      968.38
   16.8           46.37                  1.13% , 0.89         1967.10 , 998.00          149.52 , 183.00            2161.99 , 1851.00     1002.58
  16.82           43.29                  1.11% , 1.10         1932.29 , 998.00          184.80 , 183.00            2162.27 , 1851.00      936.09
  16.83            44.7                  1.12% , 1.00         1949.70 , 998.00          168.00 , 183.00            2162.47 , 1851.00       966.7
  16.89           46.26                  1.13% , 0.90         1967.10 , 998.00          151.20 , 183.00            2163.67 , 1851.00      1000.9
   16.9           47.84                  1.14% , 0.80         1984.51 , 998.00          134.40 , 183.00            2163.87 , 1851.00     1035.11
  16.91           43.34                  1.11% , 1.11         1932.29 , 998.00          186.48 , 183.00            2163.95 , 1851.00      937.77
  16.92           44.59                  1.12% , 1.01         1949.70 , 998.00          169.68 , 183.00            2164.15 , 1851.00      965.02
  16.98           46.15                  1.13% , 0.91         1967.10 , 998.00          152.88 , 183.00            2165.35 , 1851.00      999.22
  16.99           47.72                  1.14% , 0.81         1984.51 , 998.00          136.08 , 183.00            2165.55 , 1851.00     1033.43
   17.0           43.38                  1.11% , 1.12         1932.29 , 998.00          188.16 , 183.00            2165.63 , 1851.00      939.45
  17.01           44.48                  1.12% , 1.02         1949.70 , 998.00          171.36 , 183.00            2165.83 , 1851.00      963.34
  17.07           46.03                  1.13% , 0.92         1967.10 , 998.00          154.56 , 183.00            2167.03 , 1851.00      997.54
  17.08           47.61                  1.14% , 0.82         1984.51 , 998.00          137.76 , 183.00            2167.23 , 1851.00     1031.75
  17.09           43.42                  1.11% , 1.13         1932.29 , 998.00          189.84 , 183.00            2167.31 , 1851.00      941.13
   17.1           44.37                  1.12% , 1.03         1949.70 , 998.00          173.04 , 183.00            2167.51 , 1851.00      961.66
  17.16           45.92                  1.13% , 0.93         1967.10 , 998.00          156.24 , 183.00            2168.71 , 1851.00      995.86
  17.17           47.49                  1.14% , 0.83         1984.51 , 998.00          139.44 , 183.00            2168.91 , 1851.00     1030.07
  17.18           43.47                  1.11% , 1.14         1932.29 , 998.00          191.52 , 183.00            2168.99 , 1851.00      942.81
  17.19           44.26                  1.12% , 1.04         1949.70 , 998.00          174.72 , 183.00            2169.19 , 1851.00      959.98
  17.25           45.81                  1.13% , 0.94         1967.10 , 998.00          157.92 , 183.00            2170.39 , 1851.00      994.18
  17.27           43.51                  1.11% , 1.15         1932.29 , 998.00          193.20 , 183.00            2170.67 , 1851.00      944.49
  17.27           47.38                  1.14% , 0.84         1984.51 , 998.00          141.12 , 183.00            2170.59 , 1851.00     1028.39
  17.28           44.14                  1.12% , 1.05         1949.70 , 998.00          176.40 , 183.00            2170.87 , 1851.00       958.3
  17.35           45.69                  1.13% , 0.95         1967.10 , 998.00          159.60 , 183.00            2172.07 , 1851.00       992.5
  17.36           43.56                  1.11% , 1.16         1932.29 , 998.00          194.88 , 183.00            2172.35 , 1851.00      946.17
  17.36           47.26                  1.14% , 0.85         1984.51 , 998.00          142.80 , 183.00            2172.27 , 1851.00     1026.71
  17.37           44.03                  1.12% , 1.06         1949.70 , 998.00          178.08 , 183.00            2172.55 , 1851.00      956.62
  17.44           45.58                  1.13% , 0.96         1967.10 , 998.00          161.28 , 183.00            2173.75 , 1851.00      990.82
  17.45            43.6                  1.11% , 1.17         1932.29 , 998.00          196.56 , 183.00            2174.03 , 1851.00      947.85
  17.45           47.15                  1.14% , 0.86         1984.51 , 998.00          144.48 , 183.00            2173.95 , 1851.00     1025.03
  17.46           43.92                  1.12% , 1.07         1949.70 , 998.00          179.76 , 183.00            2174.23 , 1851.00      954.94
  17.53           45.47                  1.13% , 0.97         1967.10 , 998.00          162.96 , 183.00            2175.43 , 1851.00      989.14
  17.54           43.64                  1.11% , 1.18         1932.29 , 998.00          198.24 , 183.00            2175.71 , 1851.00      949.53
  17.54           47.04                  1.14% , 0.87         1984.51 , 998.00          146.16 , 183.00            2175.63 , 1851.00     1023.35
  17.55           43.81                  1.12% , 1.08         1949.70 , 998.00          181.44 , 183.00            2175.91 , 1851.00      953.26
  17.62           45.36                  1.13% , 0.98         1967.10 , 998.00          164.64 , 183.00            2177.11 , 1851.00      987.46
  17.63           43.69                  1.11% , 1.19         1932.29 , 998.00          199.92 , 183.00            2177.39 , 1851.00      951.21
  17.63           46.92                  1.14% , 0.88         1984.51 , 998.00          147.84 , 183.00            2177.31 , 1851.00     1021.67
  17.64           43.71                  1.12% , 1.09         1949.70 , 998.00          183.12 , 183.00            2177.59 , 1851.00      951.82
  17.71           45.24                  1.13% , 0.99         1967.10 , 998.00          166.32 , 183.00            2178.79 , 1851.00      985.78
  17.72           46.81                  1.14% , 0.89         1984.51 , 998.00          149.52 , 183.00            2178.99 , 1851.00     1019.99
  17.73           43.75                  1.12% , 1.10         1949.70 , 998.00          184.80 , 183.00            2179.27 , 1851.00       953.5
   17.8           45.13                  1.13% , 1.00         1967.10 , 998.00          168.00 , 183.00            2180.47 , 1851.00       984.1
  17.81            46.7                  1.14% , 0.90         1984.51 , 998.00          151.20 , 183.00            2180.67 , 1851.00     1018.31
  17.82           48.26                  1.15% , 0.80         2001.92 , 998.00          134.40 , 183.00            2180.87 , 1851.00     1052.52
  17.83            43.8                  1.12% , 1.11         1949.70 , 998.00          186.48 , 183.00            2180.95 , 1851.00      955.18
  17.89           45.02                  1.13% , 1.01         1967.10 , 998.00          169.68 , 183.00            2182.15 , 1851.00      982.42
   17.9           46.58                  1.14% , 0.91         1984.51 , 998.00          152.88 , 183.00            2182.35 , 1851.00     1016.63
  17.91           48.15                  1.15% , 0.81         2001.92 , 998.00          136.08 , 183.00            2182.55 , 1851.00     1050.84
  17.92           43.84                  1.12% , 1.12         1949.70 , 998.00          188.16 , 183.00            2182.63 , 1851.00      956.86
  17.98           44.91                  1.13% , 1.02         1967.10 , 998.00          171.36 , 183.00            2183.83 , 1851.00      980.74
  17.99           46.47                  1.14% , 0.92         1984.51 , 998.00          154.56 , 183.00            2184.03 , 1851.00     1014.95
   18.0           48.03                  1.15% , 0.82         2001.92 , 998.00          137.76 , 183.00            2184.23 , 1851.00     1049.16
  18.01           43.88                  1.12% , 1.13         1949.70 , 998.00          189.84 , 183.00            2184.31 , 1851.00      958.54
  18.07            44.8                  1.13% , 1.03         1967.10 , 998.00          173.04 , 183.00            2185.51 , 1851.00      979.06
  18.08           46.36                  1.14% , 0.93         1984.51 , 998.00          156.24 , 183.00            2185.71 , 1851.00     1013.27
  18.09           47.92                  1.15% , 0.83         2001.92 , 998.00          139.44 , 183.00            2185.91 , 1851.00     1047.48
   18.1           43.93                  1.12% , 1.14         1949.70 , 998.00          191.52 , 183.00            2185.99 , 1851.00      960.22
  18.16           44.69                  1.13% , 1.04         1967.10 , 998.00          174.72 , 183.00            2187.19 , 1851.00      977.38
  18.17           46.25                  1.14% , 0.94         1984.51 , 998.00          157.92 , 183.00            2187.39 , 1851.00     1011.59
  18.18           47.81                  1.15% , 0.84         2001.92 , 998.00          141.12 , 183.00            2187.59 , 1851.00      1045.8
  18.19           43.97                  1.12% , 1.15         1949.70 , 998.00          193.20 , 183.00            2187.67 , 1851.00       961.9
  18.25           44.58                  1.13% , 1.05         1967.10 , 998.00          176.40 , 183.00            2188.87 , 1851.00       975.7
  18.26           46.13                  1.14% , 0.95         1984.51 , 998.00          159.60 , 183.00            2189.07 , 1851.00     1009.91
  18.27           47.69                  1.15% , 0.85         2001.92 , 998.00          142.80 , 183.00            2189.27 , 1851.00     1044.12
  18.28           44.01                  1.12% , 1.16         1949.70 , 998.00          194.88 , 183.00            2189.35 , 1851.00      963.58
  18.34           44.46                  1.13% , 1.06         1967.10 , 998.00          178.08 , 183.00            2190.55 , 1851.00      974.02
  18.35           46.02                  1.14% , 0.96         1984.51 , 998.00          161.28 , 183.00            2190.75 , 1851.00     1008.23
  18.37           44.05                  1.12% , 1.17         1949.70 , 998.00          196.56 , 183.00            2191.03 , 1851.00      965.26
  18.37           47.58                  1.15% , 0.86         2001.92 , 998.00          144.48 , 183.00            2190.95 , 1851.00     1042.44
  18.43           44.35                  1.13% , 1.07         1967.10 , 998.00          179.76 , 183.00            2192.23 , 1851.00      972.34
  18.45           45.91                  1.14% , 0.97         1984.51 , 998.00          162.96 , 183.00            2192.43 , 1851.00     1006.55
  18.46            44.1                  1.12% , 1.18         1949.70 , 998.00          198.24 , 183.00            2192.71 , 1851.00      966.94
  18.46           47.47                  1.15% , 0.87         2001.92 , 998.00          146.16 , 183.00            2192.63 , 1851.00     1040.76
  18.53           44.24                  1.13% , 1.08         1967.10 , 998.00          181.44 , 183.00            2193.91 , 1851.00      970.66
  18.54            45.8                  1.14% , 0.98         1984.51 , 998.00          164.64 , 183.00            2194.11 , 1851.00     1004.87
  18.55           44.14                  1.12% , 1.19         1949.70 , 998.00          199.92 , 183.00            2194.39 , 1851.00      968.62
  18.55           47.35                  1.15% , 0.88         2001.92 , 998.00          147.84 , 183.00            2194.31 , 1851.00     1039.08
  18.62           44.14                  1.13% , 1.09         1967.10 , 998.00          183.12 , 183.00            2195.59 , 1851.00      969.22
  18.63           45.69                  1.14% , 0.99         1984.51 , 998.00          166.32 , 183.00            2195.79 , 1851.00     1003.19
  18.64           47.24                  1.15% , 0.89         2001.92 , 998.00          149.52 , 183.00            2195.99 , 1851.00      1037.4
  18.71           44.19                  1.13% , 1.10         1967.10 , 998.00          184.80 , 183.00            2197.27 , 1851.00       970.9
  18.72           45.58                  1.14% , 1.00         1984.51 , 998.00          168.00 , 183.00            2197.47 , 1851.00     1001.51
  18.73           47.13                  1.15% , 0.90         2001.92 , 998.00          151.20 , 183.00            2197.67 , 1851.00     1035.72
  18.79           48.66                  1.16% , 0.80         2019.33 , 998.00          134.40 , 183.00            2198.87 , 1851.00     1069.93
   18.8           44.23                  1.13% , 1.11         1967.10 , 998.00          186.48 , 183.00            2198.95 , 1851.00      972.58
  18.81           45.46                  1.14% , 1.01         1984.51 , 998.00          169.68 , 183.00            2199.15 , 1851.00      999.83
  18.82           47.02                  1.15% , 0.91         2001.92 , 998.00          152.88 , 183.00            2199.35 , 1851.00     1034.04
  18.88           48.54                  1.16% , 0.81         2019.33 , 998.00          136.08 , 183.00            2200.55 , 1851.00     1068.25
  18.89           44.27                  1.13% , 1.12         1967.10 , 998.00          188.16 , 183.00            2200.63 , 1851.00      974.26
   18.9           45.35                  1.14% , 1.02         1984.51 , 998.00          171.36 , 183.00            2200.83 , 1851.00      998.15
  18.91            46.9                  1.15% , 0.92         2001.92 , 998.00          154.56 , 183.00            2201.03 , 1851.00     1032.36
  18.98           44.31                  1.13% , 1.13         1967.10 , 998.00          189.84 , 183.00            2202.31 , 1851.00      975.94
  18.98           48.43                  1.16% , 0.82         2019.33 , 998.00          137.76 , 183.00            2202.23 , 1851.00     1066.57
  18.99           45.24                  1.14% , 1.03         1984.51 , 998.00          173.04 , 183.00            2202.51 , 1851.00      996.47
   19.0           46.79                  1.15% , 0.93         2001.92 , 998.00          156.24 , 183.00            2202.71 , 1851.00     1030.68
  19.07           44.36                  1.13% , 1.14         1967.10 , 998.00          191.52 , 183.00            2203.99 , 1851.00      977.62
  19.07           48.32                  1.16% , 0.83         2019.33 , 998.00          139.44 , 183.00            2203.91 , 1851.00     1064.89
  19.08           45.13                  1.14% , 1.04         1984.51 , 998.00          174.72 , 183.00            2204.19 , 1851.00      994.79
  19.09           46.68                  1.15% , 0.94         2001.92 , 998.00          157.92 , 183.00            2204.39 , 1851.00      1029.0
  19.16            44.4                  1.13% , 1.15         1967.10 , 998.00          193.20 , 183.00            2205.67 , 1851.00       979.3
  19.16           48.21                  1.16% , 0.84         2019.33 , 998.00          141.12 , 183.00            2205.59 , 1851.00     1063.21
  19.17           45.02                  1.14% , 1.05         1984.51 , 998.00          176.40 , 183.00            2205.87 , 1851.00      993.11
  19.18           46.57                  1.15% , 0.95         2001.92 , 998.00          159.60 , 183.00            2206.07 , 1851.00     1027.32
  19.25           44.44                  1.13% , 1.16         1967.10 , 998.00          194.88 , 183.00            2207.35 , 1851.00      980.98
  19.25           48.09                  1.16% , 0.85         2019.33 , 998.00          142.80 , 183.00            2207.27 , 1851.00     1061.53
  19.26           44.91                  1.14% , 1.06         1984.51 , 998.00          178.08 , 183.00            2207.55 , 1851.00      991.43
  19.27           46.46                  1.15% , 0.96         2001.92 , 998.00          161.28 , 183.00            2207.75 , 1851.00     1025.64
  19.34           44.48                  1.13% , 1.17         1967.10 , 998.00          196.56 , 183.00            2209.03 , 1851.00      982.66
  19.34           47.98                  1.16% , 0.86         2019.33 , 998.00          144.48 , 183.00            2208.95 , 1851.00     1059.85
  19.35            44.8                  1.14% , 1.07         1984.51 , 998.00          179.76 , 183.00            2209.23 , 1851.00      989.75
  19.36           46.35                  1.15% , 0.97         2001.92 , 998.00          162.96 , 183.00            2209.43 , 1851.00     1023.96
  19.43           44.53                  1.13% , 1.18         1967.10 , 998.00          198.24 , 183.00            2210.71 , 1851.00      984.34
  19.43           47.87                  1.16% , 0.87         2019.33 , 998.00          146.16 , 183.00            2210.63 , 1851.00     1058.17
  19.44           44.69                  1.14% , 1.08         1984.51 , 998.00          181.44 , 183.00            2210.91 , 1851.00      988.07
  19.45           46.23                  1.15% , 0.98         2001.92 , 998.00          164.64 , 183.00            2211.11 , 1851.00     1022.28
  19.52           44.57                  1.13% , 1.19         1967.10 , 998.00          199.92 , 183.00            2212.39 , 1851.00      986.02
  19.52           47.75                  1.16% , 0.88         2019.33 , 998.00          147.84 , 183.00            2212.31 , 1851.00     1056.49
  19.53           44.59                  1.14% , 1.09         1984.51 , 998.00          183.12 , 183.00            2212.59 , 1851.00      986.63
  19.55           46.12                  1.15% , 0.99         2001.92 , 998.00          166.32 , 183.00            2212.79 , 1851.00      1020.6
  19.61           47.64                  1.16% , 0.89         2019.33 , 998.00          149.52 , 183.00            2213.99 , 1851.00     1054.81
  19.63           44.63                  1.14% , 1.10         1984.51 , 998.00          184.80 , 183.00            2214.27 , 1851.00      988.31
  19.64           46.01                  1.15% , 1.00         2001.92 , 998.00          168.00 , 183.00            2214.47 , 1851.00     1018.92
   19.7           47.53                  1.16% , 0.90         2019.33 , 998.00          151.20 , 183.00            2215.67 , 1851.00     1053.13
  19.71           49.07                  1.17% , 0.80         2036.74 , 998.00          134.40 , 183.00            2215.87 , 1851.00     1087.34
  19.72           44.68                  1.14% , 1.11         1984.51 , 998.00          186.48 , 183.00            2215.95 , 1851.00      989.99
  19.73            45.9                  1.15% , 1.01         2001.92 , 998.00          169.68 , 183.00            2216.15 , 1851.00     1017.24
  19.79           47.42                  1.16% , 0.91         2019.33 , 998.00          152.88 , 183.00            2217.35 , 1851.00     1051.45
   19.8           48.96                  1.17% , 0.81         2036.74 , 998.00          136.08 , 183.00            2217.55 , 1851.00     1085.66
  19.81           44.72                  1.14% , 1.12         1984.51 , 998.00          188.16 , 183.00            2217.63 , 1851.00      991.67
  19.82           45.79                  1.15% , 1.02         2001.92 , 998.00          171.36 , 183.00            2217.83 , 1851.00     1015.56
  19.88           47.31                  1.16% , 0.92         2019.33 , 998.00          154.56 , 183.00            2219.03 , 1851.00     1049.77
  19.89           48.84                  1.17% , 0.82         2036.74 , 998.00          137.76 , 183.00            2219.23 , 1851.00     1083.98
   19.9           44.76                  1.14% , 1.13         1984.51 , 998.00          189.84 , 183.00            2219.31 , 1851.00      993.35
  19.91           45.68                  1.15% , 1.03         2001.92 , 998.00          173.04 , 183.00            2219.51 , 1851.00     1013.88
  19.97            47.2                  1.16% , 0.93         2019.33 , 998.00          156.24 , 183.00            2220.71 , 1851.00     1048.09
  19.98           48.73                  1.17% , 0.83         2036.74 , 998.00          139.44 , 183.00            2220.91 , 1851.00      1082.3
  19.99            44.8                  1.14% , 1.14         1984.51 , 998.00          191.52 , 183.00            2220.99 , 1851.00      995.03
   20.0           45.57                  1.15% , 1.04         2001.92 , 998.00          174.72 , 183.00            2221.19 , 1851.00      1012.2
  20.06           47.08                  1.16% , 0.94         2019.33 , 998.00          157.92 , 183.00            2222.39 , 1851.00     1046.41
  20.08           44.84                  1.14% , 1.15         1984.51 , 998.00          193.20 , 183.00            2222.67 , 1851.00      996.71
  20.08           48.62                  1.17% , 0.84         2036.74 , 998.00          141.12 , 183.00            2222.59 , 1851.00     1080.62
  20.09           45.46                  1.15% , 1.05         2001.92 , 998.00          176.40 , 183.00            2222.87 , 1851.00     1010.52
  20.15           46.97                  1.16% , 0.95         2019.33 , 998.00          159.60 , 183.00            2224.07 , 1851.00     1044.73
  20.17           44.88                  1.14% , 1.16         1984.51 , 998.00          194.88 , 183.00            2224.35 , 1851.00      998.39
  20.17           48.51                  1.17% , 0.85         2036.74 , 998.00          142.80 , 183.00            2224.27 , 1851.00     1078.94
  20.18           45.35                  1.15% , 1.06         2001.92 , 998.00          178.08 , 183.00            2224.55 , 1851.00     1008.84
  20.25           46.86                  1.16% , 0.96         2019.33 , 998.00          161.28 , 183.00            2225.75 , 1851.00     1043.05
  20.26           44.93                  1.14% , 1.17         1984.51 , 998.00          196.56 , 183.00            2226.03 , 1851.00     1000.07
  20.26            48.4                  1.17% , 0.86         2036.74 , 998.00          144.48 , 183.00            2225.95 , 1851.00     1077.26
  20.27           45.24                  1.15% , 1.07         2001.92 , 998.00          179.76 , 183.00            2226.23 , 1851.00     1007.16
  20.34           46.75                  1.16% , 0.97         2019.33 , 998.00          162.96 , 183.00            2227.43 , 1851.00     1041.37
  20.35           44.97                  1.14% , 1.18         1984.51 , 998.00          198.24 , 183.00            2227.71 , 1851.00     1001.75
  20.35           48.28                  1.17% , 0.87         2036.74 , 998.00          146.16 , 183.00            2227.63 , 1851.00     1075.58
  20.36           45.13                  1.15% , 1.08         2001.92 , 998.00          181.44 , 183.00            2227.91 , 1851.00     1005.48
  20.43           46.64                  1.16% , 0.98         2019.33 , 998.00          164.64 , 183.00            2229.11 , 1851.00     1039.69
  20.44           45.01                  1.14% , 1.19         1984.51 , 998.00          199.92 , 183.00            2229.39 , 1851.00     1003.43
  20.44           48.17                  1.17% , 0.88         2036.74 , 998.00          147.84 , 183.00            2229.31 , 1851.00      1073.9
  20.45           45.03                  1.15% , 1.09         2001.92 , 998.00          183.12 , 183.00            2229.59 , 1851.00     1004.04
  20.52           46.53                  1.16% , 0.99         2019.33 , 998.00          166.32 , 183.00            2230.79 , 1851.00     1038.01
  20.53           48.06                  1.17% , 0.89         2036.74 , 998.00          149.52 , 183.00            2230.99 , 1851.00     1072.22
  20.54           45.07                  1.15% , 1.10         2001.92 , 998.00          184.80 , 183.00            2231.27 , 1851.00     1005.72
  20.61           46.42                  1.16% , 1.00         2019.33 , 998.00          168.00 , 183.00            2232.47 , 1851.00     1036.33
  20.62           47.95                  1.17% , 0.90         2036.74 , 998.00          151.20 , 183.00            2232.67 , 1851.00     1070.54
  20.63           45.12                  1.15% , 1.11         2001.92 , 998.00          186.48 , 183.00            2232.95 , 1851.00      1007.4
  20.68           49.45                  1.18% , 0.80         2054.14 , 998.00          134.40 , 183.00            2233.87 , 1851.00     1104.74
   20.7           46.31                  1.16% , 1.01         2019.33 , 998.00          169.68 , 183.00            2234.15 , 1851.00     1034.65
  20.71           47.84                  1.17% , 0.91         2036.74 , 998.00          152.88 , 183.00            2234.35 , 1851.00     1068.86
  20.73           45.16                  1.15% , 1.12         2001.92 , 998.00          188.16 , 183.00            2234.63 , 1851.00     1009.08
  20.78           49.34                  1.18% , 0.81         2054.14 , 998.00          136.08 , 183.00            2235.55 , 1851.00     1103.06
  20.79            46.2                  1.16% , 1.02         2019.33 , 998.00          171.36 , 183.00            2235.83 , 1851.00     1032.97
   20.8           47.73                  1.17% , 0.92         2036.74 , 998.00          154.56 , 183.00            2236.03 , 1851.00     1067.18
  20.82            45.2                  1.15% , 1.13         2001.92 , 998.00          189.84 , 183.00            2236.31 , 1851.00     1010.76
  20.87           49.23                  1.18% , 0.82         2054.14 , 998.00          137.76 , 183.00            2237.23 , 1851.00     1101.38
  20.88           46.09                  1.16% , 1.03         2019.33 , 998.00          173.04 , 183.00            2237.51 , 1851.00     1031.29
  20.89           47.62                  1.17% , 0.93         2036.74 , 998.00          156.24 , 183.00            2237.71 , 1851.00      1065.5
  20.91           45.24                  1.15% , 1.14         2001.92 , 998.00          191.52 , 183.00            2237.99 , 1851.00     1012.44
  20.96           49.12                  1.18% , 0.83         2054.14 , 998.00          139.44 , 183.00            2238.91 , 1851.00      1099.7
  20.97           45.98                  1.16% , 1.04         2019.33 , 998.00          174.72 , 183.00            2239.19 , 1851.00     1029.61
  20.98            47.5                  1.17% , 0.94         2036.74 , 998.00          157.92 , 183.00            2239.39 , 1851.00     1063.82
   21.0           45.28                  1.15% , 1.15         2001.92 , 998.00          193.20 , 183.00            2239.67 , 1851.00     1014.12
  21.05           49.01                  1.18% , 0.84         2054.14 , 998.00          141.12 , 183.00            2240.59 , 1851.00     1098.02
  21.06           45.87                  1.16% , 1.05         2019.33 , 998.00          176.40 , 183.00            2240.87 , 1851.00     1027.93
  21.07           47.39                  1.17% , 0.95         2036.74 , 998.00          159.60 , 183.00            2241.07 , 1851.00     1062.14
  21.09           45.32                  1.15% , 1.16         2001.92 , 998.00          194.88 , 183.00            2241.35 , 1851.00      1015.8
  21.14           48.89                  1.18% , 0.85         2054.14 , 998.00          142.80 , 183.00            2242.27 , 1851.00     1096.34
  21.15           45.76                  1.16% , 1.06         2019.33 , 998.00          178.08 , 183.00            2242.55 , 1851.00     1026.25
  21.16           47.28                  1.17% , 0.96         2036.74 , 998.00          161.28 , 183.00            2242.75 , 1851.00     1060.46
  21.18           45.36                  1.15% , 1.17         2001.92 , 998.00          196.56 , 183.00            2243.03 , 1851.00     1017.48
  21.23           48.78                  1.18% , 0.86         2054.14 , 998.00          144.48 , 183.00            2243.95 , 1851.00     1094.66
  21.24           45.65                  1.16% , 1.07         2019.33 , 998.00          179.76 , 183.00            2244.23 , 1851.00     1024.57
  21.25           47.17                  1.17% , 0.97         2036.74 , 998.00          162.96 , 183.00            2244.43 , 1851.00     1058.78
  21.27            45.4                  1.15% , 1.18         2001.92 , 998.00          198.24 , 183.00            2244.71 , 1851.00     1019.16
  21.32           48.67                  1.18% , 0.87         2054.14 , 998.00          146.16 , 183.00            2245.63 , 1851.00     1092.98
  21.33           45.54                  1.16% , 1.08         2019.33 , 998.00          181.44 , 183.00            2245.91 , 1851.00     1022.89
  21.35           47.06                  1.17% , 0.98         2036.74 , 998.00          164.64 , 183.00            2246.11 , 1851.00      1057.1
  21.36           45.44                  1.15% , 1.19         2001.92 , 998.00          199.92 , 183.00            2246.39 , 1851.00     1020.84
  21.41           48.56                  1.18% , 0.88         2054.14 , 998.00          147.84 , 183.00            2247.31 , 1851.00      1091.3
  21.43           45.45                  1.16% , 1.09         2019.33 , 998.00          183.12 , 183.00            2247.59 , 1851.00     1021.45
  21.44           46.95                  1.17% , 0.99         2036.74 , 998.00          166.32 , 183.00            2247.79 , 1851.00     1055.42
   21.5           48.45                  1.18% , 0.89         2054.14 , 998.00          149.52 , 183.00            2248.99 , 1851.00     1089.62
  21.52           45.49                  1.16% , 1.10         2019.33 , 998.00          184.80 , 183.00            2249.27 , 1851.00     1023.13
  21.53           46.84                  1.17% , 1.00         2036.74 , 998.00          168.00 , 183.00            2249.47 , 1851.00     1053.74
  21.59           48.34                  1.18% , 0.90         2054.14 , 998.00          151.20 , 183.00            2250.67 , 1851.00     1087.94
   21.6           49.85                  1.19% , 0.80         2071.55 , 998.00          134.40 , 183.00            2250.87 , 1851.00     1122.15
  21.61           45.53                  1.16% , 1.11         2019.33 , 998.00          186.48 , 183.00            2250.95 , 1851.00     1024.81
  21.62           46.73                  1.17% , 1.01         2036.74 , 998.00          169.68 , 183.00            2251.15 , 1851.00     1052.06
  21.68           48.23                  1.18% , 0.91         2054.14 , 998.00          152.88 , 183.00            2252.35 , 1851.00     1086.26
  21.69           49.74                  1.19% , 0.81         2071.55 , 998.00          136.08 , 183.00            2252.55 , 1851.00     1120.47
   21.7           45.57                  1.16% , 1.12         2019.33 , 998.00          188.16 , 183.00            2252.63 , 1851.00     1026.49
  21.71           46.62                  1.17% , 1.02         2036.74 , 998.00          171.36 , 183.00            2252.83 , 1851.00     1050.38
  21.77           48.12                  1.18% , 0.92         2054.14 , 998.00          154.56 , 183.00            2254.03 , 1851.00     1084.58
  21.78           49.63                  1.19% , 0.82         2071.55 , 998.00          137.76 , 183.00            2254.23 , 1851.00     1118.79
