Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  10.57           10.83                  0.90% , 0.90          391.68 , 438.00          604.80 , 672.00            1048.10 , 1172.00      113.52
  10.58           10.37                  1.13% , 1.12          491.78 , 438.00          752.64 , 672.00            1295.94 , 1172.00      134.42
  10.61           10.87                  0.93% , 0.88          404.74 , 438.00          591.36 , 672.00            1047.66 , 1172.00       113.9
  10.61            10.4                  1.10% , 1.14          478.72 , 438.00          766.08 , 672.00            1296.38 , 1172.00       134.8
  10.65           10.91                  0.96% , 0.86          417.79 , 438.00          577.92 , 672.00            1047.22 , 1172.00      114.29
  10.65           10.42                  1.07% , 1.16          465.66 , 438.00          779.52 , 672.00            1296.82 , 1172.00      135.18
  10.68           10.95                  0.99% , 0.84          430.85 , 438.00          564.48 , 672.00            1046.78 , 1172.00      114.67
  10.69           10.96                  0.82% , 0.95          356.86 , 438.00          638.40 , 672.00            1046.70 , 1172.00      114.74
  10.69           10.45                  1.04% , 1.18          452.61 , 438.00          792.96 , 672.00            1297.26 , 1172.00      135.57
  10.72           12.12                  1.02% , 0.82          443.90 , 438.00          551.04 , 672.00            1046.34 , 1172.00      126.86
  10.73            11.0                  0.85% , 0.93          369.92 , 438.00          624.96 , 672.00            1046.26 , 1172.00      115.12
  10.73           10.48                  1.18% , 1.09          513.54 , 438.00          732.48 , 672.00            1297.78 , 1172.00      136.02
  10.76           11.12                  0.94% , 0.87          409.09 , 438.00          584.64 , 672.00            1045.94 , 1172.00      116.27
  10.76           14.66                  1.05% , 0.80          456.96 , 438.00          537.60 , 672.00            1045.90 , 1172.00      153.36
  10.77           11.04                  0.88% , 0.91          382.98 , 438.00          611.52 , 672.00            1045.82 , 1172.00       115.5
  10.77           10.51                  1.15% , 1.11          500.48 , 438.00          745.92 , 672.00            1298.22 , 1172.00       136.4
  10.79           11.16                  0.97% , 0.85          422.14 , 438.00          571.20 , 672.00            1045.50 , 1172.00      116.66
   10.8           11.16                  0.80% , 0.96          348.16 , 438.00          645.12 , 672.00            1045.42 , 1172.00      116.72
   10.8           11.09                  0.91% , 0.89          396.03 , 438.00          598.08 , 672.00            1045.38 , 1172.00      115.89
  10.81           10.53                  1.12% , 1.13          487.42 , 438.00          759.36 , 672.00            1298.66 , 1172.00      136.78
  10.83            11.2                  1.00% , 0.83          435.20 , 438.00          557.76 , 672.00            1045.06 , 1172.00      117.04
  10.84           11.21                  0.83% , 0.94          361.22 , 438.00          631.68 , 672.00            1044.98 , 1172.00       117.1
  10.84           10.56                  1.09% , 1.15          474.37 , 438.00          772.80 , 672.00            1299.10 , 1172.00      137.17
  10.87            13.2                  1.03% , 0.81          448.26 , 438.00          544.32 , 672.00            1044.62 , 1172.00      137.94
  10.88           11.25                  0.86% , 0.92          374.27 , 438.00          618.24 , 672.00            1044.54 , 1172.00      117.49
  10.88           10.58                  1.06% , 1.17          461.31 , 438.00          786.24 , 672.00            1299.54 , 1172.00      137.55
  10.91           11.29                  0.89% , 0.90          387.33 , 438.00          604.80 , 672.00            1044.10 , 1172.00      117.87
  10.92           10.61                  1.03% , 1.19          448.26 , 438.00          799.68 , 672.00            1299.98 , 1172.00      137.94
  10.95           11.33                  0.92% , 0.88          400.38 , 438.00          591.36 , 672.00            1043.66 , 1172.00      118.26
  10.96           10.64                  1.17% , 1.10          509.18 , 438.00          739.20 , 672.00            1300.50 , 1172.00      138.38
  10.99           11.37                  0.95% , 0.86          413.44 , 438.00          577.92 , 672.00            1043.22 , 1172.00      118.64
  10.99           10.73                  1.08% , 1.16          470.02 , 438.00          779.52 , 672.00            1300.82 , 1172.00      139.54
   11.0           10.67                  1.14% , 1.12          496.13 , 438.00          752.64 , 672.00            1300.94 , 1172.00      138.77
  11.03           11.42                  0.81% , 0.95          352.51 , 438.00          638.40 , 672.00            1042.70 , 1172.00      119.09
  11.03           11.41                  0.98% , 0.84          426.50 , 438.00          564.48 , 672.00            1042.78 , 1172.00      119.02
  11.03           10.75                  1.05% , 1.18          456.96 , 438.00          792.96 , 672.00            1301.26 , 1172.00      139.92
  11.04           10.69                  1.11% , 1.14          483.07 , 438.00          766.08 , 672.00            1301.38 , 1172.00      139.15
  11.06           11.75                  1.01% , 0.82          439.55 , 438.00          551.04 , 672.00            1042.34 , 1172.00      122.51
  11.07           11.46                  0.84% , 0.93          365.57 , 438.00          624.96 , 672.00            1042.26 , 1172.00      119.47
  11.07           10.78                  1.19% , 1.09          517.89 , 438.00          732.48 , 672.00            1301.78 , 1172.00      140.37
   11.1            14.3                  1.04% , 0.80          452.61 , 438.00          537.60 , 672.00            1041.90 , 1172.00      149.01
  11.11            11.5                  0.87% , 0.91          378.62 , 438.00          611.52 , 672.00            1041.82 , 1172.00      119.86
  11.11           10.81                  1.16% , 1.11          504.83 , 438.00          745.92 , 672.00            1302.22 , 1172.00      140.75
  11.14           11.55                  0.90% , 0.89          391.68 , 438.00          598.08 , 672.00            1041.38 , 1172.00      120.24
  11.15           10.83                  1.13% , 1.13          491.78 , 438.00          759.36 , 672.00            1302.66 , 1172.00      141.14
  11.18           11.59                  0.93% , 0.87          404.74 , 438.00          584.64 , 672.00            1040.94 , 1172.00      120.62
  11.19           10.86                  1.10% , 1.15          478.72 , 438.00          772.80 , 672.00            1303.10 , 1172.00      141.52
  11.22           11.63                  0.96% , 0.85          417.79 , 438.00          571.20 , 672.00            1040.50 , 1172.00      121.01
  11.22           10.89                  1.07% , 1.17          465.66 , 438.00          786.24 , 672.00            1303.54 , 1172.00       141.9
  11.26           11.68                  0.82% , 0.94          356.86 , 438.00          631.68 , 672.00            1039.98 , 1172.00      121.46
  11.26           11.67                  0.99% , 0.83          430.85 , 438.00          557.76 , 672.00            1040.06 , 1172.00      121.39
  11.26           10.91                  1.04% , 1.19          452.61 , 438.00          799.68 , 672.00            1303.98 , 1172.00      142.29
   11.3           11.72                  0.85% , 0.92          369.92 , 438.00          618.24 , 672.00            1039.54 , 1172.00      121.84
   11.3           12.85                  1.02% , 0.81          443.90 , 438.00          544.32 , 672.00            1039.62 , 1172.00      133.58
  11.31           10.94                  1.18% , 1.10          513.54 , 438.00          739.20 , 672.00            1304.50 , 1172.00      142.74
  11.33           11.84                  0.94% , 0.86          409.09 , 438.00          577.92 , 672.00            1039.22 , 1172.00      122.99
  11.34           11.76                  0.88% , 0.90          382.98 , 438.00          604.80 , 672.00            1039.10 , 1172.00      122.22
  11.34           10.97                  1.15% , 1.12          500.48 , 438.00          752.64 , 672.00            1304.94 , 1172.00      143.12
  11.37           11.88                  0.80% , 0.95          348.16 , 438.00          638.40 , 672.00            1038.70 , 1172.00      123.44
  11.37           11.88                  0.97% , 0.84          422.14 , 438.00          564.48 , 672.00            1038.78 , 1172.00      123.38
  11.38            11.8                  0.91% , 0.88          396.03 , 438.00          591.36 , 672.00            1038.66 , 1172.00      122.61
  11.38           10.99                  1.12% , 1.14          487.42 , 438.00          766.08 , 672.00            1305.38 , 1172.00       143.5
   11.4           11.92                  1.00% , 0.82          435.20 , 438.00          551.04 , 672.00            1038.34 , 1172.00      123.76
  11.41           11.93                  0.83% , 0.93          361.22 , 438.00          624.96 , 672.00            1038.26 , 1172.00      123.82
  11.42           11.02                  1.09% , 1.16          474.37 , 438.00          779.52 , 672.00            1305.82 , 1172.00      143.89
  11.44           13.94                  1.03% , 0.80          448.26 , 438.00          537.60 , 672.00            1037.90 , 1172.00      144.66
  11.45           11.97                  0.86% , 0.91          374.27 , 438.00          611.52 , 672.00            1037.82 , 1172.00      124.21
  11.46           11.04                  1.06% , 1.18          461.31 , 438.00          792.96 , 672.00            1306.26 , 1172.00      144.27
  11.49           12.01                  0.89% , 0.89          387.33 , 438.00          598.08 , 672.00            1037.38 , 1172.00      124.59
  11.52           12.05                  0.92% , 0.87          400.38 , 438.00          584.64 , 672.00            1036.94 , 1172.00      124.98
  11.54            11.1                  1.17% , 1.11          509.18 , 438.00          745.92 , 672.00            1307.22 , 1172.00       145.1
  11.56           12.09                  0.95% , 0.85          413.44 , 438.00          571.20 , 672.00            1036.50 , 1172.00      125.36
  11.56           11.19                  1.08% , 1.17          470.02 , 438.00          786.24 , 672.00            1307.54 , 1172.00      146.26
  11.58           11.13                  1.14% , 1.13          496.13 , 438.00          759.36 , 672.00            1307.66 , 1172.00      145.49
   11.6           12.14                  0.98% , 0.83          426.50 , 438.00          557.76 , 672.00            1036.06 , 1172.00      125.74
   11.6           11.21                  1.05% , 1.19          456.96 , 438.00          799.68 , 672.00            1307.98 , 1172.00      146.64
  11.61           12.14                  0.81% , 0.94          352.51 , 438.00          631.68 , 672.00            1035.98 , 1172.00      125.81
  11.61           11.15                  1.11% , 1.15          483.07 , 438.00          772.80 , 672.00            1308.10 , 1172.00      145.87
  11.64           12.19                  0.84% , 0.92          365.57 , 438.00          618.24 , 672.00            1035.54 , 1172.00      126.19
  11.64           12.48                  1.01% , 0.81          439.55 , 438.00          544.32 , 672.00            1035.62 , 1172.00      129.23
  11.65           11.24                  1.19% , 1.10          517.89 , 438.00          739.20 , 672.00            1308.50 , 1172.00      147.09
  11.68           12.23                  0.87% , 0.90          378.62 , 438.00          604.80 , 672.00            1035.10 , 1172.00      126.58
  11.68           11.27                  1.16% , 1.12          504.83 , 438.00          752.64 , 672.00            1308.94 , 1172.00      147.47
  11.72           12.27                  0.90% , 0.88          391.68 , 438.00          591.36 , 672.00            1034.66 , 1172.00      126.96
  11.72           11.29                  1.13% , 1.14          491.78 , 438.00          766.08 , 672.00            1309.38 , 1172.00      147.86
  11.76           12.31                  0.93% , 0.86          404.74 , 438.00          577.92 , 672.00            1034.22 , 1172.00      127.34
  11.76           11.32                  1.10% , 1.16          478.72 , 438.00          779.52 , 672.00            1309.82 , 1172.00      148.24
  11.79           12.36                  0.96% , 0.84          417.79 , 438.00          564.48 , 672.00            1033.78 , 1172.00      127.73
   11.8           11.34                  1.07% , 1.18          465.66 , 438.00          792.96 , 672.00            1310.26 , 1172.00      148.62
  11.83            12.4                  0.99% , 0.82          430.85 , 438.00          551.04 , 672.00            1033.34 , 1172.00      128.11
  11.84            12.4                  0.82% , 0.93          356.86 , 438.00          624.96 , 672.00            1033.26 , 1172.00      128.18
  11.87           13.58                  1.02% , 0.80          443.90 , 438.00          537.60 , 672.00            1032.90 , 1172.00       140.3
  11.88           12.45                  0.85% , 0.91          369.92 , 438.00          611.52 , 672.00            1032.82 , 1172.00      128.56
  11.88            11.4                  1.18% , 1.11          513.54 , 438.00          745.92 , 672.00            1311.22 , 1172.00      149.46
   11.9           12.56                  0.94% , 0.85          409.09 , 438.00          571.20 , 672.00            1032.50 , 1172.00      129.71
  11.91           12.49                  0.88% , 0.89          382.98 , 438.00          598.08 , 672.00            1032.38 , 1172.00      128.94
  11.92           11.42                  1.15% , 1.13          500.48 , 438.00          759.36 , 672.00            1311.66 , 1172.00      149.84
  11.94           12.61                  0.97% , 0.83          422.14 , 438.00          557.76 , 672.00            1032.06 , 1172.00       130.1
  11.95           12.61                  0.80% , 0.94          348.16 , 438.00          631.68 , 672.00            1031.98 , 1172.00      130.16
  11.95           12.53                  0.91% , 0.87          396.03 , 438.00          584.64 , 672.00            1031.94 , 1172.00      129.33
  11.95           11.45                  1.12% , 1.15          487.42 , 438.00          772.80 , 672.00            1312.10 , 1172.00      150.22
  11.98           12.66                  0.83% , 0.92          361.22 , 438.00          618.24 , 672.00            1031.54 , 1172.00      130.54
  11.98           12.65                  1.00% , 0.81          435.20 , 438.00          544.32 , 672.00            1031.62 , 1172.00      130.48
  11.99           11.47                  1.09% , 1.17          474.37 , 438.00          786.24 , 672.00            1312.54 , 1172.00      150.61
  12.02            12.7                  0.86% , 0.90          374.27 , 438.00          604.80 , 672.00            1031.10 , 1172.00      130.93
  12.03            11.5                  1.06% , 1.19          461.31 , 438.00          799.68 , 672.00            1312.98 , 1172.00      150.99
  12.06           12.74                  0.89% , 0.88          387.33 , 438.00          591.36 , 672.00            1030.66 , 1172.00      131.31
   12.1           12.78                  0.92% , 0.86          400.38 , 438.00          577.92 , 672.00            1030.22 , 1172.00       131.7
  12.11           11.55                  1.17% , 1.12          509.18 , 438.00          752.64 , 672.00            1313.94 , 1172.00      151.82
  12.13           12.83                  0.95% , 0.84          413.44 , 438.00          564.48 , 672.00            1029.78 , 1172.00      132.08
  12.14           11.64                  1.08% , 1.18          470.02 , 438.00          792.96 , 672.00            1314.26 , 1172.00      152.98
  12.15           11.58                  1.14% , 1.14          496.13 , 438.00          766.08 , 672.00            1314.38 , 1172.00      152.21
  12.17           12.87                  0.98% , 0.82          426.50 , 438.00          551.04 , 672.00            1029.34 , 1172.00      132.46
  12.18           12.88                  0.81% , 0.93          352.51 , 438.00          624.96 , 672.00            1029.26 , 1172.00      132.53
  12.19           11.61                  1.11% , 1.16          483.07 , 438.00          779.52 , 672.00            1314.82 , 1172.00      152.59
  12.21           13.21                  1.01% , 0.80          439.55 , 438.00          537.60 , 672.00            1028.90 , 1172.00      135.95
  12.22           12.92                  0.84% , 0.91          365.57 , 438.00          611.52 , 672.00            1028.82 , 1172.00      132.91
  12.22           11.69                  1.19% , 1.11          517.89 , 438.00          745.92 , 672.00            1315.22 , 1172.00      153.81
  12.25           12.96                  0.87% , 0.89          378.62 , 438.00          598.08 , 672.00            1028.38 , 1172.00       133.3
  12.26           11.72                  1.16% , 1.13          504.83 , 438.00          759.36 , 672.00            1315.66 , 1172.00      154.19
  12.29            13.0                  0.90% , 0.87          391.68 , 438.00          584.64 , 672.00            1027.94 , 1172.00      133.68
   12.3           11.74                  1.13% , 1.15          491.78 , 438.00          772.80 , 672.00            1316.10 , 1172.00      154.58
  12.33           13.05                  0.93% , 0.85          404.74 , 438.00          571.20 , 672.00            1027.50 , 1172.00      134.06
  12.33           11.77                  1.10% , 1.17          478.72 , 438.00          786.24 , 672.00            1316.54 , 1172.00      154.96
  12.37           13.09                  0.96% , 0.83          417.79 , 438.00          557.76 , 672.00            1027.06 , 1172.00      134.45
  12.37            11.8                  1.07% , 1.19          465.66 , 438.00          799.68 , 672.00            1316.98 , 1172.00      155.34
   12.4           13.13                  0.99% , 0.81          430.85 , 438.00          544.32 , 672.00            1026.62 , 1172.00      134.83
  12.41           13.14                  0.82% , 0.92          356.86 , 438.00          618.24 , 672.00            1026.54 , 1172.00       134.9
  12.45           13.18                  0.85% , 0.90          369.92 , 438.00          604.80 , 672.00            1026.10 , 1172.00      135.28
  12.45           11.85                  1.18% , 1.12          513.54 , 438.00          752.64 , 672.00            1317.94 , 1172.00      156.18
  12.48            13.3                  0.94% , 0.84          409.09 , 438.00          564.48 , 672.00            1025.78 , 1172.00      136.43
  12.49           13.23                  0.88% , 0.88          382.98 , 438.00          591.36 , 672.00            1025.66 , 1172.00      135.66
  12.49           11.88                  1.15% , 1.14          500.48 , 438.00          766.08 , 672.00            1318.38 , 1172.00      156.56
  12.51           13.34                  0.97% , 0.82          422.14 , 438.00          551.04 , 672.00            1025.34 , 1172.00      136.82
  12.52           13.35                  0.80% , 0.93          348.16 , 438.00          624.96 , 672.00            1025.26 , 1172.00      136.88
  12.52           13.27                  0.91% , 0.86          396.03 , 438.00          577.92 , 672.00            1025.22 , 1172.00      136.05
  12.53            11.9                  1.12% , 1.16          487.42 , 438.00          779.52 , 672.00            1318.82 , 1172.00      156.94
  12.55           13.39                  1.00% , 0.80          435.20 , 438.00          537.60 , 672.00            1024.90 , 1172.00       137.2
  12.56           13.39                  0.83% , 0.91          361.22 , 438.00          611.52 , 672.00            1024.82 , 1172.00      137.26
  12.56           11.93                  1.09% , 1.18          474.37 , 438.00          792.96 , 672.00            1319.26 , 1172.00      157.33
   12.6           13.44                  0.86% , 0.89          374.27 , 438.00          598.08 , 672.00            1024.38 , 1172.00      137.65
  12.63           13.48                  0.89% , 0.87          387.33 , 438.00          584.64 , 672.00            1023.94 , 1172.00      138.03
  12.67           13.52                  0.92% , 0.85          400.38 , 438.00          571.20 , 672.00            1023.50 , 1172.00      138.42
  12.68            12.0                  1.17% , 1.13          509.18 , 438.00          759.36 , 672.00            1320.66 , 1172.00      158.54
  12.71           13.57                  0.95% , 0.83          413.44 , 438.00          557.76 , 672.00            1023.06 , 1172.00       138.8
  12.71           12.09                  1.08% , 1.19          470.02 , 438.00          799.68 , 672.00            1320.98 , 1172.00       159.7
  12.72           12.03                  1.14% , 1.15          496.13 , 438.00          772.80 , 672.00            1321.10 , 1172.00      158.93
  12.75           13.62                  0.81% , 0.92          352.51 , 438.00          618.24 , 672.00            1022.54 , 1172.00      139.25
  12.75           13.61                  0.98% , 0.81          426.50 , 438.00          544.32 , 672.00            1022.62 , 1172.00      139.18
  12.76           12.06                  1.11% , 1.17          483.07 , 438.00          786.24 , 672.00            1321.54 , 1172.00      159.31
  12.79           13.66                  0.84% , 0.90          365.57 , 438.00          604.80 , 672.00            1022.10 , 1172.00      139.63
  12.79           12.14                  1.19% , 1.12          517.89 , 438.00          752.64 , 672.00            1321.94 , 1172.00      160.53
  12.83            13.7                  0.87% , 0.88          378.62 , 438.00          591.36 , 672.00            1021.66 , 1172.00      140.02
  12.83           12.17                  1.16% , 1.14          504.83 , 438.00          766.08 , 672.00            1322.38 , 1172.00      160.91
  12.87           13.75                  0.90% , 0.86          391.68 , 438.00          577.92 , 672.00            1021.22 , 1172.00       140.4
  12.87           12.19                  1.13% , 1.16          491.78 , 438.00          779.52 , 672.00            1322.82 , 1172.00       161.3
   12.9           13.79                  0.93% , 0.84          404.74 , 438.00          564.48 , 672.00            1020.78 , 1172.00      140.78
  12.91           12.22                  1.10% , 1.18          478.72 , 438.00          792.96 , 672.00            1323.26 , 1172.00      161.68
  12.94           13.84                  0.96% , 0.82          417.79 , 438.00          551.04 , 672.00            1020.34 , 1172.00      141.17
  12.98           13.89                  0.82% , 0.91          356.86 , 438.00          611.52 , 672.00            1019.82 , 1172.00      141.62
  12.98           13.88                  0.99% , 0.80          430.85 , 438.00          537.60 , 672.00            1019.90 , 1172.00      141.55
  13.02           13.93                  0.85% , 0.89          369.92 , 438.00          598.08 , 672.00            1019.38 , 1172.00       142.0
  13.03            12.3                  1.18% , 1.13          513.54 , 438.00          759.36 , 672.00            1324.66 , 1172.00       162.9
  13.05           14.05                  0.94% , 0.83          409.09 , 438.00          557.76 , 672.00            1019.06 , 1172.00      143.15
  13.06           13.97                  0.88% , 0.87          382.98 , 438.00          584.64 , 672.00            1018.94 , 1172.00      142.38
  13.06           12.32                  1.15% , 1.15          500.48 , 438.00          772.80 , 672.00            1325.10 , 1172.00      163.28
  13.09            14.1                  0.80% , 0.92          348.16 , 438.00          618.24 , 672.00            1018.54 , 1172.00       143.6
  13.09           14.09                  0.97% , 0.81          422.14 , 438.00          544.32 , 672.00            1018.62 , 1172.00      143.54
   13.1           14.02                  0.91% , 0.85          396.03 , 438.00          571.20 , 672.00            1018.50 , 1172.00      142.77
   13.1           12.35                  1.12% , 1.17          487.42 , 438.00          786.24 , 672.00            1325.54 , 1172.00      163.66
  13.13           14.14                  0.83% , 0.90          361.22 , 438.00          604.80 , 672.00            1018.10 , 1172.00      143.98
  13.14           12.37                  1.09% , 1.19          474.37 , 438.00          799.68 , 672.00            1325.98 , 1172.00      164.05
  13.17           14.19                  0.86% , 0.88          374.27 , 438.00          591.36 , 672.00            1017.66 , 1172.00      144.37
  13.21           14.23                  0.89% , 0.86          387.33 , 438.00          577.92 , 672.00            1017.22 , 1172.00      144.75
  13.24           14.27                  0.92% , 0.84          400.38 , 438.00          564.48 , 672.00            1016.78 , 1172.00      145.14
  13.26           12.45                  1.17% , 1.14          509.18 , 438.00          766.08 , 672.00            1327.38 , 1172.00      165.26
  13.28           14.32                  0.95% , 0.82          413.44 , 438.00          551.04 , 672.00            1016.34 , 1172.00      145.52
   13.3           12.48                  1.14% , 1.16          496.13 , 438.00          779.52 , 672.00            1327.82 , 1172.00      165.65
  13.32           14.36                  0.98% , 0.80          426.50 , 438.00          537.60 , 672.00            1015.90 , 1172.00       145.9
  13.33           14.37                  0.81% , 0.91          352.51 , 438.00          611.52 , 672.00            1015.82 , 1172.00      145.97
  13.33            12.5                  1.11% , 1.18          483.07 , 438.00          792.96 , 672.00            1328.26 , 1172.00      166.03
  13.36           14.41                  0.84% , 0.89          365.57 , 438.00          598.08 , 672.00            1015.38 , 1172.00      146.35
  13.37           12.59                  1.19% , 1.13          517.89 , 438.00          759.36 , 672.00            1328.66 , 1172.00      167.25
   13.4           14.46                  0.87% , 0.87          378.62 , 438.00          584.64 , 672.00            1014.94 , 1172.00      146.74
   13.4           12.61                  1.16% , 1.15          504.83 , 438.00          772.80 , 672.00            1329.10 , 1172.00      167.63
  13.44            14.5                  0.90% , 0.85          391.68 , 438.00          571.20 , 672.00            1014.50 , 1172.00      147.12
  13.44           12.64                  1.13% , 1.17          491.78 , 438.00          786.24 , 672.00            1329.54 , 1172.00      168.02
  13.48           14.55                  0.93% , 0.83          404.74 , 438.00          557.76 , 672.00            1014.06 , 1172.00       147.5
  13.48           12.66                  1.10% , 1.19          478.72 , 438.00          799.68 , 672.00            1329.98 , 1172.00       168.4
  13.51           14.59                  0.96% , 0.81          417.79 , 438.00          544.32 , 672.00            1013.62 , 1172.00      147.89
  13.56           14.64                  0.82% , 0.90          356.86 , 438.00          604.80 , 672.00            1013.10 , 1172.00      148.34
   13.6           14.69                  0.85% , 0.88          369.92 , 438.00          591.36 , 672.00            1012.66 , 1172.00      148.72
   13.6           12.74                  1.18% , 1.14          513.54 , 438.00          766.08 , 672.00            1331.38 , 1172.00      169.62
  13.62            14.8                  0.94% , 0.82          409.09 , 438.00          551.04 , 672.00            1012.34 , 1172.00      149.87
  13.63           14.73                  0.88% , 0.86          382.98 , 438.00          577.92 , 672.00            1012.22 , 1172.00       149.1
  13.64           12.76                  1.15% , 1.16          500.48 , 438.00          779.52 , 672.00            1331.82 , 1172.00       170.0
  13.66           14.85                  0.97% , 0.80          422.14 , 438.00          537.60 , 672.00            1011.90 , 1172.00      150.26
  13.67           14.86                  0.80% , 0.91          348.16 , 438.00          611.52 , 672.00            1011.82 , 1172.00      150.32
  13.67           14.77                  0.91% , 0.84          396.03 , 438.00          564.48 , 672.00            1011.78 , 1172.00      149.49
  13.67           12.79                  1.12% , 1.18          487.42 , 438.00          792.96 , 672.00            1332.26 , 1172.00      170.38
   13.7            14.9                  0.83% , 0.89          361.22 , 438.00          598.08 , 672.00            1011.38 , 1172.00       150.7
  13.74           14.95                  0.86% , 0.87          374.27 , 438.00          584.64 , 672.00            1010.94 , 1172.00      151.09
  13.78           14.99                  0.89% , 0.85          387.33 , 438.00          571.20 , 672.00            1010.50 , 1172.00      151.47
  13.82           15.03                  0.92% , 0.83          400.38 , 438.00          557.76 , 672.00            1010.06 , 1172.00      151.86
  13.83           12.89                  1.17% , 1.15          509.18 , 438.00          772.80 , 672.00            1334.10 , 1172.00      171.98
  13.85           15.08                  0.95% , 0.81          413.44 , 438.00          544.32 , 672.00            1009.62 , 1172.00      152.24
  13.87           12.92                  1.14% , 1.17          496.13 , 438.00          786.24 , 672.00            1334.54 , 1172.00      172.37
   13.9           15.13                  0.81% , 0.90          352.51 , 438.00          604.80 , 672.00            1009.10 , 1172.00      152.69
  13.91           12.94                  1.11% , 1.19          483.07 , 438.00          799.68 , 672.00            1334.98 , 1172.00      172.75
  13.94           15.18                  0.84% , 0.88          365.57 , 438.00          591.36 , 672.00            1008.66 , 1172.00      153.07
  13.94           13.03                  1.19% , 1.14          517.89 , 438.00          766.08 , 672.00            1335.38 , 1172.00      173.97
  13.97           15.22                  0.87% , 0.86          378.62 , 438.00          577.92 , 672.00            1008.22 , 1172.00      153.46
  13.98           13.05                  1.16% , 1.16          504.83 , 438.00          779.52 , 672.00            1335.82 , 1172.00      174.35
  14.01           15.27                  0.90% , 0.84          391.68 , 438.00          564.48 , 672.00            1007.78 , 1172.00      153.84
  14.02           13.08                  1.13% , 1.18          491.78 , 438.00          792.96 , 672.00            1336.26 , 1172.00      174.74
  14.05           15.31                  0.93% , 0.82          404.74 , 438.00          551.04 , 672.00            1007.34 , 1172.00      154.22
  14.09           15.35                  0.96% , 0.80          417.79 , 438.00          537.60 , 672.00            1006.90 , 1172.00      154.61
  14.13           15.41                  0.82% , 0.89          356.86 , 438.00          598.08 , 672.00            1006.38 , 1172.00      155.06
  14.17           15.45                  0.85% , 0.87          369.92 , 438.00          584.64 , 672.00            1005.94 , 1172.00      155.44
  14.17           13.18                  1.18% , 1.15          513.54 , 438.00          772.80 , 672.00            1338.10 , 1172.00      176.34
   14.2           15.57                  0.94% , 0.81          409.09 , 438.00          544.32 , 672.00            1005.62 , 1172.00      156.59
  14.21            15.5                  0.88% , 0.85          382.98 , 438.00          571.20 , 672.00            1005.50 , 1172.00      155.82
  14.21            13.2                  1.15% , 1.17          500.48 , 438.00          786.24 , 672.00            1338.54 , 1172.00      176.72
  14.24           15.62                  0.80% , 0.90          348.16 , 438.00          604.80 , 672.00            1005.10 , 1172.00      157.04
  14.24           15.54                  0.91% , 0.83          396.03 , 438.00          557.76 , 672.00            1005.06 , 1172.00      156.21
  14.25           13.23                  1.12% , 1.19          487.42 , 438.00          799.68 , 672.00            1338.98 , 1172.00       177.1
  14.28           15.67                  0.83% , 0.88          361.22 , 438.00          591.36 , 672.00            1004.66 , 1172.00      157.42
  14.32           15.71                  0.86% , 0.86          374.27 , 438.00          577.92 , 672.00            1004.22 , 1172.00      157.81
  14.35           15.76                  0.89% , 0.84          387.33 , 438.00          564.48 , 672.00            1003.78 , 1172.00      158.19
  14.39            15.8                  0.92% , 0.82          400.38 , 438.00          551.04 , 672.00            1003.34 , 1172.00      158.58
   14.4           13.33                  1.17% , 1.16          509.18 , 438.00          779.52 , 672.00            1340.82 , 1172.00       178.7
  14.43           15.85                  0.95% , 0.80          413.44 , 438.00          537.60 , 672.00            1002.90 , 1172.00      158.96
  14.44           13.35                  1.14% , 1.18          496.13 , 438.00          792.96 , 672.00            1341.26 , 1172.00      179.09
  14.47            15.9                  0.81% , 0.89          352.51 , 438.00          598.08 , 672.00            1002.38 , 1172.00      159.41
  14.51           15.95                  0.84% , 0.87          365.57 , 438.00          584.64 , 672.00            1001.94 , 1172.00      159.79
  14.51           13.46                  1.19% , 1.15          517.89 , 438.00          772.80 , 672.00            1342.10 , 1172.00      180.69
  14.55           15.99                  0.87% , 0.85          378.62 , 438.00          571.20 , 672.00            1001.50 , 1172.00      160.18
  14.55           13.49                  1.16% , 1.17          504.83 , 438.00          786.24 , 672.00            1342.54 , 1172.00      181.07
  14.59           16.04                  0.90% , 0.83          391.68 , 438.00          557.76 , 672.00            1001.06 , 1172.00      160.56
  14.59           13.51                  1.13% , 1.19          491.78 , 438.00          799.68 , 672.00            1342.98 , 1172.00      181.46
  14.62           16.08                  0.93% , 0.81          404.74 , 438.00          544.32 , 672.00            1000.62 , 1172.00      160.94
   14.7           16.18                  0.82% , 0.88          356.86 , 438.00          591.36 , 672.00             999.66 , 1172.00      161.78
  14.74           16.23                  0.85% , 0.86          369.92 , 438.00          577.92 , 672.00             999.22 , 1172.00      162.16
  14.75           13.61                  1.18% , 1.16          513.54 , 438.00          779.52 , 672.00            1344.82 , 1172.00      183.06
  14.77           16.35                  0.94% , 0.80          409.09 , 438.00          537.60 , 672.00             998.90 , 1172.00      163.31
  14.78           16.27                  0.88% , 0.84          382.98 , 438.00          564.48 , 672.00             998.78 , 1172.00      162.54
  14.78           13.64                  1.15% , 1.18          500.48 , 438.00          792.96 , 672.00            1345.26 , 1172.00      183.44
  14.81            16.4                  0.80% , 0.89          348.16 , 438.00          598.08 , 672.00             998.38 , 1172.00      163.76
