Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  17.56            18.4                  1.16% , 0.84        2019.33 , 1638.00          564.48 , 667.00            2629.73 , 2237.00      483.85
  17.57           11.77                  1.11% , 0.97        1932.29 , 1638.00          651.84 , 667.00            2630.09 , 2237.00      309.45
  17.59           10.62                  1.06% , 1.10        1845.25 , 1638.00          739.20 , 667.00            2630.45 , 2237.00      279.45
  17.62           10.68                  1.03% , 1.18        1793.02 , 1638.00          792.96 , 667.00            2631.21 , 2237.00      280.98
  17.63           14.36                  1.13% , 0.92        1967.10 , 1638.00          618.24 , 667.00            2631.49 , 2237.00      377.86
  17.65           10.66                  1.08% , 1.05        1880.06 , 1638.00          705.60 , 667.00            2631.85 , 2237.00      280.66
  17.65           16.96                  1.15% , 0.87        2001.92 , 1638.00          584.64 , 667.00            2631.89 , 2237.00      446.28
  17.67           10.71                  1.10% , 1.00        1914.88 , 1638.00          672.00 , 667.00            2632.25 , 2237.00      281.88
  17.69           10.72                  1.05% , 1.13        1827.84 , 1638.00          759.36 , 667.00            2632.61 , 2237.00       282.2
  17.72           19.55                  1.17% , 0.82        2036.74 , 1638.00          551.04 , 667.00            2633.29 , 2237.00       514.7
  17.73           12.92                  1.12% , 0.95        1949.70 , 1638.00          638.40 , 667.00            2633.65 , 2237.00       340.3
  17.75           10.76                  1.07% , 1.08        1862.66 , 1638.00          725.76 , 667.00            2634.01 , 2237.00      283.42
  17.79           15.51                  1.14% , 0.90        1984.51 , 1638.00          604.80 , 667.00            2635.05 , 2237.00      408.71
  17.81            10.8                  1.09% , 1.03        1897.47 , 1638.00          692.16 , 667.00            2635.41 , 2237.00      284.63
  17.83           10.81                  1.04% , 1.16        1810.43 , 1638.00          779.52 , 667.00            2635.77 , 2237.00      284.95
  17.86            18.1                  1.16% , 0.85        2019.33 , 1638.00          571.20 , 667.00            2636.45 , 2237.00      477.13
  17.87           11.48                  1.11% , 0.98        1932.29 , 1638.00          658.56 , 667.00            2636.81 , 2237.00      302.73
  17.89           10.85                  1.06% , 1.11        1845.25 , 1638.00          745.92 , 667.00            2637.17 , 2237.00      286.17
  17.92           10.91                  1.03% , 1.19        1793.02 , 1638.00          799.68 , 667.00            2637.93 , 2237.00       287.7
  17.92           20.68                  1.18% , 0.80        2054.14 , 1638.00          537.60 , 667.00            2637.85 , 2237.00      545.54
  17.94           14.07                  1.13% , 0.93        1967.10 , 1638.00          624.96 , 667.00            2638.21 , 2237.00      371.14
  17.95           10.89                  1.08% , 1.06        1880.06 , 1638.00          712.32 , 667.00            2638.57 , 2237.00      287.38
  17.95           16.66                  1.15% , 0.88        2001.92 , 1638.00          591.36 , 667.00            2638.61 , 2237.00      439.56
  17.97           10.94                  1.10% , 1.01        1914.88 , 1638.00          678.72 , 667.00            2638.97 , 2237.00       288.6
  17.99           10.95                  1.05% , 1.14        1827.84 , 1638.00          766.08 , 667.00            2639.33 , 2237.00      288.92
  18.02           19.24                  1.17% , 0.83        2036.74 , 1638.00          557.76 , 667.00            2640.01 , 2237.00      507.98
  18.03           12.63                  1.12% , 0.96        1949.70 , 1638.00          645.12 , 667.00            2640.37 , 2237.00      333.58
  18.05           10.99                  1.07% , 1.09        1862.66 , 1638.00          732.48 , 667.00            2640.73 , 2237.00      290.14
  18.09           15.22                  1.14% , 0.91        1984.51 , 1638.00          611.52 , 667.00            2641.77 , 2237.00      401.99
  18.11           11.03                  1.09% , 1.04        1897.47 , 1638.00          698.88 , 667.00            2642.13 , 2237.00      291.35
  18.13           11.04                  1.04% , 1.17        1810.43 , 1638.00          786.24 , 667.00            2642.49 , 2237.00      291.67
  18.16            17.8                  1.16% , 0.86        2019.33 , 1638.00          577.92 , 667.00            2643.17 , 2237.00      470.41
  18.17            11.2                  1.11% , 0.99        1932.29 , 1638.00          665.28 , 667.00            2643.53 , 2237.00      296.01
  18.19           11.08                  1.06% , 1.12        1845.25 , 1638.00          752.64 , 667.00            2643.89 , 2237.00      292.89
  18.22           20.37                  1.18% , 0.81        2054.14 , 1638.00          544.32 , 667.00            2644.57 , 2237.00      538.82
  18.24           13.78                  1.13% , 0.94        1967.10 , 1638.00          631.68 , 667.00            2644.93 , 2237.00      364.42
  18.25           11.12                  1.08% , 1.07        1880.06 , 1638.00          719.04 , 667.00            2645.29 , 2237.00       294.1
  18.25           16.36                  1.15% , 0.89        2001.92 , 1638.00          598.08 , 667.00            2645.33 , 2237.00      432.84
  18.27           11.16                  1.10% , 1.02        1914.88 , 1638.00          685.44 , 667.00            2645.69 , 2237.00      295.32
  18.29           11.17                  1.05% , 1.15        1827.84 , 1638.00          772.80 , 667.00            2646.05 , 2237.00      295.64
  18.32           18.94                  1.17% , 0.84        2036.74 , 1638.00          564.48 , 667.00            2646.73 , 2237.00      501.26
  18.33           12.35                  1.12% , 0.97        1949.70 , 1638.00          651.84 , 667.00            2647.09 , 2237.00      326.86
  18.35           11.21                  1.07% , 1.10        1862.66 , 1638.00          739.20 , 667.00            2647.45 , 2237.00      296.86
  18.39           14.92                  1.14% , 0.92        1984.51 , 1638.00          618.24 , 667.00            2648.49 , 2237.00      395.27
  18.41           11.25                  1.09% , 1.05        1897.47 , 1638.00          705.60 , 667.00            2648.85 , 2237.00      298.07
  18.43           11.26                  1.04% , 1.18        1810.43 , 1638.00          792.96 , 667.00            2649.21 , 2237.00      298.39
  18.46            17.5                  1.16% , 0.87        2019.33 , 1638.00          584.64 , 667.00            2649.89 , 2237.00      463.69
  18.47           11.29                  1.11% , 1.00        1932.29 , 1638.00          672.00 , 667.00            2650.25 , 2237.00      299.29
  18.49            11.3                  1.06% , 1.13        1845.25 , 1638.00          759.36 , 667.00            2650.61 , 2237.00      299.61
  18.52           20.07                  1.18% , 0.82        2054.14 , 1638.00          551.04 , 667.00            2651.29 , 2237.00       532.1
  18.54           13.49                  1.13% , 0.95        1967.10 , 1638.00          638.40 , 667.00            2651.65 , 2237.00       357.7
  18.55           11.34                  1.08% , 1.08        1880.06 , 1638.00          725.76 , 667.00            2652.01 , 2237.00      300.82
  18.55           16.07                  1.15% , 0.90        2001.92 , 1638.00          604.80 , 667.00            2652.05 , 2237.00      426.12
  18.57           11.39                  1.10% , 1.03        1914.88 , 1638.00          692.16 , 667.00            2652.41 , 2237.00      302.04
  18.59            11.4                  1.05% , 1.16        1827.84 , 1638.00          779.52 , 667.00            2652.77 , 2237.00      302.36
  18.62           18.64                  1.17% , 0.85        2036.74 , 1638.00          571.20 , 667.00            2653.45 , 2237.00      494.54
  18.63           12.06                  1.12% , 0.98        1949.70 , 1638.00          658.56 , 667.00            2653.81 , 2237.00      320.14
  18.65           11.44                  1.07% , 1.11        1862.66 , 1638.00          745.92 , 667.00            2654.17 , 2237.00      303.58
  18.68            21.2                  1.19% , 0.80        2071.55 , 1638.00          537.60 , 667.00            2654.85 , 2237.00      562.95
   18.7           14.63                  1.14% , 0.93        1984.51 , 1638.00          624.96 , 667.00            2655.21 , 2237.00      388.55
  18.71           11.48                  1.09% , 1.06        1897.47 , 1638.00          712.32 , 667.00            2655.57 , 2237.00      304.79
  18.73           11.49                  1.04% , 1.19        1810.43 , 1638.00          799.68 , 667.00            2655.93 , 2237.00      305.11
  18.76            17.2                  1.16% , 0.88        2019.33 , 1638.00          591.36 , 667.00            2656.61 , 2237.00      456.97
  18.77           11.52                  1.11% , 1.01        1932.29 , 1638.00          678.72 , 667.00            2656.97 , 2237.00      306.01
  18.79           11.53                  1.06% , 1.14        1845.25 , 1638.00          766.08 , 667.00            2657.33 , 2237.00      306.33
  18.82           19.77                  1.18% , 0.83        2054.14 , 1638.00          557.76 , 667.00            2658.01 , 2237.00      525.38
  18.84            13.2                  1.13% , 0.96        1967.10 , 1638.00          645.12 , 667.00            2658.37 , 2237.00      350.98
  18.85           11.57                  1.08% , 1.09        1880.06 , 1638.00          732.48 , 667.00            2658.73 , 2237.00      307.54
  18.85           15.77                  1.15% , 0.91        2001.92 , 1638.00          611.52 , 667.00            2658.77 , 2237.00       419.4
  18.87           11.61                  1.10% , 1.04        1914.88 , 1638.00          698.88 , 667.00            2659.13 , 2237.00      308.76
  18.89           11.62                  1.05% , 1.17        1827.84 , 1638.00          786.24 , 667.00            2659.49 , 2237.00      309.08
  18.92           18.34                  1.17% , 0.86        2036.74 , 1638.00          577.92 , 667.00            2660.17 , 2237.00      487.82
  18.93           11.78                  1.12% , 0.99        1949.70 , 1638.00          665.28 , 667.00            2660.53 , 2237.00      313.42
  18.95           11.66                  1.07% , 1.12        1862.66 , 1638.00          752.64 , 667.00            2660.89 , 2237.00       310.3
  18.98            20.9                  1.19% , 0.81        2071.55 , 1638.00          544.32 , 667.00            2661.57 , 2237.00      556.23
   19.0           14.34                  1.14% , 0.94        1984.51 , 1638.00          631.68 , 667.00            2661.93 , 2237.00      381.83
  19.01            11.7                  1.09% , 1.07        1897.47 , 1638.00          719.04 , 667.00            2662.29 , 2237.00      311.51
  19.06           16.91                  1.16% , 0.89        2019.33 , 1638.00          598.08 , 667.00            2663.33 , 2237.00      450.25
  19.07           11.74                  1.11% , 1.02        1932.29 , 1638.00          685.44 , 667.00            2663.69 , 2237.00      312.73
  19.09           11.75                  1.06% , 1.15        1845.25 , 1638.00          772.80 , 667.00            2664.05 , 2237.00      313.05
  19.12           19.46                  1.18% , 0.84        2054.14 , 1638.00          564.48 , 667.00            2664.73 , 2237.00      518.66
  19.14           12.92                  1.13% , 0.97        1967.10 , 1638.00          651.84 , 667.00            2665.09 , 2237.00      344.26
  19.15           11.79                  1.08% , 1.10        1880.06 , 1638.00          739.20 , 667.00            2665.45 , 2237.00      314.26
  19.15           15.48                  1.15% , 0.92        2001.92 , 1638.00          618.24 , 667.00            2665.49 , 2237.00      412.68
  19.17           11.83                  1.10% , 1.05        1914.88 , 1638.00          705.60 , 667.00            2665.85 , 2237.00      315.48
  19.19           11.84                  1.05% , 1.18        1827.84 , 1638.00          792.96 , 667.00            2666.21 , 2237.00       315.8
  19.22           18.04                  1.17% , 0.87        2036.74 , 1638.00          584.64 , 667.00            2666.89 , 2237.00       481.1
  19.23           11.87                  1.12% , 1.00        1949.70 , 1638.00          672.00 , 667.00            2667.25 , 2237.00       316.7
  19.25           11.88                  1.07% , 1.13        1862.66 , 1638.00          759.36 , 667.00            2667.61 , 2237.00      317.02
  19.28           20.59                  1.19% , 0.82        2071.55 , 1638.00          551.04 , 667.00            2668.29 , 2237.00      549.51
   19.3           14.06                  1.14% , 0.95        1984.51 , 1638.00          638.40 , 667.00            2668.65 , 2237.00      375.11
  19.31           11.92                  1.09% , 1.08        1897.47 , 1638.00          725.76 , 667.00            2669.01 , 2237.00      318.23
  19.36           16.61                  1.16% , 0.90        2019.33 , 1638.00          604.80 , 667.00            2670.05 , 2237.00      443.53
  19.37           11.96                  1.11% , 1.03        1932.29 , 1638.00          692.16 , 667.00            2670.41 , 2237.00      319.45
  19.39           11.97                  1.06% , 1.16        1845.25 , 1638.00          779.52 , 667.00            2670.77 , 2237.00      319.77
  19.42           19.16                  1.18% , 0.85        2054.14 , 1638.00          571.20 , 667.00            2671.45 , 2237.00      511.94
  19.44           12.63                  1.13% , 0.98        1967.10 , 1638.00          658.56 , 667.00            2671.81 , 2237.00      337.54
  19.45           12.01                  1.08% , 1.11        1880.06 , 1638.00          745.92 , 667.00            2672.17 , 2237.00      320.98
  19.46           15.19                  1.15% , 0.93        2001.92 , 1638.00          624.96 , 667.00            2672.21 , 2237.00      405.96
  19.47           12.06                  1.10% , 1.06        1914.88 , 1638.00          712.32 , 667.00            2672.57 , 2237.00       322.2
  19.49           12.07                  1.05% , 1.19        1827.84 , 1638.00          799.68 , 667.00            2672.93 , 2237.00      322.52
  19.52           17.74                  1.17% , 0.88        2036.74 , 1638.00          591.36 , 667.00            2673.61 , 2237.00      474.38
  19.53           12.09                  1.12% , 1.01        1949.70 , 1638.00          678.72 , 667.00            2673.97 , 2237.00      323.42
  19.55           12.11                  1.07% , 1.14        1862.66 , 1638.00          766.08 , 667.00            2674.33 , 2237.00      323.74
  19.58           20.29                  1.19% , 0.83        2071.55 , 1638.00          557.76 , 667.00            2675.01 , 2237.00      542.79
   19.6           13.77                  1.14% , 0.96        1984.51 , 1638.00          645.12 , 667.00            2675.37 , 2237.00      368.39
  19.61           12.14                  1.09% , 1.09        1897.47 , 1638.00          732.48 , 667.00            2675.73 , 2237.00      324.95
  19.66           16.32                  1.16% , 0.91        2019.33 , 1638.00          611.52 , 667.00            2676.77 , 2237.00      436.81
  19.68           12.18                  1.11% , 1.04        1932.29 , 1638.00          698.88 , 667.00            2677.13 , 2237.00      326.17
  19.69           12.19                  1.06% , 1.17        1845.25 , 1638.00          786.24 , 667.00            2677.49 , 2237.00      326.49
  19.72           18.86                  1.18% , 0.86        2054.14 , 1638.00          577.92 , 667.00            2678.17 , 2237.00      505.22
  19.74           12.35                  1.13% , 0.99        1967.10 , 1638.00          665.28 , 667.00            2678.53 , 2237.00      330.82
  19.75           12.23                  1.08% , 1.12        1880.06 , 1638.00          752.64 , 667.00            2678.89 , 2237.00       327.7
  19.76            14.9                  1.15% , 0.94        2001.92 , 1638.00          631.68 , 667.00            2678.93 , 2237.00      399.24
  19.77           12.28                  1.10% , 1.07        1914.88 , 1638.00          719.04 , 667.00            2679.29 , 2237.00      328.92
  19.82           17.45                  1.17% , 0.89        2036.74 , 1638.00          598.08 , 667.00            2680.33 , 2237.00      467.66
  19.83           12.32                  1.12% , 1.02        1949.70 , 1638.00          685.44 , 667.00            2680.69 , 2237.00      330.14
  19.85           12.33                  1.07% , 1.15        1862.66 , 1638.00          772.80 , 667.00            2681.05 , 2237.00      330.46
  19.88           19.99                  1.19% , 0.84        2071.55 , 1638.00          564.48 , 667.00            2681.73 , 2237.00      536.07
   19.9           13.48                  1.14% , 0.97        1984.51 , 1638.00          651.84 , 667.00            2682.09 , 2237.00      361.67
  19.91           12.36                  1.09% , 1.10        1897.47 , 1638.00          739.20 , 667.00            2682.45 , 2237.00      331.67
  19.96           16.03                  1.16% , 0.92        2019.33 , 1638.00          618.24 , 667.00            2683.49 , 2237.00      430.09
  19.98            12.4                  1.11% , 1.05        1932.29 , 1638.00          705.60 , 667.00            2683.85 , 2237.00      332.89
  19.99           12.41                  1.06% , 1.18        1845.25 , 1638.00          792.96 , 667.00            2684.21 , 2237.00      333.21
  20.02           18.57                  1.18% , 0.87        2054.14 , 1638.00          584.64 , 667.00            2684.89 , 2237.00       498.5
  20.04           12.44                  1.13% , 1.00        1967.10 , 1638.00          672.00 , 667.00            2685.25 , 2237.00       334.1
  20.05           12.45                  1.08% , 1.13        1880.06 , 1638.00          759.36 , 667.00            2685.61 , 2237.00      334.42
  20.06           14.62                  1.15% , 0.95        2001.92 , 1638.00          638.40 , 667.00            2685.65 , 2237.00      392.52
  20.07            12.5                  1.10% , 1.08        1914.88 , 1638.00          725.76 , 667.00            2686.01 , 2237.00      335.64
  20.12           17.15                  1.17% , 0.90        2036.74 , 1638.00          604.80 , 667.00            2687.05 , 2237.00      460.94
  20.13           12.53                  1.12% , 1.03        1949.70 , 1638.00          692.16 , 667.00            2687.41 , 2237.00      336.86
  20.15           12.54                  1.07% , 1.16        1862.66 , 1638.00          779.52 , 667.00            2687.77 , 2237.00      337.18
  20.18           19.69                  1.19% , 0.85        2071.55 , 1638.00          571.20 , 667.00            2688.45 , 2237.00      529.35
   20.2            13.2                  1.14% , 0.98        1984.51 , 1638.00          658.56 , 667.00            2688.81 , 2237.00      354.95
  20.21           12.58                  1.09% , 1.11        1897.47 , 1638.00          745.92 , 667.00            2689.17 , 2237.00      338.39
  20.26           15.74                  1.16% , 0.93        2019.33 , 1638.00          624.96 , 667.00            2690.21 , 2237.00      423.37
  20.28           12.62                  1.11% , 1.06        1932.29 , 1638.00          712.32 , 667.00            2690.57 , 2237.00      339.61
  20.29           12.63                  1.06% , 1.19        1845.25 , 1638.00          799.68 , 667.00            2690.93 , 2237.00      339.93
  20.32           18.27                  1.18% , 0.88        2054.14 , 1638.00          591.36 , 667.00            2691.61 , 2237.00      491.78
  20.34           12.66                  1.13% , 1.01        1967.10 , 1638.00          678.72 , 667.00            2691.97 , 2237.00      340.82
  20.35           12.67                  1.08% , 1.14        1880.06 , 1638.00          766.08 , 667.00            2692.33 , 2237.00      341.14
  20.36           14.33                  1.15% , 0.96        2001.92 , 1638.00          645.12 , 667.00            2692.37 , 2237.00       385.8
  20.37           12.71                  1.10% , 1.09        1914.88 , 1638.00          732.48 , 667.00            2692.73 , 2237.00      342.36
  20.42           16.86                  1.17% , 0.91        2036.74 , 1638.00          611.52 , 667.00            2693.77 , 2237.00      454.22
  20.44           12.75                  1.12% , 1.04        1949.70 , 1638.00          698.88 , 667.00            2694.13 , 2237.00      343.58
  20.45           12.76                  1.07% , 1.17        1862.66 , 1638.00          786.24 , 667.00            2694.49 , 2237.00       343.9
  20.48           19.39                  1.19% , 0.86        2071.55 , 1638.00          577.92 , 667.00            2695.17 , 2237.00      522.63
   20.5           12.92                  1.14% , 0.99        1984.51 , 1638.00          665.28 , 667.00            2695.53 , 2237.00      348.23
  20.51            12.8                  1.09% , 1.12        1897.47 , 1638.00          752.64 , 667.00            2695.89 , 2237.00      345.11
  20.56           15.45                  1.16% , 0.94        2019.33 , 1638.00          631.68 , 667.00            2696.93 , 2237.00      416.65
  20.58           12.84                  1.11% , 1.07        1932.29 , 1638.00          719.04 , 667.00            2697.29 , 2237.00      346.33
  20.62           17.98                  1.18% , 0.89        2054.14 , 1638.00          598.08 , 667.00            2698.33 , 2237.00      485.06
  20.64           12.88                  1.13% , 1.02        1967.10 , 1638.00          685.44 , 667.00            2698.69 , 2237.00      347.54
  20.66           12.89                  1.08% , 1.15        1880.06 , 1638.00          772.80 , 667.00            2699.05 , 2237.00      347.86
  20.66           14.04                  1.15% , 0.97        2001.92 , 1638.00          651.84 , 667.00            2699.09 , 2237.00      379.08
  20.67           12.93                  1.10% , 1.10        1914.88 , 1638.00          739.20 , 667.00            2699.45 , 2237.00      349.08
  20.72           16.57                  1.17% , 0.92        2036.74 , 1638.00          618.24 , 667.00            2700.49 , 2237.00       447.5
  20.74           12.97                  1.12% , 1.05        1949.70 , 1638.00          705.60 , 667.00            2700.85 , 2237.00       350.3
  20.75           12.98                  1.07% , 1.18        1862.66 , 1638.00          792.96 , 667.00            2701.21 , 2237.00      350.62
  20.78           19.09                  1.19% , 0.87        2071.55 , 1638.00          584.64 , 667.00            2701.89 , 2237.00      515.91
   20.8           13.01                  1.14% , 1.00        1984.51 , 1638.00          672.00 , 667.00            2702.25 , 2237.00      351.51
  20.81           13.02                  1.09% , 1.13        1897.47 , 1638.00          759.36 , 667.00            2702.61 , 2237.00      351.83
  20.86           15.16                  1.16% , 0.95        2019.33 , 1638.00          638.40 , 667.00            2703.65 , 2237.00      409.93
  20.88           13.06                  1.11% , 1.08        1932.29 , 1638.00          725.76 , 667.00            2704.01 , 2237.00      353.05
  20.92           17.68                  1.18% , 0.90        2054.14 , 1638.00          604.80 , 667.00            2705.05 , 2237.00      478.34
  20.94           13.09                  1.13% , 1.03        1967.10 , 1638.00          692.16 , 667.00            2705.41 , 2237.00      354.26
  20.96            13.1                  1.08% , 1.16        1880.06 , 1638.00          779.52 , 667.00            2705.77 , 2237.00      354.58
  20.96           13.76                  1.15% , 0.98        2001.92 , 1638.00          658.56 , 667.00            2705.81 , 2237.00      372.36
  20.97           13.15                  1.10% , 1.11        1914.88 , 1638.00          745.92 , 667.00            2706.17 , 2237.00       355.8
  21.02           16.28                  1.17% , 0.93        2036.74 , 1638.00          624.96 , 667.00            2707.21 , 2237.00      440.78
  21.04           13.19                  1.12% , 1.06        1949.70 , 1638.00          712.32 , 667.00            2707.57 , 2237.00      357.02
  21.05            13.2                  1.07% , 1.19        1862.66 , 1638.00          799.68 , 667.00            2707.93 , 2237.00      357.34
  21.08            18.8                  1.19% , 0.88        2071.55 , 1638.00          591.36 , 667.00            2708.61 , 2237.00      509.19
   21.1           13.22                  1.14% , 1.01        1984.51 , 1638.00          678.72 , 667.00            2708.97 , 2237.00      358.23
  21.11           13.23                  1.09% , 1.14        1897.47 , 1638.00          766.08 , 667.00            2709.33 , 2237.00      358.55
  21.16           14.88                  1.16% , 0.96        2019.33 , 1638.00          645.12 , 667.00            2710.37 , 2237.00      403.21
  21.18           13.27                  1.11% , 1.09        1932.29 , 1638.00          732.48 , 667.00            2710.73 , 2237.00      359.77
  21.22           17.39                  1.18% , 0.91        2054.14 , 1638.00          611.52 , 667.00            2711.77 , 2237.00      471.62
  21.24           13.31                  1.13% , 1.04        1967.10 , 1638.00          698.88 , 667.00            2712.13 , 2237.00      360.98
  21.26           13.32                  1.08% , 1.17        1880.06 , 1638.00          786.24 , 667.00            2712.49 , 2237.00       361.3
  21.26           13.48                  1.15% , 0.99        2001.92 , 1638.00          665.28 , 667.00            2712.53 , 2237.00      365.64
  21.27           13.36                  1.10% , 1.12        1914.88 , 1638.00          752.64 , 667.00            2712.89 , 2237.00      362.52
  21.32           15.99                  1.17% , 0.94        2036.74 , 1638.00          631.68 , 667.00            2713.93 , 2237.00      434.06
  21.34            13.4                  1.12% , 1.07        1949.70 , 1638.00          719.04 , 667.00            2714.29 , 2237.00      363.74
  21.38            18.5                  1.19% , 0.89        2071.55 , 1638.00          598.08 , 667.00            2715.33 , 2237.00      502.47
   21.4           13.44                  1.14% , 1.02        1984.51 , 1638.00          685.44 , 667.00            2715.69 , 2237.00      364.95
  21.42           13.45                  1.09% , 1.15        1897.47 , 1638.00          772.80 , 667.00            2716.05 , 2237.00      365.27
  21.46           14.59                  1.16% , 0.97        2019.33 , 1638.00          651.84 , 667.00            2717.09 , 2237.00      396.49
  21.48           13.49                  1.11% , 1.10        1932.29 , 1638.00          739.20 , 667.00            2717.45 , 2237.00      366.49
  21.52            17.1                  1.18% , 0.92        2054.14 , 1638.00          618.24 , 667.00            2718.49 , 2237.00       464.9
  21.54           13.52                  1.13% , 1.05        1967.10 , 1638.00          705.60 , 667.00            2718.85 , 2237.00       367.7
  21.56           13.53                  1.08% , 1.18        1880.06 , 1638.00          792.96 , 667.00            2719.21 , 2237.00      368.02
  21.56           13.57                  1.15% , 1.00        2001.92 , 1638.00          672.00 , 667.00            2719.25 , 2237.00      368.92
  21.57           13.58                  1.10% , 1.13        1914.88 , 1638.00          759.36 , 667.00            2719.61 , 2237.00      369.24
  21.62           15.71                  1.17% , 0.95        2036.74 , 1638.00          638.40 , 667.00            2720.65 , 2237.00      427.34
  21.64           13.61                  1.12% , 1.08        1949.70 , 1638.00          725.76 , 667.00            2721.01 , 2237.00      370.46
  21.68           18.21                  1.19% , 0.90        2071.55 , 1638.00          604.80 , 667.00            2722.05 , 2237.00      495.75
   21.7           13.65                  1.14% , 1.03        1984.51 , 1638.00          692.16 , 667.00            2722.41 , 2237.00      371.67
  21.72           13.66                  1.09% , 1.16        1897.47 , 1638.00          779.52 , 667.00            2722.77 , 2237.00      371.99
  21.76           14.31                  1.16% , 0.98        2019.33 , 1638.00          658.56 , 667.00            2723.81 , 2237.00      389.77
  21.78            13.7                  1.11% , 1.11        1932.29 , 1638.00          745.92 , 667.00            2724.17 , 2237.00      373.21
  21.82           16.81                  1.18% , 0.93        2054.14 , 1638.00          624.96 , 667.00            2725.21 , 2237.00      458.18
  21.84           13.74                  1.13% , 1.06        1967.10 , 1638.00          712.32 , 667.00            2725.57 , 2237.00      374.42
  21.86           13.75                  1.08% , 1.19        1880.06 , 1638.00          799.68 , 667.00            2725.93 , 2237.00      374.74
  21.86           13.78                  1.15% , 1.01        2001.92 , 1638.00          678.72 , 667.00            2725.97 , 2237.00      375.64
  21.87           13.79                  1.10% , 1.14        1914.88 , 1638.00          766.08 , 667.00            2726.33 , 2237.00      375.96
  21.92           15.42                  1.17% , 0.96        2036.74 , 1638.00          645.12 , 667.00            2727.37 , 2237.00      420.62
  21.94           13.83                  1.12% , 1.09        1949.70 , 1638.00          732.48 , 667.00            2727.73 , 2237.00      377.18
  21.98           17.92                  1.19% , 0.91        2071.55 , 1638.00          611.52 , 667.00            2728.77 , 2237.00      489.03
   22.0           13.86                  1.14% , 1.04        1984.51 , 1638.00          698.88 , 667.00            2729.13 , 2237.00      378.39
  22.02           13.87                  1.09% , 1.17        1897.47 , 1638.00          786.24 , 667.00            2729.49 , 2237.00      378.71
  22.06           14.03                  1.16% , 0.99        2019.33 , 1638.00          665.28 , 667.00            2730.53 , 2237.00      383.05
  22.08           13.91                  1.11% , 1.12        1932.29 , 1638.00          752.64 , 667.00            2730.89 , 2237.00      379.93
  22.12           16.53                  1.18% , 0.94        2054.14 , 1638.00          631.68 , 667.00            2731.93 , 2237.00      451.46
  22.14           13.95                  1.13% , 1.07        1967.10 , 1638.00          719.04 , 667.00            2732.29 , 2237.00      381.14
  22.16           13.99                  1.15% , 1.02        2001.92 , 1638.00          685.44 , 667.00            2732.69 , 2237.00      382.36
  22.17            14.0                  1.10% , 1.15        1914.88 , 1638.00          772.80 , 667.00            2733.05 , 2237.00      382.68
  22.22           15.14                  1.17% , 0.97        2036.74 , 1638.00          651.84 , 667.00            2734.09 , 2237.00       413.9
  22.24           14.04                  1.12% , 1.10        1949.70 , 1638.00          739.20 , 667.00            2734.45 , 2237.00       383.9
  22.28           17.63                  1.19% , 0.92        2071.55 , 1638.00          618.24 , 667.00            2735.49 , 2237.00      482.31
   22.3           14.08                  1.14% , 1.05        1984.51 , 1638.00          705.60 , 667.00            2735.85 , 2237.00      385.11
  22.32           14.09                  1.09% , 1.18        1897.47 , 1638.00          792.96 , 667.00            2736.21 , 2237.00      385.43
  22.36           14.11                  1.16% , 1.00        2019.33 , 1638.00          672.00 , 667.00            2737.25 , 2237.00      386.33
  22.38           14.12                  1.11% , 1.13        1932.29 , 1638.00          759.36 , 667.00            2737.61 , 2237.00      386.65
  22.43           16.24                  1.18% , 0.95        2054.14 , 1638.00          638.40 , 667.00            2738.65 , 2237.00      444.74
  22.44           14.16                  1.13% , 1.08        1967.10 , 1638.00          725.76 , 667.00            2739.01 , 2237.00      387.86
  22.46            14.2                  1.15% , 1.03        2001.92 , 1638.00          692.16 , 667.00            2739.41 , 2237.00      389.08
  22.48           14.21                  1.10% , 1.16        1914.88 , 1638.00          779.52 , 667.00            2739.77 , 2237.00       389.4
  22.52           14.86                  1.17% , 0.98        2036.74 , 1638.00          658.56 , 667.00            2740.81 , 2237.00      407.18
  22.54           14.25                  1.12% , 1.11        1949.70 , 1638.00          745.92 , 667.00            2741.17 , 2237.00      390.62
  22.58           17.34                  1.19% , 0.93        2071.55 , 1638.00          624.96 , 667.00            2742.21 , 2237.00      475.59
   22.6           14.29                  1.14% , 1.06        1984.51 , 1638.00          712.32 , 667.00            2742.57 , 2237.00      391.83
  22.62            14.3                  1.09% , 1.19        1897.47 , 1638.00          799.68 , 667.00            2742.93 , 2237.00      392.15
  22.66           14.32                  1.16% , 1.01        2019.33 , 1638.00          678.72 , 667.00            2743.97 , 2237.00      393.05
  22.68           14.33                  1.11% , 1.14        1932.29 , 1638.00          766.08 , 667.00            2744.33 , 2237.00      393.37
  22.73           15.95                  1.18% , 0.96        2054.14 , 1638.00          645.12 , 667.00            2745.37 , 2237.00      438.02
  22.74           14.37                  1.13% , 1.09        1967.10 , 1638.00          732.48 , 667.00            2745.73 , 2237.00      394.58
  22.76           14.41                  1.15% , 1.04        2001.92 , 1638.00          698.88 , 667.00            2746.13 , 2237.00       395.8
  22.78           14.42                  1.10% , 1.17        1914.88 , 1638.00          786.24 , 667.00            2746.49 , 2237.00      396.12
