Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  11.99           18.45                  1.19% , 1.06         1035.78 , 809.00          178.08 , 184.00            1261.05 , 1126.00       232.7
   12.0             7.2                  0.86% , 1.16          748.54 , 809.00          194.88 , 184.00             990.85 , 1126.00       71.34
  12.01            4.99                  0.92% , 0.85          800.77 , 809.00          142.80 , 184.00             990.77 , 1126.00       49.43
  12.03            5.05                  0.90% , 0.95          783.36 , 809.00          159.60 , 184.00             990.57 , 1126.00       50.04
  12.03           17.48                  1.18% , 1.11         1027.07 , 809.00          186.48 , 184.00            1261.45 , 1126.00      220.55
  12.08            5.09                  0.89% , 1.00          774.66 , 809.00          168.00 , 184.00             989.97 , 1126.00       50.34
   12.1            5.31                  0.87% , 1.10          757.25 , 809.00          184.80 , 184.00             989.77 , 1126.00       52.55
  12.12             5.2                  0.91% , 0.89          792.06 , 809.00          149.52 , 184.00             989.49 , 1126.00       51.42
  12.13            5.12                  0.88% , 1.05          765.95 , 809.00          176.40 , 184.00             989.37 , 1126.00       50.65
  12.13           17.58                  1.17% , 1.17         1018.37 , 809.00          196.56 , 184.00            1262.53 , 1126.00      221.93
  12.14           18.29                  1.19% , 1.07         1035.78 , 809.00          179.76 , 184.00            1262.73 , 1126.00      231.02
  12.15            7.04                  0.86% , 1.15          748.54 , 809.00          193.20 , 184.00             989.17 , 1126.00       69.66
  12.16            5.17                  0.92% , 0.84          800.77 , 809.00          141.12 , 184.00             989.09 , 1126.00       51.11
  12.18            5.23                  0.90% , 0.94          783.36 , 809.00          157.92 , 184.00             988.89 , 1126.00       51.72
  12.18           17.59                  1.18% , 1.12         1027.07 , 809.00          188.16 , 184.00            1263.13 , 1126.00      222.23
  12.23            5.26                  0.89% , 0.99          774.66 , 809.00          166.32 , 184.00             988.29 , 1126.00       52.02
  12.25            5.33                  0.87% , 1.09          757.25 , 809.00          183.12 , 184.00             988.09 , 1126.00       52.63
  12.27            5.38                  0.91% , 0.88          792.06 , 809.00          147.84 , 184.00             987.81 , 1126.00        53.1
  12.27           17.69                  1.17% , 1.18         1018.37 , 809.00          198.24 , 184.00            1264.21 , 1126.00      223.61
  12.28             5.3                  0.88% , 1.04          765.95 , 809.00          174.72 , 184.00             987.69 , 1126.00       52.33
  12.29           18.14                  1.19% , 1.08         1035.78 , 809.00          181.44 , 184.00            1264.41 , 1126.00      229.34
   12.3            6.88                  0.86% , 1.14          748.54 , 809.00          191.52 , 184.00             987.49 , 1126.00       67.98
  12.31            5.35                  0.92% , 0.83          800.77 , 809.00          139.44 , 184.00             987.41 , 1126.00       52.79
  12.33            5.41                  0.90% , 0.93          783.36 , 809.00          156.24 , 184.00             987.21 , 1126.00        53.4
  12.33            17.7                  1.18% , 1.13         1027.07 , 809.00          189.84 , 184.00            1264.81 , 1126.00      223.91
  12.35            8.62                  0.85% , 1.19          739.84 , 809.00          199.92 , 184.00             986.89 , 1126.00       85.08
  12.38            5.44                  0.89% , 0.98          774.66 , 809.00          164.64 , 184.00             986.61 , 1126.00        53.7
   12.4            5.51                  0.87% , 1.08          757.25 , 809.00          181.44 , 184.00             986.41 , 1126.00       54.31
  12.42            5.55                  0.91% , 0.87          792.06 , 809.00          146.16 , 184.00             986.13 , 1126.00       54.78
  12.42            17.8                  1.17% , 1.19         1018.37 , 809.00          199.92 , 184.00            1265.89 , 1126.00      225.29
  12.43            5.48                  0.88% , 1.03          765.95 , 809.00          173.04 , 184.00             986.01 , 1126.00       54.01
  12.44           17.98                  1.19% , 1.09         1035.78 , 809.00          183.12 , 184.00            1266.09 , 1126.00      227.66
  12.45            6.73                  0.86% , 1.13          748.54 , 809.00          189.84 , 184.00             985.81 , 1126.00        66.3
  12.46            5.53                  0.92% , 0.82          800.77 , 809.00          137.76 , 184.00             985.73 , 1126.00       54.47
  12.48            5.59                  0.90% , 0.92          783.36 , 809.00          154.56 , 184.00             985.53 , 1126.00       55.08
  12.48           17.81                  1.18% , 1.14         1027.07 , 809.00          191.52 , 184.00            1266.49 , 1126.00      225.59
   12.5            8.47                  0.85% , 1.18          739.84 , 809.00          198.24 , 184.00             985.21 , 1126.00        83.4
  12.53            5.62                  0.89% , 0.97          774.66 , 809.00          162.96 , 184.00             984.93 , 1126.00       55.38
  12.55            5.69                  0.87% , 1.07          757.25 , 809.00          179.76 , 184.00             984.73 , 1126.00       55.99
  12.57            5.73                  0.91% , 0.86          792.06 , 809.00          144.48 , 184.00             984.45 , 1126.00       56.46
  12.58            5.66                  0.88% , 1.02          765.95 , 809.00          171.36 , 184.00             984.33 , 1126.00       55.69
  12.59           17.95                  1.19% , 1.10         1035.78 , 809.00          184.80 , 184.00            1267.77 , 1126.00      227.58
   12.6            6.57                  0.86% , 1.12          748.54 , 809.00          188.16 , 184.00             984.13 , 1126.00       64.62
  12.61            5.71                  0.92% , 0.81          800.77 , 809.00          136.08 , 184.00             984.05 , 1126.00       56.15
  12.62            5.77                  0.90% , 0.91          783.36 , 809.00          152.88 , 184.00             983.85 , 1126.00       56.76
  12.63           17.92                  1.18% , 1.15         1027.07 , 809.00          193.20 , 184.00            1268.17 , 1126.00      227.27
  12.65            8.31                  0.85% , 1.17          739.84 , 809.00          196.56 , 184.00             983.53 , 1126.00       81.72
  12.68             5.8                  0.89% , 0.96          774.66 , 809.00          161.28 , 184.00             983.25 , 1126.00       57.06
   12.7            5.87                  0.87% , 1.06          757.25 , 809.00          178.08 , 184.00             983.05 , 1126.00       57.67
  12.72            5.92                  0.91% , 0.85          792.06 , 809.00          142.80 , 184.00             982.77 , 1126.00       58.14
  12.73            5.84                  0.88% , 1.01          765.95 , 809.00          169.68 , 184.00             982.65 , 1126.00       57.37
  12.74           18.06                  1.19% , 1.11         1035.78 , 809.00          186.48 , 184.00            1269.45 , 1126.00      229.26
  12.75            6.41                  0.86% , 1.11          748.54 , 809.00          186.48 , 184.00             982.45 , 1126.00       62.94
  12.76            5.89                  0.92% , 0.80          800.77 , 809.00          134.40 , 184.00             982.37 , 1126.00       57.83
  12.77            5.95                  0.90% , 0.90          783.36 , 809.00          151.20 , 184.00             982.17 , 1126.00       58.44
  12.78           18.03                  1.18% , 1.16         1027.07 , 809.00          194.88 , 184.00            1269.85 , 1126.00      228.95
   12.8            8.15                  0.85% , 1.16          739.84 , 809.00          194.88 , 184.00             981.85 , 1126.00       80.04
  12.83            5.98                  0.89% , 0.95          774.66 , 809.00          159.60 , 184.00             981.57 , 1126.00       58.74
  12.84            6.05                  0.87% , 1.05          757.25 , 809.00          176.40 , 184.00             981.37 , 1126.00       59.35
  12.87             6.1                  0.91% , 0.84          792.06 , 809.00          141.12 , 184.00             981.09 , 1126.00       59.82
  12.88            6.02                  0.88% , 1.00          765.95 , 809.00          168.00 , 184.00             980.97 , 1126.00       59.05
  12.89           18.17                  1.19% , 1.12         1035.78 , 809.00          188.16 , 184.00            1271.13 , 1126.00      230.94
   12.9            6.25                  0.86% , 1.10          748.54 , 809.00          184.80 , 184.00             980.77 , 1126.00       61.26
  12.92            6.13                  0.90% , 0.89          783.36 , 809.00          149.52 , 184.00             980.49 , 1126.00       60.12
  12.92           18.14                  1.18% , 1.17         1027.07 , 809.00          196.56 , 184.00            1271.53 , 1126.00      230.63
  12.95            7.99                  0.85% , 1.15          739.84 , 809.00          193.20 , 184.00             980.17 , 1126.00       78.36
  12.98            6.17                  0.89% , 0.94          774.66 , 809.00          157.92 , 184.00             979.89 , 1126.00       60.42
  12.99            6.23                  0.87% , 1.04          757.25 , 809.00          174.72 , 184.00             979.69 , 1126.00       61.03
  13.02            6.28                  0.91% , 0.83          792.06 , 809.00          139.44 , 184.00             979.41 , 1126.00        61.5
  13.03             6.2                  0.88% , 0.99          765.95 , 809.00          166.32 , 184.00             979.29 , 1126.00       60.73
  13.04           18.28                  1.19% , 1.13         1035.78 , 809.00          189.84 , 184.00            1272.81 , 1126.00      232.62
  13.05            6.26                  0.86% , 1.09          748.54 , 809.00          183.12 , 184.00             979.09 , 1126.00       61.34
  13.07            9.58                  0.84% , 1.19          731.14 , 809.00          199.92 , 184.00             978.89 , 1126.00       93.78
  13.07            6.31                  0.90% , 0.88          783.36 , 809.00          147.84 , 184.00             978.81 , 1126.00        61.8
  13.07           18.25                  1.18% , 1.18         1027.07 , 809.00          198.24 , 184.00            1273.21 , 1126.00      232.31
   13.1            7.84                  0.85% , 1.14          739.84 , 809.00          191.52 , 184.00             978.49 , 1126.00       76.68
  13.13            6.35                  0.89% , 0.93          774.66 , 809.00          156.24 , 184.00             978.21 , 1126.00        62.1
  13.14            6.41                  0.87% , 1.03          757.25 , 809.00          173.04 , 184.00             978.01 , 1126.00       62.71
  13.17            6.46                  0.91% , 0.82          792.06 , 809.00          137.76 , 184.00             977.73 , 1126.00       63.18
  13.18            6.38                  0.88% , 0.98          765.95 , 809.00          164.64 , 184.00             977.61 , 1126.00       62.41
  13.19           18.38                  1.19% , 1.14         1035.78 , 809.00          191.52 , 184.00            1274.49 , 1126.00       234.3
   13.2            6.45                  0.86% , 1.08          748.54 , 809.00          181.44 , 184.00             977.41 , 1126.00       63.02
  13.21            9.43                  0.84% , 1.18          731.14 , 809.00          198.24 , 184.00             977.21 , 1126.00        92.1
  13.22             6.5                  0.90% , 0.87          783.36 , 809.00          146.16 , 184.00             977.13 , 1126.00       63.48
  13.22           18.35                  1.18% , 1.19         1027.07 , 809.00          199.92 , 184.00            1274.89 , 1126.00      233.99
  13.25            7.68                  0.85% , 1.13          739.84 , 809.00          189.84 , 184.00             976.81 , 1126.00        75.0
  13.27            6.53                  0.89% , 0.92          774.66 , 809.00          154.56 , 184.00             976.53 , 1126.00       63.78
  13.29             6.6                  0.87% , 1.02          757.25 , 809.00          171.36 , 184.00             976.33 , 1126.00       64.39
  13.32            6.64                  0.91% , 0.81          792.06 , 809.00          136.08 , 184.00             976.05 , 1126.00       64.86
  13.33            6.57                  0.88% , 0.97          765.95 , 809.00          162.96 , 184.00             975.93 , 1126.00       64.09
  13.34           18.49                  1.19% , 1.15         1035.78 , 809.00          193.20 , 184.00            1276.17 , 1126.00      235.98
  13.35            6.63                  0.86% , 1.07          748.54 , 809.00          179.76 , 184.00             975.73 , 1126.00        64.7
  13.36            9.27                  0.84% , 1.17          731.14 , 809.00          196.56 , 184.00             975.53 , 1126.00       90.42
  13.37            6.68                  0.90% , 0.86          783.36 , 809.00          144.48 , 184.00             975.45 , 1126.00       65.16
   13.4            7.52                  0.85% , 1.12          739.84 , 809.00          188.16 , 184.00             975.13 , 1126.00       73.32
  13.42            6.72                  0.89% , 0.91          774.66 , 809.00          152.88 , 184.00             974.85 , 1126.00       65.46
  13.44            6.78                  0.87% , 1.01          757.25 , 809.00          169.68 , 184.00             974.65 , 1126.00       66.07
  13.47            6.83                  0.91% , 0.80          792.06 , 809.00          134.40 , 184.00             974.37 , 1126.00       66.54
  13.48            6.75                  0.88% , 0.96          765.95 , 809.00          161.28 , 184.00             974.25 , 1126.00       65.77
  13.49            6.81                  0.86% , 1.06          748.54 , 809.00          178.08 , 184.00             974.05 , 1126.00       66.38
  13.49            18.6                  1.19% , 1.16         1035.78 , 809.00          194.88 , 184.00            1277.85 , 1126.00      237.66
  13.51            9.11                  0.84% , 1.16          731.14 , 809.00          194.88 , 184.00             973.85 , 1126.00       88.74
  13.52            6.86                  0.90% , 0.85          783.36 , 809.00          142.80 , 184.00             973.77 , 1126.00       66.84
  13.55            7.36                  0.85% , 1.11          739.84 , 809.00          186.48 , 184.00             973.45 , 1126.00       71.64
  13.57             6.9                  0.89% , 0.90          774.66 , 809.00          151.20 , 184.00             973.17 , 1126.00       67.14
  13.59            6.96                  0.87% , 1.00          757.25 , 809.00          168.00 , 184.00             972.97 , 1126.00       67.75
  13.63            6.94                  0.88% , 0.95          765.95 , 809.00          159.60 , 184.00             972.57 , 1126.00       67.45
  13.63           18.71                  1.19% , 1.17         1035.78 , 809.00          196.56 , 184.00            1279.53 , 1126.00      239.34
  13.64             7.0                  0.86% , 1.05          748.54 , 809.00          176.40 , 184.00             972.37 , 1126.00       68.06
  13.66            8.96                  0.84% , 1.15          731.14 , 809.00          193.20 , 184.00             972.17 , 1126.00       87.06
  13.67            7.05                  0.90% , 0.84          783.36 , 809.00          141.12 , 184.00             972.09 , 1126.00       68.52
   13.7             7.2                  0.85% , 1.10          739.84 , 809.00          184.80 , 184.00             971.77 , 1126.00       69.96
  13.72            7.08                  0.89% , 0.89          774.66 , 809.00          149.52 , 184.00             971.49 , 1126.00       68.82
  13.74            7.15                  0.87% , 0.99          757.25 , 809.00          166.32 , 184.00             971.29 , 1126.00       69.43
  13.78            7.12                  0.88% , 0.94          765.95 , 809.00          157.92 , 184.00             970.89 , 1126.00       69.13
  13.78           18.81                  1.19% , 1.18         1035.78 , 809.00          198.24 , 184.00            1281.21 , 1126.00      241.02
  13.79            7.18                  0.86% , 1.04          748.54 , 809.00          174.72 , 184.00             970.69 , 1126.00       69.74
  13.81             8.8                  0.84% , 1.14          731.14 , 809.00          191.52 , 184.00             970.49 , 1126.00       85.38
  13.82            7.23                  0.90% , 0.83          783.36 , 809.00          139.44 , 184.00             970.41 , 1126.00        70.2
  13.85            7.22                  0.85% , 1.09          739.84 , 809.00          183.12 , 184.00             970.09 , 1126.00       70.04
  13.86           10.57                  0.83% , 1.19          722.43 , 809.00          199.92 , 184.00             969.89 , 1126.00      102.49
  13.87            7.27                  0.89% , 0.88          774.66 , 809.00          147.84 , 184.00             969.81 , 1126.00        70.5
  13.89            7.33                  0.87% , 0.98          757.25 , 809.00          164.64 , 184.00             969.61 , 1126.00       71.11
  13.92            7.31                  0.88% , 0.93          765.95 , 809.00          156.24 , 184.00             969.21 , 1126.00       70.81
  13.93           18.92                  1.19% , 1.19         1035.78 , 809.00          199.92 , 184.00            1282.89 , 1126.00       242.7
  13.94            7.37                  0.86% , 1.03          748.54 , 809.00          173.04 , 184.00             969.01 , 1126.00       71.42
  13.96            8.64                  0.84% , 1.13          731.14 , 809.00          189.84 , 184.00             968.81 , 1126.00        83.7
  13.97            7.42                  0.90% , 0.82          783.36 , 809.00          137.76 , 184.00             968.73 , 1126.00       71.88
   14.0            7.41                  0.85% , 1.08          739.84 , 809.00          181.44 , 184.00             968.41 , 1126.00       71.72
  14.01           10.41                  0.83% , 1.18          722.43 , 809.00          198.24 , 184.00             968.21 , 1126.00      100.81
  14.02            7.46                  0.89% , 0.87          774.66 , 809.00          146.16 , 184.00             968.13 , 1126.00       72.18
  14.04            7.52                  0.87% , 0.97          757.25 , 809.00          162.96 , 184.00             967.93 , 1126.00       72.79
  14.07            7.49                  0.88% , 0.92          765.95 , 809.00          154.56 , 184.00             967.53 , 1126.00       72.49
  14.09            7.56                  0.86% , 1.02          748.54 , 809.00          171.36 , 184.00             967.33 , 1126.00        73.1
  14.11            8.48                  0.84% , 1.12          731.14 , 809.00          188.16 , 184.00             967.13 , 1126.00       82.02
  14.12            7.61                  0.90% , 0.81          783.36 , 809.00          136.08 , 184.00             967.05 , 1126.00       73.56
  14.14            7.59                  0.85% , 1.07          739.84 , 809.00          179.76 , 184.00             966.73 , 1126.00        73.4
  14.16           10.26                  0.83% , 1.17          722.43 , 809.00          196.56 , 184.00             966.53 , 1126.00       99.13
  14.17            7.64                  0.89% , 0.86          774.66 , 809.00          144.48 , 184.00             966.45 , 1126.00       73.86
  14.19            7.71                  0.87% , 0.96          757.25 , 809.00          161.28 , 184.00             966.25 , 1126.00       74.47
  14.22            7.68                  0.88% , 0.91          765.95 , 809.00          152.88 , 184.00             965.85 , 1126.00       74.17
  14.24            7.74                  0.86% , 1.01          748.54 , 809.00          169.68 , 184.00             965.65 , 1126.00       74.78
  14.26            8.32                  0.84% , 1.11          731.14 , 809.00          186.48 , 184.00             965.45 , 1126.00       80.34
  14.27            7.79                  0.90% , 0.80          783.36 , 809.00          134.40 , 184.00             965.37 , 1126.00       75.24
  14.29            7.78                  0.85% , 1.06          739.84 , 809.00          178.08 , 184.00             965.05 , 1126.00       75.08
  14.31            10.1                  0.83% , 1.16          722.43 , 809.00          194.88 , 184.00             964.85 , 1126.00       97.45
  14.32            7.83                  0.89% , 0.85          774.66 , 809.00          142.80 , 184.00             964.77 , 1126.00       75.54
  14.34            7.89                  0.87% , 0.95          757.25 , 809.00          159.60 , 184.00             964.57 , 1126.00       76.15
  14.37            7.87                  0.88% , 0.90          765.95 , 809.00          151.20 , 184.00             964.17 , 1126.00       75.85
  14.39            7.93                  0.86% , 1.00          748.54 , 809.00          168.00 , 184.00             963.97 , 1126.00       76.46
  14.41            8.16                  0.84% , 1.10          731.14 , 809.00          184.80 , 184.00             963.77 , 1126.00       78.66
  14.44            7.97                  0.85% , 1.05          739.84 , 809.00          176.40 , 184.00             963.37 , 1126.00       76.76
  14.46            9.94                  0.83% , 1.15          722.43 , 809.00          193.20 , 184.00             963.17 , 1126.00       95.77
  14.47            8.02                  0.89% , 0.84          774.66 , 809.00          141.12 , 184.00             963.09 , 1126.00       77.22
  14.49            8.08                  0.87% , 0.94          757.25 , 809.00          157.92 , 184.00             962.89 , 1126.00       77.83
  14.52            8.05                  0.88% , 0.89          765.95 , 809.00          149.52 , 184.00             962.49 , 1126.00       77.53
  14.54            8.12                  0.86% , 0.99          748.54 , 809.00          166.32 , 184.00             962.29 , 1126.00       78.14
  14.56            8.18                  0.84% , 1.09          731.14 , 809.00          183.12 , 184.00             962.09 , 1126.00       78.74
  14.59            8.16                  0.85% , 1.04          739.84 , 809.00          174.72 , 184.00             961.69 , 1126.00       78.44
  14.61            9.79                  0.83% , 1.14          722.43 , 809.00          191.52 , 184.00             961.49 , 1126.00       94.09
  14.62            8.21                  0.89% , 0.83          774.66 , 809.00          139.44 , 184.00             961.41 , 1126.00        78.9
  14.64            8.27                  0.87% , 0.93          757.25 , 809.00          156.24 , 184.00             961.21 , 1126.00       79.51
  14.66           11.57                  0.82% , 1.19          713.73 , 809.00          199.92 , 184.00             960.89 , 1126.00      111.19
  14.67            8.24                  0.88% , 0.88          765.95 , 809.00          147.84 , 184.00             960.81 , 1126.00       79.21
  14.69            8.31                  0.86% , 0.98          748.54 , 809.00          164.64 , 184.00             960.61 , 1126.00       79.82
  14.71            8.37                  0.84% , 1.08          731.14 , 809.00          181.44 , 184.00             960.41 , 1126.00       80.42
  14.74            8.35                  0.85% , 1.03          739.84 , 809.00          173.04 , 184.00             960.01 , 1126.00       80.12
  14.76            9.63                  0.83% , 1.13          722.43 , 809.00          189.84 , 184.00             959.81 , 1126.00       92.41
  14.77             8.4                  0.89% , 0.82          774.66 , 809.00          137.76 , 184.00             959.73 , 1126.00       80.58
  14.78            8.46                  0.87% , 0.92          757.25 , 809.00          154.56 , 184.00             959.53 , 1126.00       81.19
  14.81           11.42                  0.82% , 1.18          713.73 , 809.00          198.24 , 184.00             959.21 , 1126.00      109.51
  14.82            8.43                  0.88% , 0.87          765.95 , 809.00          146.16 , 184.00             959.13 , 1126.00       80.89
  14.84             8.5                  0.86% , 0.97          748.54 , 809.00          162.96 , 184.00             958.93 , 1126.00        81.5
  14.86            8.56                  0.84% , 1.07          731.14 , 809.00          179.76 , 184.00             958.73 , 1126.00        82.1
  14.89            8.54                  0.85% , 1.02          739.84 , 809.00          171.36 , 184.00             958.33 , 1126.00        81.8
  14.91            9.47                  0.83% , 1.12          722.43 , 809.00          188.16 , 184.00             958.13 , 1126.00       90.73
  14.92            8.59                  0.89% , 0.81          774.66 , 809.00          136.08 , 184.00             958.05 , 1126.00       82.26
  14.93            8.65                  0.87% , 0.91          757.25 , 809.00          152.88 , 184.00             957.85 , 1126.00       82.87
  14.96           11.26                  0.82% , 1.17          713.73 , 809.00          196.56 , 184.00             957.53 , 1126.00      107.83
  14.97            8.62                  0.88% , 0.86          765.95 , 809.00          144.48 , 184.00             957.45 , 1126.00       82.57
  14.99            8.69                  0.86% , 0.96          748.54 , 809.00          161.28 , 184.00             957.25 , 1126.00       83.18
   15.0            8.75                  0.84% , 1.06          731.14 , 809.00          178.08 , 184.00             957.05 , 1126.00       83.78
  15.04            8.73                  0.85% , 1.01          739.84 , 809.00          169.68 , 184.00             956.65 , 1126.00       83.48
  15.06            9.31                  0.83% , 1.11          722.43 , 809.00          186.48 , 184.00             956.45 , 1126.00       89.05
  15.07            8.78                  0.89% , 0.80          774.66 , 809.00          134.40 , 184.00             956.37 , 1126.00       83.94
  15.08            8.84                  0.87% , 0.90          757.25 , 809.00          151.20 , 184.00             956.17 , 1126.00       84.55
  15.11           11.11                  0.82% , 1.16          713.73 , 809.00          194.88 , 184.00             955.85 , 1126.00      106.15
  15.12            8.81                  0.88% , 0.85          765.95 , 809.00          142.80 , 184.00             955.77 , 1126.00       84.25
  15.14            8.88                  0.86% , 0.95          748.54 , 809.00          159.60 , 184.00             955.57 , 1126.00       84.86
  15.15            8.95                  0.84% , 1.05          731.14 , 809.00          176.40 , 184.00             955.37 , 1126.00       85.46
  15.19            8.92                  0.85% , 1.00          739.84 , 809.00          168.00 , 184.00             954.97 , 1126.00       85.16
  15.21            9.15                  0.83% , 1.10          722.43 , 809.00          184.80 , 184.00             954.77 , 1126.00       87.37
  15.23            9.03                  0.87% , 0.89          757.25 , 809.00          149.52 , 184.00             954.49 , 1126.00       86.23
  15.26           10.95                  0.82% , 1.15          713.73 , 809.00          193.20 , 184.00             954.17 , 1126.00      104.47
  15.27            9.01                  0.88% , 0.84          765.95 , 809.00          141.12 , 184.00             954.09 , 1126.00       85.93
  15.29            9.07                  0.86% , 0.94          748.54 , 809.00          157.92 , 184.00             953.89 , 1126.00       86.54
   15.3            9.14                  0.84% , 1.04          731.14 , 809.00          174.72 , 184.00             953.69 , 1126.00       87.14
  15.34            9.11                  0.85% , 0.99          739.84 , 809.00          166.32 , 184.00             953.29 , 1126.00       86.84
  15.36            9.18                  0.83% , 1.09          722.43 , 809.00          183.12 , 184.00             953.09 , 1126.00       87.45
  15.38            9.23                  0.87% , 0.88          757.25 , 809.00          147.84 , 184.00             952.81 , 1126.00       87.91
  15.41           10.79                  0.82% , 1.14          713.73 , 809.00          191.52 , 184.00             952.49 , 1126.00      102.79
  15.42             9.2                  0.88% , 0.83          765.95 , 809.00          139.44 , 184.00             952.41 , 1126.00       87.61
  15.43            9.26                  0.86% , 0.93          748.54 , 809.00          156.24 , 184.00             952.21 , 1126.00       88.22
  15.45            9.33                  0.84% , 1.03          731.14 , 809.00          173.04 , 184.00             952.01 , 1126.00       88.82
  15.46            12.6                  0.81% , 1.19          705.02 , 809.00          199.92 , 184.00             951.89 , 1126.00       119.9
  15.49             9.3                  0.85% , 0.98          739.84 , 809.00          164.64 , 184.00             951.61 , 1126.00       88.52
  15.51            9.37                  0.83% , 1.08          722.43 , 809.00          181.44 , 184.00             951.41 , 1126.00       89.13
  15.53            9.42                  0.87% , 0.87          757.25 , 809.00          146.16 , 184.00             951.13 , 1126.00       89.59
  15.56           10.63                  0.82% , 1.13          713.73 , 809.00          189.84 , 184.00             950.81 , 1126.00      101.11
  15.57            9.39                  0.88% , 0.82          765.95 , 809.00          137.76 , 184.00             950.73 , 1126.00       89.29
  15.58            9.46                  0.86% , 0.92          748.54 , 809.00          154.56 , 184.00             950.53 , 1126.00        89.9
   15.6            9.52                  0.84% , 1.02          731.14 , 809.00          171.36 , 184.00             950.33 , 1126.00        90.5
  15.61           12.44                  0.81% , 1.18          705.02 , 809.00          198.24 , 184.00             950.21 , 1126.00      118.22
  15.64             9.5                  0.85% , 0.97          739.84 , 809.00          162.96 , 184.00             949.93 , 1126.00        90.2
  15.65            9.56                  0.83% , 1.07          722.43 , 809.00          179.76 , 184.00             949.73 , 1126.00       90.81
  15.68            9.61                  0.87% , 0.86          757.25 , 809.00          144.48 , 184.00             949.45 , 1126.00       91.27
  15.71           10.48                  0.82% , 1.12          713.73 , 809.00          188.16 , 184.00             949.13 , 1126.00       99.43
  15.72            9.59                  0.88% , 0.81          765.95 , 809.00          136.08 , 184.00             949.05 , 1126.00       90.97
  15.73            9.65                  0.86% , 0.91          748.54 , 809.00          152.88 , 184.00             948.85 , 1126.00       91.58
  15.75            9.72                  0.84% , 1.01          731.14 , 809.00          169.68 , 184.00             948.65 , 1126.00       92.18
  15.76           12.29                  0.81% , 1.17          705.02 , 809.00          196.56 , 184.00             948.53 , 1126.00      116.54
  15.79            9.69                  0.85% , 0.96          739.84 , 809.00          161.28 , 184.00             948.25 , 1126.00       91.88
   15.8            9.76                  0.83% , 1.06          722.43 , 809.00          178.08 , 184.00             948.05 , 1126.00       92.49
  15.83            9.81                  0.87% , 0.85          757.25 , 809.00          142.80 , 184.00             947.77 , 1126.00       92.95
  15.86           10.32                  0.82% , 1.11          713.73 , 809.00          186.48 , 184.00             947.45 , 1126.00       97.75
  15.86            9.78                  0.88% , 0.80          765.95 , 809.00          134.40 , 184.00             947.37 , 1126.00       92.65
  15.88            9.85                  0.86% , 0.90          748.54 , 809.00          151.20 , 184.00             947.17 , 1126.00       93.26
   15.9            9.91                  0.84% , 1.00          731.14 , 809.00          168.00 , 184.00             946.97 , 1126.00       93.86
  15.91           12.13                  0.81% , 1.16          705.02 , 809.00          194.88 , 184.00             946.85 , 1126.00      114.86
  15.94            9.88                  0.85% , 0.95          739.84 , 809.00          159.60 , 184.00             946.57 , 1126.00       93.56
  15.95            9.95                  0.83% , 1.05          722.43 , 809.00          176.40 , 184.00             946.37 , 1126.00       94.17
  15.98            10.0                  0.87% , 0.84          757.25 , 809.00          141.12 , 184.00             946.09 , 1126.00       94.63
  16.01           10.16                  0.82% , 1.10          713.73 , 809.00          184.80 , 184.00             945.77 , 1126.00       96.07
  16.03           10.04                  0.86% , 0.89          748.54 , 809.00          149.52 , 184.00             945.49 , 1126.00       94.94
  16.05           10.11                  0.84% , 0.99          731.14 , 809.00          166.32 , 184.00             945.29 , 1126.00       95.54
  16.06           11.97                  0.81% , 1.15          705.02 , 809.00          193.20 , 184.00             945.17 , 1126.00      113.18
  16.08           10.08                  0.85% , 0.94          739.84 , 809.00          157.92 , 184.00             944.89 , 1126.00       95.24
   16.1           10.15                  0.83% , 1.04          722.43 , 809.00          174.72 , 184.00             944.69 , 1126.00       95.85
  16.13            10.2                  0.87% , 0.83          757.25 , 809.00          139.44 , 184.00             944.41 , 1126.00       96.31
  16.16           10.18                  0.82% , 1.09          713.73 , 809.00          183.12 , 184.00             944.09 , 1126.00       96.15
  16.17           13.62                  0.80% , 1.19          696.32 , 809.00          199.92 , 184.00             943.89 , 1126.00       128.6
  16.18           10.24                  0.86% , 0.88          748.54 , 809.00          147.84 , 184.00             943.81 , 1126.00       96.62
   16.2            10.3                  0.84% , 0.98          731.14 , 809.00          164.64 , 184.00             943.61 , 1126.00       97.22
  16.21           11.82                  0.81% , 1.14          705.02 , 809.00          191.52 , 184.00             943.49 , 1126.00       111.5
  16.23           10.28                  0.85% , 0.93          739.84 , 809.00          156.24 , 184.00             943.21 , 1126.00       96.92
  16.25           10.34                  0.83% , 1.03          722.43 , 809.00          173.04 , 184.00             943.01 , 1126.00       97.53
  16.28           10.39                  0.87% , 0.82          757.25 , 809.00          137.76 , 184.00             942.73 , 1126.00       97.99
   16.3           10.38                  0.82% , 1.08          713.73 , 809.00          181.44 , 184.00             942.41 , 1126.00       97.83
  16.32           13.47                  0.80% , 1.18          696.32 , 809.00          198.24 , 184.00             942.21 , 1126.00      126.92
  16.33           10.43                  0.86% , 0.87          748.54 , 809.00          146.16 , 184.00             942.13 , 1126.00        98.3
  16.35            10.5                  0.84% , 0.97          731.14 , 809.00          162.96 , 184.00             941.93 , 1126.00        98.9
