Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  11.02           10.72                  1.09% , 1.07          948.74 , 821.00          359.52 , 342.00            1355.51 , 1221.00      145.26
  11.04           14.56                  1.14% , 0.94          992.26 , 821.00          315.84 , 342.00            1355.83 , 1221.00      197.42
  11.05           11.43                  0.85% , 0.89          739.84 , 821.00          299.04 , 342.00            1086.03 , 1221.00      124.12
  11.06           17.08                  1.16% , 0.89         1009.66 , 821.00          299.04 , 342.00            1356.03 , 1221.00      231.62
  11.07           11.49                  0.83% , 0.94          722.43 , 821.00          315.84 , 342.00            1085.83 , 1221.00      124.73
  11.09           10.77                  1.06% , 1.15          922.62 , 821.00          386.40 , 342.00            1356.39 , 1221.00      146.02
   11.1           10.81                  1.08% , 1.10          940.03 , 821.00          369.60 , 342.00            1356.59 , 1221.00      146.63
  11.11           10.75                  1.11% , 1.02          966.14 , 821.00          342.72 , 342.00            1356.71 , 1221.00      145.86
  11.13           11.51                  0.88% , 0.81          765.95 , 821.00          272.16 , 342.00            1085.15 , 1221.00      124.89
  11.13           13.16                  1.13% , 0.97          983.55 , 821.00          325.92 , 342.00            1356.91 , 1221.00      178.63
  11.14           11.57                  0.86% , 0.86          748.54 , 821.00          288.96 , 342.00            1084.95 , 1221.00       125.5
  11.15           15.68                  1.15% , 0.92         1000.96 , 821.00          309.12 , 342.00            1357.11 , 1221.00      212.84
  11.16           11.63                  0.84% , 0.91          731.14 , 821.00          305.76 , 342.00            1084.75 , 1221.00       126.1
  11.16           19.59                  1.18% , 0.84         1027.07 , 821.00          282.24 , 342.00            1357.23 , 1221.00      265.83
  11.17           11.56                  0.81% , 0.99          705.02 , 821.00          332.64 , 342.00            1084.63 , 1221.00      125.34
  11.18           10.86                  1.05% , 1.18          913.92 , 821.00          396.48 , 342.00            1357.47 , 1221.00       147.4
   11.2           10.84                  1.10% , 1.05          957.44 , 821.00          352.80 , 342.00            1357.79 , 1221.00      147.24
  11.22           11.77                  1.12% , 1.00          974.85 , 821.00          336.00 , 342.00            1357.99 , 1221.00      159.85
  11.23           11.71                  0.87% , 0.83          757.25 , 821.00          278.88 , 342.00            1083.87 , 1221.00      126.87
  11.25           18.19                  1.17% , 0.87         1018.37 , 821.00          292.32 , 342.00            1358.31 , 1221.00      247.05
  11.26           11.69                  0.82% , 0.96          713.73 , 821.00          322.56 , 342.00            1083.55 , 1221.00      126.71
  11.26            20.7                  1.19% , 0.82         1035.78 , 821.00          275.52 , 342.00            1358.51 , 1221.00      281.26
  11.27           11.75                  0.80% , 1.01          696.32 , 821.00          339.36 , 342.00            1083.35 , 1221.00      127.32
  11.28           10.89                  1.07% , 1.13          931.33 , 821.00          379.68 , 342.00            1358.67 , 1221.00      148.01
  11.29           10.94                  1.09% , 1.08          948.74 , 821.00          362.88 , 342.00            1358.87 , 1221.00      148.62
  11.32           14.28                  1.14% , 0.95          992.26 , 821.00          319.20 , 342.00            1359.19 , 1221.00      194.06
  11.33           11.77                  0.85% , 0.88          739.84 , 821.00          295.68 , 342.00            1082.67 , 1221.00      127.48
  11.33           16.79                  1.16% , 0.90         1009.66 , 821.00          302.40 , 342.00            1359.39 , 1221.00      228.26
  11.35           11.83                  0.83% , 0.93          722.43 , 821.00          312.48 , 342.00            1082.47 , 1221.00      128.09
  11.36           10.99                  1.06% , 1.16          922.62 , 821.00          389.76 , 342.00            1359.75 , 1221.00      149.38
  11.38           11.03                  1.08% , 1.11          940.03 , 821.00          372.96 , 342.00            1359.95 , 1221.00      149.99
  11.39           10.97                  1.11% , 1.03          966.14 , 821.00          346.08 , 342.00            1360.07 , 1221.00      149.22
   11.4           11.86                  0.88% , 0.80          765.95 , 821.00          268.80 , 342.00            1081.79 , 1221.00      128.25
  11.41           12.89                  1.13% , 0.98          983.55 , 821.00          329.28 , 342.00            1360.27 , 1221.00      175.27
  11.42           11.91                  0.86% , 0.85          748.54 , 821.00          285.60 , 342.00            1081.59 , 1221.00      128.86
  11.42            15.4                  1.15% , 0.93         1000.96 , 821.00          312.48 , 342.00            1360.47 , 1221.00      209.48
  11.43           11.97                  0.84% , 0.90          731.14 , 821.00          302.40 , 342.00            1081.39 , 1221.00      129.46
  11.43           19.29                  1.18% , 0.85         1027.07 , 821.00          285.60 , 342.00            1360.59 , 1221.00      262.47
  11.44            11.9                  0.81% , 0.98          705.02 , 821.00          329.28 , 342.00            1081.27 , 1221.00       128.7
  11.45           11.08                  1.05% , 1.19          913.92 , 821.00          399.84 , 342.00            1360.83 , 1221.00      150.76
  11.48           11.06                  1.10% , 1.06          957.44 , 821.00          356.16 , 342.00            1361.15 , 1221.00       150.6
  11.49            11.5                  1.12% , 1.01          974.85 , 821.00          339.36 , 342.00            1361.35 , 1221.00      156.49
  11.51           12.05                  0.87% , 0.82          757.25 , 821.00          275.52 , 342.00            1080.51 , 1221.00      130.23
  11.52            17.9                  1.17% , 0.88         1018.37 , 821.00          295.68 , 342.00            1361.67 , 1221.00      243.69
  11.53           12.04                  0.82% , 0.95          713.73 , 821.00          319.20 , 342.00            1080.19 , 1221.00      130.07
  11.54           20.41                  1.19% , 0.83         1035.78 , 821.00          278.88 , 342.00            1361.87 , 1221.00       277.9
  11.55            12.1                  0.80% , 1.00          696.32 , 821.00          336.00 , 342.00            1079.99 , 1221.00      130.68
  11.55           11.11                  1.07% , 1.14          931.33 , 821.00          383.04 , 342.00            1362.03 , 1221.00      151.37
  11.57           11.16                  1.09% , 1.09          948.74 , 821.00          366.24 , 342.00            1362.23 , 1221.00      151.98
  11.59            14.0                  1.14% , 0.96          992.26 , 821.00          322.56 , 342.00            1362.55 , 1221.00       190.7
   11.6           12.12                  0.85% , 0.87          739.84 , 821.00          292.32 , 342.00            1079.31 , 1221.00      130.84
  11.61            16.5                  1.16% , 0.91         1009.66 , 821.00          305.76 , 342.00            1362.75 , 1221.00       224.9
  11.62           12.18                  0.83% , 0.92          722.43 , 821.00          309.12 , 342.00            1079.11 , 1221.00      131.45
  11.64           11.21                  1.06% , 1.17          922.62 , 821.00          393.12 , 342.00            1363.11 , 1221.00      152.74
  11.66           11.25                  1.08% , 1.12          940.03 , 821.00          376.32 , 342.00            1363.31 , 1221.00      153.35
  11.67           11.19                  1.11% , 1.04          966.14 , 821.00          349.44 , 342.00            1363.43 , 1221.00      152.58
  11.68           12.61                  1.13% , 0.99          983.55 , 821.00          332.64 , 342.00            1363.63 , 1221.00      171.91
  11.69           12.26                  0.86% , 0.84          748.54 , 821.00          282.24 , 342.00            1078.23 , 1221.00      132.22
   11.7           15.11                  1.15% , 0.94         1000.96 , 821.00          315.84 , 342.00            1363.83 , 1221.00      206.12
  11.71           12.32                  0.84% , 0.89          731.14 , 821.00          299.04 , 342.00            1078.03 , 1221.00      132.82
  11.71            19.0                  1.18% , 0.86         1027.07 , 821.00          288.96 , 342.00            1363.95 , 1221.00      259.11
  11.72           12.25                  0.81% , 0.97          705.02 , 821.00          325.92 , 342.00            1077.91 , 1221.00      132.06
  11.75           11.28                  1.10% , 1.07          957.44 , 821.00          359.52 , 342.00            1364.51 , 1221.00      153.96
  11.77           11.33                  1.12% , 1.02          974.85 , 821.00          342.72 , 342.00            1364.71 , 1221.00      154.57
  11.78            12.4                  0.87% , 0.81          757.25 , 821.00          272.16 , 342.00            1077.15 , 1221.00      133.59
   11.8           17.61                  1.17% , 0.89         1018.37 , 821.00          299.04 , 342.00            1365.03 , 1221.00      240.33
  11.81           12.39                  0.82% , 0.94          713.73 , 821.00          315.84 , 342.00            1076.83 , 1221.00      133.43
  11.81           20.11                  1.19% , 0.84         1035.78 , 821.00          282.24 , 342.00            1365.23 , 1221.00      274.54
  11.82           12.45                  0.80% , 0.99          696.32 , 821.00          332.64 , 342.00            1076.63 , 1221.00      134.04
  11.83           11.33                  1.07% , 1.15          931.33 , 821.00          386.40 , 342.00            1365.39 , 1221.00      154.73
  11.84           11.37                  1.09% , 1.10          948.74 , 821.00          369.60 , 342.00            1365.59 , 1221.00      155.34
  11.87           13.72                  1.14% , 0.97          992.26 , 821.00          325.92 , 342.00            1365.91 , 1221.00      187.34
  11.88           12.47                  0.85% , 0.86          739.84 , 821.00          288.96 , 342.00            1075.95 , 1221.00       134.2
  11.88           16.22                  1.16% , 0.92         1009.66 , 821.00          309.12 , 342.00            1366.11 , 1221.00      221.54
   11.9           12.53                  0.83% , 0.91          722.43 , 821.00          305.76 , 342.00            1075.75 , 1221.00      134.81
  11.91           11.42                  1.06% , 1.18          922.62 , 821.00          396.48 , 342.00            1366.47 , 1221.00       156.1
  11.93           11.47                  1.08% , 1.13          940.03 , 821.00          379.68 , 342.00            1366.67 , 1221.00      156.71
  11.94           11.41                  1.11% , 1.05          966.14 , 821.00          352.80 , 342.00            1366.79 , 1221.00      155.94
  11.96           12.33                  1.13% , 1.00          983.55 , 821.00          336.00 , 342.00            1366.99 , 1221.00      168.55
  11.97           12.61                  0.86% , 0.83          748.54 , 821.00          278.88 , 342.00            1074.87 , 1221.00      135.58
  11.97           14.83                  1.15% , 0.95         1000.96 , 821.00          319.20 , 342.00            1367.19 , 1221.00      202.76
  11.98           12.67                  0.84% , 0.88          731.14 , 821.00          295.68 , 342.00            1074.67 , 1221.00      136.18
  11.98            18.7                  1.18% , 0.87         1027.07 , 821.00          292.32 , 342.00            1367.31 , 1221.00      255.75
  11.99            12.6                  0.81% , 0.96          705.02 , 821.00          322.56 , 342.00            1074.55 , 1221.00      135.42
  12.03            11.5                  1.10% , 1.08          957.44 , 821.00          362.88 , 342.00            1367.87 , 1221.00      157.32
  12.05           11.54                  1.12% , 1.03          974.85 , 821.00          346.08 , 342.00            1368.07 , 1221.00      157.93
  12.06           12.75                  0.87% , 0.80          757.25 , 821.00          268.80 , 342.00            1073.79 , 1221.00      136.95
  12.07           17.32                  1.17% , 0.90         1018.37 , 821.00          302.40 , 342.00            1368.39 , 1221.00      236.97
  12.08           12.74                  0.82% , 0.93          713.73 , 821.00          312.48 , 342.00            1073.47 , 1221.00      136.79
  12.09           19.81                  1.19% , 0.85         1035.78 , 821.00          285.60 , 342.00            1368.59 , 1221.00      271.18
   12.1            12.8                  0.80% , 0.98          696.32 , 821.00          329.28 , 342.00            1073.27 , 1221.00       137.4
   12.1           11.55                  1.07% , 1.16          931.33 , 821.00          389.76 , 342.00            1368.75 , 1221.00      158.09
  12.12           11.59                  1.09% , 1.11          948.74 , 821.00          372.96 , 342.00            1368.95 , 1221.00       158.7
  12.14           13.44                  1.14% , 0.98          992.26 , 821.00          329.28 , 342.00            1369.27 , 1221.00      183.98
  12.15           12.83                  0.85% , 0.85          739.84 , 821.00          285.60 , 342.00            1072.59 , 1221.00      137.56
  12.16           15.93                  1.16% , 0.93         1009.66 , 821.00          312.48 , 342.00            1369.47 , 1221.00      218.18
  12.17           12.88                  0.83% , 0.90          722.43 , 821.00          302.40 , 342.00            1072.39 , 1221.00      138.17
  12.19           11.64                  1.06% , 1.19          922.62 , 821.00          399.84 , 342.00            1369.83 , 1221.00      159.46
  12.21           11.68                  1.08% , 1.14          940.03 , 821.00          383.04 , 342.00            1370.03 , 1221.00      160.07
  12.22           11.63                  1.11% , 1.06          966.14 , 821.00          356.16 , 342.00            1370.15 , 1221.00       159.3
  12.23           12.05                  1.13% , 1.01          983.55 , 821.00          339.36 , 342.00            1370.35 , 1221.00      165.19
  12.24           12.97                  0.86% , 0.82          748.54 , 821.00          275.52 , 342.00            1071.51 , 1221.00      138.94
  12.25           14.55                  1.15% , 0.96         1000.96 , 821.00          322.56 , 342.00            1370.55 , 1221.00       199.4
  12.26           13.03                  0.84% , 0.87          731.14 , 821.00          292.32 , 342.00            1071.31 , 1221.00      139.54
  12.26           18.41                  1.18% , 0.88         1027.07 , 821.00          295.68 , 342.00            1370.67 , 1221.00      252.39
  12.27           12.96                  0.81% , 0.95          705.02 , 821.00          319.20 , 342.00            1071.19 , 1221.00      138.78
   12.3           11.72                  1.10% , 1.09          957.44 , 821.00          366.24 , 342.00            1371.23 , 1221.00      160.68
  12.32           11.76                  1.12% , 1.04          974.85 , 821.00          349.44 , 342.00            1371.43 , 1221.00      161.29
  12.35           17.03                  1.17% , 0.91         1018.37 , 821.00          305.76 , 342.00            1371.75 , 1221.00      233.61
  12.36            13.1                  0.82% , 0.92          713.73 , 821.00          309.12 , 342.00            1070.11 , 1221.00      140.15
  12.36           19.52                  1.19% , 0.86         1035.78 , 821.00          288.96 , 342.00            1371.95 , 1221.00      267.82
  12.37           13.16                  0.80% , 0.97          696.32 , 821.00          325.92 , 342.00            1069.91 , 1221.00      140.76
  12.38           11.77                  1.07% , 1.17          931.33 , 821.00          393.12 , 342.00            1372.11 , 1221.00      161.45
  12.39           11.81                  1.09% , 1.12          948.74 , 821.00          376.32 , 342.00            1372.31 , 1221.00      162.06
  12.42           13.16                  1.14% , 0.99          992.26 , 821.00          332.64 , 342.00            1372.63 , 1221.00      180.62
  12.43           13.18                  0.85% , 0.84          739.84 , 821.00          282.24 , 342.00            1069.23 , 1221.00      140.92
  12.44           15.65                  1.16% , 0.94         1009.66 , 821.00          315.84 , 342.00            1372.83 , 1221.00      214.82
  12.45           13.24                  0.83% , 0.89          722.43 , 821.00          299.04 , 342.00            1069.03 , 1221.00      141.53
  12.48            11.9                  1.08% , 1.15          940.03 , 821.00          386.40 , 342.00            1373.39 , 1221.00      163.43
  12.49           11.84                  1.11% , 1.07          966.14 , 821.00          359.52 , 342.00            1373.51 , 1221.00      162.66
  12.51           11.89                  1.13% , 1.02          983.55 , 821.00          342.72 , 342.00            1373.71 , 1221.00      163.27
  12.52           13.32                  0.86% , 0.81          748.54 , 821.00          272.16 , 342.00            1068.15 , 1221.00       142.3
  12.52           14.27                  1.15% , 0.97         1000.96 , 821.00          325.92 , 342.00            1373.91 , 1221.00      196.04
  12.53           13.38                  0.84% , 0.86          731.14 , 821.00          288.96 , 342.00            1067.95 , 1221.00       142.9
  12.53           18.12                  1.18% , 0.89         1027.07 , 821.00          299.04 , 342.00            1374.03 , 1221.00      249.03
  12.54           13.31                  0.81% , 0.94          705.02 , 821.00          315.84 , 342.00            1067.83 , 1221.00      142.14
  12.58           11.93                  1.10% , 1.10          957.44 , 821.00          369.60 , 342.00            1374.59 , 1221.00      164.04
   12.6           11.98                  1.12% , 1.05          974.85 , 821.00          352.80 , 342.00            1374.79 , 1221.00      164.65
  12.62           16.74                  1.17% , 0.92         1018.37 , 821.00          309.12 , 342.00            1375.11 , 1221.00      230.25
  12.63           13.45                  0.82% , 0.91          713.73 , 821.00          305.76 , 342.00            1066.75 , 1221.00      143.51
  12.64           19.23                  1.19% , 0.87         1035.78 , 821.00          292.32 , 342.00            1375.31 , 1221.00      264.46
  12.65           13.51                  0.80% , 0.96          696.32 , 821.00          322.56 , 342.00            1066.55 , 1221.00      144.12
  12.65           11.98                  1.07% , 1.18          931.33 , 821.00          396.48 , 342.00            1375.47 , 1221.00      164.81
  12.67           12.02                  1.09% , 1.13          948.74 , 821.00          379.68 , 342.00            1375.67 , 1221.00      165.42
  12.69           12.88                  1.14% , 1.00          992.26 , 821.00          336.00 , 342.00            1375.99 , 1221.00      177.26
  12.71           13.54                  0.85% , 0.83          739.84 , 821.00          278.88 , 342.00            1065.87 , 1221.00      144.28
  12.71           15.37                  1.16% , 0.95         1009.66 , 821.00          319.20 , 342.00            1376.19 , 1221.00      211.46
  12.72            13.6                  0.83% , 0.88          722.43 , 821.00          295.68 , 342.00            1065.67 , 1221.00      144.89
  12.76           12.11                  1.08% , 1.16          940.03 , 821.00          389.76 , 342.00            1376.75 , 1221.00      166.79
  12.77           12.06                  1.11% , 1.08          966.14 , 821.00          362.88 , 342.00            1376.87 , 1221.00      166.02
  12.78            12.1                  1.13% , 1.03          983.55 , 821.00          346.08 , 342.00            1377.07 , 1221.00      166.63
  12.79           13.68                  0.86% , 0.80          748.54 , 821.00          268.80 , 342.00            1064.79 , 1221.00      145.66
   12.8           13.99                  1.15% , 0.98         1000.96 , 821.00          329.28 , 342.00            1377.27 , 1221.00      192.68
  12.81           13.74                  0.84% , 0.85          731.14 , 821.00          285.60 , 342.00            1064.59 , 1221.00      146.26
  12.81           17.84                  1.18% , 0.90         1027.07 , 821.00          302.40 , 342.00            1377.39 , 1221.00      245.67
  12.82           13.67                  0.81% , 0.93          705.02 , 821.00          312.48 , 342.00            1064.47 , 1221.00       145.5
  12.85           12.15                  1.10% , 1.11          957.44 , 821.00          372.96 , 342.00            1377.95 , 1221.00       167.4
  12.87           12.19                  1.12% , 1.06          974.85 , 821.00          356.16 , 342.00            1378.15 , 1221.00      168.01
   12.9           16.46                  1.17% , 0.93         1018.37 , 821.00          312.48 , 342.00            1378.47 , 1221.00      226.89
  12.91           13.81                  0.82% , 0.90          713.73 , 821.00          302.40 , 342.00            1063.39 , 1221.00      146.87
  12.91           18.94                  1.19% , 0.88         1035.78 , 821.00          295.68 , 342.00            1378.67 , 1221.00       261.1
  12.92           13.87                  0.80% , 0.95          696.32 , 821.00          319.20 , 342.00            1063.19 , 1221.00      147.48
  12.93            12.2                  1.07% , 1.19          931.33 , 821.00          399.84 , 342.00            1378.83 , 1221.00      168.17
  12.94           12.24                  1.09% , 1.14          948.74 , 821.00          383.04 , 342.00            1379.03 , 1221.00      168.78
  12.97           12.61                  1.14% , 1.01          992.26 , 821.00          339.36 , 342.00            1379.35 , 1221.00       173.9
  12.98            13.9                  0.85% , 0.82          739.84 , 821.00          275.52 , 342.00            1062.51 , 1221.00      147.64
  12.99           15.08                  1.16% , 0.96         1009.66 , 821.00          322.56 , 342.00            1379.55 , 1221.00       208.1
   13.0           13.96                  0.83% , 0.87          722.43 , 821.00          292.32 , 342.00            1062.31 , 1221.00      148.25
  13.03           12.33                  1.08% , 1.17          940.03 , 821.00          393.12 , 342.00            1380.11 , 1221.00      170.15
  13.04           12.27                  1.11% , 1.09          966.14 , 821.00          366.24 , 342.00            1380.23 , 1221.00      169.38
  13.06           12.31                  1.13% , 1.04          983.55 , 821.00          349.44 , 342.00            1380.43 , 1221.00      169.99
  13.07           13.71                  1.15% , 0.99         1000.96 , 821.00          332.64 , 342.00            1380.63 , 1221.00      189.32
  13.08           17.55                  1.18% , 0.91         1027.07 , 821.00          305.76 , 342.00            1380.75 , 1221.00      242.31
  13.09           14.03                  0.81% , 0.92          705.02 , 821.00          309.12 , 342.00            1061.11 , 1221.00      148.86
  13.09            14.1                  0.84% , 0.84          731.14 , 821.00          282.24 , 342.00            1061.23 , 1221.00      149.62
  13.13           12.36                  1.10% , 1.12          957.44 , 821.00          376.32 , 342.00            1381.31 , 1221.00      170.76
  13.15            12.4                  1.12% , 1.07          974.85 , 821.00          359.52 , 342.00            1381.51 , 1221.00      171.37
  13.17           16.18                  1.17% , 0.94         1018.37 , 821.00          315.84 , 342.00            1381.83 , 1221.00      223.53
  13.18           14.17                  0.82% , 0.89          713.73 , 821.00          299.04 , 342.00            1060.03 , 1221.00      150.23
  13.19           18.65                  1.19% , 0.89         1035.78 , 821.00          299.04 , 342.00            1382.03 , 1221.00      257.74
   13.2           14.23                  0.80% , 0.94          696.32 , 821.00          315.84 , 342.00            1059.83 , 1221.00      150.84
  13.22           12.45                  1.09% , 1.15          948.74 , 821.00          386.40 , 342.00            1382.39 , 1221.00      172.14
  13.24           12.44                  1.14% , 1.02          992.26 , 821.00          342.72 , 342.00            1382.71 , 1221.00      171.98
  13.26           14.26                  0.85% , 0.81          739.84 , 821.00          272.16 , 342.00            1059.15 , 1221.00       151.0
  13.26           14.81                  1.16% , 0.97         1009.66 , 821.00          325.92 , 342.00            1382.91 , 1221.00      204.74
  13.27           14.32                  0.83% , 0.86          722.43 , 821.00          288.96 , 342.00            1058.95 , 1221.00      151.61
  13.31           12.54                  1.08% , 1.18          940.03 , 821.00          396.48 , 342.00            1383.47 , 1221.00      173.51
  13.32           12.49                  1.11% , 1.10          966.14 , 821.00          369.60 , 342.00            1383.59 , 1221.00      172.74
  13.33           12.53                  1.13% , 1.05          983.55 , 821.00          352.80 , 342.00            1383.79 , 1221.00      173.35
  13.35           13.44                  1.15% , 1.00         1000.96 , 821.00          336.00 , 342.00            1383.99 , 1221.00      185.96
  13.36           14.46                  0.84% , 0.83          731.14 , 821.00          278.88 , 342.00            1057.87 , 1221.00      152.98
  13.36           17.26                  1.18% , 0.92         1027.07 , 821.00          309.12 , 342.00            1384.11 , 1221.00      238.95
  13.37           14.39                  0.81% , 0.91          705.02 , 821.00          305.76 , 342.00            1057.75 , 1221.00      152.22
   13.4           12.57                  1.10% , 1.13          957.44 , 821.00          379.68 , 342.00            1384.67 , 1221.00      174.12
  13.42           12.62                  1.12% , 1.08          974.85 , 821.00          362.88 , 342.00            1384.87 , 1221.00      174.73
  13.45           15.89                  1.17% , 0.95         1018.37 , 821.00          319.20 , 342.00            1385.19 , 1221.00      220.17
  13.46           14.54                  0.82% , 0.88          713.73 , 821.00          295.68 , 342.00            1056.67 , 1221.00      153.59
  13.46           18.36                  1.19% , 0.90         1035.78 , 821.00          302.40 , 342.00            1385.39 , 1221.00      254.38
  13.47            14.6                  0.80% , 0.93          696.32 , 821.00          312.48 , 342.00            1056.47 , 1221.00       154.2
  13.49           12.66                  1.09% , 1.16          948.74 , 821.00          389.76 , 342.00            1385.75 , 1221.00       175.5
  13.52           12.65                  1.14% , 1.03          992.26 , 821.00          346.08 , 342.00            1386.07 , 1221.00      175.34
  13.53           14.62                  0.85% , 0.80          739.84 , 821.00          268.80 , 342.00            1055.79 , 1221.00      154.36
  13.54           14.53                  1.16% , 0.98         1009.66 , 821.00          329.28 , 342.00            1386.27 , 1221.00      201.38
  13.55           14.68                  0.83% , 0.85          722.43 , 821.00          285.60 , 342.00            1055.59 , 1221.00      154.97
  13.58           12.75                  1.08% , 1.19          940.03 , 821.00          399.84 , 342.00            1386.83 , 1221.00      176.87
  13.59            12.7                  1.11% , 1.11          966.14 , 821.00          372.96 , 342.00            1386.95 , 1221.00       176.1
  13.61           12.74                  1.13% , 1.06          983.55 , 821.00          356.16 , 342.00            1387.15 , 1221.00      176.71
  13.62           13.16                  1.15% , 1.01         1000.96 , 821.00          339.36 , 342.00            1387.35 , 1221.00       182.6
  13.63           16.98                  1.18% , 0.93         1027.07 , 821.00          312.48 , 342.00            1387.47 , 1221.00      235.59
  13.64           14.83                  0.84% , 0.82          731.14 , 821.00          275.52 , 342.00            1054.51 , 1221.00      156.34
  13.65           14.76                  0.81% , 0.90          705.02 , 821.00          302.40 , 342.00            1054.39 , 1221.00      155.58
  13.68           12.79                  1.10% , 1.14          957.44 , 821.00          383.04 , 342.00            1388.03 , 1221.00      177.48
   13.7           12.83                  1.12% , 1.09          974.85 , 821.00          366.24 , 342.00            1388.23 , 1221.00      178.09
  13.72           15.61                  1.17% , 0.96         1018.37 , 821.00          322.56 , 342.00            1388.55 , 1221.00      216.81
  13.73            14.9                  0.82% , 0.87          713.73 , 821.00          292.32 , 342.00            1053.31 , 1221.00      156.95
  13.74           18.07                  1.19% , 0.91         1035.78 , 821.00          305.76 , 342.00            1388.75 , 1221.00      251.02
  13.75           14.96                  0.80% , 0.92          696.32 , 821.00          309.12 , 342.00            1053.11 , 1221.00      157.56
  13.77           12.88                  1.09% , 1.17          948.74 , 821.00          393.12 , 342.00            1389.11 , 1221.00      178.86
  13.79           12.86                  1.14% , 1.04          992.26 , 821.00          349.44 , 342.00            1389.43 , 1221.00       178.7
  13.81           14.25                  1.16% , 0.99         1009.66 , 821.00          332.64 , 342.00            1389.63 , 1221.00      198.02
  13.82           15.05                  0.83% , 0.84          722.43 , 821.00          282.24 , 342.00            1052.23 , 1221.00      158.33
  13.87           12.91                  1.11% , 1.12          966.14 , 821.00          376.32 , 342.00            1390.31 , 1221.00      179.46
  13.88           12.95                  1.13% , 1.07          983.55 , 821.00          359.52 , 342.00            1390.51 , 1221.00      180.07
   13.9           12.99                  1.15% , 1.02         1000.96 , 821.00          342.72 , 342.00            1390.71 , 1221.00      180.68
  13.91           15.19                  0.84% , 0.81          731.14 , 821.00          272.16 , 342.00            1051.15 , 1221.00       159.7
  13.91            16.7                  1.18% , 0.94         1027.07 , 821.00          315.84 , 342.00            1390.83 , 1221.00      232.23
  13.92           15.12                  0.81% , 0.89          705.02 , 821.00          299.04 , 342.00            1051.03 , 1221.00      158.94
  13.96            13.0                  1.10% , 1.15          957.44 , 821.00          386.40 , 342.00            1391.39 , 1221.00      180.84
  13.97           13.04                  1.12% , 1.10          974.85 , 821.00          369.60 , 342.00            1391.59 , 1221.00      181.45
   14.0           15.33                  1.17% , 0.97         1018.37 , 821.00          325.92 , 342.00            1391.91 , 1221.00      213.45
  14.01           15.27                  0.82% , 0.86          713.73 , 821.00          288.96 , 342.00            1049.95 , 1221.00      160.31
  14.01           17.79                  1.19% , 0.92         1035.78 , 821.00          309.12 , 342.00            1392.11 , 1221.00      247.66
  14.03           15.33                  0.80% , 0.91          696.32 , 821.00          305.76 , 342.00            1049.75 , 1221.00      160.92
  14.04           13.09                  1.09% , 1.18          948.74 , 821.00          396.48 , 342.00            1392.47 , 1221.00      182.22
  14.07           13.07                  1.14% , 1.05          992.26 , 821.00          352.80 , 342.00            1392.79 , 1221.00      182.06
  14.09           13.97                  1.16% , 1.00         1009.66 , 821.00          336.00 , 342.00            1392.99 , 1221.00      194.66
   14.1           15.42                  0.83% , 0.83          722.43 , 821.00          278.88 , 342.00            1048.87 , 1221.00      161.69
  14.14           13.12                  1.11% , 1.13          966.14 , 821.00          379.68 , 342.00            1393.67 , 1221.00      182.82
  14.16           13.16                  1.13% , 1.08          983.55 , 821.00          362.88 , 342.00            1393.87 , 1221.00      183.43
  14.17            13.2                  1.15% , 1.03         1000.96 , 821.00          346.08 , 342.00            1394.07 , 1221.00      184.04
  14.18           16.42                  1.18% , 0.95         1027.07 , 821.00          319.20 , 342.00            1394.19 , 1221.00      228.87
  14.19           15.56                  0.84% , 0.80          731.14 , 821.00          268.80 , 342.00            1047.79 , 1221.00      163.06
   14.2           15.49                  0.81% , 0.88          705.02 , 821.00          295.68 , 342.00            1047.67 , 1221.00       162.3
  14.23           13.21                  1.10% , 1.16          957.44 , 821.00          389.76 , 342.00            1394.75 , 1221.00       184.2
  14.25           13.25                  1.12% , 1.11          974.85 , 821.00          372.96 , 342.00            1394.95 , 1221.00      184.81
  14.27           15.06                  1.17% , 0.98         1018.37 , 821.00          329.28 , 342.00            1395.27 , 1221.00      210.09
  14.28           15.64                  0.82% , 0.85          713.73 , 821.00          285.60 , 342.00            1046.59 , 1221.00      163.67
  14.29           17.51                  1.19% , 0.93         1035.78 , 821.00          312.48 , 342.00            1395.47 , 1221.00       244.3
   14.3            15.7                  0.80% , 0.90          696.32 , 821.00          302.40 , 342.00            1046.39 , 1221.00      164.28
  14.32            13.3                  1.09% , 1.19          948.74 , 821.00          399.84 , 342.00            1395.83 , 1221.00      185.58
  14.34           13.28                  1.14% , 1.06          992.26 , 821.00          356.16 , 342.00            1396.15 , 1221.00      185.42
  14.36            13.7                  1.16% , 1.01         1009.66 , 821.00          339.36 , 342.00            1396.35 , 1221.00       191.3
  14.37           15.79                  0.83% , 0.82          722.43 , 821.00          275.52 , 342.00            1045.51 , 1221.00      165.05
  14.42           13.33                  1.11% , 1.14          966.14 , 821.00          383.04 , 342.00            1397.03 , 1221.00      186.18
  14.43           13.37                  1.13% , 1.09          983.55 , 821.00          366.24 , 342.00            1397.23 , 1221.00      186.79
  14.45           13.41                  1.15% , 1.04         1000.96 , 821.00          349.44 , 342.00            1397.43 , 1221.00       187.4
