Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  12.03           10.45                  0.88% , 0.99          382.98 , 425.00          166.32 , 187.00              599.95 , 682.00        62.7
  12.04           10.57                  0.89% , 0.96          387.33 , 425.00          161.28 , 187.00              599.91 , 682.00       63.39
  12.06           10.56                  0.84% , 1.09          365.57 , 425.00          183.12 , 187.00              599.75 , 682.00       63.31
  12.09           14.97                  0.80% , 1.19          348.16 , 425.00          199.92 , 187.00              599.55 , 682.00       89.76
  12.09           10.52                  0.91% , 0.91          396.03 , 425.00          152.88 , 187.00              599.51 , 682.00       63.09
   12.1           10.64                  0.92% , 0.88          400.38 , 425.00          147.84 , 187.00              599.47 , 682.00       63.78
   12.1           13.27                  1.18% , 1.19          513.54 , 425.00          199.92 , 187.00              764.55 , 682.00      101.46
  12.12           10.63                  0.87% , 1.01          378.62 , 425.00          169.68 , 187.00              599.31 , 682.00        63.7
  12.15           12.13                  0.82% , 1.14          356.86 , 425.00          191.52 , 187.00              599.15 , 682.00       72.66
  12.15           10.73                  0.83% , 1.11          361.22 , 425.00          186.48 , 187.00              599.11 , 682.00        64.3
  12.17           10.71                  0.95% , 0.80          413.44 , 425.00          134.40 , 187.00              599.03 , 682.00       64.16
  12.19            10.7                  0.90% , 0.93          391.68 , 425.00          156.24 , 187.00              598.87 , 682.00       64.08
   12.2           13.39                  1.19% , 1.17          517.89 , 425.00          196.56 , 187.00              765.19 , 682.00      102.45
  12.21           10.69                  0.85% , 1.06          369.92 , 425.00          178.08 , 187.00              598.71 , 682.00        64.0
  12.22           10.81                  0.86% , 1.03          374.27 , 425.00          173.04 , 187.00              598.67 , 682.00       64.69
  12.24           13.43                  0.81% , 1.16          352.51 , 425.00          194.88 , 187.00              598.51 , 682.00       80.37
  12.25           10.77                  0.93% , 0.85          404.74 , 425.00          142.80 , 187.00              598.43 , 682.00       64.46
  12.26           10.89                  0.94% , 0.82          409.09 , 425.00          137.76 , 187.00              598.39 , 682.00       65.15
  12.28           10.76                  0.88% , 0.98          382.98 , 425.00          164.64 , 187.00              598.27 , 682.00       64.38
  12.28           10.88                  0.89% , 0.95          387.33 , 425.00          159.60 , 187.00              598.23 , 682.00       65.07
  12.31           10.87                  0.84% , 1.08          365.57 , 425.00          181.44 , 187.00              598.07 , 682.00       64.99
  12.34           14.73                  0.80% , 1.18          348.16 , 425.00          198.24 , 187.00              597.87 , 682.00       88.08
  12.34           10.83                  0.91% , 0.90          396.03 , 425.00          151.20 , 187.00              597.83 , 682.00       64.77
  12.35           10.95                  0.92% , 0.87          400.38 , 425.00          146.16 , 187.00              597.79 , 682.00       65.46
  12.37           10.94                  0.87% , 1.00          378.62 , 425.00          168.00 , 187.00              597.63 , 682.00       65.38
  12.39           11.88                  0.82% , 1.13          356.86 , 425.00          189.84 , 187.00              597.47 , 682.00       70.98
   12.4           11.04                  0.83% , 1.10          361.22 , 425.00          184.80 , 187.00              597.43 , 682.00       65.98
  12.43           11.01                  0.90% , 0.92          391.68 , 425.00          154.56 , 187.00              597.19 , 682.00       65.76
  12.44           13.58                  1.19% , 1.18          517.89 , 425.00          198.24 , 187.00              766.87 , 682.00      104.13
  12.46            11.0                  0.85% , 1.05          369.92 , 425.00          176.40 , 187.00              597.03 , 682.00       65.68
  12.46           11.12                  0.86% , 1.02          374.27 , 425.00          171.36 , 187.00              596.99 , 682.00       66.37
  12.49           13.18                  0.81% , 1.15          352.51 , 425.00          193.20 , 187.00              596.83 , 682.00       78.69
   12.5           11.08                  0.93% , 0.84          404.74 , 425.00          141.12 , 187.00              596.75 , 682.00       66.14
  12.51            11.2                  0.94% , 0.81          409.09 , 425.00          136.08 , 187.00              596.71 , 682.00       66.83
  12.52           11.07                  0.88% , 0.97          382.98 , 425.00          162.96 , 187.00              596.59 , 682.00       66.06
  12.53           11.19                  0.89% , 0.94          387.33 , 425.00          157.92 , 187.00              596.55 , 682.00       66.75
  12.55           11.18                  0.84% , 1.07          365.57 , 425.00          179.76 , 187.00              596.39 , 682.00       66.67
  12.58           14.49                  0.80% , 1.17          348.16 , 425.00          196.56 , 187.00              596.19 , 682.00        86.4
  12.59           11.15                  0.91% , 0.89          396.03 , 425.00          149.52 , 187.00              596.15 , 682.00       66.45
  12.59           11.26                  0.92% , 0.86          400.38 , 425.00          144.48 , 187.00              596.11 , 682.00       67.14
  12.62           11.25                  0.87% , 0.99          378.62 , 425.00          166.32 , 187.00              595.95 , 682.00       67.06
  12.64           11.63                  0.82% , 1.12          356.86 , 425.00          188.16 , 187.00              595.79 , 682.00        69.3
  12.65           11.36                  0.83% , 1.09          361.22 , 425.00          183.12 , 187.00              595.75 , 682.00       67.66
  12.68           11.32                  0.90% , 0.91          391.68 , 425.00          152.88 , 187.00              595.51 , 682.00       67.44
  12.69           13.77                  1.19% , 1.19          517.89 , 425.00          199.92 , 187.00              768.55 , 682.00      105.81
   12.7           11.31                  0.85% , 1.04          369.92 , 425.00          174.72 , 187.00              595.35 , 682.00       67.36
  12.71           11.43                  0.86% , 1.01          374.27 , 425.00          169.68 , 187.00              595.31 , 682.00       68.05
  12.73           12.94                  0.81% , 1.14          352.51 , 425.00          191.52 , 187.00              595.15 , 682.00       77.01
  12.75            11.4                  0.93% , 0.83          404.74 , 425.00          139.44 , 187.00              595.07 , 682.00       67.82
  12.75           11.51                  0.94% , 0.80          409.09 , 425.00          134.40 , 187.00              595.03 , 682.00       68.51
  12.77           11.39                  0.88% , 0.96          382.98 , 425.00          161.28 , 187.00              594.91 , 682.00       67.74
  12.78            11.5                  0.89% , 0.93          387.33 , 425.00          156.24 , 187.00              594.87 , 682.00       68.43
   12.8           11.49                  0.84% , 1.06          365.57 , 425.00          178.08 , 187.00              594.71 , 682.00       68.35
  12.83           14.25                  0.80% , 1.16          348.16 , 425.00          194.88 , 187.00              594.51 , 682.00       84.72
  12.83           11.46                  0.91% , 0.88          396.03 , 425.00          147.84 , 187.00              594.47 , 682.00       68.13
  12.84           11.58                  0.92% , 0.85          400.38 , 425.00          142.80 , 187.00              594.43 , 682.00       68.82
  12.86           11.57                  0.87% , 0.98          378.62 , 425.00          164.64 , 187.00              594.27 , 682.00       68.74
  12.89           11.56                  0.82% , 1.11          356.86 , 425.00          186.48 , 187.00              594.11 , 682.00       68.66
  12.89           11.67                  0.83% , 1.08          361.22 , 425.00          181.44 , 187.00              594.07 , 682.00       69.34
  12.93           11.64                  0.90% , 0.90          391.68 , 425.00          151.20 , 187.00              593.83 , 682.00       69.12
  12.95           11.63                  0.85% , 1.03          369.92 , 425.00          173.04 , 187.00              593.67 , 682.00       69.04
  12.96           11.75                  0.86% , 1.00          374.27 , 425.00          168.00 , 187.00              593.63 , 682.00       69.73
  12.98           12.69                  0.81% , 1.13          352.51 , 425.00          189.84 , 187.00              593.47 , 682.00       75.33
  12.99           11.71                  0.93% , 0.82          404.74 , 425.00          137.76 , 187.00              593.39 , 682.00        69.5
  13.02            11.7                  0.88% , 0.95          382.98 , 425.00          159.60 , 187.00              593.23 , 682.00       69.42
  13.02           11.82                  0.89% , 0.92          387.33 , 425.00          154.56 , 187.00              593.19 , 682.00       70.11
  13.04           11.81                  0.84% , 1.05          365.57 , 425.00          176.40 , 187.00              593.03 , 682.00       70.03
  13.07           14.01                  0.80% , 1.15          348.16 , 425.00          193.20 , 187.00              592.83 , 682.00       83.04
  13.08           11.78                  0.91% , 0.87          396.03 , 425.00          146.16 , 187.00              592.79 , 682.00       69.81
  13.09           11.89                  0.92% , 0.84          400.38 , 425.00          141.12 , 187.00              592.75 , 682.00        70.5
  13.11           11.88                  0.87% , 0.97          378.62 , 425.00          162.96 , 187.00              592.59 , 682.00       70.42
  13.13           11.87                  0.82% , 1.10          356.86 , 425.00          184.80 , 187.00              592.43 , 682.00       70.34
  13.14           11.99                  0.83% , 1.07          361.22 , 425.00          179.76 , 187.00              592.39 , 682.00       71.02
  13.17           11.96                  0.90% , 0.89          391.68 , 425.00          149.52 , 187.00              592.15 , 682.00        70.8
   13.2           11.95                  0.85% , 1.02          369.92 , 425.00          171.36 , 187.00              591.99 , 682.00       70.72
   13.2           12.06                  0.86% , 0.99          374.27 , 425.00          166.32 , 187.00              591.95 , 682.00       71.41
  13.23           12.44                  0.81% , 1.12          352.51 , 425.00          188.16 , 187.00              591.79 , 682.00       73.65
  13.24           12.03                  0.93% , 0.81          404.74 , 425.00          136.08 , 187.00              591.71 , 682.00       71.18
  13.26           12.02                  0.88% , 0.94          382.98 , 425.00          157.92 , 187.00              591.55 , 682.00        71.1
  13.27           12.14                  0.89% , 0.91          387.33 , 425.00          152.88 , 187.00              591.51 , 682.00       71.79
  13.29           12.13                  0.84% , 1.04          365.57 , 425.00          174.72 , 187.00              591.35 , 682.00       71.71
  13.32           13.76                  0.80% , 1.14          348.16 , 425.00          191.52 , 187.00              591.15 , 682.00       81.36
  13.33           12.09                  0.91% , 0.86          396.03 , 425.00          144.48 , 187.00              591.11 , 682.00       71.49
  13.33           12.21                  0.92% , 0.83          400.38 , 425.00          139.44 , 187.00              591.07 , 682.00       72.18
  13.36            12.2                  0.87% , 0.96          378.62 , 425.00          161.28 , 187.00              590.91 , 682.00        72.1
  13.38           12.19                  0.82% , 1.09          356.86 , 425.00          183.12 , 187.00              590.75 , 682.00       72.02
  13.39           12.31                  0.83% , 1.06          361.22 , 425.00          178.08 , 187.00              590.71 , 682.00        72.7
  13.42           12.27                  0.90% , 0.88          391.68 , 425.00          147.84 , 187.00              590.47 , 682.00       72.48
  13.44           12.26                  0.85% , 1.01          369.92 , 425.00          169.68 , 187.00              590.31 , 682.00        72.4
  13.45           12.38                  0.86% , 0.98          374.27 , 425.00          164.64 , 187.00              590.27 , 682.00       73.09
  13.47           12.37                  0.81% , 1.11          352.51 , 425.00          186.48 , 187.00              590.11 , 682.00       73.01
  13.48           12.35                  0.93% , 0.80          404.74 , 425.00          134.40 , 187.00              590.03 , 682.00       72.86
  13.51           12.34                  0.88% , 0.93          382.98 , 425.00          156.24 , 187.00              589.87 , 682.00       72.78
  13.51           12.46                  0.89% , 0.90          387.33 , 425.00          151.20 , 187.00              589.83 , 682.00       73.47
  13.54           12.45                  0.84% , 1.03          365.57 , 425.00          173.04 , 187.00              589.67 , 682.00       73.39
  13.57           13.52                  0.80% , 1.13          348.16 , 425.00          189.84 , 187.00              589.47 , 682.00       79.68
  13.57           12.41                  0.91% , 0.85          396.03 , 425.00          142.80 , 187.00              589.43 , 682.00       73.17
  13.58           12.53                  0.92% , 0.82          400.38 , 425.00          137.76 , 187.00              589.39 , 682.00       73.86
   13.6           12.52                  0.87% , 0.95          378.62 , 425.00          159.60 , 187.00              589.23 , 682.00       73.78
  13.63           12.51                  0.82% , 1.08          356.86 , 425.00          181.44 , 187.00              589.07 , 682.00        73.7
  13.63           12.63                  0.83% , 1.05          361.22 , 425.00          176.40 , 187.00              589.03 , 682.00       74.38
  13.67            12.6                  0.90% , 0.87          391.68 , 425.00          146.16 , 187.00              588.79 , 682.00       74.16
  13.69           12.59                  0.85% , 1.00          369.92 , 425.00          168.00 , 187.00              588.63 , 682.00       74.08
   13.7            12.7                  0.86% , 0.97          374.27 , 425.00          162.96 , 187.00              588.59 , 682.00       74.77
  13.72           12.69                  0.81% , 1.10          352.51 , 425.00          184.80 , 187.00              588.43 , 682.00       74.69
  13.75           12.66                  0.88% , 0.92          382.98 , 425.00          154.56 , 187.00              588.19 , 682.00       74.46
  13.76           12.78                  0.89% , 0.89          387.33 , 425.00          149.52 , 187.00              588.15 , 682.00       75.15
  13.78           12.77                  0.84% , 1.02          365.57 , 425.00          171.36 , 187.00              587.99 , 682.00       75.07
  13.81           13.27                  0.80% , 1.12          348.16 , 425.00          188.16 , 187.00              587.79 , 682.00        78.0
  13.82           12.73                  0.91% , 0.84          396.03 , 425.00          141.12 , 187.00              587.75 , 682.00       74.85
  13.82           12.85                  0.92% , 0.81          400.38 , 425.00          136.08 , 187.00              587.71 , 682.00       75.54
  13.85           12.84                  0.87% , 0.94          378.62 , 425.00          157.92 , 187.00              587.55 , 682.00       75.46
  13.87           12.83                  0.82% , 1.07          356.86 , 425.00          179.76 , 187.00              587.39 , 682.00       75.38
  13.88           12.95                  0.83% , 1.04          361.22 , 425.00          174.72 , 187.00              587.35 , 682.00       76.06
  13.91           12.92                  0.90% , 0.86          391.68 , 425.00          144.48 , 187.00              587.11 , 682.00       75.84
  13.94           12.91                  0.85% , 0.99          369.92 , 425.00          166.32 , 187.00              586.95 , 682.00       75.76
  13.94           13.03                  0.86% , 0.96          374.27 , 425.00          161.28 , 187.00              586.91 , 682.00       76.45
  13.97           13.02                  0.81% , 1.09          352.51 , 425.00          183.12 , 187.00              586.75 , 682.00       76.37
   14.0           12.98                  0.88% , 0.91          382.98 , 425.00          152.88 , 187.00              586.51 , 682.00       76.14
  14.01            13.1                  0.89% , 0.88          387.33 , 425.00          147.84 , 187.00              586.47 , 682.00       76.83
  14.03           13.09                  0.84% , 1.01          365.57 , 425.00          169.68 , 187.00              586.31 , 682.00       76.75
  14.06            13.2                  0.80% , 1.11          348.16 , 425.00          186.48 , 187.00              586.11 , 682.00       77.36
  14.07           13.06                  0.91% , 0.83          396.03 , 425.00          139.44 , 187.00              586.07 , 682.00       76.53
  14.07           13.18                  0.92% , 0.80          400.38 , 425.00          134.40 , 187.00              586.03 , 682.00       77.22
  14.09           13.17                  0.87% , 0.93          378.62 , 425.00          156.24 , 187.00              585.87 , 682.00       77.14
  14.12           13.16                  0.82% , 1.06          356.86 , 425.00          178.08 , 187.00              585.71 , 682.00       77.06
  14.12           13.27                  0.83% , 1.03          361.22 , 425.00          173.04 , 187.00              585.67 , 682.00       77.74
  14.16           13.24                  0.90% , 0.85          391.68 , 425.00          142.80 , 187.00              585.43 , 682.00       77.52
  14.18           13.23                  0.85% , 0.98          369.92 , 425.00          164.64 , 187.00              585.27 , 682.00       77.44
  14.19           13.35                  0.86% , 0.95          374.27 , 425.00          159.60 , 187.00              585.23 , 682.00       78.13
  14.21           13.34                  0.81% , 1.08          352.51 , 425.00          181.44 , 187.00              585.07 , 682.00       78.05
  14.25           13.31                  0.88% , 0.90          382.98 , 425.00          151.20 , 187.00              584.83 , 682.00       77.82
  14.25           13.43                  0.89% , 0.87          387.33 , 425.00          146.16 , 187.00              584.79 , 682.00       78.51
  14.28           13.42                  0.84% , 1.00          365.57 , 425.00          168.00 , 187.00              584.63 , 682.00       78.43
  14.31           13.52                  0.80% , 1.10          348.16 , 425.00          184.80 , 187.00              584.43 , 682.00       79.04
  14.31           13.38                  0.91% , 0.82          396.03 , 425.00          137.76 , 187.00              584.39 , 682.00       78.21
  14.34           13.49                  0.87% , 0.92          378.62 , 425.00          154.56 , 187.00              584.19 , 682.00       78.82
  14.36           13.48                  0.82% , 1.05          356.86 , 425.00          176.40 , 187.00              584.03 , 682.00       78.74
  14.37            13.6                  0.83% , 1.02          361.22 , 425.00          171.36 , 187.00              583.99 , 682.00       79.42
  14.41           13.57                  0.90% , 0.84          391.68 , 425.00          141.12 , 187.00              583.75 , 682.00        79.2
  14.43           13.56                  0.85% , 0.97          369.92 , 425.00          162.96 , 187.00              583.59 , 682.00       79.12
  14.43           13.68                  0.86% , 0.94          374.27 , 425.00          157.92 , 187.00              583.55 , 682.00       79.81
  14.46           13.67                  0.81% , 1.07          352.51 , 425.00          179.76 , 187.00              583.39 , 682.00       79.73
  14.49           13.63                  0.88% , 0.89          382.98 , 425.00          149.52 , 187.00              583.15 , 682.00        79.5
   14.5           13.75                  0.89% , 0.86          387.33 , 425.00          144.48 , 187.00              583.11 , 682.00       80.19
  14.52           13.74                  0.84% , 0.99          365.57 , 425.00          166.32 , 187.00              582.95 , 682.00       80.11
  14.55           13.85                  0.80% , 1.09          348.16 , 425.00          183.12 , 187.00              582.75 , 682.00       80.72
  14.56           13.71                  0.91% , 0.81          396.03 , 425.00          136.08 , 187.00              582.71 , 682.00       79.89
  14.59           13.82                  0.87% , 0.91          378.62 , 425.00          152.88 , 187.00              582.51 , 682.00        80.5
  14.61           13.81                  0.82% , 1.04          356.86 , 425.00          174.72 , 187.00              582.35 , 682.00       80.42
  14.62           13.93                  0.83% , 1.01          361.22 , 425.00          169.68 , 187.00              582.31 , 682.00        81.1
  14.65            13.9                  0.90% , 0.83          391.68 , 425.00          139.44 , 187.00              582.07 , 682.00       80.88
  14.68           13.89                  0.85% , 0.96          369.92 , 425.00          161.28 , 187.00              581.91 , 682.00        80.8
  14.68            14.0                  0.86% , 0.93          374.27 , 425.00          156.24 , 187.00              581.87 , 682.00       81.49
   14.7           13.99                  0.81% , 1.06          352.51 , 425.00          178.08 , 187.00              581.71 , 682.00       81.41
  14.74           13.96                  0.88% , 0.88          382.98 , 425.00          147.84 , 187.00              581.47 , 682.00       81.18
  14.75           14.08                  0.89% , 0.85          387.33 , 425.00          142.80 , 187.00              581.43 , 682.00       81.87
  14.77           14.07                  0.84% , 0.98          365.57 , 425.00          164.64 , 187.00              581.27 , 682.00       81.79
   14.8           14.18                  0.80% , 1.08          348.16 , 425.00          181.44 , 187.00              581.07 , 682.00        82.4
   14.8           14.04                  0.91% , 0.80          396.03 , 425.00          134.40 , 187.00              581.03 , 682.00       81.57
  14.83           14.15                  0.87% , 0.90          378.62 , 425.00          151.20 , 187.00              580.83 , 682.00       82.18
  14.86           14.14                  0.82% , 1.03          356.86 , 425.00          173.04 , 187.00              580.67 , 682.00        82.1
  14.86           14.26                  0.83% , 1.00          361.22 , 425.00          168.00 , 187.00              580.63 , 682.00       82.78
   14.9           14.22                  0.90% , 0.82          391.68 , 425.00          137.76 , 187.00              580.39 , 682.00       82.56
  14.92           14.21                  0.85% , 0.95          369.92 , 425.00          159.60 , 187.00              580.23 , 682.00       82.48
  14.93           14.33                  0.86% , 0.92          374.27 , 425.00          154.56 , 187.00              580.19 , 682.00       83.17
  14.95           14.32                  0.81% , 1.05          352.51 , 425.00          176.40 , 187.00              580.03 , 682.00       83.09
  14.99           14.29                  0.88% , 0.87          382.98 , 425.00          146.16 , 187.00              579.79 , 682.00       82.86
  14.99           14.41                  0.89% , 0.84          387.33 , 425.00          141.12 , 187.00              579.75 , 682.00       83.55
  15.02            14.4                  0.84% , 0.97          365.57 , 425.00          162.96 , 187.00              579.59 , 682.00       83.47
  15.04           14.51                  0.80% , 1.07          348.16 , 425.00          179.76 , 187.00              579.39 , 682.00       84.08
  15.08           14.48                  0.87% , 0.89          378.62 , 425.00          149.52 , 187.00              579.15 , 682.00       83.86
   15.1           14.47                  0.82% , 1.02          356.86 , 425.00          171.36 , 187.00              578.99 , 682.00       83.78
  15.11           14.59                  0.83% , 0.99          361.22 , 425.00          166.32 , 187.00              578.95 , 682.00       84.46
  15.14           14.56                  0.90% , 0.81          391.68 , 425.00          136.08 , 187.00              578.71 , 682.00       84.24
  15.17           14.55                  0.85% , 0.94          369.92 , 425.00          157.92 , 187.00              578.55 , 682.00       84.16
  15.17           14.67                  0.86% , 0.91          374.27 , 425.00          152.88 , 187.00              578.51 , 682.00       84.85
   15.2           14.66                  0.81% , 1.04          352.51 , 425.00          174.72 , 187.00              578.35 , 682.00       84.77
  15.23           14.62                  0.88% , 0.86          382.98 , 425.00          144.48 , 187.00              578.11 , 682.00       84.54
  15.24           14.74                  0.89% , 0.83          387.33 , 425.00          139.44 , 187.00              578.07 , 682.00       85.23
  15.26           14.73                  0.84% , 0.96          365.57 , 425.00          161.28 , 187.00              577.91 , 682.00       85.15
  15.29           14.84                  0.80% , 1.06          348.16 , 425.00          178.08 , 187.00              577.71 , 682.00       85.76
  15.33           14.81                  0.87% , 0.88          378.62 , 425.00          147.84 , 187.00              577.47 , 682.00       85.54
  15.35            14.8                  0.82% , 1.01          356.86 , 425.00          169.68 , 187.00              577.31 , 682.00       85.46
  15.36           14.92                  0.83% , 0.98          361.22 , 425.00          164.64 , 187.00              577.27 , 682.00       86.14
  15.39           14.89                  0.90% , 0.80          391.68 , 425.00          134.40 , 187.00              577.03 , 682.00       85.92
  15.41           14.88                  0.85% , 0.93          369.92 , 425.00          156.24 , 187.00              576.87 , 682.00       85.84
  15.42            15.0                  0.86% , 0.90          374.27 , 425.00          151.20 , 187.00              576.83 , 682.00       86.53
  15.44           14.99                  0.81% , 1.03          352.51 , 425.00          173.04 , 187.00              576.67 , 682.00       86.45
  15.48           14.96                  0.88% , 0.85          382.98 , 425.00          142.80 , 187.00              576.43 , 682.00       86.22
  15.48           15.08                  0.89% , 0.82          387.33 , 425.00          137.76 , 187.00              576.39 , 682.00       86.91
  15.51           15.07                  0.84% , 0.95          365.57 , 425.00          159.60 , 187.00              576.23 , 682.00       86.83
  15.54           15.18                  0.80% , 1.05          348.16 , 425.00          176.40 , 187.00              576.03 , 682.00       87.44
  15.57           15.15                  0.87% , 0.87          378.62 , 425.00          146.16 , 187.00              575.79 , 682.00       87.22
   15.6           15.14                  0.82% , 1.00          356.86 , 425.00          168.00 , 187.00              575.63 , 682.00       87.14
   15.6           15.26                  0.83% , 0.97          361.22 , 425.00          162.96 , 187.00              575.59 , 682.00       87.82
  15.66           15.22                  0.85% , 0.92          369.92 , 425.00          154.56 , 187.00              575.19 , 682.00       87.52
  15.67           15.34                  0.86% , 0.89          374.27 , 425.00          149.52 , 187.00              575.15 , 682.00       88.21
  15.69           15.33                  0.81% , 1.02          352.51 , 425.00          171.36 , 187.00              574.99 , 682.00       88.13
  15.73           15.29                  0.88% , 0.84          382.98 , 425.00          141.12 , 187.00              574.75 , 682.00        87.9
  15.73           15.41                  0.89% , 0.81          387.33 , 425.00          136.08 , 187.00              574.71 , 682.00       88.59
  15.75           15.41                  0.84% , 0.94          365.57 , 425.00          157.92 , 187.00              574.55 , 682.00       88.51
  15.78           15.52                  0.80% , 1.04          348.16 , 425.00          174.72 , 187.00              574.35 , 682.00       89.12
  15.82           15.48                  0.87% , 0.86          378.62 , 425.00          144.48 , 187.00              574.11 , 682.00        88.9
  15.84           15.47                  0.82% , 0.99          356.86 , 425.00          166.32 , 187.00              573.95 , 682.00       88.82
  15.85            15.6                  0.83% , 0.96          361.22 , 425.00          161.28 , 187.00              573.91 , 682.00        89.5
  15.91           15.55                  0.85% , 0.91          369.92 , 425.00          152.88 , 187.00              573.51 , 682.00        89.2
  15.91           15.67                  0.86% , 0.88          374.27 , 425.00          147.84 , 187.00              573.47 , 682.00       89.89
  15.94           15.66                  0.81% , 1.01          352.51 , 425.00          169.68 , 187.00              573.31 , 682.00       89.81
  15.97           15.63                  0.88% , 0.83          382.98 , 425.00          139.44 , 187.00              573.07 , 682.00       89.58
  15.98           15.75                  0.89% , 0.80          387.33 , 425.00          134.40 , 187.00              573.03 , 682.00       90.27
   16.0           15.74                  0.84% , 0.93          365.57 , 425.00          156.24 , 187.00              572.87 , 682.00       90.19
  16.03           15.86                  0.80% , 1.03          348.16 , 425.00          173.04 , 187.00              572.67 , 682.00        90.8
  16.07           15.82                  0.87% , 0.85          378.62 , 425.00          142.80 , 187.00              572.43 , 682.00       90.58
  16.09           15.81                  0.82% , 0.98          356.86 , 425.00          164.64 , 187.00              572.27 , 682.00        90.5
  16.09           15.93                  0.83% , 0.95          361.22 , 425.00          159.60 , 187.00              572.23 , 682.00       91.18
  16.15           15.89                  0.85% , 0.90          369.92 , 425.00          151.20 , 187.00              571.83 , 682.00       90.88
  16.16           16.01                  0.86% , 0.87          374.27 , 425.00          146.16 , 187.00              571.79 , 682.00       91.57
  16.18            16.0                  0.81% , 1.00          352.51 , 425.00          168.00 , 187.00              571.63 , 682.00       91.49
  16.22           15.97                  0.88% , 0.82          382.98 , 425.00          137.76 , 187.00              571.39 , 682.00       91.26
  16.25           16.08                  0.84% , 0.92          365.57 , 425.00          154.56 , 187.00              571.19 , 682.00       91.87
  16.28            16.2                  0.80% , 1.02          348.16 , 425.00          171.36 , 187.00              570.99 , 682.00       92.48
  16.31           16.16                  0.87% , 0.84          378.62 , 425.00          141.12 , 187.00              570.75 , 682.00       92.26
  16.34           16.15                  0.82% , 0.97          356.86 , 425.00          162.96 , 187.00              570.59 , 682.00       92.18
  16.34           16.28                  0.83% , 0.94          361.22 , 425.00          157.92 , 187.00              570.55 , 682.00       92.86
   16.4           16.23                  0.85% , 0.89          369.92 , 425.00          149.52 , 187.00              570.15 , 682.00       92.56
  16.41           16.36                  0.86% , 0.86          374.27 , 425.00          144.48 , 187.00              570.11 , 682.00       93.25
  16.43           16.35                  0.81% , 0.99          352.51 , 425.00          166.32 , 187.00              569.95 , 682.00       93.17
  16.46           16.31                  0.88% , 0.81          382.98 , 425.00          136.08 , 187.00              569.71 , 682.00       92.94
  16.49           16.43                  0.84% , 0.91          365.57 , 425.00          152.88 , 187.00              569.51 , 682.00       93.55
  16.52           16.54                  0.80% , 1.01          348.16 , 425.00          169.68 , 187.00              569.31 , 682.00       94.16
  16.56           16.51                  0.87% , 0.83          378.62 , 425.00          139.44 , 187.00              569.07 , 682.00       93.94
  16.58            16.5                  0.82% , 0.96          356.86 , 425.00          161.28 , 187.00              568.91 , 682.00       93.86
  16.59           16.62                  0.83% , 0.93          361.22 , 425.00          156.24 , 187.00              568.87 , 682.00       94.54
  16.65           16.58                  0.85% , 0.88          369.92 , 425.00          147.84 , 187.00              568.47 , 682.00       94.24
  16.65            16.7                  0.86% , 0.85          374.27 , 425.00          142.80 , 187.00              568.43 , 682.00       94.93
  16.68           16.69                  0.81% , 0.98          352.51 , 425.00          164.64 , 187.00              568.27 , 682.00       94.85
  16.71           16.66                  0.88% , 0.80          382.98 , 425.00          134.40 , 187.00              568.03 , 682.00       94.62
  16.74           16.77                  0.84% , 0.90          365.57 , 425.00          151.20 , 187.00              567.83 , 682.00       95.23
  16.77           16.88                  0.80% , 1.00          348.16 , 425.00          168.00 , 187.00              567.63 , 682.00       95.84
   16.8           16.85                  0.87% , 0.82          378.62 , 425.00          137.76 , 187.00              567.39 , 682.00       95.62
  16.83           16.84                  0.82% , 0.95          356.86 , 425.00          159.60 , 187.00              567.23 , 682.00       95.54
  16.83           16.96                  0.83% , 0.92          361.22 , 425.00          154.56 , 187.00              567.19 , 682.00       96.22
  16.89           16.92                  0.85% , 0.87          369.92 , 425.00          146.16 , 187.00              566.79 , 682.00       95.92
   16.9           17.05                  0.86% , 0.84          374.27 , 425.00          141.12 , 187.00              566.75 , 682.00       96.61
  16.92           17.04                  0.81% , 0.97          352.51 , 425.00          162.96 , 187.00              566.59 , 682.00       96.53
  16.99           17.12                  0.84% , 0.89          365.57 , 425.00          149.52 , 187.00              566.15 , 682.00       96.91
  17.02           17.23                  0.80% , 0.99          348.16 , 425.00          166.32 , 187.00              565.95 , 682.00       97.52
  17.05            17.2                  0.87% , 0.81          378.62 , 425.00          136.08 , 187.00              565.71 , 682.00        97.3
  17.07           17.19                  0.82% , 0.94          356.86 , 425.00          157.92 , 187.00              565.55 , 682.00       97.22
  17.08           17.31                  0.83% , 0.91          361.22 , 425.00          152.88 , 187.00              565.51 , 682.00        97.9
  17.14           17.27                  0.85% , 0.86          369.92 , 425.00          144.48 , 187.00              565.11 , 682.00        97.6
  17.14           17.39                  0.86% , 0.83          374.27 , 425.00          139.44 , 187.00              565.07 , 682.00       98.29
  17.17           17.38                  0.81% , 0.96          352.51 , 425.00          161.28 , 187.00              564.91 , 682.00       98.21
  17.23           17.47                  0.84% , 0.88          365.57 , 425.00          147.84 , 187.00              564.47 , 682.00       98.59
  17.26           17.58                  0.80% , 0.98          348.16 , 425.00          164.64 , 187.00              564.27 , 682.00        99.2
   17.3           17.55                  0.87% , 0.80          378.62 , 425.00          134.40 , 187.00              564.03 , 682.00       98.98
