Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   7.93           10.18                  0.98% , 0.80          852.99 , 833.00          537.60 , 664.00            1438.19 , 1562.00      146.39
   7.94           10.39                  0.81% , 1.02          705.02 , 833.00          685.44 , 664.00            1438.03 , 1562.00      149.42
   7.94            8.34                  1.04% , 1.09          905.22 , 833.00          732.48 , 664.00            1686.07 , 1562.00       140.7
   7.95            7.49                  0.94% , 0.85          818.18 , 833.00          571.20 , 664.00            1437.79 , 1562.00      107.62
   7.97            8.41                  1.08% , 1.04          940.03 , 833.00          698.88 , 664.00            1686.47 , 1562.00      141.91
   7.98            8.37                  1.11% , 1.00          966.14 , 833.00          672.00 , 664.00            1686.59 , 1562.00      141.14
   7.99            7.52                  0.87% , 0.94          757.25 , 833.00          631.68 , 664.00            1437.27 , 1562.00      108.07
   7.99            8.43                  0.98% , 1.17          852.99 , 833.00          786.24 , 664.00            1686.83 , 1562.00      142.23
    8.0            8.39                  1.01% , 1.13          879.10 , 833.00          759.36 , 664.00            1686.95 , 1562.00      141.46
    8.0           11.47                  1.15% , 0.95         1000.96 , 833.00          638.40 , 664.00            1686.99 , 1562.00      193.56
   8.01            9.11                  0.97% , 0.81          844.29 , 833.00          544.32 , 664.00            1436.91 , 1562.00      130.97
   8.01           14.61                  1.18% , 0.91         1027.07 , 833.00          611.52 , 664.00            1687.11 , 1562.00      246.55
   8.02           11.47                  0.80% , 1.03          696.32 , 833.00          692.16 , 664.00            1436.75 , 1562.00      164.84
   8.03            8.46                  1.05% , 1.08          913.92 , 833.00          725.76 , 664.00            1687.35 , 1562.00      142.68
   8.04            7.58                  0.90% , 0.90          783.36 , 833.00          604.80 , 664.00            1436.39 , 1562.00      108.84
   8.06            8.48                  1.12% , 0.99          974.85 , 833.00          665.28 , 664.00            1687.87 , 1562.00      143.13
   8.07            7.79                  0.83% , 0.99          722.43 , 833.00          665.28 , 664.00            1435.87 , 1562.00      111.85
   8.08             8.5                  1.02% , 1.12          887.81 , 833.00          752.64 , 664.00            1688.23 , 1562.00      143.45
   8.09           15.52                  1.19% , 0.90         1035.78 , 833.00          604.80 , 664.00            1688.39 , 1562.00      261.98
    8.1            7.64                  0.93% , 0.86          809.47 , 833.00          577.92 , 664.00            1435.51 , 1562.00      109.61
   8.11            8.52                  1.09% , 1.03          948.74 , 833.00          692.16 , 664.00            1688.75 , 1562.00       143.9
   8.13            7.67                  0.86% , 0.95          748.54 , 833.00          638.40 , 664.00            1434.99 , 1562.00      110.06
   8.14            8.54                  0.99% , 1.16          861.70 , 833.00          779.52 , 664.00            1689.11 , 1562.00      144.22
   8.15            8.05                  0.96% , 0.82          835.58 , 833.00          551.04 , 664.00            1434.63 , 1562.00      115.54
   8.15           12.37                  1.16% , 0.94         1009.66 , 833.00          631.68 , 664.00            1689.27 , 1562.00      208.98
   8.17            8.56                  1.06% , 1.07          922.62 , 833.00          719.04 , 664.00            1689.63 , 1562.00      144.66
   8.19            7.73                  0.89% , 0.91          774.66 , 833.00          611.52 , 664.00            1434.11 , 1562.00      110.82
    8.2            9.23                  1.13% , 0.98          983.55 , 833.00          658.56 , 664.00            1690.15 , 1562.00      155.99
   8.22            8.88                  0.82% , 1.00          713.73 , 833.00          672.00 , 664.00            1433.59 , 1562.00      127.27
   8.23             8.6                  1.03% , 1.11          896.51 , 833.00          745.92 , 664.00            1690.51 , 1562.00      145.43
   8.24            7.79                  0.92% , 0.87          800.77 , 833.00          584.64 , 664.00            1433.23 , 1562.00      111.59
   8.26            8.63                  1.10% , 1.02          957.44 , 833.00          685.44 , 664.00            1691.03 , 1562.00      145.88
   8.28            7.82                  0.85% , 0.96          739.84 , 833.00          645.12 , 664.00            1432.71 , 1562.00      112.04
   8.28            8.64                  1.00% , 1.15          870.40 , 833.00          772.80 , 664.00            1691.39 , 1562.00       146.2
   8.29           13.27                  1.17% , 0.93         1018.37 , 833.00          624.96 , 664.00            1691.55 , 1562.00      224.41
    8.3            7.84                  0.95% , 0.83          826.88 , 833.00          557.76 , 664.00            1432.35 , 1562.00      112.36
   8.32            8.67                  1.07% , 1.06          931.33 , 833.00          712.32 , 664.00            1691.91 , 1562.00      146.65
   8.33            7.88                  0.88% , 0.92          765.95 , 833.00          618.24 , 664.00            1431.83 , 1562.00      112.81
   8.33            7.93                  0.91% , 0.88          792.06 , 833.00          591.36 , 664.00            1431.95 , 1562.00      113.58
   8.34            8.68                  0.97% , 1.19          844.29 , 833.00          799.68 , 664.00            1692.27 , 1562.00      146.97
   8.35           10.13                  1.14% , 0.97          992.26 , 833.00          651.84 , 664.00            1692.43 , 1562.00      171.42
   8.36            7.97                  0.84% , 0.97          731.14 , 833.00          651.84 , 664.00            1431.43 , 1562.00      114.02
   8.37            9.97                  0.81% , 1.01          705.02 , 833.00          678.72 , 664.00            1431.31 , 1562.00       142.7
   8.37            8.71                  1.04% , 1.10          905.22 , 833.00          739.20 , 664.00            1692.79 , 1562.00      147.42
   8.38            7.99                  0.94% , 0.84          818.18 , 833.00          564.48 , 664.00            1431.07 , 1562.00      114.34
    8.4            8.78                  1.08% , 1.05          940.03 , 833.00          705.60 , 664.00            1693.19 , 1562.00      148.63
   8.41            8.73                  1.11% , 1.01          966.14 , 833.00          678.72 , 664.00            1693.31 , 1562.00      147.86
   8.42            8.02                  0.87% , 0.93          757.25 , 833.00          624.96 , 664.00            1430.55 , 1562.00      114.79
   8.42             8.8                  0.98% , 1.18          852.99 , 833.00          792.96 , 664.00            1693.55 , 1562.00      148.95
   8.43            8.75                  1.01% , 1.14          879.10 , 833.00          766.08 , 664.00            1693.67 , 1562.00      148.18
   8.43           11.03                  1.15% , 0.96         1000.96 , 833.00          645.12 , 664.00            1693.71 , 1562.00      186.84
   8.44            9.63                  0.97% , 0.80          844.29 , 833.00          537.60 , 664.00            1430.19 , 1562.00      137.69
   8.44           14.16                  1.18% , 0.92         1027.07 , 833.00          618.24 , 664.00            1693.83 , 1562.00      239.83
   8.45           11.06                  0.80% , 1.02          696.32 , 833.00          685.44 , 664.00            1430.03 , 1562.00      158.12
   8.46            8.82                  1.05% , 1.09          913.92 , 833.00          732.48 , 664.00            1694.07 , 1562.00       149.4
   8.47            8.08                  0.90% , 0.89          783.36 , 833.00          598.08 , 664.00            1429.67 , 1562.00      115.56
   8.49            8.84                  1.12% , 1.00          974.85 , 833.00          672.00 , 664.00            1694.59 , 1562.00      149.85
   8.51            8.12                  0.83% , 0.98          722.43 , 833.00          658.56 , 664.00            1429.15 , 1562.00      116.01
   8.51            8.86                  1.02% , 1.13          887.81 , 833.00          759.36 , 664.00            1694.95 , 1562.00      150.17
   8.52           15.06                  1.19% , 0.91         1035.78 , 833.00          611.52 , 664.00            1695.11 , 1562.00      255.26
   8.53            8.14                  0.93% , 0.85          809.47 , 833.00          571.20 , 664.00            1428.79 , 1562.00      116.33
   8.54            8.88                  1.09% , 1.04          948.74 , 833.00          698.88 , 664.00            1695.47 , 1562.00      150.62
   8.56            8.18                  0.86% , 0.94          748.54 , 833.00          631.68 , 664.00            1428.27 , 1562.00      116.78
   8.57             8.9                  0.99% , 1.17          861.70 , 833.00          786.24 , 664.00            1695.83 , 1562.00      150.94
