Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  13.83           13.52                  1.08% , 1.15        1880.06 , 1616.00          386.40 , 338.00            2311.87 , 2031.00      312.46
  13.84           14.22                  0.80% , 0.93        1392.64 , 1616.00          312.48 , 338.00            1749.95 , 2031.00      248.88
  13.84           13.54                  1.09% , 1.10        1897.47 , 1616.00          369.60 , 338.00            2312.07 , 2031.00      313.07
  13.85           13.57                  1.10% , 1.05        1914.88 , 1616.00          352.80 , 338.00            2312.27 , 2031.00      313.68
  13.91           13.76                  1.11% , 1.00        1932.29 , 1616.00          336.00 , 338.00            2313.47 , 2031.00      318.29
  13.92           15.24                  1.12% , 0.95        1949.70 , 1616.00          319.20 , 338.00            2313.67 , 2031.00       352.5
  13.93           14.36                  0.82% , 0.82        1427.46 , 1616.00          275.52 , 338.00            1747.99 , 2031.00      251.02
  13.98           16.71                  1.13% , 0.90        1967.10 , 1616.00          302.40 , 338.00            2314.87 , 2031.00       386.7
  13.99           14.41                  0.81% , 0.87        1410.05 , 1616.00          292.32 , 338.00            1746.79 , 2031.00      251.63
  13.99           13.64                  1.08% , 1.16        1880.06 , 1616.00          389.76 , 338.00            2315.23 , 2031.00      315.82
  13.99           18.18                  1.14% , 0.85        1984.51 , 1616.00          285.60 , 338.00            2315.07 , 2031.00      420.91
   14.0           14.44                  0.80% , 0.92        1392.64 , 1616.00          309.12 , 338.00            1746.59 , 2031.00      252.24
   14.0           13.67                  1.09% , 1.11        1897.47 , 1616.00          372.96 , 338.00            2315.43 , 2031.00      316.43
   14.0           19.66                  1.15% , 0.80        2001.92 , 1616.00          268.80 , 338.00            2315.27 , 2031.00      455.12
  14.01           13.69                  1.10% , 1.06        1914.88 , 1616.00          356.16 , 338.00            2315.63 , 2031.00      317.04
  14.07           13.71                  1.11% , 1.01        1932.29 , 1616.00          339.36 , 338.00            2316.83 , 2031.00      317.65
  14.08           15.07                  1.12% , 0.96        1949.70 , 1616.00          322.56 , 338.00            2317.03 , 2031.00      349.14
   14.1           14.58                  0.82% , 0.81        1427.46 , 1616.00          272.16 , 338.00            1744.63 , 2031.00      254.38
  14.14           16.54                  1.13% , 0.91        1967.10 , 1616.00          305.76 , 338.00            2318.23 , 2031.00      383.34
  14.15           18.01                  1.14% , 0.86        1984.51 , 1616.00          288.96 , 338.00            2318.43 , 2031.00      417.55
  14.16           14.63                  0.81% , 0.86        1410.05 , 1616.00          288.96 , 338.00            1743.43 , 2031.00      254.99
  14.16           13.77                  1.08% , 1.17        1880.06 , 1616.00          393.12 , 338.00            2318.59 , 2031.00      319.18
  14.16           19.48                  1.15% , 0.81        2001.92 , 1616.00          272.16 , 338.00            2318.63 , 2031.00      451.76
  14.17           14.66                  0.80% , 0.91        1392.64 , 1616.00          305.76 , 338.00            1743.23 , 2031.00       255.6
  14.17           13.79                  1.09% , 1.12        1897.47 , 1616.00          376.32 , 338.00            2318.79 , 2031.00      319.79
  14.18           13.82                  1.10% , 1.07        1914.88 , 1616.00          359.52 , 338.00            2318.99 , 2031.00       320.4
  14.24           13.84                  1.11% , 1.02        1932.29 , 1616.00          342.72 , 338.00            2320.19 , 2031.00      321.01
  14.25            14.9                  1.12% , 0.97        1949.70 , 1616.00          325.92 , 338.00            2320.39 , 2031.00      345.78
  14.27            14.8                  0.82% , 0.80        1427.46 , 1616.00          268.80 , 338.00            1741.27 , 2031.00      257.74
  14.31           16.37                  1.13% , 0.92        1967.10 , 1616.00          309.12 , 338.00            2321.59 , 2031.00      379.98
  14.32           14.85                  0.81% , 0.85        1410.05 , 1616.00          285.60 , 338.00            1740.07 , 2031.00      258.35
  14.32           17.84                  1.14% , 0.87        1984.51 , 1616.00          292.32 , 338.00            2321.79 , 2031.00      414.19
  14.33           14.88                  0.80% , 0.90        1392.64 , 1616.00          302.40 , 338.00            1739.87 , 2031.00      258.96
  14.33           13.89                  1.08% , 1.18        1880.06 , 1616.00          396.48 , 338.00            2321.95 , 2031.00      322.54
  14.33           19.31                  1.15% , 0.82        2001.92 , 1616.00          275.52 , 338.00            2321.99 , 2031.00       448.4
  14.34           13.92                  1.09% , 1.13        1897.47 , 1616.00          379.68 , 338.00            2322.15 , 2031.00      323.15
  14.35           13.94                  1.10% , 1.08        1914.88 , 1616.00          362.88 , 338.00            2322.35 , 2031.00      323.76
   14.4           13.96                  1.11% , 1.03        1932.29 , 1616.00          346.08 , 338.00            2323.55 , 2031.00      324.37
  14.41           14.74                  1.12% , 0.98        1949.70 , 1616.00          329.28 , 338.00            2323.75 , 2031.00      342.42
  14.47            16.2                  1.13% , 0.93        1967.10 , 1616.00          312.48 , 338.00            2324.95 , 2031.00      376.62
  14.48           17.67                  1.14% , 0.88        1984.51 , 1616.00          295.68 , 338.00            2325.15 , 2031.00      410.83
  14.49           15.07                  0.81% , 0.84        1410.05 , 1616.00          282.24 , 338.00            1736.71 , 2031.00      261.71
  14.49           14.02                  1.08% , 1.19        1880.06 , 1616.00          399.84 , 338.00            2325.31 , 2031.00       325.9
  14.49           19.14                  1.15% , 0.83        2001.92 , 1616.00          278.88 , 338.00            2325.35 , 2031.00      445.04
   14.5           15.11                  0.80% , 0.89        1392.64 , 1616.00          299.04 , 338.00            1736.51 , 2031.00      262.32
   14.5           14.04                  1.09% , 1.14        1897.47 , 1616.00          383.04 , 338.00            2325.51 , 2031.00      326.51
  14.51           14.07                  1.10% , 1.09        1914.88 , 1616.00          366.24 , 338.00            2325.71 , 2031.00      327.12
  14.57           14.08                  1.11% , 1.04        1932.29 , 1616.00          349.44 , 338.00            2326.91 , 2031.00      327.73
  14.58           14.57                  1.12% , 0.99        1949.70 , 1616.00          332.64 , 338.00            2327.11 , 2031.00      339.06
  14.64           16.03                  1.13% , 0.94        1967.10 , 1616.00          315.84 , 338.00            2328.31 , 2031.00      373.26
  14.65            17.5                  1.14% , 0.89        1984.51 , 1616.00          299.04 , 338.00            2328.51 , 2031.00      407.47
  14.66           15.29                  0.81% , 0.83        1410.05 , 1616.00          278.88 , 338.00            1733.35 , 2031.00      265.07
  14.66           18.97                  1.15% , 0.84        2001.92 , 1616.00          282.24 , 338.00            2328.71 , 2031.00      441.68
  14.67           15.33                  0.80% , 0.88        1392.64 , 1616.00          295.68 , 338.00            1733.15 , 2031.00      265.68
  14.67           14.16                  1.09% , 1.15        1897.47 , 1616.00          386.40 , 338.00            2328.87 , 2031.00      329.87
  14.68           14.19                  1.10% , 1.10        1914.88 , 1616.00          369.60 , 338.00            2329.07 , 2031.00      330.48
  14.74           14.21                  1.11% , 1.05        1932.29 , 1616.00          352.80 , 338.00            2330.27 , 2031.00      331.09
  14.74            14.4                  1.12% , 1.00        1949.70 , 1616.00          336.00 , 338.00            2330.47 , 2031.00       335.7
   14.8           15.86                  1.13% , 0.95        1967.10 , 1616.00          319.20 , 338.00            2331.67 , 2031.00       369.9
  14.81           17.33                  1.14% , 0.90        1984.51 , 1616.00          302.40 , 338.00            2331.87 , 2031.00      404.11
  14.82           15.52                  0.81% , 0.82        1410.05 , 1616.00          275.52 , 338.00            1729.99 , 2031.00      268.43
  14.82            18.8                  1.15% , 0.85        2001.92 , 1616.00          285.60 , 338.00            2332.07 , 2031.00      438.32
  14.83           15.55                  0.80% , 0.87        1392.64 , 1616.00          292.32 , 338.00            1729.79 , 2031.00      269.04
  14.83           14.29                  1.09% , 1.16        1897.47 , 1616.00          389.76 , 338.00            2332.23 , 2031.00      333.23
  14.84           14.31                  1.10% , 1.11        1914.88 , 1616.00          372.96 , 338.00            2332.43 , 2031.00      333.84
  14.88           20.25                  1.16% , 0.80        2019.33 , 1616.00          268.80 , 338.00            2333.27 , 2031.00      472.53
   14.9           14.33                  1.11% , 1.06        1932.29 , 1616.00          356.16 , 338.00            2333.63 , 2031.00      334.45
  14.91           14.36                  1.12% , 1.01        1949.70 , 1616.00          339.36 , 338.00            2333.83 , 2031.00      335.06
  14.97            15.7                  1.13% , 0.96        1967.10 , 1616.00          322.56 , 338.00            2335.03 , 2031.00      366.54
  14.98           17.16                  1.14% , 0.91        1984.51 , 1616.00          305.76 , 338.00            2335.23 , 2031.00      400.75
  14.99           15.74                  0.81% , 0.81        1410.05 , 1616.00          272.16 , 338.00            1726.63 , 2031.00      271.79
  14.99           18.62                  1.15% , 0.86        2001.92 , 1616.00          288.96 , 338.00            2335.43 , 2031.00      434.96
   15.0           15.78                  0.80% , 0.86        1392.64 , 1616.00          288.96 , 338.00            1726.43 , 2031.00       272.4
   15.0           14.41                  1.09% , 1.17        1897.47 , 1616.00          393.12 , 338.00            2335.59 , 2031.00      336.59
  15.01           14.44                  1.10% , 1.12        1914.88 , 1616.00          376.32 , 338.00            2335.79 , 2031.00       337.2
  15.05           20.08                  1.16% , 0.81        2019.33 , 1616.00          272.16 , 338.00            2336.63 , 2031.00      469.17
  15.07           14.45                  1.11% , 1.07        1932.29 , 1616.00          359.52 , 338.00            2336.99 , 2031.00      337.81
  15.08           14.48                  1.12% , 1.02        1949.70 , 1616.00          342.72 , 338.00            2337.19 , 2031.00      338.42
  15.13           15.53                  1.13% , 0.97        1967.10 , 1616.00          325.92 , 338.00            2338.39 , 2031.00      363.18
  15.14           16.99                  1.14% , 0.92        1984.51 , 1616.00          309.12 , 338.00            2338.59 , 2031.00      397.39
  15.15           15.97                  0.81% , 0.80        1410.05 , 1616.00          268.80 , 338.00            1723.27 , 2031.00      275.15
  15.15           18.45                  1.15% , 0.87        2001.92 , 1616.00          292.32 , 338.00            2338.79 , 2031.00       431.6
  15.16            16.0                  0.80% , 0.85        1392.64 , 1616.00          285.60 , 338.00            1723.07 , 2031.00      275.76
  15.16           14.53                  1.09% , 1.18        1897.47 , 1616.00          396.48 , 338.00            2338.95 , 2031.00      339.95
  15.17           14.56                  1.10% , 1.13        1914.88 , 1616.00          379.68 , 338.00            2339.15 , 2031.00      340.56
  15.21           19.91                  1.16% , 0.82        2019.33 , 1616.00          275.52 , 338.00            2339.99 , 2031.00      465.81
  15.23           14.58                  1.11% , 1.08        1932.29 , 1616.00          362.88 , 338.00            2340.35 , 2031.00      341.17
  15.24            14.6                  1.12% , 1.03        1949.70 , 1616.00          346.08 , 338.00            2340.55 , 2031.00      341.78
   15.3           15.37                  1.13% , 0.98        1967.10 , 1616.00          329.28 , 338.00            2341.75 , 2031.00      359.82
  15.31           16.82                  1.14% , 0.93        1984.51 , 1616.00          312.48 , 338.00            2341.95 , 2031.00      394.03
  15.32           18.28                  1.15% , 0.88        2001.92 , 1616.00          295.68 , 338.00            2342.15 , 2031.00      428.24
  15.33           16.23                  0.80% , 0.84        1392.64 , 1616.00          282.24 , 338.00            1719.71 , 2031.00      279.12
  15.33           14.66                  1.09% , 1.19        1897.47 , 1616.00          399.84 , 338.00            2342.31 , 2031.00      343.31
  15.34           14.68                  1.10% , 1.14        1914.88 , 1616.00          383.04 , 338.00            2342.51 , 2031.00      343.92
  15.38           19.73                  1.16% , 0.83        2019.33 , 1616.00          278.88 , 338.00            2343.35 , 2031.00      462.45
   15.4            14.7                  1.11% , 1.09        1932.29 , 1616.00          366.24 , 338.00            2343.71 , 2031.00      344.53
  15.41           14.72                  1.12% , 1.04        1949.70 , 1616.00          349.44 , 338.00            2343.91 , 2031.00      345.14
  15.47            15.2                  1.13% , 0.99        1967.10 , 1616.00          332.64 , 338.00            2345.11 , 2031.00      356.46
  15.48           16.66                  1.14% , 0.94        1984.51 , 1616.00          315.84 , 338.00            2345.31 , 2031.00      390.67
  15.49           16.46                  0.80% , 0.83        1392.64 , 1616.00          278.88 , 338.00            1716.35 , 2031.00      282.48
  15.49           18.11                  1.15% , 0.89        2001.92 , 1616.00          299.04 , 338.00            2345.51 , 2031.00      424.88
   15.5            14.8                  1.10% , 1.15        1914.88 , 1616.00          386.40 , 338.00            2345.87 , 2031.00      347.28
  15.54           19.56                  1.16% , 0.84        2019.33 , 1616.00          282.24 , 338.00            2346.71 , 2031.00      459.09
  15.56           14.82                  1.11% , 1.10        1932.29 , 1616.00          369.60 , 338.00            2347.07 , 2031.00      347.89
  15.57           14.85                  1.12% , 1.05        1949.70 , 1616.00          352.80 , 338.00            2347.27 , 2031.00       348.5
  15.63           15.04                  1.13% , 1.00        1967.10 , 1616.00          336.00 , 338.00            2348.47 , 2031.00       353.1
  15.64           16.49                  1.14% , 0.95        1984.51 , 1616.00          319.20 , 338.00            2348.67 , 2031.00      387.31
  15.65           17.95                  1.15% , 0.90        2001.92 , 1616.00          302.40 , 338.00            2348.87 , 2031.00      421.52
  15.66           16.69                  0.80% , 0.82        1392.64 , 1616.00          275.52 , 338.00            1712.99 , 2031.00      285.84
  15.67           14.93                  1.10% , 1.16        1914.88 , 1616.00          389.76 , 338.00            2349.23 , 2031.00      350.64
  15.71           19.39                  1.16% , 0.85        2019.33 , 1616.00          285.60 , 338.00            2350.07 , 2031.00      455.73
  15.72           20.85                  1.17% , 0.80        2036.74 , 1616.00          268.80 , 338.00            2350.27 , 2031.00      489.94
  15.73           14.94                  1.11% , 1.11        1932.29 , 1616.00          372.96 , 338.00            2350.43 , 2031.00      351.25
  15.74           14.97                  1.12% , 1.06        1949.70 , 1616.00          356.16 , 338.00            2350.63 , 2031.00      351.86
   15.8           14.99                  1.13% , 1.01        1967.10 , 1616.00          339.36 , 338.00            2351.83 , 2031.00      352.46
  15.81           16.32                  1.14% , 0.96        1984.51 , 1616.00          322.56 , 338.00            2352.03 , 2031.00      383.95
  15.82           16.92                  0.80% , 0.81        1392.64 , 1616.00          272.16 , 338.00            1709.63 , 2031.00       289.2
  15.82           17.78                  1.15% , 0.91        2001.92 , 1616.00          305.76 , 338.00            2352.23 , 2031.00      418.16
  15.83           15.05                  1.10% , 1.17        1914.88 , 1616.00          393.12 , 338.00            2352.59 , 2031.00       354.0
  15.88           19.22                  1.16% , 0.86        2019.33 , 1616.00          288.96 , 338.00            2353.43 , 2031.00      452.37
  15.89           15.07                  1.11% , 1.12        1932.29 , 1616.00          376.32 , 338.00            2353.79 , 2031.00      354.61
  15.89           20.67                  1.17% , 0.81        2036.74 , 1616.00          272.16 , 338.00            2353.63 , 2031.00      486.58
   15.9           15.09                  1.12% , 1.07        1949.70 , 1616.00          359.52 , 338.00            2353.99 , 2031.00      355.22
  15.96           15.11                  1.13% , 1.02        1967.10 , 1616.00          342.72 , 338.00            2355.19 , 2031.00      355.82
  15.97           16.16                  1.14% , 0.97        1984.51 , 1616.00          325.92 , 338.00            2355.39 , 2031.00      380.59
  15.98           17.61                  1.15% , 0.92        2001.92 , 1616.00          309.12 , 338.00            2355.59 , 2031.00       414.8
  15.99           17.15                  0.80% , 0.80        1392.64 , 1616.00          268.80 , 338.00            1706.27 , 2031.00      292.56
   16.0           15.17                  1.10% , 1.18        1914.88 , 1616.00          396.48 , 338.00            2355.95 , 2031.00      357.36
  16.04           19.05                  1.16% , 0.87        2019.33 , 1616.00          292.32 , 338.00            2356.79 , 2031.00      449.01
  16.05            20.5                  1.17% , 0.82        2036.74 , 1616.00          275.52 , 338.00            2356.99 , 2031.00      483.22
  16.06           15.19                  1.11% , 1.13        1932.29 , 1616.00          379.68 , 338.00            2357.15 , 2031.00      357.97
  16.07           15.21                  1.12% , 1.08        1949.70 , 1616.00          362.88 , 338.00            2357.35 , 2031.00      358.58
  16.13           15.23                  1.13% , 1.03        1967.10 , 1616.00          346.08 , 338.00            2358.55 , 2031.00      359.18
  16.14           15.99                  1.14% , 0.98        1984.51 , 1616.00          329.28 , 338.00            2358.75 , 2031.00      377.23
  16.15           17.44                  1.15% , 0.93        2001.92 , 1616.00          312.48 , 338.00            2358.95 , 2031.00      411.44
  16.16           15.29                  1.10% , 1.19        1914.88 , 1616.00          399.84 , 338.00            2359.31 , 2031.00      360.72
  16.21           18.88                  1.16% , 0.88        2019.33 , 1616.00          295.68 , 338.00            2360.15 , 2031.00      445.65
  16.22           15.31                  1.11% , 1.14        1932.29 , 1616.00          383.04 , 338.00            2360.51 , 2031.00      361.33
  16.22           20.33                  1.17% , 0.83        2036.74 , 1616.00          278.88 , 338.00            2360.35 , 2031.00      479.86
  16.23           15.33                  1.12% , 1.09        1949.70 , 1616.00          366.24 , 338.00            2360.71 , 2031.00      361.94
  16.29           15.35                  1.13% , 1.04        1967.10 , 1616.00          349.44 , 338.00            2361.91 , 2031.00      362.54
   16.3           15.83                  1.14% , 0.99        1984.51 , 1616.00          332.64 , 338.00            2362.11 , 2031.00      373.87
  16.31           17.27                  1.15% , 0.94        2001.92 , 1616.00          315.84 , 338.00            2362.31 , 2031.00      408.08
  16.37           18.71                  1.16% , 0.89        2019.33 , 1616.00          299.04 , 338.00            2363.51 , 2031.00      442.29
  16.38           20.16                  1.17% , 0.84        2036.74 , 1616.00          282.24 , 338.00            2363.71 , 2031.00       476.5
  16.39           15.43                  1.11% , 1.15        1932.29 , 1616.00          386.40 , 338.00            2363.87 , 2031.00      364.69
   16.4           15.45                  1.12% , 1.10        1949.70 , 1616.00          369.60 , 338.00            2364.07 , 2031.00       365.3
  16.46           15.47                  1.13% , 1.05        1967.10 , 1616.00          352.80 , 338.00            2365.27 , 2031.00       365.9
  16.47           15.66                  1.14% , 1.00        1984.51 , 1616.00          336.00 , 338.00            2365.47 , 2031.00      370.51
  16.48           17.11                  1.15% , 0.95        2001.92 , 1616.00          319.20 , 338.00            2365.67 , 2031.00      404.72
  16.54           18.54                  1.16% , 0.90        2019.33 , 1616.00          302.40 , 338.00            2366.87 , 2031.00      438.93
  16.55           15.55                  1.11% , 1.16        1932.29 , 1616.00          389.76 , 338.00            2367.23 , 2031.00      368.05
  16.55           19.99                  1.17% , 0.85        2036.74 , 1616.00          285.60 , 338.00            2367.07 , 2031.00      473.14
  16.56           15.57                  1.12% , 1.11        1949.70 , 1616.00          372.96 , 338.00            2367.43 , 2031.00      368.66
  16.61           21.42                  1.18% , 0.80        2054.14 , 1616.00          268.80 , 338.00            2368.27 , 2031.00      507.34
  16.62           15.59                  1.13% , 1.06        1967.10 , 1616.00          356.16 , 338.00            2368.63 , 2031.00      369.26
  16.63           15.61                  1.14% , 1.01        1984.51 , 1616.00          339.36 , 338.00            2368.83 , 2031.00      369.87
  16.64           16.94                  1.15% , 0.96        2001.92 , 1616.00          322.56 , 338.00            2369.03 , 2031.00      401.36
   16.7           18.38                  1.16% , 0.91        2019.33 , 1616.00          305.76 , 338.00            2370.23 , 2031.00      435.57
  16.71           19.82                  1.17% , 0.86        2036.74 , 1616.00          288.96 , 338.00            2370.43 , 2031.00      469.78
  16.72           15.67                  1.11% , 1.17        1932.29 , 1616.00          393.12 , 338.00            2370.59 , 2031.00      371.41
  16.73           15.69                  1.12% , 1.12        1949.70 , 1616.00          376.32 , 338.00            2370.79 , 2031.00      372.02
  16.77           21.25                  1.18% , 0.81        2054.14 , 1616.00          272.16 , 338.00            2371.63 , 2031.00      503.98
  16.79           15.71                  1.13% , 1.07        1967.10 , 1616.00          359.52 , 338.00            2371.99 , 2031.00      372.62
   16.8           15.73                  1.14% , 1.02        1984.51 , 1616.00          342.72 , 338.00            2372.19 , 2031.00      373.23
  16.81           16.78                  1.15% , 0.97        2001.92 , 1616.00          325.92 , 338.00            2372.39 , 2031.00       398.0
  16.87           18.21                  1.16% , 0.92        2019.33 , 1616.00          309.12 , 338.00            2373.59 , 2031.00      432.21
  16.88           19.65                  1.17% , 0.87        2036.74 , 1616.00          292.32 , 338.00            2373.79 , 2031.00      466.42
  16.89           15.79                  1.11% , 1.18        1932.29 , 1616.00          396.48 , 338.00            2373.95 , 2031.00      374.77
   16.9           15.81                  1.12% , 1.13        1949.70 , 1616.00          379.68 , 338.00            2374.15 , 2031.00      375.38
  16.94           21.08                  1.18% , 0.82        2054.14 , 1616.00          275.52 , 338.00            2374.99 , 2031.00      500.62
  16.95           15.83                  1.13% , 1.08        1967.10 , 1616.00          362.88 , 338.00            2375.35 , 2031.00      375.98
  16.96           15.85                  1.14% , 1.03        1984.51 , 1616.00          346.08 , 338.00            2375.55 , 2031.00      376.59
  16.97           16.61                  1.15% , 0.98        2001.92 , 1616.00          329.28 , 338.00            2375.75 , 2031.00      394.64
  17.03           18.04                  1.16% , 0.93        2019.33 , 1616.00          312.48 , 338.00            2376.95 , 2031.00      428.85
  17.04           19.48                  1.17% , 0.88        2036.74 , 1616.00          295.68 , 338.00            2377.15 , 2031.00      463.06
  17.05           15.91                  1.11% , 1.19        1932.29 , 1616.00          399.84 , 338.00            2377.31 , 2031.00      378.13
  17.06           15.93                  1.12% , 1.14        1949.70 , 1616.00          383.04 , 338.00            2377.51 , 2031.00      378.74
   17.1           20.91                  1.18% , 0.83        2054.14 , 1616.00          278.88 , 338.00            2378.35 , 2031.00      497.26
  17.12           15.95                  1.13% , 1.09        1967.10 , 1616.00          366.24 , 338.00            2378.71 , 2031.00      379.34
  17.13           15.97                  1.14% , 1.04        1984.51 , 1616.00          349.44 , 338.00            2378.91 , 2031.00      379.95
  17.14           16.45                  1.15% , 0.99        2001.92 , 1616.00          332.64 , 338.00            2379.11 , 2031.00      391.28
   17.2           17.88                  1.16% , 0.94        2019.33 , 1616.00          315.84 , 338.00            2380.31 , 2031.00      425.49
  17.21           19.31                  1.17% , 0.89        2036.74 , 1616.00          299.04 , 338.00            2380.51 , 2031.00       459.7
  17.23           16.05                  1.12% , 1.15        1949.70 , 1616.00          386.40 , 338.00            2380.87 , 2031.00       382.1
  17.27           20.74                  1.18% , 0.84        2054.14 , 1616.00          282.24 , 338.00            2381.71 , 2031.00       493.9
  17.29           16.07                  1.13% , 1.10        1967.10 , 1616.00          369.60 , 338.00            2382.07 , 2031.00       382.7
   17.3           16.09                  1.14% , 1.05        1984.51 , 1616.00          352.80 , 338.00            2382.27 , 2031.00      383.31
  17.31           16.28                  1.15% , 1.00        2001.92 , 1616.00          336.00 , 338.00            2382.47 , 2031.00      387.92
  17.36           17.71                  1.16% , 0.95        2019.33 , 1616.00          319.20 , 338.00            2383.67 , 2031.00      422.13
  17.37           19.14                  1.17% , 0.90        2036.74 , 1616.00          302.40 , 338.00            2383.87 , 2031.00      456.34
  17.39           16.17                  1.12% , 1.16        1949.70 , 1616.00          389.76 , 338.00            2384.23 , 2031.00      385.46
  17.43           20.57                  1.18% , 0.85        2054.14 , 1616.00          285.60 , 338.00            2385.07 , 2031.00      490.54
  17.44            22.0                  1.19% , 0.80        2071.55 , 1616.00          268.80 , 338.00            2385.27 , 2031.00      524.75
  17.45           16.18                  1.13% , 1.11        1967.10 , 1616.00          372.96 , 338.00            2385.43 , 2031.00      386.06
  17.46           16.21                  1.14% , 1.06        1984.51 , 1616.00          356.16 , 338.00            2385.63 , 2031.00      386.67
  17.47           16.23                  1.15% , 1.01        2001.92 , 1616.00          339.36 , 338.00            2385.83 , 2031.00      387.28
  17.53           17.54                  1.16% , 0.96        2019.33 , 1616.00          322.56 , 338.00            2387.03 , 2031.00      418.77
  17.54           18.97                  1.17% , 0.91        2036.74 , 1616.00          305.76 , 338.00            2387.23 , 2031.00      452.98
  17.56           16.28                  1.12% , 1.17        1949.70 , 1616.00          393.12 , 338.00            2387.59 , 2031.00      388.82
   17.6            20.4                  1.18% , 0.86        2054.14 , 1616.00          288.96 , 338.00            2388.43 , 2031.00      487.18
  17.61           21.83                  1.19% , 0.81        2071.55 , 1616.00          272.16 , 338.00            2388.63 , 2031.00      521.39
  17.62            16.3                  1.13% , 1.12        1967.10 , 1616.00          376.32 , 338.00            2388.79 , 2031.00      389.42
  17.63           16.33                  1.14% , 1.07        1984.51 , 1616.00          359.52 , 338.00            2388.99 , 2031.00      390.03
  17.64           16.35                  1.15% , 1.02        2001.92 , 1616.00          342.72 , 338.00            2389.19 , 2031.00      390.64
   17.7           17.38                  1.16% , 0.97        2019.33 , 1616.00          325.92 , 338.00            2390.39 , 2031.00      415.41
  17.71           18.81                  1.17% , 0.92        2036.74 , 1616.00          309.12 , 338.00            2390.59 , 2031.00      449.62
  17.72            16.4                  1.12% , 1.18        1949.70 , 1616.00          396.48 , 338.00            2390.95 , 2031.00      392.18
  17.76           20.23                  1.18% , 0.87        2054.14 , 1616.00          292.32 , 338.00            2391.79 , 2031.00      483.82
  17.77           21.66                  1.19% , 0.82        2071.55 , 1616.00          275.52 , 338.00            2391.99 , 2031.00      518.03
  17.78           16.42                  1.13% , 1.13        1967.10 , 1616.00          379.68 , 338.00            2392.15 , 2031.00      392.78
  17.79           16.44                  1.14% , 1.08        1984.51 , 1616.00          362.88 , 338.00            2392.35 , 2031.00      393.39
   17.8           16.47                  1.15% , 1.03        2001.92 , 1616.00          346.08 , 338.00            2392.55 , 2031.00       394.0
  17.86           17.21                  1.16% , 0.98        2019.33 , 1616.00          329.28 , 338.00            2393.75 , 2031.00      412.05
  17.87           18.64                  1.17% , 0.93        2036.74 , 1616.00          312.48 , 338.00            2393.95 , 2031.00      446.26
  17.89           16.52                  1.12% , 1.19        1949.70 , 1616.00          399.84 , 338.00            2394.31 , 2031.00      395.54
  17.93           20.06                  1.18% , 0.88        2054.14 , 1616.00          295.68 , 338.00            2395.15 , 2031.00      480.46
  17.94           21.49                  1.19% , 0.83        2071.55 , 1616.00          278.88 , 338.00            2395.35 , 2031.00      514.67
  17.95           16.54                  1.13% , 1.14        1967.10 , 1616.00          383.04 , 338.00            2395.51 , 2031.00      396.14
  17.96           16.56                  1.14% , 1.09        1984.51 , 1616.00          366.24 , 338.00            2395.71 , 2031.00      396.75
  17.97           16.58                  1.15% , 1.04        2001.92 , 1616.00          349.44 , 338.00            2395.91 , 2031.00      397.36
  18.03           17.05                  1.16% , 0.99        2019.33 , 1616.00          332.64 , 338.00            2397.11 , 2031.00      408.69
  18.04           18.47                  1.17% , 0.94        2036.74 , 1616.00          315.84 , 338.00            2397.31 , 2031.00       442.9
  18.09           19.89                  1.18% , 0.89        2054.14 , 1616.00          299.04 , 338.00            2398.51 , 2031.00       477.1
   18.1           21.32                  1.19% , 0.84        2071.55 , 1616.00          282.24 , 338.00            2398.71 , 2031.00      511.31
  18.11           16.65                  1.13% , 1.15        1967.10 , 1616.00          386.40 , 338.00            2398.87 , 2031.00       399.5
  18.12           16.68                  1.14% , 1.10        1984.51 , 1616.00          369.60 , 338.00            2399.07 , 2031.00      400.11
  18.13            16.7                  1.15% , 1.05        2001.92 , 1616.00          352.80 , 338.00            2399.27 , 2031.00      400.72
  18.19           16.89                  1.16% , 1.00        2019.33 , 1616.00          336.00 , 338.00            2400.47 , 2031.00      405.33
   18.2           18.31                  1.17% , 0.95        2036.74 , 1616.00          319.20 , 338.00            2400.67 , 2031.00      439.54
  18.26           19.72                  1.18% , 0.90        2054.14 , 1616.00          302.40 , 338.00            2401.87 , 2031.00      473.74
  18.27           21.15                  1.19% , 0.85        2071.55 , 1616.00          285.60 , 338.00            2402.07 , 2031.00      507.95
  18.28           16.77                  1.13% , 1.16        1967.10 , 1616.00          389.76 , 338.00            2402.23 , 2031.00      402.86
  18.29           16.79                  1.14% , 1.11        1984.51 , 1616.00          372.96 , 338.00            2402.43 , 2031.00      403.47
   18.3           16.82                  1.15% , 1.06        2001.92 , 1616.00          356.16 , 338.00            2402.63 , 2031.00      404.08
  18.36           16.84                  1.16% , 1.01        2019.33 , 1616.00          339.36 , 338.00            2403.83 , 2031.00      404.69
  18.37           18.14                  1.17% , 0.96        2036.74 , 1616.00          322.56 , 338.00            2404.03 , 2031.00      436.18
  18.43           19.56                  1.18% , 0.91        2054.14 , 1616.00          305.76 , 338.00            2405.23 , 2031.00      470.38
  18.44           16.89                  1.13% , 1.17        1967.10 , 1616.00          393.12 , 338.00            2405.59 , 2031.00      406.22
