Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   15.04             15.63          1.13% , 1.00        1967.10 , 1616.00           336.00 , 338.00            2348.47 , 2031.00      353.1
   15.05             15.83          1.10% , 1.17        1914.88 , 1616.00           393.12 , 338.00            2352.59 , 2031.00      354.0
   15.06             10.03          0.80% , 1.16        1392.64 , 1616.00           389.76 , 338.00            1827.23 , 2031.00     275.12
   15.07             14.49          0.81% , 0.84        1410.05 , 1616.00           282.24 , 338.00            1736.71 , 2031.00     261.71
   15.07             15.89          1.11% , 1.12        1932.29 , 1616.00           376.32 , 338.00            2353.79 , 2031.00     354.61
   15.07             14.08          1.12% , 0.96        1949.70 , 1616.00           322.56 , 338.00            2317.03 , 2031.00     349.14
   15.09              15.9          1.12% , 1.07        1949.70 , 1616.00           359.52 , 338.00            2353.99 , 2031.00     355.22
    15.1             12.58          1.11% , 0.92        1932.29 , 1616.00           309.12 , 338.00            2286.59 , 2031.00     345.17
   15.11              14.5          0.80% , 0.89        1392.64 , 1616.00           299.04 , 338.00            1736.51 , 2031.00     262.32
   15.11             15.96          1.13% , 1.02        1967.10 , 1616.00           342.72 , 338.00            2355.19 , 2031.00     355.82
   15.13             11.04          1.10% , 0.88        1914.88 , 1616.00           295.68 , 338.00            2255.15 , 2031.00      341.2
   15.16              9.54          1.09% , 0.84        1897.47 , 1616.00           282.24 , 338.00            2224.71 , 2031.00     337.23
   15.17              16.0          1.10% , 1.18        1914.88 , 1616.00           396.48 , 338.00            2355.95 , 2031.00     357.36
   15.19              8.04          1.08% , 0.80        1880.06 , 1616.00           268.80 , 338.00            2194.27 , 2031.00     333.26
   15.19             16.06          1.11% , 1.13        1932.29 , 1616.00           379.68 , 338.00            2357.15 , 2031.00     357.97
    15.2             15.47          1.13% , 0.99        1967.10 , 1616.00           332.64 , 338.00            2345.11 , 2031.00     356.46
   15.21              9.87          0.80% , 1.17        1392.64 , 1616.00           393.12 , 338.00            1830.59 , 2031.00     278.48
   15.21             16.07          1.12% , 1.08        1949.70 , 1616.00           362.88 , 338.00            2357.35 , 2031.00     358.58
   15.23             16.13          1.13% , 1.03        1967.10 , 1616.00           346.08 , 338.00            2358.55 , 2031.00     359.18
   15.24             13.92          1.12% , 0.95        1949.70 , 1616.00           319.20 , 338.00            2313.67 , 2031.00      352.5
   15.26             12.42          1.11% , 0.91        1932.29 , 1616.00           305.76 , 338.00            2283.23 , 2031.00     348.53
   15.29             14.66          0.81% , 0.83        1410.05 , 1616.00           278.88 , 338.00            1733.35 , 2031.00     265.07
   15.29             16.16          1.10% , 1.19        1914.88 , 1616.00           399.84 , 338.00            2359.31 , 2031.00     360.72
    15.3             10.87          1.10% , 0.87        1914.88 , 1616.00           292.32 , 338.00            2251.79 , 2031.00     344.56
   15.31             16.22          1.11% , 1.14        1932.29 , 1616.00           383.04 , 338.00            2360.51 , 2031.00     361.33
   15.33             14.67          0.80% , 0.88        1392.64 , 1616.00           295.68 , 338.00            1733.15 , 2031.00     265.68
   15.33              9.37          1.09% , 0.83        1897.47 , 1616.00           278.88 , 338.00            2221.35 , 2031.00     340.59
   15.33             16.23          1.12% , 1.09        1949.70 , 1616.00           366.24 , 338.00            2360.71 , 2031.00     361.94
   15.35             16.29          1.13% , 1.04        1967.10 , 1616.00           349.44 , 338.00            2361.91 , 2031.00     362.54
   15.37               9.7          0.80% , 1.18        1392.64 , 1616.00           396.48 , 338.00            1833.95 , 2031.00     281.84
   15.37              15.3          1.13% , 0.98        1967.10 , 1616.00           329.28 , 338.00            2341.75 , 2031.00     359.82
    15.4             13.75          1.12% , 0.94        1949.70 , 1616.00           315.84 , 338.00            2310.31 , 2031.00     355.86
   15.43             12.25          1.11% , 0.90        1932.29 , 1616.00           302.40 , 338.00            2279.87 , 2031.00     351.89
   15.43             16.39          1.11% , 1.15        1932.29 , 1616.00           386.40 , 338.00            2363.87 , 2031.00     364.69
   15.45              16.4          1.12% , 1.10        1949.70 , 1616.00           369.60 , 338.00            2364.07 , 2031.00      365.3
   15.47             10.71          1.10% , 0.86        1914.88 , 1616.00           288.96 , 338.00            2248.43 , 2031.00     347.92
   15.47             16.46          1.13% , 1.05        1967.10 , 1616.00           352.80 , 338.00            2365.27 , 2031.00      365.9
   15.51              9.21          1.09% , 0.82        1897.47 , 1616.00           275.52 , 338.00            2217.99 , 2031.00     343.95
   15.52             14.82          0.81% , 0.82        1410.05 , 1616.00           275.52 , 338.00            1729.99 , 2031.00     268.43
   15.52              9.54          0.80% , 1.19        1392.64 , 1616.00           399.84 , 338.00            1837.31 , 2031.00      285.2
   15.53             15.13          1.13% , 0.97        1967.10 , 1616.00           325.92 , 338.00            2338.39 , 2031.00     363.18
   15.55             14.83          0.80% , 0.87        1392.64 , 1616.00           292.32 , 338.00            1729.79 , 2031.00     269.04
   15.55             16.55          1.11% , 1.16        1932.29 , 1616.00           389.76 , 338.00            2367.23 , 2031.00     368.05
   15.57             13.59          1.12% , 0.93        1949.70 , 1616.00           312.48 , 338.00            2306.95 , 2031.00     359.22
   15.57             16.56          1.12% , 1.11        1949.70 , 1616.00           372.96 , 338.00            2367.43 , 2031.00     368.66
   15.59             16.62          1.13% , 1.06        1967.10 , 1616.00           356.16 , 338.00            2368.63 , 2031.00     369.26
    15.6             12.09          1.11% , 0.89        1932.29 , 1616.00           299.04 , 338.00            2276.51 , 2031.00     355.25
   15.61             16.63          1.14% , 1.01        1984.51 , 1616.00           339.36 , 338.00            2368.83 , 2031.00     369.87
   15.65             10.54          1.10% , 0.85        1914.88 , 1616.00           285.60 , 338.00            2245.07 , 2031.00     351.28
   15.66             16.47          1.14% , 1.00        1984.51 , 1616.00           336.00 , 338.00            2365.47 , 2031.00     370.51
   15.67             16.72          1.11% , 1.17        1932.29 , 1616.00           393.12 , 338.00            2370.59 , 2031.00     371.41
   15.68              9.04          1.09% , 0.81        1897.47 , 1616.00           272.16 , 338.00            2214.63 , 2031.00     347.31
   15.69             16.73          1.12% , 1.12        1949.70 , 1616.00           376.32 , 338.00            2370.79 , 2031.00     372.02
    15.7             14.97          1.13% , 0.96        1967.10 , 1616.00           322.56 , 338.00            2335.03 , 2031.00     366.54
   15.71             16.79          1.13% , 1.07        1967.10 , 1616.00           359.52 , 338.00            2371.99 , 2031.00     372.62
   15.73              16.8          1.14% , 1.02        1984.51 , 1616.00           342.72 , 338.00            2372.19 , 2031.00     373.23
   15.74             14.99          0.81% , 0.81        1410.05 , 1616.00           272.16 , 338.00            1726.63 , 2031.00     271.79
   15.74             13.42          1.12% , 0.92        1949.70 , 1616.00           309.12 , 338.00            2303.59 , 2031.00     362.58
   15.78              15.0          0.80% , 0.86        1392.64 , 1616.00           288.96 , 338.00            1726.43 , 2031.00      272.4
   15.78             11.92          1.11% , 0.88        1932.29 , 1616.00           295.68 , 338.00            2273.15 , 2031.00     358.61
   15.79             16.89          1.11% , 1.18        1932.29 , 1616.00           396.48 , 338.00            2373.95 , 2031.00     374.77
   15.81              16.9          1.12% , 1.13        1949.70 , 1616.00           379.68 , 338.00            2374.15 , 2031.00     375.38
   15.82             10.37          1.10% , 0.84        1914.88 , 1616.00           282.24 , 338.00            2241.71 , 2031.00     354.64
   15.83             16.95          1.13% , 1.08        1967.10 , 1616.00           362.88 , 338.00            2375.35 , 2031.00     375.98
   15.83              16.3          1.14% , 0.99        1984.51 , 1616.00           332.64 , 338.00            2362.11 , 2031.00     373.87
   15.85             16.96          1.14% , 1.03        1984.51 , 1616.00           346.08 , 338.00            2375.55 , 2031.00     376.59
   15.86              8.88          1.09% , 0.80        1897.47 , 1616.00           268.80 , 338.00            2211.27 , 2031.00     350.67
   15.86              14.8          1.13% , 0.95        1967.10 , 1616.00           319.20 , 338.00            2331.67 , 2031.00      369.9
   15.91             17.05          1.11% , 1.19        1932.29 , 1616.00           399.84 , 338.00            2377.31 , 2031.00     378.13
   15.91             13.26          1.12% , 0.91        1949.70 , 1616.00           305.76 , 338.00            2300.23 , 2031.00     365.94
   15.93             17.06          1.12% , 1.14        1949.70 , 1616.00           383.04 , 338.00            2377.51 , 2031.00     378.74
   15.95             11.76          1.11% , 0.87        1932.29 , 1616.00           292.32 , 338.00            2269.79 , 2031.00     361.97
   15.95             17.12          1.13% , 1.09        1967.10 , 1616.00           366.24 , 338.00            2378.71 , 2031.00     379.34
   15.97             15.15          0.81% , 0.80        1410.05 , 1616.00           268.80 , 338.00            1723.27 , 2031.00     275.15
   15.97             17.13          1.14% , 1.04        1984.51 , 1616.00           349.44 , 338.00            2378.91 , 2031.00     379.95
   15.99             10.21          1.10% , 0.83        1914.88 , 1616.00           278.88 , 338.00            2238.35 , 2031.00      358.0
   15.99             16.14          1.14% , 0.98        1984.51 , 1616.00           329.28 , 338.00            2358.75 , 2031.00     377.23
    16.0             15.16          0.80% , 0.85        1392.64 , 1616.00           285.60 , 338.00            1723.07 , 2031.00     275.76
   16.03             14.64          1.13% , 0.94        1967.10 , 1616.00           315.84 , 338.00            2328.31 , 2031.00     373.26
   16.05             17.23          1.12% , 1.15        1949.70 , 1616.00           386.40 , 338.00            2380.87 , 2031.00      382.1
   16.07             17.29          1.13% , 1.10        1967.10 , 1616.00           369.60 , 338.00            2382.07 , 2031.00      382.7
   16.08             13.09          1.12% , 0.90        1949.70 , 1616.00           302.40 , 338.00            2296.87 , 2031.00      369.3
   16.09              17.3          1.14% , 1.05        1984.51 , 1616.00           352.80 , 338.00            2382.27 , 2031.00     383.31
   16.12             11.59          1.11% , 0.86        1932.29 , 1616.00           288.96 , 338.00            2266.43 , 2031.00     365.33
   16.16             15.97          1.14% , 0.97        1984.51 , 1616.00           325.92 , 338.00            2355.39 , 2031.00     380.59
   16.17             10.04          1.10% , 0.82        1914.88 , 1616.00           275.52 , 338.00            2234.99 , 2031.00     361.36
   16.17             17.39          1.12% , 1.16        1949.70 , 1616.00           389.76 , 338.00            2384.23 , 2031.00     385.46
   16.18             17.45          1.13% , 1.11        1967.10 , 1616.00           372.96 , 338.00            2385.43 , 2031.00     386.06
    16.2             14.47          1.13% , 0.93        1967.10 , 1616.00           312.48 , 338.00            2324.95 , 2031.00     376.62
   16.21             17.46          1.14% , 1.06        1984.51 , 1616.00           356.16 , 338.00            2385.63 , 2031.00     386.67
   16.23             15.33          0.80% , 0.84        1392.64 , 1616.00           282.24 , 338.00            1719.71 , 2031.00     279.12
   16.23             17.47          1.15% , 1.01        2001.92 , 1616.00           339.36 , 338.00            2385.83 , 2031.00     387.28
   16.25             12.93          1.12% , 0.89        1949.70 , 1616.00           299.04 , 338.00            2293.51 , 2031.00     372.66
   16.28             17.56          1.12% , 1.17        1949.70 , 1616.00           393.12 , 338.00            2387.59 , 2031.00     388.82
   16.28             17.31          1.15% , 1.00        2001.92 , 1616.00           336.00 , 338.00            2382.47 , 2031.00     387.92
   16.29             11.43          1.11% , 0.85        1932.29 , 1616.00           285.60 , 338.00            2263.07 , 2031.00     368.69
    16.3             17.62          1.13% , 1.12        1967.10 , 1616.00           376.32 , 338.00            2388.79 , 2031.00     389.42
   16.32             15.81          1.14% , 0.96        1984.51 , 1616.00           322.56 , 338.00            2352.03 , 2031.00     383.95
   16.33             17.63          1.14% , 1.07        1984.51 , 1616.00           359.52 , 338.00            2388.99 , 2031.00     390.03
   16.34              9.88          1.10% , 0.81        1914.88 , 1616.00           272.16 , 338.00            2231.63 , 2031.00     364.72
   16.35             17.64          1.15% , 1.02        2001.92 , 1616.00           342.72 , 338.00            2389.19 , 2031.00     390.64
   16.37             14.31          1.13% , 0.92        1967.10 , 1616.00           309.12 , 338.00            2321.59 , 2031.00     379.98
    16.4             17.72          1.12% , 1.18        1949.70 , 1616.00           396.48 , 338.00            2390.95 , 2031.00     392.18
   16.42             12.76          1.12% , 0.88        1949.70 , 1616.00           295.68 , 338.00            2290.15 , 2031.00     376.02
   16.42             17.78          1.13% , 1.13        1967.10 , 1616.00           379.68 , 338.00            2392.15 , 2031.00     392.78
   16.44             17.79          1.14% , 1.08        1984.51 , 1616.00           362.88 , 338.00            2392.35 , 2031.00     393.39
   16.45             17.14          1.15% , 0.99        2001.92 , 1616.00           332.64 , 338.00            2379.11 , 2031.00     391.28
   16.46             15.49          0.80% , 0.83        1392.64 , 1616.00           278.88 , 338.00            1716.35 , 2031.00     282.48
   16.46             11.26          1.11% , 0.84        1932.29 , 1616.00           282.24 , 338.00            2259.71 , 2031.00     372.05
   16.47              17.8          1.15% , 1.03        2001.92 , 1616.00           346.08 , 338.00            2392.55 , 2031.00      394.0
   16.49             15.64          1.14% , 0.95        1984.51 , 1616.00           319.20 , 338.00            2348.67 , 2031.00     387.31
   16.52              9.71          1.10% , 0.80        1914.88 , 1616.00           268.80 , 338.00            2228.27 , 2031.00     368.08
   16.52             17.89          1.12% , 1.19        1949.70 , 1616.00           399.84 , 338.00            2394.31 , 2031.00     395.54
   16.54             14.14          1.13% , 0.91        1967.10 , 1616.00           305.76 , 338.00            2318.23 , 2031.00     383.34
   16.54             17.95          1.13% , 1.14        1967.10 , 1616.00           383.04 , 338.00            2395.51 , 2031.00     396.14
   16.56             17.96          1.14% , 1.09        1984.51 , 1616.00           366.24 , 338.00            2395.71 , 2031.00     396.75
   16.58             17.97          1.15% , 1.04        2001.92 , 1616.00           349.44 , 338.00            2395.91 , 2031.00     397.36
   16.59             12.59          1.12% , 0.87        1949.70 , 1616.00           292.32 , 338.00            2286.79 , 2031.00     379.38
   16.61             16.97          1.15% , 0.98        2001.92 , 1616.00           329.28 , 338.00            2375.75 , 2031.00     394.64
   16.64              11.1          1.11% , 0.83        1932.29 , 1616.00           278.88 , 338.00            2256.35 , 2031.00     375.41
   16.65             18.11          1.13% , 1.15        1967.10 , 1616.00           386.40 , 338.00            2398.87 , 2031.00      399.5
   16.66             15.48          1.14% , 0.94        1984.51 , 1616.00           315.84 , 338.00            2345.31 , 2031.00     390.67
   16.68             18.12          1.14% , 1.10        1984.51 , 1616.00           369.60 , 338.00            2399.07 , 2031.00     400.11
   16.69             15.66          0.80% , 0.82        1392.64 , 1616.00           275.52 , 338.00            1712.99 , 2031.00     285.84
    16.7             18.13          1.15% , 1.05        2001.92 , 1616.00           352.80 , 338.00            2399.27 , 2031.00     400.72
   16.71             13.98          1.13% , 0.90        1967.10 , 1616.00           302.40 , 338.00            2314.87 , 2031.00      386.7
   16.76             12.43          1.12% , 0.86        1949.70 , 1616.00           288.96 , 338.00            2283.43 , 2031.00     382.74
   16.77             18.28          1.13% , 1.16        1967.10 , 1616.00           389.76 , 338.00            2402.23 , 2031.00     402.86
   16.78             16.81          1.15% , 0.97        2001.92 , 1616.00           325.92 , 338.00            2372.39 , 2031.00      398.0
   16.79             18.29          1.14% , 1.11        1984.51 , 1616.00           372.96 , 338.00            2402.43 , 2031.00     403.47
   16.81             10.93          1.11% , 0.82        1932.29 , 1616.00           275.52 , 338.00            2252.99 , 2031.00     378.77
   16.82             15.31          1.14% , 0.93        1984.51 , 1616.00           312.48 , 338.00            2341.95 , 2031.00     394.03
   16.82              18.3          1.15% , 1.06        2001.92 , 1616.00           356.16 , 338.00            2402.63 , 2031.00     404.08
   16.84             18.36          1.16% , 1.01        2019.33 , 1616.00           339.36 , 338.00            2403.83 , 2031.00     404.69
   16.87             13.81          1.13% , 0.89        1967.10 , 1616.00           299.04 , 338.00            2311.51 , 2031.00     390.06
   16.89             18.44          1.13% , 1.17        1967.10 , 1616.00           393.12 , 338.00            2405.59 , 2031.00     406.22
   16.89             18.19          1.16% , 1.00        2019.33 , 1616.00           336.00 , 338.00            2400.47 , 2031.00     405.33
   16.91             18.45          1.14% , 1.12        1984.51 , 1616.00           376.32 , 338.00            2405.79 , 2031.00     406.83
   16.92             15.82          0.80% , 0.81        1392.64 , 1616.00           272.16 , 338.00            1709.63 , 2031.00      289.2
   16.93             12.26          1.12% , 0.85        1949.70 , 1616.00           285.60 , 338.00            2280.07 , 2031.00      386.1
   16.93             18.46          1.15% , 1.07        2001.92 , 1616.00           359.52 , 338.00            2405.99 , 2031.00     407.44
   16.94             16.64          1.15% , 0.96        2001.92 , 1616.00           322.56 , 338.00            2369.03 , 2031.00     401.36
   16.95             18.52          1.16% , 1.02        2019.33 , 1616.00           342.72 , 338.00            2407.19 , 2031.00     408.05
   16.99             10.76          1.11% , 0.81        1932.29 , 1616.00           272.16 , 338.00            2249.63 , 2031.00     382.13
   16.99             15.14          1.14% , 0.92        1984.51 , 1616.00           309.12 , 338.00            2338.59 , 2031.00     397.39
    17.0             18.61          1.13% , 1.18        1967.10 , 1616.00           396.48 , 338.00            2408.95 , 2031.00     409.58
   17.03             18.62          1.14% , 1.13        1984.51 , 1616.00           379.68 , 338.00            2409.15 , 2031.00     410.19
   17.05             13.65          1.13% , 0.88        1967.10 , 1616.00           295.68 , 338.00            2308.15 , 2031.00     393.42
   17.05             18.63          1.15% , 1.08        2001.92 , 1616.00           362.88 , 338.00            2409.35 , 2031.00      410.8
   17.05             18.03          1.16% , 0.99        2019.33 , 1616.00           332.64 , 338.00            2397.11 , 2031.00     408.69
   17.07             18.69          1.16% , 1.03        2019.33 , 1616.00           346.08 , 338.00            2410.55 , 2031.00     411.41
   17.11              12.1          1.12% , 0.84        1949.70 , 1616.00           282.24 , 338.00            2276.71 , 2031.00     389.46
   17.11             16.48          1.15% , 0.95        2001.92 , 1616.00           319.20 , 338.00            2365.67 , 2031.00     404.72
   17.12             18.77          1.13% , 1.19        1967.10 , 1616.00           399.84 , 338.00            2412.31 , 2031.00     412.94
   17.14             18.78          1.14% , 1.14        1984.51 , 1616.00           383.04 , 338.00            2412.51 , 2031.00     413.55
   17.15             15.99          0.80% , 0.80        1392.64 , 1616.00           268.80 , 338.00            1706.27 , 2031.00     292.56
   17.16              10.6          1.11% , 0.80        1932.29 , 1616.00           268.80 , 338.00            2246.27 , 2031.00     385.49
   17.16             14.98          1.14% , 0.91        1984.51 , 1616.00           305.76 , 338.00            2335.23 , 2031.00     400.75
   17.17             18.79          1.15% , 1.09        2001.92 , 1616.00           366.24 , 338.00            2412.71 , 2031.00     414.16
   17.18             18.85          1.16% , 1.04        2019.33 , 1616.00           349.44 , 338.00            2413.91 , 2031.00     414.77
   17.21             17.86          1.16% , 0.98        2019.33 , 1616.00           329.28 , 338.00            2393.75 , 2031.00     412.05
   17.22             13.48          1.13% , 0.87        1967.10 , 1616.00           292.32 , 338.00            2304.79 , 2031.00     396.78
   17.26             18.95          1.14% , 1.15        1984.51 , 1616.00           386.40 , 338.00            2415.87 , 2031.00     416.91
   17.27             16.31          1.15% , 0.94        2001.92 , 1616.00           315.84 , 338.00            2362.31 , 2031.00     408.08
   17.28             11.93          1.12% , 0.83        1949.70 , 1616.00           278.88 , 338.00            2273.35 , 2031.00     392.82
   17.28             18.96          1.15% , 1.10        2001.92 , 1616.00           369.60 , 338.00            2416.07 , 2031.00     417.52
    17.3             19.02          1.16% , 1.05        2019.33 , 1616.00           352.80 , 338.00            2417.27 , 2031.00     418.13
   17.33             14.81          1.14% , 0.90        1984.51 , 1616.00           302.40 , 338.00            2331.87 , 2031.00     404.11
   17.37             19.12          1.14% , 1.16        1984.51 , 1616.00           389.76 , 338.00            2419.23 , 2031.00     420.27
   17.38              17.7          1.16% , 0.97        2019.33 , 1616.00           325.92 , 338.00            2390.39 , 2031.00     415.41
   17.39             13.32          1.13% , 0.86        1967.10 , 1616.00           288.96 , 338.00            2301.43 , 2031.00     400.14
    17.4             19.13          1.15% , 1.11        2001.92 , 1616.00           372.96 , 338.00            2419.43 , 2031.00     420.88
   17.41             19.18          1.16% , 1.06        2019.33 , 1616.00           356.16 , 338.00            2420.63 , 2031.00     421.49
   17.44             16.15          1.15% , 0.93        2001.92 , 1616.00           312.48 , 338.00            2358.95 , 2031.00     411.44
   17.44             19.19          1.17% , 1.01        2036.74 , 1616.00           339.36 , 338.00            2420.83 , 2031.00      422.1
   17.45             11.77          1.12% , 0.82        1949.70 , 1616.00           275.52 , 338.00            2269.99 , 2031.00     396.18
   17.49             19.28          1.14% , 1.17        1984.51 , 1616.00           393.12 , 338.00            2422.59 , 2031.00     423.63
   17.49             19.03          1.17% , 1.00        2036.74 , 1616.00           336.00 , 338.00            2417.47 , 2031.00     422.74
    17.5             14.65          1.14% , 0.89        1984.51 , 1616.00           299.04 , 338.00            2328.51 , 2031.00     407.47
   17.51             19.29          1.15% , 1.12        2001.92 , 1616.00           376.32 , 338.00            2422.79 , 2031.00     424.24
   17.53             19.35          1.16% , 1.07        2019.33 , 1616.00           359.52 , 338.00            2423.99 , 2031.00     424.85
   17.54             17.53          1.16% , 0.96        2019.33 , 1616.00           322.56 , 338.00            2387.03 , 2031.00     418.77
   17.55             19.36          1.17% , 1.02        2036.74 , 1616.00           342.72 , 338.00            2424.19 , 2031.00     425.46
   17.56             13.15          1.13% , 0.85        1967.10 , 1616.00           285.60 , 338.00            2298.07 , 2031.00      403.5
    17.6             19.45          1.14% , 1.18        1984.51 , 1616.00           396.48 , 338.00            2425.95 , 2031.00     426.99
   17.61             15.98          1.15% , 0.92        2001.92 , 1616.00           309.12 , 338.00            2355.59 , 2031.00      414.8
   17.62             19.46          1.15% , 1.13        2001.92 , 1616.00           379.68 , 338.00            2426.15 , 2031.00      427.6
   17.63              11.6          1.12% , 0.81        1949.70 , 1616.00           272.16 , 338.00            2266.63 , 2031.00     399.54
   17.64             19.51          1.16% , 1.08        2019.33 , 1616.00           362.88 , 338.00            2427.35 , 2031.00     428.21
   17.65             18.86          1.17% , 0.99        2036.74 , 1616.00           332.64 , 338.00            2414.11 , 2031.00      426.1
   17.66             19.52          1.17% , 1.03        2036.74 , 1616.00           346.08 , 338.00            2427.55 , 2031.00     428.82
   17.67             14.48          1.14% , 0.88        1984.51 , 1616.00           295.68 , 338.00            2325.15 , 2031.00     410.83
   17.71             19.61          1.14% , 1.19        1984.51 , 1616.00           399.84 , 338.00            2429.31 , 2031.00     430.35
   17.71             17.36          1.16% , 0.95        2019.33 , 1616.00           319.20 , 338.00            2383.67 , 2031.00     422.13
   17.73             12.98          1.13% , 0.84        1967.10 , 1616.00           282.24 , 338.00            2294.71 , 2031.00     406.86
   17.74             19.62          1.15% , 1.14        2001.92 , 1616.00           383.04 , 338.00            2429.51 , 2031.00     430.96
   17.75             19.68          1.16% , 1.09        2019.33 , 1616.00           366.24 , 338.00            2430.71 , 2031.00     431.57
   17.78             15.82          1.15% , 0.91        2001.92 , 1616.00           305.76 , 338.00            2352.23 , 2031.00     418.16
   17.78             19.69          1.17% , 1.04        2036.74 , 1616.00           349.44 , 338.00            2430.91 , 2031.00     432.18
    17.8             11.44          1.12% , 0.80        1949.70 , 1616.00           268.80 , 338.00            2263.27 , 2031.00      402.9
   17.81              18.7          1.17% , 0.98        2036.74 , 1616.00           329.28 , 338.00            2410.75 , 2031.00     429.46
   17.84             14.32          1.14% , 0.87        1984.51 , 1616.00           292.32 , 338.00            2321.79 , 2031.00     414.19
   17.85             19.79          1.15% , 1.15        2001.92 , 1616.00           386.40 , 338.00            2432.87 , 2031.00     434.32
   17.87             19.85          1.16% , 1.10        2019.33 , 1616.00           369.60 , 338.00            2434.07 , 2031.00     434.93
   17.88              17.2          1.16% , 0.94        2019.33 , 1616.00           315.84 , 338.00            2380.31 , 2031.00     425.49
   17.89             19.86          1.17% , 1.05        2036.74 , 1616.00           352.80 , 338.00            2434.27 , 2031.00     435.54
    17.9             12.82          1.13% , 0.83        1967.10 , 1616.00           278.88 , 338.00            2291.35 , 2031.00     410.22
   17.95             15.65          1.15% , 0.90        2001.92 , 1616.00           302.40 , 338.00            2348.87 , 2031.00     421.52
   17.97             19.95          1.15% , 1.16        2001.92 , 1616.00           389.76 , 338.00            2436.23 , 2031.00     437.68
   17.98             20.01          1.16% , 1.11        2019.33 , 1616.00           372.96 , 338.00            2437.43 , 2031.00     438.29
   17.98             18.53          1.17% , 0.97        2036.74 , 1616.00           325.92 , 338.00            2407.39 , 2031.00     432.82
   18.01             14.15          1.14% , 0.86        1984.51 , 1616.00           288.96 , 338.00            2318.43 , 2031.00     417.55
   18.01             20.02          1.17% , 1.06        2036.74 , 1616.00           356.16 , 338.00            2437.63 , 2031.00      438.9
   18.02             20.08          1.18% , 1.01        2054.14 , 1616.00           339.36 , 338.00            2438.83 , 2031.00      439.5
   18.04             17.03          1.16% , 0.93        2019.33 , 1616.00           312.48 , 338.00            2376.95 , 2031.00     428.85
   18.07             19.91          1.18% , 1.00        2054.14 , 1616.00           336.00 , 338.00            2435.47 , 2031.00     440.14
   18.08             12.65          1.13% , 0.82        1967.10 , 1616.00           275.52 , 338.00            2287.99 , 2031.00     413.58
   18.08             20.12          1.15% , 1.17        2001.92 , 1616.00           393.12 , 338.00            2439.59 , 2031.00     441.04
   18.09             20.18          1.16% , 1.12        2019.33 , 1616.00           376.32 , 338.00            2440.79 , 2031.00     441.65
   18.11             15.49          1.15% , 0.89        2001.92 , 1616.00           299.04 , 338.00            2345.51 , 2031.00     424.88
   18.12             20.19          1.17% , 1.07        2036.74 , 1616.00           359.52 , 338.00            2440.99 , 2031.00     442.26
   18.13             20.25          1.18% , 1.02        2054.14 , 1616.00           342.72 , 338.00            2442.19 , 2031.00     442.86
   18.14             18.37          1.17% , 0.96        2036.74 , 1616.00           322.56 , 338.00            2404.03 , 2031.00     436.18
   18.18             13.99          1.14% , 0.85        1984.51 , 1616.00           285.60 , 338.00            2315.07 , 2031.00     420.91
   18.19             20.28          1.15% , 1.18        2001.92 , 1616.00           396.48 , 338.00            2442.95 , 2031.00      444.4
   18.21             16.87          1.16% , 0.92        2019.33 , 1616.00           309.12 , 338.00            2373.59 , 2031.00     432.21
   18.21             20.34          1.16% , 1.13        2019.33 , 1616.00           379.68 , 338.00            2444.15 , 2031.00     445.01
   18.23             20.35          1.17% , 1.08        2036.74 , 1616.00           362.88 , 338.00            2444.35 , 2031.00     445.62
   18.24             19.75          1.18% , 0.99        2054.14 , 1616.00           332.64 , 338.00            2432.11 , 2031.00      443.5
   18.25             12.49          1.13% , 0.81        1967.10 , 1616.00           272.16 , 338.00            2284.63 , 2031.00     416.94
   18.25             20.41          1.18% , 1.03        2054.14 , 1616.00           346.08 , 338.00            2445.55 , 2031.00     446.22
   18.28             15.32          1.15% , 0.88        2001.92 , 1616.00           295.68 , 338.00            2342.15 , 2031.00     428.24
    18.3             20.45          1.15% , 1.19        2001.92 , 1616.00           399.84 , 338.00            2446.31 , 2031.00     447.76
   18.31              18.2          1.17% , 0.95        2036.74 , 1616.00           319.20 , 338.00            2400.67 , 2031.00     439.54
   18.32             20.51          1.16% , 1.14        2019.33 , 1616.00           383.04 , 338.00            2447.51 , 2031.00     448.37
   18.34             20.52          1.17% , 1.09        2036.74 , 1616.00           366.24 , 338.00            2447.71 , 2031.00     448.98
   18.35             13.82          1.14% , 0.84        1984.51 , 1616.00           282.24 , 338.00            2311.71 , 2031.00     424.27
   18.36             20.58          1.18% , 1.04        2054.14 , 1616.00           349.44 , 338.00            2448.91 , 2031.00     449.58
   18.38              16.7          1.16% , 0.91        2019.33 , 1616.00           305.76 , 338.00            2370.23 , 2031.00     435.57
    18.4             19.58          1.18% , 0.98        2054.14 , 1616.00           329.28 , 338.00            2428.75 , 2031.00     446.86
   18.42             12.32          1.13% , 0.80        1967.10 , 1616.00           268.80 , 338.00            2281.27 , 2031.00      420.3
   18.43             20.67          1.16% , 1.15        2019.33 , 1616.00           386.40 , 338.00            2450.87 , 2031.00     451.73
   18.45             15.15          1.15% , 0.87        2001.92 , 1616.00           292.32 , 338.00            2338.79 , 2031.00      431.6
