Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   13.51             12.65          0.80% , 0.96          696.32 , 821.00           322.56 , 342.00            1066.55 , 1221.00     144.12
   13.51              0.72          1.05% , 0.80          913.92 , 821.00           268.80 , 342.00            1229.79 , 1221.00     166.12
   13.53             14.64          1.16% , 1.02         1009.66 , 821.00           342.72 , 342.00            1399.71 , 1221.00     189.38
   13.54             12.71          0.85% , 0.83          739.84 , 821.00           278.88 , 342.00            1065.87 , 1221.00     144.28
   13.54             14.69          1.11% , 1.15          966.14 , 821.00           386.40 , 342.00            1400.39 , 1221.00     189.54
   13.58              7.32          0.81% , 1.13          705.02 , 821.00           379.68 , 342.00            1131.67 , 1221.00     153.66
   13.58             14.71          1.13% , 1.10          983.55 , 821.00           369.60 , 342.00            1400.59 , 1221.00     190.15
    13.6             12.72          0.83% , 0.88          722.43 , 821.00           295.68 , 342.00            1065.67 , 1221.00     144.89
   13.62             14.78          1.10% , 1.18          957.44 , 821.00           396.48 , 342.00            1401.47 , 1221.00     190.92
   13.62             14.72          1.15% , 1.05         1000.96 , 821.00           352.80 , 342.00            1400.79 , 1221.00     190.76
   13.66              14.8          1.12% , 1.13          974.85 , 821.00           379.68 , 342.00            1401.67 , 1221.00     191.53
   13.67               8.8          0.80% , 1.10          696.32 , 821.00           369.60 , 342.00            1113.59 , 1221.00     152.28
   13.67             12.82          0.81% , 0.93          705.02 , 821.00           312.48 , 342.00            1064.47 , 1221.00      145.5
   13.68             12.79          0.86% , 0.80          748.54 , 821.00           268.80 , 342.00            1064.79 , 1221.00     145.66
    13.7              14.9          1.14% , 1.08          992.26 , 821.00           362.88 , 342.00            1402.87 , 1221.00     192.14
    13.7             14.36          1.16% , 1.01         1009.66 , 821.00           339.36 , 342.00            1396.35 , 1221.00      191.3
   13.71             13.07          1.15% , 0.99         1000.96 , 821.00           332.64 , 342.00            1380.63 , 1221.00     189.32
   13.72              5.48          0.82% , 1.17          713.73 , 821.00           393.12 , 342.00            1154.11 , 1221.00     158.39
   13.72             11.87          1.14% , 0.97          992.26 , 821.00           325.92 , 342.00            1365.91 , 1221.00     187.34
   13.73             10.58          1.13% , 0.95          983.55 , 821.00           319.20 , 342.00            1350.19 , 1221.00     185.35
   13.74             12.81          0.84% , 0.85          731.14 , 821.00           285.60 , 342.00            1064.59 , 1221.00     146.26
   13.74              8.09          1.11% , 0.91          966.14 , 821.00           305.76 , 342.00            1319.75 , 1221.00     181.38
   13.74             14.97          1.11% , 1.16          966.14 , 821.00           389.76 , 342.00            1403.75 , 1221.00      192.9
   13.74              9.29          1.12% , 0.93          974.85 , 821.00           312.48 , 342.00            1334.47 , 1221.00     183.37
   13.74             14.91          1.16% , 1.03         1009.66 , 821.00           346.08 , 342.00            1403.07 , 1221.00     192.74
   13.76               6.8          1.10% , 0.89          957.44 , 821.00           299.04 , 342.00            1304.03 , 1221.00      179.4
   13.77              5.51          1.09% , 0.87          948.74 , 821.00           292.32 , 342.00            1288.31 , 1221.00     177.42
   13.78             14.98          1.13% , 1.11          983.55 , 821.00           372.96 , 342.00            1403.95 , 1221.00     193.51
   13.79              3.02          1.07% , 0.83          931.33 , 821.00           278.88 , 342.00            1257.87 , 1221.00     173.45
   13.79              4.23          1.08% , 0.85          940.03 , 821.00           285.60 , 342.00            1272.59 , 1221.00     175.43
    13.8              1.73          1.06% , 0.81          922.62 , 821.00           272.16 , 342.00            1242.15 , 1221.00     171.46
   13.81             12.91          0.82% , 0.90          713.73 , 821.00           302.40 , 342.00            1063.39 , 1221.00     146.87
   13.82              15.0          1.15% , 1.06         1000.96 , 821.00           356.16 , 342.00            1404.15 , 1221.00     194.12
   13.83              7.04          0.81% , 1.14          705.02 , 821.00           383.04 , 342.00            1135.03 , 1221.00     157.02
   13.83             15.06          1.10% , 1.19          957.44 , 821.00           399.84 , 342.00            1404.83 , 1221.00     194.28
   13.87             12.92          0.80% , 0.95          696.32 , 821.00           319.20 , 342.00            1063.19 , 1221.00     147.48
   13.87             15.07          1.12% , 1.14          974.85 , 821.00           383.04 , 342.00            1405.03 , 1221.00     194.89
    13.9             12.98          0.85% , 0.82          739.84 , 821.00           275.52 , 342.00            1062.51 , 1221.00     147.64
    13.9             15.17          1.14% , 1.09          992.26 , 821.00           366.24 , 342.00            1406.23 , 1221.00      195.5
   13.93              8.52          0.80% , 1.11          696.32 , 821.00           372.96 , 342.00            1116.95 , 1221.00     155.64
   13.94             15.19          1.16% , 1.04         1009.66 , 821.00           349.44 , 342.00            1406.43 , 1221.00      196.1
   13.95             15.24          1.11% , 1.17          966.14 , 821.00           393.12 , 342.00            1407.11 , 1221.00     196.26
   13.96              13.0          0.83% , 0.87          722.43 , 821.00           292.32 , 342.00            1062.31 , 1221.00     148.25
   13.97               5.2          0.82% , 1.18          713.73 , 821.00           396.48 , 342.00            1157.47 , 1221.00     161.75
   13.97             14.09          1.16% , 1.00         1009.66 , 821.00           336.00 , 342.00            1392.99 , 1221.00     194.66
   13.99             15.26          1.13% , 1.12          983.55 , 821.00           376.32 , 342.00            1407.31 , 1221.00     196.87
   13.99              12.8          1.15% , 0.98         1000.96 , 821.00           329.28 , 342.00            1377.27 , 1221.00     192.68
    14.0             11.59          1.14% , 0.96          992.26 , 821.00           322.56 , 342.00            1362.55 , 1221.00      190.7
   14.01             10.31          1.13% , 0.94          983.55 , 821.00           315.84 , 342.00            1346.83 , 1221.00     188.71
   14.03             13.09          0.81% , 0.92          705.02 , 821.00           309.12 , 342.00            1061.11 , 1221.00     148.86
   14.03              7.81          1.11% , 0.90          966.14 , 821.00           302.40 , 342.00            1316.39 , 1221.00     184.74
   14.03              9.02          1.12% , 0.92          974.85 , 821.00           309.12 , 342.00            1331.11 , 1221.00     186.73
   14.03             15.28          1.15% , 1.07         1000.96 , 821.00           359.52 , 342.00            1407.51 , 1221.00     197.48
   14.05              6.53          1.10% , 0.88          957.44 , 821.00           295.68 , 342.00            1300.67 , 1221.00     182.76
   14.06             15.37          1.17% , 1.02         1018.37 , 821.00           342.72 , 342.00            1408.71 , 1221.00     198.09
   14.07              5.24          1.09% , 0.86          948.74 , 821.00           288.96 , 342.00            1284.95 , 1221.00     180.78
   14.08             15.35          1.12% , 1.15          974.85 , 821.00           386.40 , 342.00            1408.39 , 1221.00     198.25
   14.09              6.77          0.81% , 1.15          705.02 , 821.00           386.40 , 342.00            1138.39 , 1221.00     160.38
   14.09              2.74          1.07% , 0.82          931.33 , 821.00           275.52 , 342.00            1254.51 , 1221.00     176.81
   14.09              3.95          1.08% , 0.84          940.03 , 821.00           282.24 , 342.00            1269.23 , 1221.00     178.79
    14.1             13.09          0.84% , 0.84          731.14 , 821.00           282.24 , 342.00            1061.23 , 1221.00     149.62
   14.11              1.46          1.06% , 0.80          922.62 , 821.00           268.80 , 342.00            1238.79 , 1221.00     174.82
   14.11             15.45          1.14% , 1.10          992.26 , 821.00           369.60 , 342.00            1409.59 , 1221.00     198.86
   14.15             15.52          1.11% , 1.18          966.14 , 821.00           396.48 , 342.00            1410.47 , 1221.00     199.62
   14.15             15.46          1.16% , 1.05         1009.66 , 821.00           352.80 , 342.00            1409.79 , 1221.00     199.46
   14.17             13.18          0.82% , 0.89          713.73 , 821.00           299.04 , 342.00            1060.03 , 1221.00     150.23
   14.19              8.25          0.80% , 1.12          696.32 , 821.00           376.32 , 342.00            1120.31 , 1221.00      159.0
   14.19             15.53          1.13% , 1.13          983.55 , 821.00           379.68 , 342.00            1410.67 , 1221.00     200.23
   14.22              4.93          0.82% , 1.19          713.73 , 821.00           399.84 , 342.00            1160.83 , 1221.00     165.11
   14.23              13.2          0.80% , 0.94          696.32 , 821.00           315.84 , 342.00            1059.83 , 1221.00     150.84
   14.23              15.1          1.17% , 1.01         1018.37 , 821.00           339.36 , 342.00            1405.35 , 1221.00     200.01
   14.24             15.55          1.15% , 1.08         1000.96 , 821.00           362.88 , 342.00            1410.87 , 1221.00     200.84
   14.25             13.81          1.16% , 0.99         1009.66 , 821.00           332.64 , 342.00            1389.63 , 1221.00     198.02
   14.26             13.26          0.85% , 0.81          739.84 , 821.00           272.16 , 342.00            1059.15 , 1221.00      151.0
   14.27             12.52          1.15% , 0.97         1000.96 , 821.00           325.92 , 342.00            1373.91 , 1221.00     196.04
   14.27             15.65          1.17% , 1.03         1018.37 , 821.00           346.08 , 342.00            1412.07 , 1221.00     201.45
   14.28             15.62          1.12% , 1.16          974.85 , 821.00           389.76 , 342.00            1411.75 , 1221.00     201.61
   14.28             11.32          1.14% , 0.95          992.26 , 821.00           319.20 , 342.00            1359.19 , 1221.00     194.06
    14.3             10.03          1.13% , 0.93          983.55 , 821.00           312.48 , 342.00            1343.47 , 1221.00     192.07
   14.31             15.72          1.14% , 1.11          992.26 , 821.00           372.96 , 342.00            1412.95 , 1221.00     202.22
   14.32             13.27          0.83% , 0.86          722.43 , 821.00           288.96 , 342.00            1058.95 , 1221.00     151.61
   14.32              8.74          1.12% , 0.91          974.85 , 821.00           305.76 , 342.00            1327.75 , 1221.00     190.09
   14.33              7.54          1.11% , 0.89          966.14 , 821.00           299.04 , 342.00            1313.03 , 1221.00      188.1
   14.34              6.49          0.81% , 1.16          705.02 , 821.00           389.76 , 342.00            1141.75 , 1221.00     163.74
   14.35              6.25          1.10% , 0.87          957.44 , 821.00           292.32 , 342.00            1297.31 , 1221.00     186.12
   14.35             15.74          1.16% , 1.06         1009.66 , 821.00           356.16 , 342.00            1413.15 , 1221.00     202.82
   14.36             15.79          1.11% , 1.19          966.14 , 821.00           399.84 , 342.00            1413.83 , 1221.00     202.98
   14.37              4.96          1.09% , 0.85          948.74 , 821.00           285.60 , 342.00            1281.59 , 1221.00     184.14
   14.39             13.37          0.81% , 0.91          705.02 , 821.00           305.76 , 342.00            1057.75 , 1221.00     152.22
   14.39              3.67          1.08% , 0.83          940.03 , 821.00           278.88 , 342.00            1265.87 , 1221.00     182.15
    14.4              2.47          1.07% , 0.81          931.33 , 821.00           272.16 , 342.00            1251.15 , 1221.00     180.17
    14.4             15.81          1.13% , 1.14          983.55 , 821.00           383.04 , 342.00            1414.03 , 1221.00     203.59
   14.44             15.83          1.15% , 1.09         1000.96 , 821.00           366.24 , 342.00            1414.23 , 1221.00      204.2
   14.45              7.97          0.80% , 1.13          696.32 , 821.00           379.68 , 342.00            1123.67 , 1221.00     162.36
   14.46             13.36          0.84% , 0.83          731.14 , 821.00           278.88 , 342.00            1057.87 , 1221.00     152.98
   14.47             15.92          1.17% , 1.04         1018.37 , 821.00           349.44 , 342.00            1415.43 , 1221.00     204.81
   14.48              15.9          1.12% , 1.17          974.85 , 821.00           393.12 , 342.00            1415.11 , 1221.00     204.97
   14.51              16.0          1.14% , 1.12          992.26 , 821.00           376.32 , 342.00            1416.31 , 1221.00     205.58
   14.51             14.82          1.17% , 1.00         1018.37 , 821.00           336.00 , 342.00            1401.99 , 1221.00     203.37
   14.53             13.54          1.16% , 0.98         1009.66 , 821.00           329.28 , 342.00            1386.27 , 1221.00     201.38
   14.54             13.46          0.82% , 0.88          713.73 , 821.00           295.68 , 342.00            1056.67 , 1221.00     153.59
   14.55             12.25          1.15% , 0.96         1000.96 , 821.00           322.56 , 342.00            1370.55 , 1221.00      199.4
   14.56             11.04          1.14% , 0.94          992.26 , 821.00           315.84 , 342.00            1355.83 , 1221.00     197.42
   14.56             16.01          1.16% , 1.07         1009.66 , 821.00           359.52 , 342.00            1416.51 , 1221.00     206.18
   14.58              9.76          1.13% , 0.92          983.55 , 821.00           309.12 , 342.00            1340.11 , 1221.00     195.43
   14.59              6.22          0.81% , 1.17          705.02 , 821.00           393.12 , 342.00            1145.11 , 1221.00      167.1
   14.59             16.11          1.18% , 1.02         1027.07 , 821.00           342.72 , 342.00            1417.71 , 1221.00     206.79
    14.6             13.47          0.80% , 0.93          696.32 , 821.00           312.48 , 342.00            1056.47 , 1221.00      154.2
    14.6             16.08          1.13% , 1.15          983.55 , 821.00           386.40 , 342.00            1417.39 , 1221.00     206.95
   14.61              8.47          1.12% , 0.90          974.85 , 821.00           302.40 , 342.00            1324.39 , 1221.00     193.45
   14.62             13.53          0.85% , 0.80          739.84 , 821.00           268.80 , 342.00            1055.79 , 1221.00     154.36
   14.62              7.26          1.11% , 0.88          966.14 , 821.00           295.68 , 342.00            1309.67 , 1221.00     191.46
   14.64              5.97          1.10% , 0.86          957.44 , 821.00           288.96 , 342.00            1293.95 , 1221.00     189.48
   14.64              16.1          1.15% , 1.10         1000.96 , 821.00           369.60 , 342.00            1417.59 , 1221.00     207.56
   14.67              4.69          1.09% , 0.84          948.74 , 821.00           282.24 , 342.00            1278.23 , 1221.00      187.5
   14.67              16.2          1.17% , 1.05         1018.37 , 821.00           352.80 , 342.00            1418.79 , 1221.00     208.17
   14.68             13.55          0.83% , 0.85          722.43 , 821.00           285.60 , 342.00            1055.59 , 1221.00     154.97
   14.69               3.4          1.08% , 0.82          940.03 , 821.00           275.52 , 342.00            1262.51 , 1221.00     185.51
   14.69             16.17          1.12% , 1.18          974.85 , 821.00           396.48 , 342.00            1418.47 , 1221.00     208.33
    14.7               7.7          0.80% , 1.14          696.32 , 821.00           383.04 , 342.00            1127.03 , 1221.00     165.72
   14.71              2.19          1.07% , 0.80          931.33 , 821.00           268.80 , 342.00            1247.79 , 1221.00     183.53
   14.72             16.27          1.14% , 1.13          992.26 , 821.00           379.68 , 342.00            1419.67 , 1221.00     208.94
   14.76             13.65          0.81% , 0.90          705.02 , 821.00           302.40 , 342.00            1054.39 , 1221.00     155.58
   14.76             16.29          1.16% , 1.08         1009.66 , 821.00           362.88 , 342.00            1419.87 , 1221.00     209.54
   14.76             15.84          1.18% , 1.01         1027.07 , 821.00           339.36 , 342.00            1414.35 , 1221.00     208.71
   14.78             14.55          1.17% , 0.99         1018.37 , 821.00           332.64 , 342.00            1398.63 , 1221.00     206.73
   14.79             16.39          1.18% , 1.03         1027.07 , 821.00           346.08 , 342.00            1421.07 , 1221.00     210.15
    14.8             16.36          1.13% , 1.16          983.55 , 821.00           389.76 , 342.00            1420.75 , 1221.00     210.31
   14.81             13.26          1.16% , 0.97         1009.66 , 821.00           325.92 , 342.00            1382.91 , 1221.00     204.74
   14.83             13.64          0.84% , 0.82          731.14 , 821.00           275.52 , 342.00            1054.51 , 1221.00     156.34
   14.83             11.97          1.15% , 0.95         1000.96 , 821.00           319.20 , 342.00            1367.19 , 1221.00     202.76
   14.84              5.94          0.81% , 1.18          705.02 , 821.00           396.48 , 342.00            1148.47 , 1221.00     170.46
   14.84             16.38          1.15% , 1.11         1000.96 , 821.00           372.96 , 342.00            1420.95 , 1221.00     210.92
   14.85             10.77          1.14% , 0.93          992.26 , 821.00           312.48 , 342.00            1352.47 , 1221.00     200.78
   14.87              9.48          1.13% , 0.91          983.55 , 821.00           305.76 , 342.00            1336.75 , 1221.00     198.79
   14.87             16.47          1.17% , 1.06         1018.37 , 821.00           356.16 , 342.00            1422.15 , 1221.00     211.53
   14.89             16.45          1.12% , 1.19          974.85 , 821.00           399.84 , 342.00            1421.83 , 1221.00     211.69
    14.9             13.73          0.82% , 0.87          713.73 , 821.00           292.32 , 342.00            1053.31 , 1221.00     156.95
    14.9              8.19          1.12% , 0.89          974.85 , 821.00           299.04 , 342.00            1321.03 , 1221.00     196.81
   14.91              6.99          1.11% , 0.87          966.14 , 821.00           292.32 , 342.00            1306.31 , 1221.00     194.82
   14.92             16.55          1.14% , 1.14          992.26 , 821.00           383.04 , 342.00            1423.03 , 1221.00      212.3
   14.94               5.7          1.10% , 0.85          957.44 , 821.00           285.60 , 342.00            1290.59 , 1221.00     192.84
   14.96             13.75          0.80% , 0.92          696.32 , 821.00           309.12 , 342.00            1053.11 , 1221.00     157.56
   14.96              7.42          0.80% , 1.15          696.32 , 821.00           386.40 , 342.00            1130.39 , 1221.00     169.08
   14.96             16.56          1.16% , 1.09         1009.66 , 821.00           366.24 , 342.00            1423.23 , 1221.00      212.9
   14.97              4.41          1.09% , 0.83          948.74 , 821.00           278.88 , 342.00            1274.87 , 1221.00     190.86
   14.99             16.66          1.18% , 1.04         1027.07 , 821.00           349.44 , 342.00            1424.43 , 1221.00     213.51
    15.0              3.12          1.08% , 0.81          940.03 , 821.00           272.16 , 342.00            1259.15 , 1221.00     188.87
    15.0             16.63          1.13% , 1.17          983.55 , 821.00           393.12 , 342.00            1424.11 , 1221.00     213.67
   15.03             15.56          1.18% , 1.00         1027.07 , 821.00           336.00 , 342.00            1410.99 , 1221.00     212.07
   15.04             16.65          1.15% , 1.12         1000.96 , 821.00           376.32 , 342.00            1424.31 , 1221.00     214.28
   15.05             13.82          0.83% , 0.84          722.43 , 821.00           282.24 , 342.00            1052.23 , 1221.00     158.33
   15.06             14.27          1.17% , 0.98         1018.37 , 821.00           329.28 , 342.00            1395.27 , 1221.00     210.09
   15.07             16.75          1.17% , 1.07         1018.37 , 821.00           359.52 , 342.00            1425.51 , 1221.00     214.89
   15.08             12.99          1.16% , 0.96         1009.66 , 821.00           322.56 , 342.00            1379.55 , 1221.00      208.1
   15.09              5.66          0.81% , 1.19          705.02 , 821.00           399.84 , 342.00            1151.83 , 1221.00     173.82
   15.11              11.7          1.15% , 0.94         1000.96 , 821.00           315.84 , 342.00            1363.83 , 1221.00     206.12
   15.11             16.77          1.19% , 1.02         1035.78 , 821.00           342.72 , 342.00            1425.71 , 1221.00      215.5
   15.12             13.92          0.81% , 0.89          705.02 , 821.00           299.04 , 342.00            1051.03 , 1221.00     158.94
   15.12             16.82          1.14% , 1.15          992.26 , 821.00           386.40 , 342.00            1426.39 , 1221.00     215.66
   15.13             10.49          1.14% , 0.92          992.26 , 821.00           309.12 , 342.00            1349.11 , 1221.00     204.14
   15.16               9.2          1.13% , 0.90          983.55 , 821.00           302.40 , 342.00            1333.39 , 1221.00     202.15
   15.16             16.84          1.16% , 1.10         1009.66 , 821.00           369.60 , 342.00            1426.59 , 1221.00     216.26
   15.19             13.91          0.84% , 0.81          731.14 , 821.00           272.16 , 342.00            1051.15 , 1221.00      159.7
   15.19              7.92          1.12% , 0.88          974.85 , 821.00           295.68 , 342.00            1317.67 , 1221.00     200.17
   15.19             16.94          1.18% , 1.05         1027.07 , 821.00           352.80 , 342.00            1427.79 , 1221.00     216.87
    15.2             16.91          1.13% , 1.18          983.55 , 821.00           396.48 , 342.00            1427.47 , 1221.00     217.03
   15.21              7.15          0.80% , 1.16          696.32 , 821.00           389.76 , 342.00            1133.75 , 1221.00     172.44
   15.21              6.71          1.11% , 0.86          966.14 , 821.00           288.96 , 342.00            1302.95 , 1221.00     198.18
   15.24              5.42          1.10% , 0.84          957.44 , 821.00           282.24 , 342.00            1287.23 , 1221.00      196.2
   15.24             16.93          1.15% , 1.13         1000.96 , 821.00           379.68 , 342.00            1427.67 , 1221.00     217.64
   15.27             14.01          0.82% , 0.86          713.73 , 821.00           288.96 , 342.00            1049.95 , 1221.00     160.31
   15.27              4.14          1.09% , 0.82          948.74 , 821.00           275.52 , 342.00            1271.51 , 1221.00     194.22
   15.27             17.02          1.17% , 1.08         1018.37 , 821.00           362.88 , 342.00            1428.87 , 1221.00     218.25
   15.29             16.49          1.19% , 1.01         1035.78 , 821.00           339.36 , 342.00            1422.35 , 1221.00     217.42
    15.3             15.29          1.18% , 0.99         1027.07 , 821.00           332.64 , 342.00            1407.63 , 1221.00     215.43
   15.31              2.85          1.08% , 0.80          940.03 , 821.00           268.80 , 342.00            1255.79 , 1221.00     192.23
   15.31             17.04          1.19% , 1.03         1035.78 , 821.00           346.08 , 342.00            1429.07 , 1221.00     218.86
   15.32              17.1          1.14% , 1.16          992.26 , 821.00           389.76 , 342.00            1429.75 , 1221.00     219.02
   15.33             14.03          0.80% , 0.91          696.32 , 821.00           305.76 , 342.00            1049.75 , 1221.00     160.92
   15.33              14.0          1.17% , 0.97         1018.37 , 821.00           325.92 , 342.00            1391.91 , 1221.00     213.45
   15.36             17.11          1.16% , 1.11         1009.66 , 821.00           372.96 , 342.00            1429.95 , 1221.00     219.62
   15.37             12.71          1.16% , 0.95         1009.66 , 821.00           319.20 , 342.00            1376.19 , 1221.00     211.46
   15.39             17.21          1.18% , 1.06         1027.07 , 821.00           356.16 , 342.00            1431.15 , 1221.00     220.23
    15.4             17.19          1.13% , 1.19          983.55 , 821.00           399.84 , 342.00            1430.83 , 1221.00     220.39
    15.4             11.42          1.15% , 0.93         1000.96 , 821.00           312.48 , 342.00            1360.47 , 1221.00     209.48
   15.42              14.1          0.83% , 0.83          722.43 , 821.00           278.88 , 342.00            1048.87 , 1221.00     161.69
   15.42             10.22          1.14% , 0.91          992.26 , 821.00           305.76 , 342.00            1345.75 , 1221.00      207.5
   15.44              17.2          1.15% , 1.14         1000.96 , 821.00           383.04 , 342.00            1431.03 , 1221.00      221.0
   15.45              8.93          1.13% , 0.89          983.55 , 821.00           299.04 , 342.00            1330.03 , 1221.00     205.51
   15.46              6.87          0.80% , 1.17          696.32 , 821.00           393.12 , 342.00            1137.11 , 1221.00      175.8
   15.47              17.3          1.17% , 1.09         1018.37 , 821.00           366.24 , 342.00            1432.23 , 1221.00     221.61
   15.49              14.2          0.81% , 0.88          705.02 , 821.00           295.68 , 342.00            1047.67 , 1221.00      162.3
   15.49              7.64          1.12% , 0.87          974.85 , 821.00           292.32 , 342.00            1314.31 , 1221.00     203.53
   15.51              6.44          1.11% , 0.85          966.14 , 821.00           285.60 , 342.00            1299.59 , 1221.00     201.54
   15.51             17.32          1.19% , 1.04         1035.78 , 821.00           349.44 , 342.00            1432.43 , 1221.00     222.22
   15.52             17.37          1.14% , 1.17          992.26 , 821.00           393.12 , 342.00            1433.11 , 1221.00     222.38
   15.54              5.15          1.10% , 0.83          957.44 , 821.00           278.88 , 342.00            1283.87 , 1221.00     199.56
   15.56             14.19          0.84% , 0.80          731.14 , 821.00           268.80 , 342.00            1047.79 , 1221.00     163.06
   15.56             17.39          1.16% , 1.12         1009.66 , 821.00           376.32 , 342.00            1433.31 , 1221.00     222.98
   15.56             16.22          1.19% , 1.00         1035.78 , 821.00           336.00 , 342.00            1418.99 , 1221.00     220.78
   15.58              3.86          1.09% , 0.81          948.74 , 821.00           272.16 , 342.00            1268.15 , 1221.00     197.58
   15.58             15.01          1.18% , 0.98         1027.07 , 821.00           329.28 , 342.00            1404.27 , 1221.00     218.79
   15.59             17.49          1.18% , 1.07         1027.07 , 821.00           359.52 , 342.00            1434.51 , 1221.00     223.59
   15.61             13.72          1.17% , 0.96         1018.37 , 821.00           322.56 , 342.00            1388.55 , 1221.00     216.81
   15.64             14.28          0.82% , 0.85          713.73 , 821.00           285.60 , 342.00            1046.59 , 1221.00     163.67
   15.64             17.48          1.15% , 1.15         1000.96 , 821.00           386.40 , 342.00            1434.39 , 1221.00     224.36
   15.65             12.44          1.16% , 0.94         1009.66 , 821.00           315.84 , 342.00            1372.83 , 1221.00     214.82
   15.67             17.58          1.17% , 1.10         1018.37 , 821.00           369.60 , 342.00            1435.59 , 1221.00     224.97
   15.68             11.15          1.15% , 0.92         1000.96 , 821.00           309.12 , 342.00            1357.11 , 1221.00     212.84
    15.7              14.3          0.80% , 0.90          696.32 , 821.00           302.40 , 342.00            1046.39 , 1221.00     164.28
   15.71               6.6          0.80% , 1.18          696.32 , 821.00           396.48 , 342.00            1140.47 , 1221.00     179.16
   15.71              9.94          1.14% , 0.90          992.26 , 821.00           302.40 , 342.00            1342.39 , 1221.00     210.86
   15.71             17.65          1.14% , 1.18          992.26 , 821.00           396.48 , 342.00            1436.47 , 1221.00     225.74
   15.71             17.59          1.19% , 1.05         1035.78 , 821.00           352.80 , 342.00            1435.79 , 1221.00     225.58
   15.74              8.65          1.13% , 0.88          983.55 , 821.00           295.68 , 342.00            1326.67 , 1221.00     208.87
   15.75             17.66          1.16% , 1.13         1009.66 , 821.00           379.68 , 342.00            1436.67 , 1221.00     226.34
   15.78              7.37          1.12% , 0.86          974.85 , 821.00           288.96 , 342.00            1310.95 , 1221.00     206.89
   15.78             17.76          1.18% , 1.08         1027.07 , 821.00           362.88 , 342.00            1437.87 , 1221.00     226.95
   15.79             14.37          0.83% , 0.82          722.43 , 821.00           275.52 , 342.00            1045.51 , 1221.00     165.05
   15.81              6.16          1.11% , 0.84          966.14 , 821.00           282.24 , 342.00            1296.23 , 1221.00      204.9
   15.83             15.94          1.19% , 0.99         1035.78 , 821.00           332.64 , 342.00            1415.63 , 1221.00     224.14
   15.84             17.75          1.15% , 1.16         1000.96 , 821.00           389.76 , 342.00            1437.75 , 1221.00     227.72
   15.85              4.87          1.10% , 0.82          957.44 , 821.00           275.52 , 342.00            1280.51 , 1221.00     202.92
   15.86             14.47          0.81% , 0.87          705.02 , 821.00           292.32 , 342.00            1044.31 , 1221.00     165.66
   15.86             14.73          1.18% , 0.97         1027.07 , 821.00           325.92 , 342.00            1400.91 , 1221.00     222.15
   15.87             17.85          1.17% , 1.11         1018.37 , 821.00           372.96 , 342.00            1438.95 , 1221.00     228.33
   15.89              3.59          1.09% , 0.80          948.74 , 821.00           268.80 , 342.00            1264.79 , 1221.00     200.94
   15.89             13.45          1.17% , 0.95         1018.37 , 821.00           319.20 , 342.00            1385.19 , 1221.00     220.17
   15.91             17.92          1.14% , 1.19          992.26 , 821.00           399.84 , 342.00            1439.83 , 1221.00      229.1
   15.91             17.87          1.19% , 1.06         1035.78 , 821.00           356.16 , 342.00            1439.15 , 1221.00     228.94
   15.93             12.16          1.16% , 0.93         1009.66 , 821.00           312.48 , 342.00            1369.47 , 1221.00     218.18
   15.95             17.94          1.16% , 1.14         1009.66 , 821.00           383.04 , 342.00            1440.03 , 1221.00      229.7
   15.96              6.32          0.80% , 1.19          696.32 , 821.00           399.84 , 342.00            1143.83 , 1221.00     182.52
   15.97             10.87          1.15% , 0.91         1000.96 , 821.00           305.76 , 342.00            1353.75 , 1221.00      216.2
   15.98             18.04          1.18% , 1.09         1027.07 , 821.00           366.24 , 342.00            1441.23 , 1221.00     230.31
    16.0              9.67          1.14% , 0.89          992.26 , 821.00           299.04 , 342.00            1339.03 , 1221.00     214.22
   16.01             14.56          0.82% , 0.84          713.73 , 821.00           282.24 , 342.00            1043.23 , 1221.00     167.03
   16.03             18.03          1.15% , 1.17         1000.96 , 821.00           393.12 , 342.00            1441.11 , 1221.00     231.08
   16.04              8.38          1.13% , 0.87          983.55 , 821.00           292.32 , 342.00            1323.31 , 1221.00     212.23
   16.06             18.13          1.17% , 1.12         1018.37 , 821.00           376.32 , 342.00            1442.31 , 1221.00     231.69
   16.07             14.58          0.80% , 0.89          696.32 , 821.00           299.04 , 342.00            1043.03 , 1221.00     167.64
   16.08              7.09          1.12% , 0.85          974.85 , 821.00           285.60 , 342.00            1307.59 , 1221.00     210.25
    16.1             18.14          1.19% , 1.07         1035.78 , 821.00           359.52 , 342.00            1442.51 , 1221.00      232.3
   16.11              5.89          1.11% , 0.83          966.14 , 821.00           278.88 , 342.00            1292.87 , 1221.00     208.26
   16.11             15.67          1.19% , 0.98         1035.78 , 821.00           329.28 , 342.00            1412.27 , 1221.00      227.5
   16.14             14.46          1.18% , 0.96         1027.07 , 821.00           322.56 , 342.00            1397.55 , 1221.00     225.51
   16.15               4.6          1.10% , 0.81          957.44 , 821.00           272.16 , 342.00            1277.15 , 1221.00     206.28
   16.15             18.21          1.16% , 1.15         1009.66 , 821.00           386.40 , 342.00            1443.39 , 1221.00     233.06
   16.16             14.65          0.83% , 0.81          722.43 , 821.00           272.16 , 342.00            1042.15 , 1221.00     168.41
