Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   44.49             10.49          1.07% , 0.82         1862.66 , 998.00           137.76 , 183.00            2045.23 , 1851.00      909.9
   44.49             14.39          1.10% , 0.94         1914.88 , 998.00           157.92 , 183.00            2117.39 , 1851.00     941.96
   44.53             19.43          1.13% , 1.18         1967.10 , 998.00           198.24 , 183.00            2210.71 , 1851.00     984.34
   44.57             19.52          1.13% , 1.19         1967.10 , 998.00           199.92 , 183.00            2212.39 , 1851.00     986.02
   44.58             18.25          1.13% , 1.05         1967.10 , 998.00           176.40 , 183.00            2188.87 , 1851.00      975.7
   44.59             11.74          1.08% , 0.85         1880.06 , 998.00           142.80 , 183.00            2068.27 , 1851.00     922.26
   44.59             15.64          1.11% , 0.97         1932.29 , 998.00           162.96 , 183.00            2140.43 , 1851.00     954.33
   44.59             16.92          1.12% , 1.01         1949.70 , 998.00           169.68 , 183.00            2164.15 , 1851.00     965.02
   44.59             19.53          1.14% , 1.09         1984.51 , 998.00           183.12 , 183.00            2212.59 , 1851.00     986.63
    44.6             13.02          1.09% , 0.89         1897.47 , 998.00           149.52 , 183.00            2091.99 , 1851.00     932.95
    44.6              14.3          1.10% , 0.93         1914.88 , 998.00           156.24 , 183.00            2115.71 , 1851.00     943.64
   44.61              10.4          1.07% , 0.81         1862.66 , 998.00           136.08 , 183.00            2043.55 , 1851.00     911.58
   44.63             19.63          1.14% , 1.10         1984.51 , 998.00           184.80 , 183.00            2214.27 , 1851.00     988.31
   44.68             19.72          1.14% , 1.11         1984.51 , 998.00           186.48 , 183.00            2215.95 , 1851.00     989.99
   44.69             18.16          1.13% , 1.04         1967.10 , 998.00           174.72 , 183.00            2187.19 , 1851.00     977.38
   44.69             19.44          1.14% , 1.08         1984.51 , 998.00           181.44 , 183.00            2210.91 , 1851.00     988.07
    44.7             15.55          1.11% , 0.96         1932.29 , 998.00           161.28 , 183.00            2138.75 , 1851.00     956.01
    44.7             16.83          1.12% , 1.00         1949.70 , 998.00           168.00 , 183.00            2162.47 , 1851.00      966.7
   44.71             11.65          1.08% , 0.84         1880.06 , 998.00           141.12 , 183.00            2066.59 , 1851.00     923.94
   44.71             12.93          1.09% , 0.88         1897.47 , 998.00           147.84 , 183.00            2090.31 , 1851.00     934.63
   44.72             14.21          1.10% , 0.92         1914.88 , 998.00           154.56 , 183.00            2114.03 , 1851.00     945.32
   44.72             19.81          1.14% , 1.12         1984.51 , 998.00           188.16 , 183.00            2217.63 , 1851.00     991.67
   44.73             10.31          1.07% , 0.80         1862.66 , 998.00           134.40 , 183.00            2041.87 , 1851.00     913.26
   44.76              19.9          1.14% , 1.13         1984.51 , 998.00           189.84 , 183.00            2219.31 , 1851.00     993.35
    44.8             18.07          1.13% , 1.03         1967.10 , 998.00           173.04 , 183.00            2185.51 , 1851.00     979.06
    44.8             19.35          1.14% , 1.07         1984.51 , 998.00           179.76 , 183.00            2209.23 , 1851.00     989.75
    44.8             19.99          1.14% , 1.14         1984.51 , 998.00           191.52 , 183.00            2220.99 , 1851.00     995.03
   44.81             15.45          1.11% , 0.95         1932.29 , 998.00           159.60 , 183.00            2137.07 , 1851.00     957.69
   44.82             16.74          1.12% , 0.99         1949.70 , 998.00           166.32 , 183.00            2160.79 , 1851.00     968.38
   44.83             11.56          1.08% , 0.83         1880.06 , 998.00           139.44 , 183.00            2064.91 , 1851.00     925.62
   44.83             12.84          1.09% , 0.87         1897.47 , 998.00           146.16 , 183.00            2088.63 , 1851.00     936.31
   44.83             14.12          1.10% , 0.91         1914.88 , 998.00           152.88 , 183.00            2112.35 , 1851.00      947.0
   44.84             20.08          1.14% , 1.15         1984.51 , 998.00           193.20 , 183.00            2222.67 , 1851.00     996.71
   44.88             20.17          1.14% , 1.16         1984.51 , 998.00           194.88 , 183.00            2224.35 , 1851.00     998.39
   44.91             17.98          1.13% , 1.02         1967.10 , 998.00           171.36 , 183.00            2183.83 , 1851.00     980.74
   44.91             19.26          1.14% , 1.06         1984.51 , 998.00           178.08 , 183.00            2207.55 , 1851.00     991.43
   44.93             15.36          1.11% , 0.94         1932.29 , 998.00           157.92 , 183.00            2135.39 , 1851.00     959.37
   44.93             16.65          1.12% , 0.98         1949.70 , 998.00           164.64 , 183.00            2159.11 , 1851.00     970.06
   44.93             20.26          1.14% , 1.17         1984.51 , 998.00           196.56 , 183.00            2226.03 , 1851.00    1000.07
   44.94             11.47          1.08% , 0.82         1880.06 , 998.00           137.76 , 183.00            2063.23 , 1851.00      927.3
   44.95             12.75          1.09% , 0.86         1897.47 , 998.00           144.48 , 183.00            2086.95 , 1851.00     937.99
   44.95             14.03          1.10% , 0.90         1914.88 , 998.00           151.20 , 183.00            2110.67 , 1851.00     948.68
   44.97             20.35          1.14% , 1.18         1984.51 , 998.00           198.24 , 183.00            2227.71 , 1851.00    1001.75
   45.01             20.44          1.14% , 1.19         1984.51 , 998.00           199.92 , 183.00            2229.39 , 1851.00    1003.43
   45.02             17.89          1.13% , 1.01         1967.10 , 998.00           169.68 , 183.00            2182.15 , 1851.00     982.42
   45.02             19.17          1.14% , 1.05         1984.51 , 998.00           176.40 , 183.00            2205.87 , 1851.00     993.11
   45.03             20.45          1.15% , 1.09         2001.92 , 998.00           183.12 , 183.00            2229.59 , 1851.00    1004.04
   45.04             15.27          1.11% , 0.93         1932.29 , 998.00           156.24 , 183.00            2133.71 , 1851.00     961.05
   45.04             16.55          1.12% , 0.97         1949.70 , 998.00           162.96 , 183.00            2157.43 , 1851.00     971.74
   45.06             11.37          1.08% , 0.81         1880.06 , 998.00           136.08 , 183.00            2061.55 , 1851.00     928.98
   45.06             12.66          1.09% , 0.85         1897.47 , 998.00           142.80 , 183.00            2085.27 , 1851.00     939.67
   45.06             13.94          1.10% , 0.89         1914.88 , 998.00           149.52 , 183.00            2108.99 , 1851.00     950.36
   45.07             20.54          1.15% , 1.10         2001.92 , 998.00           184.80 , 183.00            2231.27 , 1851.00    1005.72
   45.12             20.63          1.15% , 1.11         2001.92 , 998.00           186.48 , 183.00            2232.95 , 1851.00     1007.4
   45.13              17.8          1.13% , 1.00         1967.10 , 998.00           168.00 , 183.00            2180.47 , 1851.00      984.1
   45.13             19.08          1.14% , 1.04         1984.51 , 998.00           174.72 , 183.00            2204.19 , 1851.00     994.79
   45.13             20.36          1.15% , 1.08         2001.92 , 998.00           181.44 , 183.00            2227.91 , 1851.00    1005.48
   45.15             16.46          1.12% , 0.96         1949.70 , 998.00           161.28 , 183.00            2155.75 , 1851.00     973.42
   45.16             15.18          1.11% , 0.92         1932.29 , 998.00           154.56 , 183.00            2132.03 , 1851.00     962.73
   45.16             20.73          1.15% , 1.12         2001.92 , 998.00           188.16 , 183.00            2234.63 , 1851.00    1009.08
   45.18             11.28          1.08% , 0.80         1880.06 , 998.00           134.40 , 183.00            2059.87 , 1851.00     930.66
   45.18             12.57          1.09% , 0.84         1897.47 , 998.00           141.12 , 183.00            2083.59 , 1851.00     941.35
   45.18             13.85          1.10% , 0.88         1914.88 , 998.00           147.84 , 183.00            2107.31 , 1851.00     952.04
    45.2             20.82          1.15% , 1.13         2001.92 , 998.00           189.84 , 183.00            2236.31 , 1851.00    1010.76
   45.24             17.71          1.13% , 0.99         1967.10 , 998.00           166.32 , 183.00            2178.79 , 1851.00     985.78
   45.24             18.99          1.14% , 1.03         1984.51 , 998.00           173.04 , 183.00            2202.51 , 1851.00     996.47
   45.24             20.27          1.15% , 1.07         2001.92 , 998.00           179.76 , 183.00            2226.23 , 1851.00    1007.16
   45.24             20.91          1.15% , 1.14         2001.92 , 998.00           191.52 , 183.00            2237.99 , 1851.00    1012.44
   45.27             15.09          1.11% , 0.91         1932.29 , 998.00           152.88 , 183.00            2130.35 , 1851.00     964.41
   45.27             16.37          1.12% , 0.95         1949.70 , 998.00           159.60 , 183.00            2154.07 , 1851.00      975.1
   45.28              21.0          1.15% , 1.15         2001.92 , 998.00           193.20 , 183.00            2239.67 , 1851.00    1014.12
   45.29             13.76          1.10% , 0.87         1914.88 , 998.00           146.16 , 183.00            2105.63 , 1851.00     953.72
    45.3             12.47          1.09% , 0.83         1897.47 , 998.00           139.44 , 183.00            2081.91 , 1851.00     943.03
   45.32             21.09          1.15% , 1.16         2001.92 , 998.00           194.88 , 183.00            2241.35 , 1851.00     1015.8
   45.35              18.9          1.14% , 1.02         1984.51 , 998.00           171.36 , 183.00            2200.83 , 1851.00     998.15
   45.35             20.18          1.15% , 1.06         2001.92 , 998.00           178.08 , 183.00            2224.55 , 1851.00    1008.84
   45.36             17.62          1.13% , 0.98         1967.10 , 998.00           164.64 , 183.00            2177.11 , 1851.00     987.46
   45.36             21.18          1.15% , 1.17         2001.92 , 998.00           196.56 , 183.00            2243.03 , 1851.00    1017.48
   45.38              15.0          1.11% , 0.90         1932.29 , 998.00           151.20 , 183.00            2128.67 , 1851.00     966.09
   45.38             16.28          1.12% , 0.94         1949.70 , 998.00           157.92 , 183.00            2152.39 , 1851.00     976.78
    45.4             21.27          1.15% , 1.18         2001.92 , 998.00           198.24 , 183.00            2244.71 , 1851.00    1019.16
   45.41             12.38          1.09% , 0.82         1897.47 , 998.00           137.76 , 183.00            2080.23 , 1851.00     944.71
   45.41             13.67          1.10% , 0.86         1914.88 , 998.00           144.48 , 183.00            2103.95 , 1851.00      955.4
   45.44             21.36          1.15% , 1.19         2001.92 , 998.00           199.92 , 183.00            2246.39 , 1851.00    1020.84
   45.45             21.43          1.16% , 1.09         2019.33 , 998.00           183.12 , 183.00            2247.59 , 1851.00    1021.45
   45.46             18.81          1.14% , 1.01         1984.51 , 998.00           169.68 , 183.00            2199.15 , 1851.00     999.83
   45.46             20.09          1.15% , 1.05         2001.92 , 998.00           176.40 , 183.00            2222.87 , 1851.00    1010.52
   45.47             17.53          1.13% , 0.97         1967.10 , 998.00           162.96 , 183.00            2175.43 , 1851.00     989.14
   45.49             16.19          1.12% , 0.93         1949.70 , 998.00           156.24 , 183.00            2150.71 , 1851.00     978.46
   45.49             21.52          1.16% , 1.10         2019.33 , 998.00           184.80 , 183.00            2249.27 , 1851.00    1023.13
    45.5             14.91          1.11% , 0.89         1932.29 , 998.00           149.52 , 183.00            2126.99 , 1851.00     967.77
   45.53             12.29          1.09% , 0.81         1897.47 , 998.00           136.08 , 183.00            2078.55 , 1851.00     946.39
   45.53             13.57          1.10% , 0.85         1914.88 , 998.00           142.80 , 183.00            2102.27 , 1851.00     957.08
   45.53             21.61          1.16% , 1.11         2019.33 , 998.00           186.48 , 183.00            2250.95 , 1851.00    1024.81
   45.54             21.33          1.16% , 1.08         2019.33 , 998.00           181.44 , 183.00            2245.91 , 1851.00    1022.89
   45.57              20.0          1.15% , 1.04         2001.92 , 998.00           174.72 , 183.00            2221.19 , 1851.00     1012.2
   45.57              21.7          1.16% , 1.12         2019.33 , 998.00           188.16 , 183.00            2252.63 , 1851.00    1026.49
   45.58             17.44          1.13% , 0.96         1967.10 , 998.00           161.28 , 183.00            2173.75 , 1851.00     990.82
   45.58             18.72          1.14% , 1.00         1984.51 , 998.00           168.00 , 183.00            2197.47 , 1851.00    1001.51
   45.61             14.82          1.11% , 0.88         1932.29 , 998.00           147.84 , 183.00            2125.31 , 1851.00     969.45
   45.61              16.1          1.12% , 0.92         1949.70 , 998.00           154.56 , 183.00            2149.03 , 1851.00     980.14
   45.61             21.79          1.16% , 1.13         2019.33 , 998.00           189.84 , 183.00            2254.31 , 1851.00    1028.17
   45.64             13.48          1.10% , 0.84         1914.88 , 998.00           141.12 , 183.00            2100.59 , 1851.00     958.76
   45.65              12.2          1.09% , 0.80         1897.47 , 998.00           134.40 , 183.00            2076.87 , 1851.00     948.07
   45.65             21.24          1.16% , 1.07         2019.33 , 998.00           179.76 , 183.00            2244.23 , 1851.00    1024.57
   45.65             21.88          1.16% , 1.14         2019.33 , 998.00           191.52 , 183.00            2255.99 , 1851.00    1029.85
   45.68             19.91          1.15% , 1.03         2001.92 , 998.00           173.04 , 183.00            2219.51 , 1851.00    1013.88
   45.69             17.35          1.13% , 0.95         1967.10 , 998.00           159.60 , 183.00            2172.07 , 1851.00      992.5
   45.69             18.63          1.14% , 0.99         1984.51 , 998.00           166.32 , 183.00            2195.79 , 1851.00    1003.19
   45.69             21.97          1.16% , 1.15         2019.33 , 998.00           193.20 , 183.00            2257.67 , 1851.00    1031.53
   45.72             16.01          1.12% , 0.91         1949.70 , 998.00           152.88 , 183.00            2147.35 , 1851.00     981.82
   45.73             14.73          1.11% , 0.87         1932.29 , 998.00           146.16 , 183.00            2123.63 , 1851.00     971.13
   45.73             22.06          1.16% , 1.16         2019.33 , 998.00           194.88 , 183.00            2259.35 , 1851.00    1033.21
   45.76             13.39          1.10% , 0.83         1914.88 , 998.00           139.44 , 183.00            2098.91 , 1851.00     960.44
   45.76             21.15          1.16% , 1.06         2019.33 , 998.00           178.08 , 183.00            2242.55 , 1851.00    1026.25
   45.77             22.15          1.16% , 1.17         2019.33 , 998.00           196.56 , 183.00            2261.03 , 1851.00    1034.89
   45.79             19.82          1.15% , 1.02         2001.92 , 998.00           171.36 , 183.00            2217.83 , 1851.00    1015.56
    45.8             18.54          1.14% , 0.98         1984.51 , 998.00           164.64 , 183.00            2194.11 , 1851.00    1004.87
   45.81             17.25          1.13% , 0.94         1967.10 , 998.00           157.92 , 183.00            2170.39 , 1851.00     994.18
   45.81             22.24          1.16% , 1.18         2019.33 , 998.00           198.24 , 183.00            2262.71 , 1851.00    1036.57
   45.84             15.92          1.12% , 0.90         1949.70 , 998.00           151.20 , 183.00            2145.67 , 1851.00      983.5
   45.85             14.64          1.11% , 0.86         1932.29 , 998.00           144.48 , 183.00            2121.95 , 1851.00     972.81
   45.85             22.33          1.16% , 1.19         2019.33 , 998.00           199.92 , 183.00            2264.39 , 1851.00    1038.25
   45.87             21.06          1.16% , 1.05         2019.33 , 998.00           176.40 , 183.00            2240.87 , 1851.00    1027.93
   45.87             22.34          1.17% , 1.09         2036.74 , 998.00           183.12 , 183.00            2264.59 , 1851.00    1038.86
   45.88              13.3          1.10% , 0.82         1914.88 , 998.00           137.76 , 183.00            2097.23 , 1851.00     962.12
    45.9             19.73          1.15% , 1.01         2001.92 , 998.00           169.68 , 183.00            2216.15 , 1851.00    1017.24
   45.91             18.45          1.14% , 0.97         1984.51 , 998.00           162.96 , 183.00            2192.43 , 1851.00    1006.55
   45.91             22.43          1.17% , 1.10         2036.74 , 998.00           184.80 , 183.00            2266.27 , 1851.00    1040.54
   45.92             17.16          1.13% , 0.93         1967.10 , 998.00           156.24 , 183.00            2168.71 , 1851.00     995.86
   45.95             15.83          1.12% , 0.89         1949.70 , 998.00           149.52 , 183.00            2143.99 , 1851.00     985.18
   45.95             22.53          1.17% , 1.11         2036.74 , 998.00           186.48 , 183.00            2267.95 , 1851.00    1042.22
   45.96             14.55          1.11% , 0.85         1932.29 , 998.00           142.80 , 183.00            2120.27 , 1851.00     974.49
   45.97             22.25          1.17% , 1.08         2036.74 , 998.00           181.44 , 183.00            2262.91 , 1851.00     1040.3
   45.98             20.97          1.16% , 1.04         2019.33 , 998.00           174.72 , 183.00            2239.19 , 1851.00    1029.61
   45.99             13.21          1.10% , 0.81         1914.88 , 998.00           136.08 , 183.00            2095.55 , 1851.00      963.8
   45.99             22.62          1.17% , 1.12         2036.74 , 998.00           188.16 , 183.00            2269.63 , 1851.00     1043.9
   46.01             19.64          1.15% , 1.00         2001.92 , 998.00           168.00 , 183.00            2214.47 , 1851.00    1018.92
   46.02             18.35          1.14% , 0.96         1984.51 , 998.00           161.28 , 183.00            2190.75 , 1851.00    1008.23
   46.03             17.07          1.13% , 0.92         1967.10 , 998.00           154.56 , 183.00            2167.03 , 1851.00     997.54
   46.03             22.71          1.17% , 1.13         2036.74 , 998.00           189.84 , 183.00            2271.31 , 1851.00    1045.58
   46.07             15.74          1.12% , 0.88         1949.70 , 998.00           147.84 , 183.00            2142.31 , 1851.00     986.86
   46.07              22.8          1.17% , 1.14         2036.74 , 998.00           191.52 , 183.00            2272.99 , 1851.00    1047.26
   46.08             14.46          1.11% , 0.84         1932.29 , 998.00           141.12 , 183.00            2118.59 , 1851.00     976.17
   46.08             22.16          1.17% , 1.07         2036.74 , 998.00           179.76 , 183.00            2261.23 , 1851.00    1041.98
   46.09             20.88          1.16% , 1.03         2019.33 , 998.00           173.04 , 183.00            2237.51 , 1851.00    1031.29
   46.11             13.12          1.10% , 0.80         1914.88 , 998.00           134.40 , 183.00            2093.87 , 1851.00     965.48
   46.11             22.89          1.17% , 1.15         2036.74 , 998.00           193.20 , 183.00            2274.67 , 1851.00    1048.94
   46.12             19.55          1.15% , 0.99         2001.92 , 998.00           166.32 , 183.00            2212.79 , 1851.00     1020.6
   46.13             18.26          1.14% , 0.95         1984.51 , 998.00           159.60 , 183.00            2189.07 , 1851.00    1009.91
   46.15             16.98          1.13% , 0.91         1967.10 , 998.00           152.88 , 183.00            2165.35 , 1851.00     999.22
   46.15             22.98          1.17% , 1.16         2036.74 , 998.00           194.88 , 183.00            2276.35 , 1851.00    1050.62
   46.18             15.65          1.12% , 0.87         1949.70 , 998.00           146.16 , 183.00            2140.63 , 1851.00     988.54
   46.19             14.37          1.11% , 0.83         1932.29 , 998.00           139.44 , 183.00            2116.91 , 1851.00     977.85
   46.19             22.07          1.17% , 1.06         2036.74 , 998.00           178.08 , 183.00            2259.55 , 1851.00    1043.66
   46.19             23.07          1.17% , 1.17         2036.74 , 998.00           196.56 , 183.00            2278.03 , 1851.00     1052.3
    46.2             20.79          1.16% , 1.02         2019.33 , 998.00           171.36 , 183.00            2235.83 , 1851.00    1032.97
   46.23             19.45          1.15% , 0.98         2001.92 , 998.00           164.64 , 183.00            2211.11 , 1851.00    1022.28
   46.23             23.16          1.17% , 1.18         2036.74 , 998.00           198.24 , 183.00            2279.71 , 1851.00    1053.98
   46.25             18.17          1.14% , 0.94         1984.51 , 998.00           157.92 , 183.00            2187.39 , 1851.00    1011.59
   46.26             16.89          1.13% , 0.90         1967.10 , 998.00           151.20 , 183.00            2163.67 , 1851.00     1000.9
   46.27             23.25          1.17% , 1.19         2036.74 , 998.00           199.92 , 183.00            2281.39 , 1851.00    1055.66
   46.27             23.32          1.18% , 1.09         2054.14 , 998.00           183.12 , 183.00            2282.59 , 1851.00    1056.26
   46.29             15.56          1.12% , 0.86         1949.70 , 998.00           144.48 , 183.00            2138.95 , 1851.00     990.22
    46.3             21.98          1.17% , 1.05         2036.74 , 998.00           176.40 , 183.00            2257.87 , 1851.00    1045.34
   46.31             14.27          1.11% , 0.82         1932.29 , 998.00           137.76 , 183.00            2115.23 , 1851.00     979.53
   46.31              20.7          1.16% , 1.01         2019.33 , 998.00           169.68 , 183.00            2234.15 , 1851.00    1034.65
   46.31             23.41          1.18% , 1.10         2054.14 , 998.00           184.80 , 183.00            2284.27 , 1851.00    1057.94
   46.35             19.36          1.15% , 0.97         2001.92 , 998.00           162.96 , 183.00            2209.43 , 1851.00    1023.96
   46.35              23.5          1.18% , 1.11         2054.14 , 998.00           186.48 , 183.00            2285.95 , 1851.00    1059.62
   46.36             18.08          1.14% , 0.93         1984.51 , 998.00           156.24 , 183.00            2185.71 , 1851.00    1013.27
   46.37              16.8          1.13% , 0.89         1967.10 , 998.00           149.52 , 183.00            2161.99 , 1851.00    1002.58
   46.37             23.23          1.18% , 1.08         2054.14 , 998.00           181.44 , 183.00            2280.91 , 1851.00     1057.7
   46.39             23.59          1.18% , 1.12         2054.14 , 998.00           188.16 , 183.00            2287.63 , 1851.00     1061.3
   46.41             15.47          1.12% , 0.85         1949.70 , 998.00           142.80 , 183.00            2137.27 , 1851.00      991.9
   46.41             21.89          1.17% , 1.04         2036.74 , 998.00           174.72 , 183.00            2256.19 , 1851.00    1047.02
   46.42             14.18          1.11% , 0.81         1932.29 , 998.00           136.08 , 183.00            2113.55 , 1851.00     981.21
   46.42             20.61          1.16% , 1.00         2019.33 , 998.00           168.00 , 183.00            2232.47 , 1851.00    1036.33
   46.43             23.68          1.18% , 1.13         2054.14 , 998.00           189.84 , 183.00            2289.31 , 1851.00    1062.98
   46.46             19.27          1.15% , 0.96         2001.92 , 998.00           161.28 , 183.00            2207.75 , 1851.00    1025.64
   46.47             17.99          1.14% , 0.92         1984.51 , 998.00           154.56 , 183.00            2184.03 , 1851.00    1014.95
   46.47             23.77          1.18% , 1.14         2054.14 , 998.00           191.52 , 183.00            2290.99 , 1851.00    1064.66
   46.48             23.13          1.18% , 1.07         2054.14 , 998.00           179.76 , 183.00            2279.23 , 1851.00    1059.38
   46.49             16.71          1.13% , 0.88         1967.10 , 998.00           147.84 , 183.00            2160.31 , 1851.00    1004.26
   46.51             23.86          1.18% , 1.15         2054.14 , 998.00           193.20 , 183.00            2292.67 , 1851.00    1066.34
   46.52             15.37          1.12% , 0.84         1949.70 , 998.00           141.12 , 183.00            2135.59 , 1851.00     993.58
   46.52              21.8          1.17% , 1.03         2036.74 , 998.00           173.04 , 183.00            2254.51 , 1851.00     1048.7
   46.53             20.52          1.16% , 0.99         2019.33 , 998.00           166.32 , 183.00            2230.79 , 1851.00    1038.01
   46.54             14.09          1.11% , 0.80         1932.29 , 998.00           134.40 , 183.00            2111.87 , 1851.00     982.89
   46.55             23.95          1.18% , 1.16         2054.14 , 998.00           194.88 , 183.00            2294.35 , 1851.00    1068.02
   46.57             19.18          1.15% , 0.95         2001.92 , 998.00           159.60 , 183.00            2206.07 , 1851.00    1027.32
   46.58              17.9          1.14% , 0.91         1984.51 , 998.00           152.88 , 183.00            2182.35 , 1851.00    1016.63
   46.59             23.04          1.18% , 1.06         2054.14 , 998.00           178.08 , 183.00            2277.55 , 1851.00    1061.06
   46.59             24.04          1.18% , 1.17         2054.14 , 998.00           196.56 , 183.00            2296.03 , 1851.00     1069.7
    46.6             16.62          1.13% , 0.87         1967.10 , 998.00           146.16 , 183.00            2158.63 , 1851.00    1005.94
   46.62             21.71          1.17% , 1.02         2036.74 , 998.00           171.36 , 183.00            2252.83 , 1851.00    1050.38
   46.63             24.13          1.18% , 1.18         2054.14 , 998.00           198.24 , 183.00            2297.71 , 1851.00    1071.38
   46.64             15.28          1.12% , 0.83         1949.70 , 998.00           139.44 , 183.00            2133.91 , 1851.00     995.26
   46.64             20.43          1.16% , 0.98         2019.33 , 998.00           164.64 , 183.00            2229.11 , 1851.00    1039.69
   46.67             24.22          1.18% , 1.19         2054.14 , 998.00           199.92 , 183.00            2299.39 , 1851.00    1073.06
   46.68             19.09          1.15% , 0.94         2001.92 , 998.00           157.92 , 183.00            2204.39 , 1851.00     1029.0
   46.69             24.23          1.19% , 1.09         2071.55 , 998.00           183.12 , 183.00            2299.59 , 1851.00    1073.67
    46.7             17.81          1.14% , 0.90         1984.51 , 998.00           151.20 , 183.00            2180.67 , 1851.00    1018.31
    46.7             22.95          1.18% , 1.05         2054.14 , 998.00           176.40 , 183.00            2275.87 , 1851.00    1062.74
   46.72             16.53          1.13% , 0.86         1967.10 , 998.00           144.48 , 183.00            2156.95 , 1851.00    1007.62
   46.73             21.62          1.17% , 1.01         2036.74 , 998.00           169.68 , 183.00            2251.15 , 1851.00    1052.06
   46.73             24.33          1.19% , 1.10         2071.55 , 998.00           184.80 , 183.00            2301.27 , 1851.00    1075.35
   46.75             20.34          1.16% , 0.97         2019.33 , 998.00           162.96 , 183.00            2227.43 , 1851.00    1041.37
   46.76             15.19          1.12% , 0.82         1949.70 , 998.00           137.76 , 183.00            2132.23 , 1851.00     996.94
   46.77             24.42          1.19% , 1.11         2071.55 , 998.00           186.48 , 183.00            2302.95 , 1851.00    1077.03
   46.79              19.0          1.15% , 0.93         2001.92 , 998.00           156.24 , 183.00            2202.71 , 1851.00    1030.68
   46.79             24.14          1.19% , 1.08         2071.55 , 998.00           181.44 , 183.00            2297.91 , 1851.00    1075.11
    46.8             22.86          1.18% , 1.04         2054.14 , 998.00           174.72 , 183.00            2274.19 , 1851.00    1064.42
   46.81             17.72          1.14% , 0.89         1984.51 , 998.00           149.52 , 183.00            2178.99 , 1851.00    1019.99
   46.81             24.51          1.19% , 1.12         2071.55 , 998.00           188.16 , 183.00            2304.63 , 1851.00    1078.71
   46.83             16.44          1.13% , 0.85         1967.10 , 998.00           142.80 , 183.00            2155.27 , 1851.00     1009.3
   46.84             21.53          1.17% , 1.00         2036.74 , 998.00           168.00 , 183.00            2249.47 , 1851.00    1053.74
   46.85              24.6          1.19% , 1.13         2071.55 , 998.00           189.84 , 183.00            2306.31 , 1851.00    1080.39
   46.86             20.25          1.16% , 0.96         2019.33 , 998.00           161.28 , 183.00            2225.75 , 1851.00    1043.05
   46.87              15.1          1.12% , 0.81         1949.70 , 998.00           136.08 , 183.00            2130.55 , 1851.00     998.62
   46.88             24.69          1.19% , 1.14         2071.55 , 998.00           191.52 , 183.00            2307.99 , 1851.00    1082.07
   46.89             24.05          1.19% , 1.07         2071.55 , 998.00           179.76 , 183.00            2296.23 , 1851.00    1076.79
    46.9             18.91          1.15% , 0.92         2001.92 , 998.00           154.56 , 183.00            2201.03 , 1851.00    1032.36
   46.91             22.77          1.18% , 1.03         2054.14 , 998.00           173.04 , 183.00            2272.51 , 1851.00     1066.1
   46.92             17.63          1.14% , 0.88         1984.51 , 998.00           147.84 , 183.00            2177.31 , 1851.00    1021.67
   46.92             24.78          1.19% , 1.15         2071.55 , 998.00           193.20 , 183.00            2309.67 , 1851.00    1083.75
   46.94             16.35          1.13% , 0.84         1967.10 , 998.00           141.12 , 183.00            2153.59 , 1851.00    1010.98
   46.95             21.44          1.17% , 0.99         2036.74 , 998.00           166.32 , 183.00            2247.79 , 1851.00    1055.42
   46.96             24.87          1.19% , 1.16         2071.55 , 998.00           194.88 , 183.00            2311.35 , 1851.00    1085.43
   46.97             20.15          1.16% , 0.95         2019.33 , 998.00           159.60 , 183.00            2224.07 , 1851.00    1044.73
   46.99             15.01          1.12% , 0.80         1949.70 , 998.00           134.40 , 183.00            2128.87 , 1851.00     1000.3
    47.0             23.96          1.19% , 1.06         2071.55 , 998.00           178.08 , 183.00            2294.55 , 1851.00    1078.47
    47.0             24.96          1.19% , 1.17         2071.55 , 998.00           196.56 , 183.00            2313.03 , 1851.00    1087.11
   47.02             18.82          1.15% , 0.91         2001.92 , 998.00           152.88 , 183.00            2199.35 , 1851.00    1034.04
   47.02             22.68          1.18% , 1.02         2054.14 , 998.00           171.36 , 183.00            2270.83 , 1851.00    1067.78
   47.04             17.54          1.14% , 0.87         1984.51 , 998.00           146.16 , 183.00            2175.63 , 1851.00    1023.35
   47.04             25.05          1.19% , 1.18         2071.55 , 998.00           198.24 , 183.00            2314.71 , 1851.00    1088.79
   47.06             16.26          1.13% , 0.83         1967.10 , 998.00           139.44 , 183.00            2151.91 , 1851.00    1012.66
   47.06             21.35          1.17% , 0.98         2036.74 , 998.00           164.64 , 183.00            2246.11 , 1851.00     1057.1
   47.08             20.06          1.16% , 0.94         2019.33 , 998.00           157.92 , 183.00            2222.39 , 1851.00    1046.41
   47.08             25.14          1.19% , 1.19         2071.55 , 998.00           199.92 , 183.00            2316.39 , 1851.00    1090.47
   47.11             23.87          1.19% , 1.05         2071.55 , 998.00           176.40 , 183.00            2292.87 , 1851.00    1080.15
   47.13             18.73          1.15% , 0.90         2001.92 , 998.00           151.20 , 183.00            2197.67 , 1851.00    1035.72
   47.13             22.59          1.18% , 1.01         2054.14 , 998.00           169.68 , 183.00            2269.15 , 1851.00    1069.46
