Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   18.92             13.93          1.19% , 1.19         1035.78 , 809.00           199.92 , 184.00            1282.89 , 1126.00      242.7
   18.93             11.55          1.19% , 1.03         1035.78 , 809.00           173.04 , 184.00            1256.01 , 1126.00     237.74
   18.98              5.04          1.14% , 0.85          992.26 , 809.00           142.80 , 184.00            1182.77 , 1126.00     224.46
   18.99               7.6          1.16% , 0.92         1009.66 , 809.00           154.56 , 184.00            1211.53 , 1126.00      230.1
   18.99             10.24          1.18% , 0.99         1027.07 , 809.00           166.32 , 184.00            1241.29 , 1126.00     235.75
   19.06              3.65          1.13% , 0.81          983.55 , 809.00           136.08 , 184.00            1167.05 , 1126.00     222.47
   19.07              8.84          1.17% , 0.95         1018.37 , 809.00           159.60 , 184.00            1225.57 , 1126.00     233.77
   19.08               6.2          1.15% , 0.88         1000.96 , 809.00           147.84 , 184.00            1195.81 , 1126.00     228.12
   19.09              11.4          1.19% , 1.02         1035.78 , 809.00           171.36 , 184.00            1254.33 , 1126.00     239.42
   19.15              4.89          1.14% , 0.84          992.26 , 809.00           141.12 , 184.00            1181.09 , 1126.00     226.14
   19.15             10.09          1.18% , 0.98         1027.07 , 809.00           164.64 , 184.00            1239.61 , 1126.00     237.43
   19.16              7.45          1.16% , 0.91         1009.66 , 809.00           152.88 , 184.00            1209.85 , 1126.00     231.78
   19.23               3.5          1.13% , 0.80          983.55 , 809.00           134.40 , 184.00            1165.37 , 1126.00     224.15
   19.24              6.05          1.15% , 0.87         1000.96 , 809.00           146.16 , 184.00            1194.13 , 1126.00      229.8
   19.24              8.69          1.17% , 0.94         1018.37 , 809.00           157.92 , 184.00            1223.89 , 1126.00     235.45
   19.25             11.25          1.19% , 1.01         1035.78 , 809.00           169.68 , 184.00            1252.65 , 1126.00      241.1
   19.32              4.74          1.14% , 0.83          992.26 , 809.00           139.44 , 184.00            1179.41 , 1126.00     227.82
   19.32               7.3          1.16% , 0.90         1009.66 , 809.00           151.20 , 184.00            1208.17 , 1126.00     233.46
   19.32              9.94          1.18% , 0.97         1027.07 , 809.00           162.96 , 184.00            1237.93 , 1126.00     239.11
    19.4              8.54          1.17% , 0.93         1018.37 , 809.00           156.24 , 184.00            1222.21 , 1126.00     237.13
   19.41               5.9          1.15% , 0.86         1000.96 , 809.00           144.48 , 184.00            1192.45 , 1126.00     231.48
   19.41              11.1          1.19% , 1.00         1035.78 , 809.00           168.00 , 184.00            1250.97 , 1126.00     242.78
   19.48              9.79          1.18% , 0.96         1027.07 , 809.00           161.28 , 184.00            1236.25 , 1126.00     240.79
   19.49              4.59          1.14% , 0.82          992.26 , 809.00           137.76 , 184.00            1177.73 , 1126.00      229.5
   19.49              7.15          1.16% , 0.89         1009.66 , 809.00           149.52 , 184.00            1206.49 , 1126.00     235.14
   19.57               8.4          1.17% , 0.92         1018.37 , 809.00           154.56 , 184.00            1220.53 , 1126.00     238.81
   19.57             10.95          1.19% , 0.99         1035.78 , 809.00           166.32 , 184.00            1249.29 , 1126.00     244.46
   19.58              5.75          1.15% , 0.85         1000.96 , 809.00           142.80 , 184.00            1190.77 , 1126.00     233.16
   19.64              9.64          1.18% , 0.95         1027.07 , 809.00           159.60 , 184.00            1234.57 , 1126.00     242.47
   19.66              4.44          1.14% , 0.81          992.26 , 809.00           136.08 , 184.00            1176.05 , 1126.00     231.18
   19.66               7.0          1.16% , 0.88         1009.66 , 809.00           147.84 , 184.00            1204.81 , 1126.00     236.82
   19.73              8.25          1.17% , 0.91         1018.37 , 809.00           152.88 , 184.00            1218.85 , 1126.00     240.49
   19.73              10.8          1.19% , 0.98         1035.78 , 809.00           164.64 , 184.00            1247.61 , 1126.00     246.14
   19.75               5.6          1.15% , 0.84         1000.96 , 809.00           141.12 , 184.00            1189.09 , 1126.00     234.84
    19.8              9.49          1.18% , 0.94         1027.07 , 809.00           157.92 , 184.00            1232.89 , 1126.00     244.15
   19.82              6.85          1.16% , 0.87         1009.66 , 809.00           146.16 , 184.00            1203.13 , 1126.00      238.5
   19.83               4.3          1.14% , 0.80          992.26 , 809.00           134.40 , 184.00            1174.37 , 1126.00     232.86
   19.89             10.65          1.19% , 0.97         1035.78 , 809.00           162.96 , 184.00            1245.93 , 1126.00     247.82
    19.9               8.1          1.17% , 0.90         1018.37 , 809.00           151.20 , 184.00            1217.17 , 1126.00     242.17
   19.92              5.45          1.15% , 0.83         1000.96 , 809.00           139.44 , 184.00            1187.41 , 1126.00     236.52
   19.97              9.34          1.18% , 0.93         1027.07 , 809.00           156.24 , 184.00            1231.21 , 1126.00     245.83
   19.99               6.7          1.16% , 0.86         1009.66 , 809.00           144.48 , 184.00            1201.45 , 1126.00     240.18
   20.05              10.5          1.19% , 0.96         1035.78 , 809.00           161.28 , 184.00            1244.25 , 1126.00      249.5
   20.06              7.95          1.17% , 0.89         1018.37 , 809.00           149.52 , 184.00            1215.49 , 1126.00     243.85
   20.09               5.3          1.15% , 0.82         1000.96 , 809.00           137.76 , 184.00            1185.73 , 1126.00      238.2
   20.13              9.19          1.18% , 0.92         1027.07 , 809.00           154.56 , 184.00            1229.53 , 1126.00     247.51
   20.16              6.55          1.16% , 0.85         1009.66 , 809.00           142.80 , 184.00            1199.77 , 1126.00     241.86
   20.21             10.35          1.19% , 0.95         1035.78 , 809.00           159.60 , 184.00            1242.57 , 1126.00     251.18
   20.23               7.8          1.17% , 0.88         1018.37 , 809.00           147.84 , 184.00            1213.81 , 1126.00     245.53
   20.26              5.16          1.15% , 0.81         1000.96 , 809.00           136.08 , 184.00            1184.05 , 1126.00     239.88
    20.3              9.05          1.18% , 0.91         1027.07 , 809.00           152.88 , 184.00            1227.85 , 1126.00     249.19
   20.33               6.4          1.16% , 0.84         1009.66 , 809.00           141.12 , 184.00            1198.09 , 1126.00     243.54
   20.38              10.2          1.19% , 0.94         1035.78 , 809.00           157.92 , 184.00            1240.89 , 1126.00     252.86
   20.39              7.65          1.17% , 0.87         1018.37 , 809.00           146.16 , 184.00            1212.13 , 1126.00     247.21
   20.43              5.01          1.15% , 0.80         1000.96 , 809.00           134.40 , 184.00            1182.37 , 1126.00     241.56
   20.46               8.9          1.18% , 0.90         1027.07 , 809.00           151.20 , 184.00            1226.17 , 1126.00     250.87
    20.5              6.25          1.16% , 0.83         1009.66 , 809.00           139.44 , 184.00            1196.41 , 1126.00     245.22
   20.54             10.05          1.19% , 0.93         1035.78 , 809.00           156.24 , 184.00            1239.21 , 1126.00     254.54
   20.56               7.5          1.17% , 0.86         1018.37 , 809.00           144.48 , 184.00            1210.45 , 1126.00     248.89
   20.63              8.75          1.18% , 0.89         1027.07 , 809.00           149.52 , 184.00            1224.49 , 1126.00     252.55
   20.67               6.1          1.16% , 0.82         1009.66 , 809.00           137.76 , 184.00            1194.73 , 1126.00      246.9
    20.7               9.9          1.19% , 0.92         1035.78 , 809.00           154.56 , 184.00            1237.53 , 1126.00     256.22
   20.73              7.35          1.17% , 0.85         1018.37 , 809.00           142.80 , 184.00            1208.77 , 1126.00     250.57
   20.79               8.6          1.18% , 0.88         1027.07 , 809.00           147.84 , 184.00            1222.81 , 1126.00     254.23
   20.84              5.95          1.16% , 0.81         1009.66 , 809.00           136.08 , 184.00            1193.05 , 1126.00     248.58
   20.87              9.76          1.19% , 0.91         1035.78 , 809.00           152.88 , 184.00            1235.85 , 1126.00      257.9
    20.9               7.2          1.17% , 0.84         1018.37 , 809.00           141.12 , 184.00            1207.09 , 1126.00     252.25
   20.96              8.45          1.18% , 0.87         1027.07 , 809.00           146.16 , 184.00            1221.13 , 1126.00     255.91
   21.01              5.81          1.16% , 0.80         1009.66 , 809.00           134.40 , 184.00            1191.37 , 1126.00     250.26
   21.03              9.61          1.19% , 0.90         1035.78 , 809.00           151.20 , 184.00            1234.17 , 1126.00     259.58
   21.07              7.05          1.17% , 0.83         1018.37 , 809.00           139.44 , 184.00            1205.41 , 1126.00     253.93
   21.12               8.3          1.18% , 0.86         1027.07 , 809.00           144.48 , 184.00            1219.45 , 1126.00     257.59
