Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   12.31              1.79          1.11% , 0.95          483.07 , 425.00           159.60 , 187.00              694.23 , 682.00      85.47
   12.31             10.87          1.18% , 1.14          513.54 , 425.00           191.52 , 187.00              756.15 , 682.00      93.06
   12.32              0.57          1.10% , 0.93          478.72 , 425.00           156.24 , 187.00              685.87 , 682.00      84.48
   12.32              2.87          1.12% , 0.97          487.42 , 425.00           162.96 , 187.00              701.59 , 682.00      86.46
   12.33              5.18          1.14% , 1.01          496.13 , 425.00           169.68 , 187.00              717.31 , 682.00      88.45
   12.34             13.51          0.88% , 0.93          382.98 , 425.00           156.24 , 187.00              589.87 , 682.00      72.78
   12.34              3.95          1.13% , 0.99          491.78 , 425.00           166.32 , 187.00              708.95 , 682.00      87.46
   12.34              6.26          1.15% , 1.03          500.48 , 425.00           173.04 , 187.00              724.67 , 682.00      89.44
   12.35             13.48          0.93% , 0.80          404.74 , 425.00           134.40 , 187.00              590.03 , 682.00      72.86
   12.35              7.34          1.16% , 1.05          504.83 , 425.00           176.40 , 187.00              732.03 , 682.00      90.43
   12.35              8.56          1.17% , 1.07          509.18 , 425.00           179.76 , 187.00              740.39 , 682.00      91.42
   12.36              9.64          1.18% , 1.09          513.54 , 425.00           183.12 , 187.00              747.75 , 682.00      92.42
   12.37             13.47          0.81% , 1.11          352.51 , 425.00           186.48 , 187.00              590.11 , 682.00      73.01
   12.37              11.9          0.82% , 1.15          356.86 , 425.00           193.20 , 187.00              600.83 , 682.00      74.34
   12.37             10.72          1.19% , 1.11          517.89 , 425.00           186.48 , 187.00              755.11 , 682.00      93.41
   12.38             13.45          0.86% , 0.98          374.27 , 425.00           164.64 , 187.00              590.27 , 682.00      73.09
   12.38             11.03          1.17% , 1.17          509.18 , 425.00           196.56 , 187.00              757.19 , 682.00      93.74
   12.41             13.57          0.91% , 0.85          396.03 , 425.00           142.80 , 187.00              589.43 , 682.00      73.17
   12.43             10.97          1.19% , 1.12          517.89 , 425.00           188.16 , 187.00              756.79 , 682.00      94.05
   12.44             13.23          0.81% , 1.12          352.51 , 425.00           188.16 , 187.00              591.79 , 682.00      73.65
   12.45             13.54          0.84% , 1.03          365.57 , 425.00           173.04 , 187.00              589.67 , 682.00      73.39
   12.46             13.51          0.89% , 0.90          387.33 , 425.00           151.20 , 187.00              589.83 , 682.00      73.47
    12.5             11.12          1.18% , 1.15          513.54 , 425.00           193.20 , 187.00              757.83 , 682.00      94.74
   12.51             13.63          0.82% , 1.08          356.86 , 425.00           181.44 , 187.00              589.07 , 682.00       73.7
   12.52             10.18          0.83% , 1.19          361.22 , 425.00           199.92 , 187.00              612.55 , 682.00       76.7
   12.52              13.6          0.87% , 0.95          378.62 , 425.00           159.60 , 187.00              589.23 , 682.00      73.78
   12.53             13.58          0.92% , 0.82          400.38 , 425.00           137.76 , 187.00              589.39 , 682.00      73.86
   12.57              6.45          1.04% , 0.80          452.61 , 425.00           134.40 , 187.00              638.03 , 682.00      80.21
   12.57              4.14          1.06% , 0.84          461.31 , 425.00           141.12 , 187.00              653.75 , 682.00      82.19
   12.57             11.27          1.17% , 1.18          509.18 , 425.00           198.24 , 187.00              758.87 , 682.00      95.42
   12.58              5.37          1.05% , 0.82          456.96 , 425.00           137.76 , 187.00              645.39 , 682.00       81.2
   12.58              3.06          1.07% , 0.86          465.66 , 425.00           144.48 , 187.00              661.11 , 682.00      83.18
   12.58              0.76          1.09% , 0.90          474.37 , 425.00           151.20 , 187.00              676.83 , 682.00      85.17
   12.58              1.55          1.11% , 0.94          483.07 , 425.00           157.92 , 187.00              692.55 , 682.00      87.15
   12.59             13.69          0.85% , 1.00          369.92 , 425.00           168.00 , 187.00              588.63 , 682.00      74.08
   12.59              1.98          1.08% , 0.88          470.02 , 425.00           147.84 , 187.00              668.47 , 682.00      84.18
   12.59              0.32          1.10% , 0.92          478.72 , 425.00           154.56 , 187.00              684.19 , 682.00      86.16
   12.59              2.63          1.12% , 0.96          487.42 , 425.00           161.28 , 187.00              699.91 , 682.00      88.14
   12.59              4.93          1.14% , 1.00          496.13 , 425.00           168.00 , 187.00              715.63 , 682.00      90.13
    12.6             13.67          0.90% , 0.87          391.68 , 425.00           146.16 , 187.00              588.79 , 682.00      74.16
    12.6              3.71          1.13% , 0.98          491.78 , 425.00           164.64 , 187.00              707.27 , 682.00      89.14
    12.6              6.01          1.15% , 1.02          500.48 , 425.00           171.36 , 187.00              722.99 , 682.00      91.12
    12.6              8.32          1.17% , 1.06          509.18 , 425.00           178.08 , 187.00              738.71 , 682.00       93.1
   12.61              7.09          1.16% , 1.04          504.83 , 425.00           174.72 , 187.00              730.35 , 682.00      92.11
   12.61              9.39          1.18% , 1.08          513.54 , 425.00           181.44 , 187.00              746.07 , 682.00       94.1
   12.62             11.65          0.82% , 1.16          356.86 , 425.00           194.88 , 187.00              602.51 , 682.00      76.02
   12.62             10.47          1.19% , 1.10          517.89 , 425.00           184.80 , 187.00              753.43 , 682.00      95.09
   12.62             11.21          1.19% , 1.13          517.89 , 425.00           189.84 , 187.00              758.47 , 682.00      95.73
   12.63             13.63          0.83% , 1.05          361.22 , 425.00           176.40 , 187.00              589.03 , 682.00      74.38
   12.66             13.75          0.88% , 0.92          382.98 , 425.00           154.56 , 187.00              588.19 , 682.00      74.46
   12.69             13.72          0.81% , 1.10          352.51 , 425.00           184.80 , 187.00              588.43 , 682.00      74.69
   12.69             12.98          0.81% , 1.13          352.51 , 425.00           189.84 , 187.00              593.47 , 682.00      75.33
   12.69             11.37          1.18% , 1.16          513.54 , 425.00           194.88 , 187.00              759.51 , 682.00      96.42
    12.7              13.7          0.86% , 0.97          374.27 , 425.00           162.96 , 187.00              588.59 , 682.00      74.77
   12.73             13.82          0.91% , 0.84          396.03 , 425.00           141.12 , 187.00              587.75 , 682.00      74.85
   12.77             13.78          0.84% , 1.02          365.57 , 425.00           171.36 , 187.00              587.99 , 682.00      75.07
   12.77             11.52          1.17% , 1.19          509.18 , 425.00           199.92 , 187.00              760.55 , 682.00       97.1
   12.78             13.76          0.89% , 0.89          387.33 , 425.00           149.52 , 187.00              588.15 , 682.00      75.15
   12.81             11.46          1.19% , 1.14          517.89 , 425.00           191.52 , 187.00              760.15 , 682.00      97.41
   12.83             13.87          0.82% , 1.07          356.86 , 425.00           179.76 , 187.00              587.39 , 682.00      75.38
   12.84             13.85          0.87% , 0.94          378.62 , 425.00           157.92 , 187.00              587.55 , 682.00      75.46
