Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   16.98             15.73          0.87% , 0.81          378.62 , 432.00           272.16 , 338.00              701.94 , 833.00     119.22
   17.01              15.7          0.80% , 0.90          348.16 , 432.00           302.40 , 338.00              702.18 , 833.00     119.44
   17.08             15.76          0.83% , 0.86          361.22 , 432.00           288.96 , 338.00              701.74 , 833.00     119.82
   17.11              1.76          1.19% , 0.83          517.89 , 432.00           278.88 , 338.00              847.66 , 833.00     145.01
   17.14             15.81          0.86% , 0.82          374.27 , 432.00           275.52 , 338.00              701.30 , 833.00     120.21
   17.14              0.88          1.18% , 0.82          513.54 , 432.00           275.52 , 338.00              840.30 , 833.00     144.02
   17.17              5.22          0.80% , 1.16          348.16 , 432.00           389.76 , 338.00              789.54 , 833.00      135.6
   17.17              0.01          1.17% , 0.81          509.18 , 432.00           272.16 , 338.00              832.94 , 833.00     143.02
   17.22              1.01          1.16% , 0.80          504.83 , 432.00           268.80 , 338.00              824.58 , 833.00     142.03
   17.24              3.93          0.81% , 1.18          352.51 , 432.00           396.48 , 338.00              800.26 , 833.00     137.97
   17.26             15.95          0.82% , 0.87          356.86 , 432.00           292.32 , 338.00              700.10 , 833.00     120.82
   17.32             16.01          0.85% , 0.83          369.92 , 432.00           278.88 , 338.00              699.66 , 833.00      121.2
   17.41             16.03          0.81% , 0.88          352.51 , 432.00           295.68 , 338.00              699.46 , 833.00     121.81
   17.48             16.08          0.84% , 0.84          365.57 , 432.00           282.24 , 338.00              699.02 , 833.00     122.19
   17.53              4.81          0.80% , 1.17          348.16 , 432.00           393.12 , 338.00              792.90 , 833.00     138.96
   17.55             16.14          0.87% , 0.80          378.62 , 432.00           268.80 , 338.00              698.58 , 833.00     122.58
   17.57             16.11          0.80% , 0.89          348.16 , 432.00           299.04 , 338.00              698.82 , 833.00      122.8
   17.57              1.36          1.19% , 0.82          517.89 , 432.00           275.52 , 338.00              844.30 , 833.00     148.37
   17.59              3.53          0.81% , 1.19          352.51 , 432.00           399.84 , 338.00              803.62 , 833.00     141.33
   17.61              0.47          1.18% , 0.81          513.54 , 432.00           272.16 , 338.00              836.94 , 833.00     147.38
   17.64             16.16          0.83% , 0.85          361.22 , 432.00           285.60 , 338.00              698.38 , 833.00     123.18
   17.65              0.41          1.17% , 0.80          509.18 , 432.00           268.80 , 338.00              829.58 , 833.00     146.38
    17.7             16.21          0.86% , 0.81          374.27 , 432.00           272.16 , 338.00              697.94 , 833.00     123.57
   17.82             16.36          0.82% , 0.86          356.86 , 432.00           288.96 , 338.00              696.74 , 833.00     124.18
   17.87              4.41          0.80% , 1.18          348.16 , 432.00           396.48 , 338.00              796.26 , 833.00     142.32
   17.89             16.41          0.85% , 0.82          369.92 , 432.00           275.52 , 338.00              696.30 , 833.00     124.56
   17.98             16.43          0.81% , 0.87          352.51 , 432.00           292.32 , 338.00              696.10 , 833.00     125.17
   18.04              0.95          1.19% , 0.81          517.89 , 432.00           272.16 , 338.00              840.94 , 833.00     151.73
   18.05             16.49          0.84% , 0.83          365.57 , 432.00           278.88 , 338.00              695.66 , 833.00     125.55
   18.08              0.07          1.18% , 0.80          513.54 , 432.00           268.80 , 338.00              833.58 , 833.00     150.74
   18.14             16.51          0.80% , 0.88          348.16 , 432.00           295.68 , 338.00              695.46 , 833.00     126.16
   18.21             16.56          0.83% , 0.84          361.22 , 432.00           282.24 , 338.00              695.02 , 833.00     126.54
   18.22              4.01          0.80% , 1.19          348.16 , 432.00           399.84 , 338.00              799.62 , 833.00     145.68
   18.27             16.62          0.86% , 0.80          374.27 , 432.00           268.80 , 338.00              694.58 , 833.00     126.93
   18.39             16.76          0.82% , 0.85          356.86 , 432.00           285.60 , 338.00              693.38 , 833.00     127.54
   18.46             16.81          0.85% , 0.81          369.92 , 432.00           272.16 , 338.00              692.94 , 833.00     127.92
   18.52              0.55          1.19% , 0.80          517.89 , 432.00           268.80 , 338.00              837.58 , 833.00     155.09
   18.55             16.84          0.81% , 0.86          352.51 , 432.00           288.96 , 338.00              692.74 , 833.00     128.53
   18.62             16.89          0.84% , 0.82          365.57 , 432.00           275.52 , 338.00              692.30 , 833.00     128.91
   18.71             16.91          0.80% , 0.87          348.16 , 432.00           292.32 , 338.00              692.10 , 833.00     129.52
   18.78             16.97          0.83% , 0.83          361.22 , 432.00           278.88 , 338.00              691.66 , 833.00      129.9
   18.97             17.16          0.82% , 0.84          356.86 , 432.00           282.24 , 338.00              690.02 , 833.00      130.9
   19.04             17.22          0.85% , 0.80          369.92 , 432.00           268.80 , 338.00              689.58 , 833.00     131.28
   19.13             17.24          0.81% , 0.85          352.51 , 432.00           285.60 , 338.00              689.38 , 833.00     131.89
    19.2             17.29          0.84% , 0.81          365.57 , 432.00           272.16 , 338.00              688.94 , 833.00     132.27
   19.29             17.32          0.80% , 0.86          348.16 , 432.00           288.96 , 338.00              688.74 , 833.00     132.88
   19.36             17.37          0.83% , 0.82          361.22 , 432.00           275.52 , 338.00              688.30 , 833.00     133.26
   19.55             17.57          0.82% , 0.83          356.86 , 432.00           278.88 , 338.00              686.66 , 833.00     134.26
   19.71             17.64          0.81% , 0.84          352.51 , 432.00           282.24 , 338.00              686.02 , 833.00     135.25
   19.78              17.7          0.84% , 0.80          365.57 , 432.00           268.80 , 338.00              685.58 , 833.00     135.63
   19.88             17.72          0.80% , 0.85          348.16 , 432.00           285.60 , 338.00              685.38 , 833.00     136.24
   19.95             17.77          0.83% , 0.81          361.22 , 432.00           272.16 , 338.00              684.94 , 833.00     136.62
   20.14             17.97          0.82% , 0.82          356.86 , 432.00           275.52 , 338.00              683.30 , 833.00     137.62
    20.3             18.05          0.81% , 0.83          352.51 , 432.00           278.88 , 338.00              682.66 , 833.00     138.61
   20.47             18.12          0.80% , 0.84          348.16 , 432.00           282.24 , 338.00              682.02 , 833.00      139.6
   20.54             18.18          0.83% , 0.80          361.22 , 432.00           268.80 , 338.00              681.58 , 833.00     139.98
   20.73             18.37          0.82% , 0.81          356.86 , 432.00           272.16 , 338.00              679.94 , 833.00     140.98
    20.9             18.45          0.81% , 0.82          352.51 , 432.00           275.52 , 338.00              679.30 , 833.00     141.97
   21.06             18.53          0.80% , 0.83          348.16 , 432.00           278.88 , 338.00              678.66 , 833.00     142.96
   21.33             18.78          0.82% , 0.80          356.86 , 432.00           268.80 , 338.00              676.58 , 833.00     144.34
    21.5             18.85          0.81% , 0.81          352.51 , 432.00           272.16 , 338.00              675.94 , 833.00     145.33
