Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    8.13              3.35          0.95% , 1.11          413.44 , 438.00           745.92 , 672.00            1211.22 , 1172.00      98.48
    8.13               7.9          1.15% , 1.06          500.48 , 438.00           712.32 , 672.00            1264.62 , 1172.00      102.8
    8.13              2.94          1.17% , 0.96          509.18 , 438.00           645.12 , 672.00            1206.42 , 1172.00      98.06
    8.14              8.35          0.96% , 0.90          417.79 , 438.00           604.80 , 672.00            1074.10 , 1172.00      87.41
    8.16              0.09          0.91% , 1.08          396.03 , 438.00           725.76 , 672.00            1173.06 , 1172.00      95.73
    8.16              7.94          1.12% , 1.08          487.42 , 438.00           725.76 , 672.00            1265.06 , 1172.00     103.18
    8.17              3.34          1.08% , 0.91          470.02 , 438.00           611.52 , 672.00            1132.82 , 1172.00       92.5
    8.18               8.4          0.82% , 0.99          356.86 , 438.00           665.28 , 672.00            1073.58 , 1172.00      87.86
    8.18              8.39          0.99% , 0.88          430.85 , 438.00           591.36 , 672.00            1073.66 , 1172.00      87.79
    8.18              7.98          1.09% , 1.10          474.37 , 438.00           739.20 , 672.00            1265.50 , 1172.00     103.57
    8.19              3.08          0.87% , 1.05          378.62 , 438.00           705.60 , 672.00            1135.90 , 1172.00      92.98
    8.19              4.19          1.19% , 0.97          517.89 , 438.00           651.84 , 672.00            1221.14 , 1172.00     100.05
    8.21              6.25          0.83% , 1.02          361.22 , 438.00           685.44 , 672.00            1098.74 , 1172.00      90.22
    8.21              8.02          1.06% , 1.12          461.31 , 438.00           752.64 , 672.00            1265.94 , 1172.00     103.95
    8.22              8.44          0.85% , 0.97          369.92 , 438.00           651.84 , 672.00            1073.14 , 1172.00      88.24
    8.22              7.52          1.00% , 1.15          435.20 , 438.00           772.80 , 672.00            1260.10 , 1172.00      103.6
    8.23               2.0          1.10% , 0.92          478.72 , 438.00           618.24 , 672.00            1148.54 , 1172.00      94.48
    8.24              8.05          1.03% , 1.14          448.26 , 438.00           766.08 , 672.00            1266.38 , 1172.00     104.34
    8.25              4.26          0.96% , 1.12          417.79 , 438.00           752.64 , 672.00            1221.94 , 1172.00     100.85
    8.26              8.47          0.88% , 0.95          382.98 , 438.00           638.40 , 672.00            1072.70 , 1172.00      88.62
    8.26               8.2          1.01% , 0.87          439.55 , 438.00           584.64 , 672.00            1075.94 , 1172.00      88.91
    8.27               8.1          1.17% , 1.05          509.18 , 438.00           705.60 , 672.00            1266.90 , 1172.00     104.78
    8.28              1.09          0.92% , 1.09          400.38 , 438.00           732.48 , 672.00            1184.78 , 1172.00       98.1
    8.29              0.66          1.12% , 0.93          487.42 , 438.00           624.96 , 672.00            1164.26 , 1172.00      96.46
     8.3              8.51          0.91% , 0.93          396.03 , 438.00           624.96 , 672.00            1072.26 , 1172.00      89.01
     8.3              8.13          1.14% , 1.07          496.13 , 438.00           719.04 , 672.00            1267.34 , 1172.00     105.17
    8.32              2.17          0.88% , 1.06          382.98 , 438.00           712.32 , 672.00            1146.62 , 1172.00      95.34
    8.33              8.46          0.94% , 0.91          409.09 , 438.00           611.52 , 672.00            1072.82 , 1172.00      89.39
    8.33              6.85          1.03% , 0.88          448.26 , 438.00           591.36 , 672.00            1091.66 , 1172.00       90.9
    8.33              8.17          1.11% , 1.09          483.07 , 438.00           732.48 , 672.00            1267.78 , 1172.00     105.55
    8.34              0.68          1.14% , 0.94          496.13 , 438.00           631.68 , 672.00            1179.98 , 1172.00      98.45
    8.35              5.34          0.84% , 1.03          365.57 , 438.00           692.16 , 672.00            1109.46 , 1172.00      92.59
    8.36              8.12          1.08% , 1.11          470.02 , 438.00           745.92 , 672.00            1267.22 , 1172.00     105.94
    8.37               8.5          0.97% , 0.89          422.14 , 438.00           598.08 , 672.00            1072.38 , 1172.00      89.78
    8.37              5.26          0.97% , 1.13          422.14 , 438.00           759.36 , 672.00            1233.66 , 1172.00     103.22
    8.38              8.51          0.80% , 1.00          348.16 , 438.00           672.00 , 672.00            1072.30 , 1172.00      89.84
    8.39               5.6          1.05% , 0.89          456.96 , 438.00           598.08 , 672.00            1106.38 , 1172.00      92.88
    8.39              8.16          1.05% , 1.13          456.96 , 438.00           759.36 , 672.00            1267.66 , 1172.00     106.32
     8.4              2.01          0.93% , 1.10          404.74 , 438.00           739.20 , 672.00            1195.50 , 1172.00     100.46
    8.41              8.54          1.00% , 0.87          435.20 , 438.00           584.64 , 672.00            1071.94 , 1172.00      90.16
    8.41               8.2          1.02% , 1.15          443.90 , 438.00           772.80 , 672.00            1268.10 , 1172.00      106.7
    8.41              1.94          1.16% , 0.95          504.83 , 438.00           638.40 , 672.00            1194.70 , 1172.00     100.43
    8.42              8.54          0.83% , 0.98          361.22 , 438.00           658.56 , 672.00            1071.86 , 1172.00      90.22
    8.42              8.21          1.19% , 1.04          517.89 , 438.00           698.88 , 672.00            1268.18 , 1172.00     106.77
    8.44              1.17          0.89% , 1.07          387.33 , 438.00           719.04 , 672.00            1158.34 , 1172.00      97.71
    8.45              4.26          1.07% , 0.90          465.66 , 438.00           604.80 , 672.00            1122.10 , 1172.00      94.86
    8.45              8.24          1.16% , 1.06          504.83 , 438.00           712.32 , 672.00            1268.62 , 1172.00     107.15
    8.46              8.58          0.86% , 0.96          374.27 , 438.00           645.12 , 672.00            1071.42 , 1172.00      90.61
    8.46              3.28          1.18% , 0.96          513.54 , 438.00           645.12 , 672.00            1210.42 , 1172.00     102.42
    8.47              8.28          1.13% , 1.08          491.78 , 438.00           725.76 , 672.00            1269.06 , 1172.00     107.54
    8.48              4.42          0.85% , 1.04          369.92 , 438.00           698.88 , 672.00            1120.18 , 1172.00      94.96
    8.48              6.18          0.98% , 1.14          426.50 , 438.00           766.08 , 672.00            1244.38 , 1172.00     105.58
     8.5              8.62          0.89% , 0.94          387.33 , 438.00           631.68 , 672.00            1070.98 , 1172.00      90.99
     8.5              8.32          1.10% , 1.10          478.72 , 438.00           739.20 , 672.00            1269.50 , 1172.00     107.92
    8.51              7.59          0.81% , 1.01          352.51 , 438.00           678.72 , 672.00            1083.02 , 1172.00      92.21
    8.51              2.92          1.09% , 0.91          474.37 , 438.00           611.52 , 672.00            1137.82 , 1172.00      96.85
    8.52              3.01          0.94% , 1.11          409.09 , 438.00           745.92 , 672.00            1207.22 , 1172.00     102.83
    8.53              8.36          1.07% , 1.12          465.66 , 438.00           752.64 , 672.00            1269.94 , 1172.00      108.3
    8.54              8.66          0.92% , 0.92          400.38 , 438.00           618.24 , 672.00            1070.54 , 1172.00      91.38
    8.56              0.25          0.90% , 1.08          391.68 , 438.00           725.76 , 672.00            1169.06 , 1172.00     100.08
    8.56              8.39          1.04% , 1.14          452.61 , 438.00           766.08 , 672.00            1270.38 , 1172.00     108.69
    8.57              8.69          0.95% , 0.90          413.44 , 438.00           604.80 , 672.00            1070.10 , 1172.00      91.76
    8.57              1.57          1.11% , 0.92          483.07 , 438.00           618.24 , 672.00            1153.54 , 1172.00      98.83
    8.58              8.43          1.01% , 1.16          439.55 , 438.00           779.52 , 672.00            1270.82 , 1172.00     109.07
    8.59              8.44          1.18% , 1.05          513.54 , 438.00           705.60 , 672.00            1270.90 , 1172.00     109.14
     8.6              3.42          0.86% , 1.05          374.27 , 438.00           705.60 , 672.00            1131.90 , 1172.00      97.33
     8.6              7.09          0.99% , 1.15          430.85 , 438.00           772.80 , 672.00            1255.10 , 1172.00     107.95
    8.61              8.73          0.98% , 0.88          426.50 , 438.00           591.36 , 672.00            1069.66 , 1172.00      92.14
    8.61              8.48          1.15% , 1.07          500.48 , 438.00           719.04 , 672.00            1271.34 , 1172.00     109.52
    8.62              8.74          0.81% , 0.99          352.51 , 438.00           665.28 , 672.00            1069.58 , 1172.00      92.21
    8.63              0.32          1.13% , 0.93          491.78 , 438.00           624.96 , 672.00            1168.26 , 1172.00     100.82
