Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    14.6              1.01          0.82% , 1.17        1427.46 , 1638.00           786.24 , 667.00            2259.49 , 2237.00     329.78
   14.61              8.31          0.82% , 0.86        1427.46 , 1638.00           577.92 , 667.00            2051.17 , 2237.00     299.62
   14.62             20.06          1.15% , 0.95        2001.92 , 1638.00           638.40 , 667.00            2685.65 , 2237.00     392.52
   14.62             23.06          1.15% , 1.05        2001.92 , 1638.00           705.60 , 667.00            2752.85 , 2237.00     402.52
   14.63             23.08          1.10% , 1.18        1914.88 , 1638.00           792.96 , 667.00            2753.21 , 2237.00     402.84
   14.63              18.7          1.14% , 0.93        1984.51 , 1638.00           624.96 , 667.00            2655.21 , 2237.00     388.55
   14.65             17.33          1.13% , 0.91        1967.10 , 1638.00           611.52 , 667.00            2624.77 , 2237.00     384.58
   14.66             23.12          1.17% , 1.00        2036.74 , 1638.00           672.00 , 667.00            2754.25 , 2237.00     403.74
   14.67             23.14          1.12% , 1.13        1949.70 , 1638.00           759.36 , 667.00            2754.61 , 2237.00     404.06
   14.68              8.37          0.80% , 0.91        1392.64 , 1638.00           611.52 , 667.00            2049.77 , 2237.00     300.84
   14.68             15.93          1.12% , 0.89        1949.70 , 1638.00           598.08 , 667.00            2593.33 , 2237.00     380.62
    14.7             14.57          1.11% , 0.87        1932.29 , 1638.00           584.64 , 667.00            2562.89 , 2237.00     376.65
   14.71              23.2          1.14% , 1.08        1984.51 , 1638.00           725.76 , 667.00            2756.01 , 2237.00     405.27
   14.72               0.7          0.81% , 1.14        1410.05 , 1638.00           766.08 , 667.00            2221.33 , 2237.00     327.03
   14.72             13.16          1.10% , 0.85        1914.88 , 1638.00           571.20 , 667.00            2531.45 , 2237.00     372.68
   14.74              11.8          1.09% , 0.83        1897.47 , 1638.00           557.76 , 667.00            2501.01 , 2237.00     368.71
   14.74             23.26          1.16% , 1.03        2019.33 , 1638.00           692.16 , 667.00            2757.41 , 2237.00     406.49
   14.75             23.28          1.11% , 1.16        1932.29 , 1638.00           779.52 , 667.00            2757.77 , 2237.00     406.81
   14.76              8.45          0.83% , 0.83        1444.86 , 1638.00           557.76 , 667.00            2048.01 , 2237.00     302.38
   14.76             10.44          1.08% , 0.81        1880.06 , 1638.00           544.32 , 667.00            2470.57 , 2237.00     364.74
   14.79             23.34          1.13% , 1.11        1967.10 , 1638.00           745.92 , 667.00            2759.17 , 2237.00     408.02
   14.83              8.51          0.81% , 0.88        1410.05 , 1638.00           591.36 , 667.00            2046.61 , 2237.00     303.59
   14.83             23.36          1.15% , 1.06        2001.92 , 1638.00           712.32 , 667.00            2759.57 , 2237.00     409.24
   14.84             23.38          1.10% , 1.19        1914.88 , 1638.00           799.68 , 667.00            2759.93 , 2237.00     409.56
   14.85              2.36          0.80% , 1.11        1392.64 , 1638.00           745.92 , 667.00            2184.17 , 2237.00     324.28
   14.85              1.31          0.82% , 1.18        1427.46 , 1638.00           792.96 , 667.00            2266.21 , 2237.00      336.5
   14.86             22.52          1.17% , 0.98        2036.74 , 1638.00           658.56 , 667.00            2740.81 , 2237.00     407.18
   14.87             23.42          1.17% , 1.01        2036.74 , 1638.00           678.72 , 667.00            2760.97 , 2237.00     410.46
   14.88             23.44          1.12% , 1.14        1949.70 , 1638.00           766.08 , 667.00            2761.33 , 2237.00     410.78
   14.88             21.16          1.16% , 0.96        2019.33 , 1638.00           645.12 , 667.00            2710.37 , 2237.00     403.21
    14.9             19.76          1.15% , 0.94        2001.92 , 1638.00           631.68 , 667.00            2678.93 , 2237.00     399.24
   14.91              8.54          0.84% , 0.80        1462.27 , 1638.00           537.60 , 667.00            2045.85 , 2237.00     305.13
   14.91              23.5          1.14% , 1.09        1984.51 , 1638.00           732.48 , 667.00            2762.73 , 2237.00     411.99
   14.92             18.39          1.14% , 0.92        1984.51 , 1638.00           618.24 , 667.00            2648.49 , 2237.00     395.27
   14.95             17.03          1.13% , 0.90        1967.10 , 1638.00           604.80 , 667.00            2618.05 , 2237.00      391.3
   14.95             23.56          1.16% , 1.04        2019.33 , 1638.00           698.88 , 667.00            2764.13 , 2237.00     413.21
   14.96             23.58          1.11% , 1.17        1932.29 , 1638.00           786.24 , 667.00            2764.49 , 2237.00     413.53
   14.97             15.63          1.12% , 0.88        1949.70 , 1638.00           591.36 , 667.00            2586.61 , 2237.00     387.34
   14.98               0.4          0.81% , 1.15        1410.05 , 1638.00           772.80 , 667.00            2228.05 , 2237.00     333.75
   14.98              8.61          0.82% , 0.85        1427.46 , 1638.00           571.20 , 667.00            2044.45 , 2237.00     306.34
   14.99             23.64          1.13% , 1.12        1967.10 , 1638.00           752.64 , 667.00            2765.89 , 2237.00     414.74
    15.0             14.27          1.11% , 0.86        1932.29 , 1638.00           577.92 , 667.00            2556.17 , 2237.00     383.37
   15.03             12.86          1.10% , 0.84        1914.88 , 1638.00           564.48 , 667.00            2524.73 , 2237.00      379.4
   15.04             23.66          1.15% , 1.07        2001.92 , 1638.00           719.04 , 667.00            2766.29 , 2237.00     415.96
   15.05              8.67          0.80% , 0.90        1392.64 , 1638.00           604.80 , 667.00            2043.05 , 2237.00     307.56
   15.05              11.5          1.09% , 0.82        1897.47 , 1638.00           551.04 , 667.00            2494.29 , 2237.00     375.43
   15.07             23.72          1.17% , 1.02        2036.74 , 1638.00           685.44 , 667.00            2767.69 , 2237.00     417.18
   15.08             10.14          1.08% , 0.80        1880.06 , 1638.00           537.60 , 667.00            2463.85 , 2237.00     371.46
   15.08             23.74          1.12% , 1.15        1949.70 , 1638.00           772.80 , 667.00            2768.05 , 2237.00      417.5
    15.1              1.61          0.82% , 1.19        1427.46 , 1638.00           799.68 , 667.00            2272.93 , 2237.00     343.22
   15.11              2.06          0.80% , 1.12        1392.64 , 1638.00           752.64 , 667.00            2190.89 , 2237.00      331.0
   15.11             23.63          1.18% , 0.99        2054.14 , 1638.00           665.28 , 667.00            2765.53 , 2237.00     417.86
   15.12              23.8          1.14% , 1.10        1984.51 , 1638.00           739.20 , 667.00            2769.45 , 2237.00     418.71
   15.14              8.75          0.83% , 0.82        1444.86 , 1638.00           551.04 , 667.00            2041.29 , 2237.00      309.1
   15.14             22.22          1.17% , 0.97        2036.74 , 1638.00           651.84 , 667.00            2734.09 , 2237.00      413.9
   15.16             23.88          1.11% , 1.18        1932.29 , 1638.00           792.96 , 667.00            2771.21 , 2237.00     420.25
   15.16             20.86          1.16% , 0.95        2019.33 , 1638.00           638.40 , 667.00            2703.65 , 2237.00     409.93
   15.16             23.86          1.16% , 1.05        2019.33 , 1638.00           705.60 , 667.00            2770.85 , 2237.00     419.93
   15.19             19.46          1.15% , 0.93        2001.92 , 1638.00           624.96 , 667.00            2672.21 , 2237.00     405.96
   15.19             23.93          1.18% , 1.00        2054.14 , 1638.00           672.00 , 667.00            2772.25 , 2237.00     421.14
    15.2             23.94          1.13% , 1.13        1967.10 , 1638.00           759.36 , 667.00            2772.61 , 2237.00     421.46
   15.21              8.81          0.81% , 0.87        1410.05 , 1638.00           584.64 , 667.00            2039.89 , 2237.00     310.31
   15.22             18.09          1.14% , 0.91        1984.51 , 1638.00           611.52 , 667.00            2641.77 , 2237.00     401.99
   15.24               0.1          0.81% , 1.16        1410.05 , 1638.00           779.52 , 667.00            2234.77 , 2237.00     340.47
   15.24             16.73          1.13% , 0.89        1967.10 , 1638.00           598.08 , 667.00            2611.33 , 2237.00     398.02
   15.24             23.96          1.15% , 1.08        2001.92 , 1638.00           725.76 , 667.00            2773.01 , 2237.00     422.68
   15.27             15.33          1.12% , 0.87        1949.70 , 1638.00           584.64 , 667.00            2579.89 , 2237.00     394.06
   15.28             24.02          1.17% , 1.03        2036.74 , 1638.00           692.16 , 667.00            2774.41 , 2237.00      423.9
   15.29             24.04          1.12% , 1.16        1949.70 , 1638.00           779.52 , 667.00            2774.77 , 2237.00     424.22
    15.3             13.97          1.11% , 0.85        1932.29 , 1638.00           571.20 , 667.00            2549.45 , 2237.00     390.09
   15.32              24.1          1.14% , 1.11        1984.51 , 1638.00           745.92 , 667.00            2776.17 , 2237.00     425.43
   15.33             12.56          1.10% , 0.83        1914.88 , 1638.00           557.76 , 667.00            2518.01 , 2237.00     386.12
   15.36              8.91          0.82% , 0.84        1427.46 , 1638.00           564.48 , 667.00            2037.73 , 2237.00     313.06
   15.36              11.2          1.09% , 0.81        1897.47 , 1638.00           544.32 , 667.00            2487.57 , 2237.00     382.15
   15.36             24.17          1.16% , 1.06        2019.33 , 1638.00           712.32 , 667.00            2777.57 , 2237.00     426.65
   15.37              1.76          0.80% , 1.13        1392.64 , 1638.00           759.36 , 667.00            2197.61 , 2237.00     337.72
   15.37             24.18          1.11% , 1.19        1932.29 , 1638.00           799.68 , 667.00            2777.93 , 2237.00     426.97
   15.39             23.33          1.18% , 0.98        2054.14 , 1638.00           658.56 , 667.00            2758.81 , 2237.00     424.58
    15.4             24.23          1.18% , 1.01        2054.14 , 1638.00           678.72 , 667.00            2778.97 , 2237.00     427.86
   15.41             24.24          1.13% , 1.14        1967.10 , 1638.00           766.08 , 667.00            2779.33 , 2237.00     428.18
   15.42             21.92          1.17% , 0.96        2036.74 , 1638.00           645.12 , 667.00            2727.37 , 2237.00     420.62
   15.43              8.97          0.80% , 0.89        1392.64 , 1638.00           598.08 , 667.00            2036.33 , 2237.00     314.28
   15.45             24.26          1.15% , 1.09        2001.92 , 1638.00           732.48 , 667.00            2779.73 , 2237.00      429.4
   15.45             20.56          1.16% , 0.94        2019.33 , 1638.00           631.68 , 667.00            2696.93 , 2237.00     416.65
   15.48             19.15          1.15% , 0.92        2001.92 , 1638.00           618.24 , 667.00            2665.49 , 2237.00     412.68
   15.48             24.32          1.17% , 1.04        2036.74 , 1638.00           698.88 , 667.00            2781.13 , 2237.00     430.62
   15.49               0.2          0.81% , 1.17        1410.05 , 1638.00           786.24 , 667.00            2241.49 , 2237.00     347.19
   15.49             24.34          1.12% , 1.17        1949.70 , 1638.00           786.24 , 667.00            2781.49 , 2237.00     430.94
   15.51             17.79          1.14% , 0.90        1984.51 , 1638.00           604.80 , 667.00            2635.05 , 2237.00     408.71
   15.52              9.05          0.83% , 0.81        1444.86 , 1638.00           544.32 , 667.00            2034.57 , 2237.00     315.82
   15.53              24.4          1.14% , 1.12        1984.51 , 1638.00           752.64 , 667.00            2782.89 , 2237.00     432.15
   15.54             16.43          1.13% , 0.88        1967.10 , 1638.00           591.36 , 667.00            2604.61 , 2237.00     404.74
   15.56             24.47          1.16% , 1.07        2019.33 , 1638.00           719.04 , 667.00            2784.29 , 2237.00     433.37
   15.58             15.03          1.12% , 0.86        1949.70 , 1638.00           577.92 , 667.00            2573.17 , 2237.00     400.78
   15.59              9.11          0.81% , 0.86        1410.05 , 1638.00           577.92 , 667.00            2033.17 , 2237.00     317.03
    15.6             24.53          1.18% , 1.02        2054.14 , 1638.00           685.44 , 667.00            2785.69 , 2237.00     434.58
   15.61             13.67          1.11% , 0.84        1932.29 , 1638.00           564.48 , 667.00            2542.73 , 2237.00     396.81
   15.61             24.54          1.13% , 1.15        1967.10 , 1638.00           772.80 , 667.00            2786.05 , 2237.00      434.9
   15.63              1.46          0.80% , 1.14        1392.64 , 1638.00           766.08 , 667.00            2204.33 , 2237.00     344.44
   15.64             12.26          1.10% , 0.82        1914.88 , 1638.00           551.04 , 667.00            2511.29 , 2237.00     392.84
   15.64             24.39          1.19% , 0.99        2071.55 , 1638.00           665.28 , 667.00            2782.53 , 2237.00     435.27
   15.65             24.56          1.15% , 1.10        2001.92 , 1638.00           739.20 , 667.00            2786.45 , 2237.00     436.12
   15.67              10.9          1.09% , 0.80        1897.47 , 1638.00           537.60 , 667.00            2480.85 , 2237.00     388.87
   15.67             23.03          1.18% , 0.97        2054.14 , 1638.00           651.84 , 667.00            2752.09 , 2237.00      431.3
   15.69             24.62          1.17% , 1.05        2036.74 , 1638.00           705.60 , 667.00            2787.85 , 2237.00     437.34
    15.7             24.64          1.12% , 1.18        1949.70 , 1638.00           792.96 , 667.00            2788.21 , 2237.00     437.66
   15.71             21.62          1.17% , 0.95        2036.74 , 1638.00           638.40 , 667.00            2720.65 , 2237.00     427.34
   15.72             24.69          1.19% , 1.00        2071.55 , 1638.00           672.00 , 667.00            2789.25 , 2237.00     438.55
   15.73              24.7          1.14% , 1.13        1984.51 , 1638.00           759.36 , 667.00            2789.61 , 2237.00     438.87
   15.74               0.5          0.81% , 1.18        1410.05 , 1638.00           792.96 , 667.00            2248.21 , 2237.00     353.91
   15.74             20.26          1.16% , 0.93        2019.33 , 1638.00           624.96 , 667.00            2690.21 , 2237.00     423.37
   15.75              9.21          0.82% , 0.83        1427.46 , 1638.00           557.76 , 667.00            2031.01 , 2237.00     319.78
   15.77             18.85          1.15% , 0.91        2001.92 , 1638.00           611.52 , 667.00            2658.77 , 2237.00      419.4
   15.77             24.77          1.16% , 1.08        2019.33 , 1638.00           725.76 , 667.00            2791.01 , 2237.00     440.09
    15.8             24.83          1.18% , 1.03        2054.14 , 1638.00           692.16 , 667.00            2792.41 , 2237.00      441.3
   15.81             24.84          1.13% , 1.16        1967.10 , 1638.00           779.52 , 667.00            2792.77 , 2237.00     441.62
   15.81             17.49          1.14% , 0.89        1984.51 , 1638.00           598.08 , 667.00            2628.33 , 2237.00     415.43
   15.82              9.27          0.80% , 0.88        1392.64 , 1638.00           591.36 , 667.00            2029.61 , 2237.00      321.0
   15.84             16.13          1.13% , 0.87        1967.10 , 1638.00           584.64 , 667.00            2597.89 , 2237.00     411.46
   15.85             24.86          1.15% , 1.11        2001.92 , 1638.00           745.92 , 667.00            2793.17 , 2237.00     442.84
   15.88              1.16          0.80% , 1.15        1392.64 , 1638.00           772.80 , 667.00            2211.05 , 2237.00     351.16
   15.88             14.73          1.12% , 0.85        1949.70 , 1638.00           571.20 , 667.00            2566.45 , 2237.00      407.5
   15.89             24.93          1.17% , 1.06        2036.74 , 1638.00           712.32 , 667.00            2794.57 , 2237.00     444.06
    15.9             24.94          1.12% , 1.19        1949.70 , 1638.00           799.68 , 667.00            2794.93 , 2237.00     444.38
   15.91              9.35          0.83% , 0.80        1444.86 , 1638.00           537.60 , 667.00            2027.85 , 2237.00     322.54
   15.91             13.37          1.11% , 0.83        1932.29 , 1638.00           557.76 , 667.00            2536.01 , 2237.00     403.53
   15.92             24.09          1.19% , 0.98        2071.55 , 1638.00           658.56 , 667.00            2775.81 , 2237.00     441.99
   15.93              25.0          1.14% , 1.14        1984.51 , 1638.00           766.08 , 667.00            2796.33 , 2237.00     445.59
   15.93             24.99          1.19% , 1.01        2071.55 , 1638.00           678.72 , 667.00            2795.97 , 2237.00     445.27
   15.95             11.96          1.10% , 0.81        1914.88 , 1638.00           544.32 , 667.00            2504.57 , 2237.00     399.56
   15.95             22.73          1.18% , 0.96        2054.14 , 1638.00           645.12 , 667.00            2745.37 , 2237.00     438.02
   15.97             25.07          1.16% , 1.09        2019.33 , 1638.00           732.48 , 667.00            2797.73 , 2237.00     446.81
   15.98              9.41          0.81% , 0.85        1410.05 , 1638.00           571.20 , 667.00            2026.45 , 2237.00     323.75
   15.99               0.8          0.81% , 1.19        1410.05 , 1638.00           799.68 , 667.00            2254.93 , 2237.00     360.63
   15.99             21.32          1.17% , 0.94        2036.74 , 1638.00           631.68 , 667.00            2713.93 , 2237.00     434.06
   16.01             25.13          1.18% , 1.04        2054.14 , 1638.00           698.88 , 667.00            2799.13 , 2237.00     448.02
   16.02             25.15          1.13% , 1.17        1967.10 , 1638.00           786.24 , 667.00            2799.49 , 2237.00     448.34
   16.03             19.96          1.16% , 0.92        2019.33 , 1638.00           618.24 , 667.00            2683.49 , 2237.00     430.09
   16.06             25.16          1.15% , 1.12        2001.92 , 1638.00           752.64 , 667.00            2799.89 , 2237.00     449.56
   16.07             18.55          1.15% , 0.90        2001.92 , 1638.00           604.80 , 667.00            2652.05 , 2237.00     426.12
   16.09             25.23          1.17% , 1.07        2036.74 , 1638.00           719.04 , 667.00            2801.29 , 2237.00     450.78
    16.1             17.19          1.14% , 0.88        1984.51 , 1638.00           591.36 , 667.00            2621.61 , 2237.00     422.15
   16.13              9.51          0.82% , 0.82        1427.46 , 1638.00           551.04 , 667.00            2024.29 , 2237.00      326.5
   16.13             25.29          1.19% , 1.02        2071.55 , 1638.00           685.44 , 667.00            2802.69 , 2237.00     451.99
   16.14              0.86          0.80% , 1.16        1392.64 , 1638.00           779.52 , 667.00            2217.77 , 2237.00     357.88
   16.14             15.83          1.13% , 0.86        1967.10 , 1638.00           577.92 , 667.00            2591.17 , 2237.00     418.18
   16.14              25.3          1.14% , 1.15        1984.51 , 1638.00           772.80 , 667.00            2803.05 , 2237.00     452.31
   16.17             25.37          1.16% , 1.10        2019.33 , 1638.00           739.20 , 667.00            2804.45 , 2237.00     453.53
   16.18             14.43          1.12% , 0.84        1949.70 , 1638.00           564.48 , 667.00            2559.73 , 2237.00     414.22
    16.2              9.57          0.80% , 0.87        1392.64 , 1638.00           584.64 , 667.00            2022.89 , 2237.00     327.72
    16.2             23.79          1.19% , 0.97        2071.55 , 1638.00           651.84 , 667.00            2769.09 , 2237.00     448.71
   16.21             25.43          1.18% , 1.05        2054.14 , 1638.00           705.60 , 667.00            2805.85 , 2237.00     454.74
   16.22             13.07          1.11% , 0.82        1932.29 , 1638.00           551.04 , 667.00            2529.29 , 2237.00     410.25
   16.22             25.45          1.13% , 1.18        1967.10 , 1638.00           792.96 , 667.00            2806.21 , 2237.00     455.06
   16.24             22.43          1.18% , 0.95        2054.14 , 1638.00           638.40 , 667.00            2738.65 , 2237.00     444.74
   16.26             25.46          1.15% , 1.13        2001.92 , 1638.00           759.36 , 667.00            2806.61 , 2237.00     456.28
   16.27             11.66          1.10% , 0.80        1914.88 , 1638.00           537.60 , 667.00            2497.85 , 2237.00     406.28
   16.28             21.02          1.17% , 0.93        2036.74 , 1638.00           624.96 , 667.00            2707.21 , 2237.00     440.78
   16.29             25.53          1.17% , 1.08        2036.74 , 1638.00           725.76 , 667.00            2808.01 , 2237.00      457.5
   16.32             19.66          1.16% , 0.91        2019.33 , 1638.00           611.52 , 667.00            2676.77 , 2237.00     436.81
   16.33             25.59          1.19% , 1.03        2071.55 , 1638.00           692.16 , 667.00            2809.41 , 2237.00     458.71
   16.34              25.6          1.14% , 1.16        1984.51 , 1638.00           779.52 , 667.00            2809.77 , 2237.00     459.03
   16.36              9.71          0.81% , 0.84        1410.05 , 1638.00           564.48 , 667.00            2019.73 , 2237.00     330.47
   16.36             18.25          1.15% , 0.89        2001.92 , 1638.00           598.08 , 667.00            2645.33 , 2237.00     432.84
   16.37             25.67          1.16% , 1.11        2019.33 , 1638.00           745.92 , 667.00            2811.17 , 2237.00     460.25
   16.39              0.56          0.80% , 1.17        1392.64 , 1638.00           786.24 , 667.00            2224.49 , 2237.00      364.6
    16.4             16.89          1.14% , 0.87        1984.51 , 1638.00           584.64 , 667.00            2614.89 , 2237.00     428.87
   16.41             25.73          1.18% , 1.06        2054.14 , 1638.00           712.32 , 667.00            2812.57 , 2237.00     461.46
   16.42             25.75          1.13% , 1.19        1967.10 , 1638.00           799.68 , 667.00            2812.93 , 2237.00     461.78
   16.44             15.53          1.13% , 0.85        1967.10 , 1638.00           571.20 , 667.00            2584.45 , 2237.00      424.9
   16.46             25.76          1.15% , 1.14        2001.92 , 1638.00           766.08 , 667.00            2813.33 , 2237.00      463.0
   16.49             14.13          1.12% , 0.83        1949.70 , 1638.00           557.76 , 667.00            2553.01 , 2237.00     420.94
   16.49             25.83          1.17% , 1.09        2036.74 , 1638.00           732.48 , 667.00            2814.73 , 2237.00     464.22
   16.49             23.49          1.19% , 0.96        2071.55 , 1638.00           645.12 , 667.00            2762.37 , 2237.00     455.43
   16.52              9.81          0.82% , 0.81        1427.46 , 1638.00           544.32 , 667.00            2017.57 , 2237.00     333.22
   16.53             12.77          1.11% , 0.81        1932.29 , 1638.00           544.32 , 667.00            2522.57 , 2237.00     416.97
   16.53             22.12          1.18% , 0.94        2054.14 , 1638.00           631.68 , 667.00            2731.93 , 2237.00     451.46
   16.53             25.89          1.19% , 1.04        2071.55 , 1638.00           698.88 , 667.00            2816.13 , 2237.00     465.43
   16.54              25.9          1.14% , 1.17        1984.51 , 1638.00           786.24 , 667.00            2816.49 , 2237.00     465.75
   16.57             25.97          1.16% , 1.12        2019.33 , 1638.00           752.64 , 667.00            2817.89 , 2237.00     466.97
   16.57             20.72          1.17% , 0.92        2036.74 , 1638.00           618.24 , 667.00            2700.49 , 2237.00      447.5
   16.59              9.87          0.80% , 0.86        1392.64 , 1638.00           577.92 , 667.00            2016.17 , 2237.00     334.44
   16.61             19.36          1.16% , 0.90        2019.33 , 1638.00           604.80 , 667.00            2670.05 , 2237.00     443.53
   16.61             26.03          1.18% , 1.07        2054.14 , 1638.00           719.04 , 667.00            2819.29 , 2237.00     468.18
   16.64              0.26          0.80% , 1.18        1392.64 , 1638.00           792.96 , 667.00            2231.21 , 2237.00     371.32
   16.66             17.95          1.15% , 0.88        2001.92 , 1638.00           591.36 , 667.00            2638.61 , 2237.00     439.56
   16.66             26.06          1.15% , 1.15        2001.92 , 1638.00           772.80 , 667.00            2820.05 , 2237.00     469.72
   16.69             26.13          1.17% , 1.10        2036.74 , 1638.00           739.20 , 667.00            2821.45 , 2237.00     470.94
    16.7             16.59          1.14% , 0.86        1984.51 , 1638.00           577.92 , 667.00            2608.17 , 2237.00     435.59
   16.73             26.19          1.19% , 1.05        2071.55 , 1638.00           705.60 , 667.00            2822.85 , 2237.00     472.15
   16.74             15.23          1.13% , 0.84        1967.10 , 1638.00           564.48 , 667.00            2577.73 , 2237.00     431.62
   16.74             26.21          1.14% , 1.18        1984.51 , 1638.00           792.96 , 667.00            2823.21 , 2237.00     472.47
   16.75             10.01          0.81% , 0.83        1410.05 , 1638.00           557.76 , 667.00            2013.01 , 2237.00     337.19
   16.77             26.27          1.16% , 1.13        2019.33 , 1638.00           759.36 , 667.00            2824.61 , 2237.00     473.69
   16.77             23.19          1.19% , 0.95        2071.55 , 1638.00           638.40 , 667.00            2755.65 , 2237.00     462.15
    16.8             13.83          1.12% , 0.82        1949.70 , 1638.00           551.04 , 667.00            2546.29 , 2237.00     427.66
    16.8             26.33          1.18% , 1.08        2054.14 , 1638.00           725.76 , 667.00            2826.01 , 2237.00      474.9
   16.81             21.82          1.18% , 0.93        2054.14 , 1638.00           624.96 , 667.00            2725.21 , 2237.00     458.18
   16.84             12.47          1.11% , 0.80        1932.29 , 1638.00           537.60 , 667.00            2515.85 , 2237.00     423.69
   16.85             26.36          1.15% , 1.16        2001.92 , 1638.00           779.52 , 667.00            2826.77 , 2237.00     476.44
   16.86             20.42          1.17% , 0.91        2036.74 , 1638.00           611.52 , 667.00            2693.77 , 2237.00     454.22
   16.89              0.04          0.80% , 1.19        1392.64 , 1638.00           799.68 , 667.00            2237.93 , 2237.00     378.04
   16.89             26.43          1.17% , 1.11        2036.74 , 1638.00           745.92 , 667.00            2828.17 , 2237.00     477.66
   16.91             10.11          0.82% , 0.80        1427.46 , 1638.00           537.60 , 667.00            2010.85 , 2237.00     339.94
   16.91             19.06          1.16% , 0.89        2019.33 , 1638.00           598.08 , 667.00            2663.33 , 2237.00     450.25
   16.92             26.49          1.19% , 1.06        2071.55 , 1638.00           712.32 , 667.00            2829.57 , 2237.00     478.87
   16.93             26.51          1.14% , 1.19        1984.51 , 1638.00           799.68 , 667.00            2829.93 , 2237.00     479.19
   16.96             17.65          1.15% , 0.87        2001.92 , 1638.00           584.64 , 667.00            2631.89 , 2237.00     446.28
   16.97             26.57          1.16% , 1.14        2019.33 , 1638.00           766.08 , 667.00            2831.33 , 2237.00     480.41
   16.98             10.17          0.80% , 0.85        1392.64 , 1638.00           571.20 , 667.00            2009.45 , 2237.00     341.16
    17.0             16.29          1.14% , 0.85        1984.51 , 1638.00           571.20 , 667.00            2601.45 , 2237.00     442.31
    17.0             26.63          1.18% , 1.09        2054.14 , 1638.00           732.48 , 667.00            2832.73 , 2237.00     481.62
   17.05             14.93          1.13% , 0.83        1967.10 , 1638.00           557.76 , 667.00            2571.01 , 2237.00     438.34
   17.05             26.66          1.15% , 1.17        2001.92 , 1638.00           786.24 , 667.00            2833.49 , 2237.00     483.16
   17.06             22.88          1.19% , 0.94        2071.55 , 1638.00           631.68 , 667.00            2748.93 , 2237.00     468.87
   17.09             26.73          1.17% , 1.12        2036.74 , 1638.00           752.64 , 667.00            2834.89 , 2237.00     484.38
    17.1             13.53          1.12% , 0.81        1949.70 , 1638.00           544.32 , 667.00            2539.57 , 2237.00     434.38
    17.1             21.52          1.18% , 0.92        2054.14 , 1638.00           618.24 , 667.00            2718.49 , 2237.00      464.9
   17.12             26.79          1.19% , 1.07        2071.55 , 1638.00           719.04 , 667.00            2836.29 , 2237.00     485.59
   17.14             10.31          0.81% , 0.82        1410.05 , 1638.00           551.04 , 667.00            2006.29 , 2237.00     343.91
   17.15             20.12          1.17% , 0.90        2036.74 , 1638.00           604.80 , 667.00            2687.05 , 2237.00     460.94
   17.16             26.87          1.16% , 1.15        2019.33 , 1638.00           772.80 , 667.00            2838.05 , 2237.00     487.13
    17.2             18.76          1.16% , 0.88        2019.33 , 1638.00           591.36 , 667.00            2656.61 , 2237.00     456.97
    17.2             26.93          1.18% , 1.10        2054.14 , 1638.00           739.20 , 667.00            2839.45 , 2237.00     488.34
   17.25             26.97          1.15% , 1.18        2001.92 , 1638.00           792.96 , 667.00            2840.21 , 2237.00     489.88
   17.26             17.35          1.15% , 0.86        2001.92 , 1638.00           577.92 , 667.00            2625.17 , 2237.00      453.0
   17.28             27.03          1.17% , 1.13        2036.74 , 1638.00           759.36 , 667.00            2841.61 , 2237.00      491.1
   17.31             15.99          1.14% , 0.84        1984.51 , 1638.00           564.48 , 667.00            2594.73 , 2237.00     449.03
   17.32             27.09          1.19% , 1.08        2071.55 , 1638.00           725.76 , 667.00            2843.01 , 2237.00     492.31
   17.34             22.58          1.19% , 0.93        2071.55 , 1638.00           624.96 , 667.00            2742.21 , 2237.00     475.59
   17.36             14.63          1.13% , 0.82        1967.10 , 1638.00           551.04 , 667.00            2564.29 , 2237.00     445.06
   17.36             27.17          1.16% , 1.16        2019.33 , 1638.00           779.52 , 667.00            2844.77 , 2237.00     493.85
   17.37             10.47          0.80% , 0.84        1392.64 , 1638.00           564.48 , 667.00            2002.73 , 2237.00     347.88
   17.39             21.22          1.18% , 0.91        2054.14 , 1638.00           611.52 , 667.00            2711.77 , 2237.00     471.62
   17.39             27.23          1.18% , 1.11        2054.14 , 1638.00           745.92 , 667.00            2846.17 , 2237.00     495.06
   17.41             13.23          1.12% , 0.80        1949.70 , 1638.00           537.60 , 667.00            2532.85 , 2237.00      441.1
   17.44             27.27          1.15% , 1.19        2001.92 , 1638.00           799.68 , 667.00            2846.93 , 2237.00      496.6
   17.45             19.82          1.17% , 0.89        2036.74 , 1638.00           598.08 , 667.00            2680.33 , 2237.00     467.66
   17.48             27.33          1.17% , 1.14        2036.74 , 1638.00           766.08 , 667.00            2848.33 , 2237.00     497.82
    17.5             18.46          1.16% , 0.87        2019.33 , 1638.00           584.64 , 667.00            2649.89 , 2237.00     463.69
   17.51             27.39          1.19% , 1.09        2071.55 , 1638.00           732.48 , 667.00            2849.73 , 2237.00     499.03
   17.54             10.61          0.81% , 0.81        1410.05 , 1638.00           544.32 , 667.00            1999.57 , 2237.00     350.63
   17.55             27.47          1.16% , 1.17        2019.33 , 1638.00           786.24 , 667.00            2851.49 , 2237.00     500.57
