Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   13.37             14.17          1.16% , 1.08         1009.66 , 833.00           725.76 , 664.00            1783.35 , 1562.00     238.42
   13.39             12.75          0.80% , 0.92          696.32 , 833.00           618.24 , 664.00            1362.83 , 1562.00     182.44
   13.41             14.23          1.13% , 1.12          983.55 , 833.00           752.64 , 664.00            1784.23 , 1562.00     239.19
   13.43              1.76          0.86% , 1.18          748.54 , 833.00           792.96 , 664.00            1589.55 , 1562.00     213.42
   13.44             14.28          1.10% , 1.16          957.44 , 833.00           779.52 , 664.00            1785.11 , 1562.00     239.96
   13.45             12.81          0.83% , 0.88          722.43 , 833.00           591.36 , 664.00            1361.95 , 1562.00     183.21
   13.46              2.05          0.83% , 1.13          722.43 , 833.00           759.36 , 664.00            1529.95 , 1562.00     205.93
   13.46             14.32          1.17% , 1.07         1018.37 , 833.00           719.04 , 664.00            1785.63 , 1562.00     240.41
    13.5              5.87          0.80% , 1.08          696.32 , 833.00           725.76 , 664.00            1470.35 , 1562.00     198.44
    13.5             14.37          1.14% , 1.11          992.26 , 833.00           745.92 , 664.00            1786.51 , 1562.00     241.18
   13.52             12.86          0.86% , 0.84          748.54 , 833.00           564.48 , 664.00            1361.07 , 1562.00     183.98
   13.54             14.43          1.11% , 1.15          966.14 , 833.00           772.80 , 664.00            1787.39 , 1562.00     241.94
   13.56             14.46          1.18% , 1.06         1027.07 , 833.00           712.32 , 664.00            1787.91 , 1562.00     242.39
   13.57              0.62          0.84% , 1.15          731.14 , 833.00           772.80 , 664.00            1552.39 , 1562.00     210.66
   13.58             12.92          0.89% , 0.80          774.66 , 833.00           537.60 , 664.00            1360.19 , 1562.00     184.74
   13.58             14.42          1.08% , 1.19          940.03 , 833.00           799.68 , 664.00            1787.27 , 1562.00     242.71
    13.6             14.46          1.15% , 1.10         1000.96 , 833.00           739.20 , 664.00            1787.79 , 1562.00     243.16
   13.62              4.49          0.81% , 1.10          705.02 , 833.00           739.20 , 664.00            1491.79 , 1562.00     203.18
   13.62             12.95          0.82% , 0.89          713.73 , 833.00           598.08 , 664.00            1359.67 , 1562.00     185.19
   13.64             14.51          1.12% , 1.14          974.85 , 833.00           766.08 , 664.00            1788.67 , 1562.00     243.93
   13.66             14.54          1.19% , 1.05         1035.78 , 833.00           705.60 , 664.00            1789.19 , 1562.00     244.38
   13.67             14.57          1.09% , 1.18          948.74 , 833.00           792.96 , 664.00            1789.55 , 1562.00      244.7
   13.69             13.01          0.85% , 0.85          739.84 , 833.00           571.20 , 664.00            1358.79 , 1562.00     185.96
   13.69              0.76          0.85% , 1.17          739.84 , 833.00           786.24 , 664.00            1573.83 , 1562.00      215.4
   13.69              14.6          1.16% , 1.09         1009.66 , 833.00           732.48 , 664.00            1790.07 , 1562.00     245.14
   13.71              8.87          1.18% , 0.93         1027.07 , 833.00           624.96 , 664.00            1700.55 , 1562.00     233.11
   13.71              9.81          1.19% , 0.94         1035.78 , 833.00           631.68 , 664.00            1715.27 , 1562.00      235.1
   13.72              7.86          1.17% , 0.92         1018.37 , 833.00           618.24 , 664.00            1684.83 , 1562.00     231.13
   13.73              3.06          0.82% , 1.12          713.73 , 833.00           752.64 , 664.00            1514.23 , 1562.00     207.91
   13.73             14.66          1.13% , 1.13          983.55 , 833.00           759.36 , 664.00            1790.95 , 1562.00     245.91
   13.73              6.86          1.16% , 0.91         1009.66 , 833.00           611.52 , 664.00            1669.11 , 1562.00     229.14
   13.74              4.91          1.14% , 0.89          992.26 , 833.00           598.08 , 664.00            1638.67 , 1562.00     225.18
   13.74              5.85          1.15% , 0.90         1000.96 , 833.00           604.80 , 664.00            1653.39 , 1562.00     227.16
   13.75             13.07          0.88% , 0.81          765.95 , 833.00           544.32 , 664.00            1357.91 , 1562.00     186.73
   13.75               3.9          1.13% , 0.88          983.55 , 833.00           591.36 , 664.00            1622.95 , 1562.00     223.19
   13.76               2.9          1.12% , 0.87          974.85 , 833.00           584.64 , 664.00            1607.23 , 1562.00     221.21
   13.77             14.71          1.10% , 1.17          957.44 , 833.00           786.24 , 664.00            1791.83 , 1562.00     246.68
   13.77              1.95          1.11% , 0.86          966.14 , 833.00           577.92 , 664.00            1592.51 , 1562.00     219.22
   13.78              0.95          1.10% , 0.85          957.44 , 833.00           571.20 , 664.00            1576.79 , 1562.00     217.24
   13.79              13.1          0.81% , 0.90          705.02 , 833.00           604.80 , 664.00            1357.39 , 1562.00     187.18
   13.79              2.19          0.86% , 1.19          748.54 , 833.00           799.68 , 664.00            1596.27 , 1562.00     220.14
   13.79              0.06          1.09% , 0.84          948.74 , 833.00           564.48 , 664.00            1561.07 , 1562.00     215.26
   13.79             14.75          1.17% , 1.08         1018.37 , 833.00           725.76 , 664.00            1792.35 , 1562.00     247.13
    13.8              2.01          1.07% , 0.82          931.33 , 833.00           551.04 , 664.00            1530.63 , 1562.00     211.29
    13.8              1.07          1.08% , 0.83          940.03 , 833.00           557.76 , 664.00            1545.35 , 1562.00     213.27
   13.82              3.01          1.06% , 0.81          922.62 , 833.00           544.32 , 664.00            1514.91 , 1562.00      209.3
   13.82              14.8          1.14% , 1.12          992.26 , 833.00           752.64 , 664.00            1793.23 , 1562.00      247.9
   13.83              4.02          1.05% , 0.80          913.92 , 833.00           537.60 , 664.00            1499.19 , 1562.00     207.32
   13.84              1.62          0.83% , 1.14          722.43 , 833.00           766.08 , 664.00            1536.67 , 1562.00     212.65
   13.84             13.09          0.84% , 0.86          731.14 , 833.00           577.92 , 664.00            1357.51 , 1562.00     187.94
   13.86             14.86          1.11% , 1.16          966.14 , 833.00           779.52 , 664.00            1794.11 , 1562.00     248.66
   13.88             14.89          1.18% , 1.07         1027.07 , 833.00           719.04 , 664.00            1794.63 , 1562.00     249.11
   13.89              5.44          0.80% , 1.09          696.32 , 833.00           732.48 , 664.00            1477.07 , 1562.00     205.16
   13.91             13.15          0.87% , 0.82          757.25 , 833.00           551.04 , 664.00            1356.63 , 1562.00     188.71
   13.92             14.89          1.15% , 1.11         1000.96 , 833.00           745.92 , 664.00            1794.51 , 1562.00     249.88
   13.94              0.18          0.84% , 1.16          731.14 , 833.00           779.52 , 664.00            1559.11 , 1562.00     217.38
   13.95             13.18          0.80% , 0.91          696.32 , 833.00           611.52 , 664.00            1356.11 , 1562.00     189.16
   13.96             14.94          1.12% , 1.15          974.85 , 833.00           772.80 , 664.00            1795.39 , 1562.00     250.65
   13.98             14.98          1.19% , 1.06         1035.78 , 833.00           712.32 , 664.00            1795.91 , 1562.00      251.1
    14.0              15.0          1.09% , 1.19          948.74 , 833.00           799.68 , 664.00            1796.27 , 1562.00     251.42
   14.01              4.06          0.81% , 1.11          705.02 , 833.00           745.92 , 664.00            1498.51 , 1562.00      209.9
   14.01             13.24          0.83% , 0.87          722.43 , 833.00           584.64 , 664.00            1355.23 , 1562.00     189.93
   14.02             15.03          1.16% , 1.10         1009.66 , 833.00           739.20 , 664.00            1796.79 , 1562.00     251.86
   14.05              1.19          0.85% , 1.18          739.84 , 833.00           792.96 , 664.00            1580.55 , 1562.00     222.12
   14.05             15.09          1.13% , 1.14          983.55 , 833.00           766.08 , 664.00            1797.67 , 1562.00     252.63
   14.08             13.29          0.86% , 0.83          748.54 , 833.00           557.76 , 664.00            1354.35 , 1562.00      190.7
   14.09             15.14          1.10% , 1.18          957.44 , 833.00           792.96 , 664.00            1798.55 , 1562.00      253.4
   14.11              2.63          0.82% , 1.13          713.73 , 833.00           759.36 , 664.00            1520.95 , 1562.00     214.63
   14.11             15.18          1.17% , 1.09         1018.37 , 833.00           732.48 , 664.00            1799.07 , 1562.00     253.85
   14.15             15.23          1.14% , 1.13          992.26 , 833.00           759.36 , 664.00            1799.95 , 1562.00     254.62
   14.15              9.38          1.19% , 0.93         1035.78 , 833.00           624.96 , 664.00            1708.55 , 1562.00     241.82
   14.16              8.44          1.18% , 0.92         1027.07 , 833.00           618.24 , 664.00            1693.83 , 1562.00     239.83
   14.17              7.43          1.17% , 0.91         1018.37 , 833.00           611.52 , 664.00            1678.11 , 1562.00     237.85
   14.18             13.38          0.82% , 0.88          713.73 , 833.00           591.36 , 664.00            1352.95 , 1562.00     191.91
   14.18             15.29          1.11% , 1.17          966.14 , 833.00           786.24 , 664.00            1800.83 , 1562.00     255.38
   14.19              6.43          1.16% , 0.90         1009.66 , 833.00           604.80 , 664.00            1662.39 , 1562.00     235.86
    14.2              5.42          1.15% , 0.89         1000.96 , 833.00           598.08 , 664.00            1646.67 , 1562.00     233.88
    14.2             15.32          1.18% , 1.08         1027.07 , 833.00           725.76 , 664.00            1801.35 , 1562.00     255.83
   14.21              1.19          0.83% , 1.15          722.43 , 833.00           772.80 , 664.00            1543.39 , 1562.00     219.37
   14.21              4.48          1.14% , 0.88          992.26 , 833.00           591.36 , 664.00            1631.95 , 1562.00      231.9
   14.23              3.47          1.13% , 0.87          983.55 , 833.00           584.64 , 664.00            1616.23 , 1562.00     229.91
   14.24              2.47          1.12% , 0.86          974.85 , 833.00           577.92 , 664.00            1600.51 , 1562.00     227.93
   14.25             13.44          0.85% , 0.84          739.84 , 833.00           564.48 , 664.00            1352.07 , 1562.00     192.68
   14.25              1.52          1.11% , 0.85          966.14 , 833.00           571.20 , 664.00            1585.79 , 1562.00     225.94
   14.25             15.32          1.15% , 1.12         1000.96 , 833.00           752.64 , 664.00            1801.23 , 1562.00      256.6
   14.26              0.52          1.10% , 0.84          957.44 , 833.00           564.48 , 664.00            1570.07 , 1562.00     223.96
   14.28              5.01          0.80% , 1.10          696.32 , 833.00           739.20 , 664.00            1483.79 , 1562.00     211.88
   14.28              0.49          1.09% , 0.83          948.74 , 833.00           557.76 , 664.00            1554.35 , 1562.00     221.98
   14.28             15.37          1.12% , 1.16          974.85 , 833.00           779.52 , 664.00            1802.11 , 1562.00     257.37
    14.3               1.5          1.08% , 0.82          940.03 , 833.00           551.04 , 664.00            1538.63 , 1562.00     219.99
    14.3             15.41          1.19% , 1.07         1035.78 , 833.00           719.04 , 664.00            1802.63 , 1562.00     257.82
   14.31              0.25          0.84% , 1.17          731.14 , 833.00           786.24 , 664.00            1565.83 , 1562.00      224.1
   14.31              2.44          1.07% , 0.81          931.33 , 833.00           544.32 , 664.00            1523.91 , 1562.00     218.01
   14.32              13.5          0.88% , 0.80          765.95 , 833.00           537.60 , 664.00            1351.19 , 1562.00     193.45
   14.32              3.44          1.06% , 0.80          922.62 , 833.00           537.60 , 664.00            1508.19 , 1562.00     216.02
   14.34             15.46          1.16% , 1.11         1009.66 , 833.00           745.92 , 664.00            1803.51 , 1562.00     258.58
   14.36             13.53          0.81% , 0.89          705.02 , 833.00           598.08 , 664.00            1350.67 , 1562.00      193.9
   14.37             15.52          1.13% , 1.15          983.55 , 833.00           772.80 , 664.00            1804.39 , 1562.00     259.35
   14.39              3.63          0.81% , 1.12          705.02 , 833.00           752.64 , 664.00            1505.23 , 1562.00     216.62
   14.41             13.52          0.84% , 0.85          731.14 , 833.00           571.20 , 664.00            1350.79 , 1562.00     194.66
   14.41             15.57          1.10% , 1.19          957.44 , 833.00           799.68 , 664.00            1805.27 , 1562.00     260.12
   14.42              1.62          0.85% , 1.19          739.84 , 833.00           799.68 , 664.00            1587.27 , 1562.00     228.84
   14.43             15.61          1.17% , 1.10         1018.37 , 833.00           739.20 , 664.00            1805.79 , 1562.00     260.57
   14.47             15.66          1.14% , 1.14          992.26 , 833.00           766.08 , 664.00            1806.67 , 1562.00     261.34
   14.48             13.58          0.87% , 0.81          757.25 , 833.00           544.32 , 664.00            1349.91 , 1562.00     195.43
   14.49               2.2          0.82% , 1.14          713.73 , 833.00           766.08 , 664.00            1527.67 , 1562.00     221.35
    14.5             15.72          1.11% , 1.18          966.14 , 833.00           792.96 , 664.00            1807.55 , 1562.00      262.1
   14.52             13.61          0.80% , 0.90          696.32 , 833.00           604.80 , 664.00            1349.39 , 1562.00     195.88
   14.52             15.75          1.18% , 1.09         1027.07 , 833.00           732.48 , 664.00            1808.07 , 1562.00     262.55
   14.56             15.75          1.15% , 1.13         1000.96 , 833.00           759.36 , 664.00            1807.95 , 1562.00     263.32
   14.58             13.67          0.83% , 0.86          722.43 , 833.00           577.92 , 664.00            1348.51 , 1562.00     196.65
   14.59              0.76          0.83% , 1.16          722.43 , 833.00           779.52 , 664.00            1550.11 , 1562.00     226.09
    14.6              15.8          1.12% , 1.17          974.85 , 833.00           786.24 , 664.00            1808.83 , 1562.00     264.09
    14.6              8.95          1.19% , 0.92         1035.78 , 833.00           618.24 , 664.00            1701.83 , 1562.00     248.54
   14.61              8.01          1.18% , 0.91         1027.07 , 833.00           611.52 , 664.00            1687.11 , 1562.00     246.55
   14.62             15.84          1.19% , 1.08         1035.78 , 833.00           725.76 , 664.00            1809.35 , 1562.00     264.54
   14.63               7.0          1.17% , 0.90         1018.37 , 833.00           604.80 , 664.00            1671.39 , 1562.00     244.57
   14.65             13.72          0.86% , 0.82          748.54 , 833.00           551.04 , 664.00            1347.63 , 1562.00     197.42
   14.65               6.0          1.16% , 0.89         1009.66 , 833.00           598.08 , 664.00            1655.67 , 1562.00     242.58
   14.66             15.89          1.16% , 1.12         1009.66 , 833.00           752.64 , 664.00            1810.23 , 1562.00      265.3
   14.67              4.58          0.80% , 1.11          696.32 , 833.00           745.92 , 664.00            1490.51 , 1562.00      218.6
   14.67              4.99          1.15% , 0.88         1000.96 , 833.00           591.36 , 664.00            1639.95 , 1562.00      240.6
   14.68              0.68          0.84% , 1.18          731.14 , 833.00           792.96 , 664.00            1572.55 , 1562.00     230.82
   14.68              4.05          1.14% , 0.87          992.26 , 833.00           584.64 , 664.00            1625.23 , 1562.00     238.62
   14.69             15.95          1.13% , 1.16          983.55 , 833.00           779.52 , 664.00            1811.11 , 1562.00     266.07
    14.7              3.04          1.13% , 0.86          983.55 , 833.00           577.92 , 664.00            1609.51 , 1562.00     236.63
   14.72              2.04          1.12% , 0.85          974.85 , 833.00           571.20 , 664.00            1593.79 , 1562.00     234.65
   14.73              1.09          1.11% , 0.84          966.14 , 833.00           564.48 , 664.00            1579.07 , 1562.00     232.66
   14.75             13.81          0.82% , 0.87          713.73 , 833.00           584.64 , 664.00            1346.23 , 1562.00     198.63
   14.75             16.04          1.17% , 1.11         1018.37 , 833.00           745.92 , 664.00            1812.51 , 1562.00     267.29
   14.76              0.09          1.10% , 0.83          957.44 , 833.00           557.76 , 664.00            1563.35 , 1562.00     230.68
   14.77               3.2          0.81% , 1.13          705.02 , 833.00           759.36 , 664.00            1511.95 , 1562.00     223.34
   14.78              0.92          1.09% , 0.82          948.74 , 833.00           551.04 , 664.00            1547.63 , 1562.00      228.7
   14.78             16.09          1.14% , 1.15          992.26 , 833.00           772.80 , 664.00            1813.39 , 1562.00     268.06
    14.8              1.93          1.08% , 0.81          940.03 , 833.00           544.32 , 664.00            1531.91 , 1562.00     226.71
   14.81              2.87          1.07% , 0.80          931.33 , 833.00           537.60 , 664.00            1517.19 , 1562.00     224.73
   14.82             13.87          0.85% , 0.83          739.84 , 833.00           557.76 , 664.00            1345.35 , 1562.00      199.4
   14.82             16.15          1.11% , 1.19          966.14 , 833.00           799.68 , 664.00            1814.27 , 1562.00     268.82
   14.84             16.18          1.18% , 1.10         1027.07 , 833.00           739.20 , 664.00            1814.79 , 1562.00     269.27
   14.86              1.77          0.82% , 1.15          713.73 , 833.00           772.80 , 664.00            1534.39 , 1562.00     228.07
   14.88             16.18          1.15% , 1.14         1000.96 , 833.00           766.08 , 664.00            1814.67 , 1562.00     270.04
   14.92             16.23          1.12% , 1.18          974.85 , 833.00           792.96 , 664.00            1815.55 , 1562.00     270.81
   14.93             13.96          0.81% , 0.88          705.02 , 833.00           591.36 , 664.00            1343.95 , 1562.00     200.62
   14.94             16.27          1.19% , 1.09         1035.78 , 833.00           732.48 , 664.00            1816.07 , 1562.00     271.26
   14.95              0.33          0.83% , 1.17          722.43 , 833.00           786.24 , 664.00            1556.83 , 1562.00     232.81
   14.97             16.32          1.16% , 1.13         1009.66 , 833.00           759.36 , 664.00            1816.95 , 1562.00     272.02
   14.98             13.95          0.84% , 0.84          731.14 , 833.00           564.48 , 664.00            1344.07 , 1562.00     201.38
   15.01             16.38          1.13% , 1.17          983.55 , 833.00           786.24 , 664.00            1817.83 , 1562.00     272.79
   15.04              1.11          0.84% , 1.19          731.14 , 833.00           799.68 , 664.00            1579.27 , 1562.00     237.54
   15.05              4.15          0.80% , 1.12          696.32 , 833.00           752.64 , 664.00            1497.23 , 1562.00     225.32
   15.05             14.01          0.87% , 0.80          757.25 , 833.00           537.60 , 664.00            1343.19 , 1562.00     202.15
   15.06             16.47          1.17% , 1.12         1018.37 , 833.00           752.64 , 664.00            1819.23 , 1562.00     274.01
   15.06              8.52          1.19% , 0.91         1035.78 , 833.00           611.52 , 664.00            1695.11 , 1562.00     255.26
   15.07              7.58          1.18% , 0.90         1027.07 , 833.00           604.80 , 664.00            1680.39 , 1562.00     253.27
   15.09             14.04          0.80% , 0.89          696.32 , 833.00           598.08 , 664.00            1342.67 , 1562.00      202.6
    15.1             16.52          1.14% , 1.16          992.26 , 833.00           779.52 , 664.00            1820.11 , 1562.00     274.78
    15.1              6.57          1.17% , 0.89         1018.37 , 833.00           598.08 , 664.00            1664.67 , 1562.00     251.29
   15.12              5.57          1.16% , 0.88         1009.66 , 833.00           591.36 , 664.00            1648.95 , 1562.00      249.3
   15.14              4.56          1.15% , 0.87         1000.96 , 833.00           584.64 , 664.00            1633.23 , 1562.00     247.32
   15.15              2.77          0.81% , 1.14          705.02 , 833.00           766.08 , 664.00            1518.67 , 1562.00     230.06
   15.15             16.61          1.18% , 1.11         1027.07 , 833.00           745.92 , 664.00            1821.51 , 1562.00     275.99
   15.16              14.1          0.83% , 0.85          722.43 , 833.00           571.20 , 664.00            1341.79 , 1562.00     203.37
   15.16              3.62          1.14% , 0.86          992.26 , 833.00           577.92 , 664.00            1618.51 , 1562.00     245.34
   15.18              2.61          1.13% , 0.85          983.55 , 833.00           571.20 , 664.00            1602.79 , 1562.00     243.35
   15.19             16.61          1.15% , 1.15         1000.96 , 833.00           772.80 , 664.00            1821.39 , 1562.00     276.76
   15.21              1.61          1.12% , 0.84          974.85 , 833.00           564.48 , 664.00            1587.07 , 1562.00     241.37
   15.22             14.15          0.86% , 0.81          748.54 , 833.00           544.32 , 664.00            1340.91 , 1562.00     204.14
   15.22              0.66          1.11% , 0.83          966.14 , 833.00           557.76 , 664.00            1572.35 , 1562.00     239.38
   15.23             16.66          1.12% , 1.19          974.85 , 833.00           799.68 , 664.00            1822.27 , 1562.00     277.53
   15.24              1.34          0.82% , 1.16          713.73 , 833.00           779.52 , 664.00            1541.11 , 1562.00     234.79
   15.25              0.34          1.10% , 0.82          957.44 , 833.00           551.04 , 664.00            1556.63 , 1562.00      237.4
   15.25              16.7          1.19% , 1.10         1035.78 , 833.00           739.20 , 664.00            1822.79 , 1562.00     277.98
   15.28              1.35          1.09% , 0.81          948.74 , 833.00           544.32 , 664.00            1540.91 , 1562.00     235.42
   15.28             16.75          1.16% , 1.14         1009.66 , 833.00           766.08 , 664.00            1823.67 , 1562.00     278.74
   15.31              2.36          1.08% , 0.80          940.03 , 833.00           537.60 , 664.00            1525.19 , 1562.00     233.43
   15.32               0.1          0.83% , 1.18          722.43 , 833.00           792.96 , 664.00            1563.55 , 1562.00     239.53
   15.32             16.81          1.13% , 1.18          983.55 , 833.00           792.96 , 664.00            1824.55 , 1562.00     279.51
   15.33             14.24          0.82% , 0.86          713.73 , 833.00           577.92 , 664.00            1339.51 , 1562.00     205.35
   15.37              16.9          1.17% , 1.13         1018.37 , 833.00           759.36 , 664.00            1825.95 , 1562.00     280.73
    15.4              14.3          0.85% , 0.82          739.84 , 833.00           551.04 , 664.00            1338.63 , 1562.00     206.12
   15.41             16.95          1.14% , 1.17          992.26 , 833.00           786.24 , 664.00            1826.83 , 1562.00      281.5
   15.43              3.72          0.80% , 1.13          696.32 , 833.00           759.36 , 664.00            1503.95 , 1562.00     232.04
   15.46             17.04          1.18% , 1.12         1027.07 , 833.00           752.64 , 664.00            1828.23 , 1562.00     282.71
    15.5             14.39          0.81% , 0.87          705.02 , 833.00           584.64 , 664.00            1337.23 , 1562.00     207.34
   15.51             17.04          1.15% , 1.16         1000.96 , 833.00           779.52 , 664.00            1828.11 , 1562.00     283.48
   15.52              2.34          0.81% , 1.15          705.02 , 833.00           772.80 , 664.00            1525.39 , 1562.00     236.78
   15.52              8.09          1.19% , 0.90         1035.78 , 833.00           604.80 , 664.00            1688.39 , 1562.00     261.98
   15.53              7.15          1.18% , 0.89         1027.07 , 833.00           598.08 , 664.00            1673.67 , 1562.00     259.99
   15.56             14.38          0.84% , 0.83          731.14 , 833.00           557.76 , 664.00            1337.35 , 1562.00      208.1
   15.56              6.14          1.17% , 0.88         1018.37 , 833.00           591.36 , 664.00            1657.95 , 1562.00     258.01
   15.56             17.13          1.19% , 1.11         1035.78 , 833.00           745.92 , 664.00            1829.51 , 1562.00      284.7
   15.59              5.14          1.16% , 0.87         1009.66 , 833.00           584.64 , 664.00            1642.23 , 1562.00     256.02
    15.6              0.91          0.82% , 1.17          713.73 , 833.00           786.24 , 664.00            1547.83 , 1562.00     241.51
    15.6             17.18          1.16% , 1.15         1009.66 , 833.00           772.80 , 664.00            1830.39 , 1562.00     285.46
   15.62              4.13          1.15% , 0.86         1000.96 , 833.00           577.92 , 664.00            1626.51 , 1562.00     254.04
   15.63             17.24          1.13% , 1.19          983.55 , 833.00           799.68 , 664.00            1831.27 , 1562.00     286.23
   15.64              3.19          1.14% , 0.85          992.26 , 833.00           571.20 , 664.00            1611.79 , 1562.00     252.06
   15.67             14.47          0.80% , 0.88          696.32 , 833.00           591.36 , 664.00            1335.95 , 1562.00     209.32
   15.67              2.18          1.13% , 0.84          983.55 , 833.00           564.48 , 664.00            1596.07 , 1562.00     250.07
   15.68              0.53          0.83% , 1.19          722.43 , 833.00           799.68 , 664.00            1570.27 , 1562.00     246.25
   15.68             17.33          1.17% , 1.14         1018.37 , 833.00           766.08 , 664.00            1832.67 , 1562.00     287.45
    15.7              1.17          1.12% , 0.83          974.85 , 833.00           557.76 , 664.00            1580.35 , 1562.00     248.09
   15.72              0.23          1.11% , 0.82          966.14 , 833.00           551.04 , 664.00            1565.63 , 1562.00      246.1
   15.72             17.38          1.14% , 1.18          992.26 , 833.00           792.96 , 664.00            1833.55 , 1562.00     288.22
   15.74             14.53          0.83% , 0.84          722.43 , 833.00           564.48 , 664.00            1335.07 , 1562.00     210.09
   15.75              0.77          1.10% , 0.81          957.44 , 833.00           544.32 , 664.00            1549.91 , 1562.00     244.12
   15.77             17.47          1.18% , 1.13         1027.07 , 833.00           759.36 , 664.00            1834.95 , 1562.00     289.43
   15.78              1.78          1.09% , 0.80          948.74 , 833.00           537.60 , 664.00            1534.19 , 1562.00     242.14
    15.8              3.29          0.80% , 1.14          696.32 , 833.00           766.08 , 664.00            1510.67 , 1562.00     238.76
    15.8             14.58          0.86% , 0.80          748.54 , 833.00           537.60 , 664.00            1334.19 , 1562.00     210.86
   15.82             17.47          1.15% , 1.17         1000.96 , 833.00           786.24 , 664.00            1834.83 , 1562.00      290.2
   15.87             17.56          1.19% , 1.12         1035.78 , 833.00           752.64 , 664.00            1836.23 , 1562.00     291.42
   15.89              1.91          0.81% , 1.16          705.02 , 833.00           779.52 , 664.00            1532.11 , 1562.00      243.5
    15.9             17.61          1.16% , 1.16         1009.66 , 833.00           779.52 , 664.00            1837.11 , 1562.00     292.18
   15.91             14.67          0.82% , 0.85          713.73 , 833.00           571.20 , 664.00            1332.79 , 1562.00     212.07
   15.97              0.48          0.82% , 1.18          713.73 , 833.00           792.96 , 664.00            1554.55 , 1562.00     248.23
   15.98             14.73          0.85% , 0.81          739.84 , 833.00           544.32 , 664.00            1331.91 , 1562.00     212.84
   15.98              7.66          1.19% , 0.89         1035.78 , 833.00           598.08 , 664.00            1681.67 , 1562.00      268.7
   15.99             17.76          1.17% , 1.15         1018.37 , 833.00           772.80 , 664.00            1839.39 , 1562.00     294.17
    16.0              6.72          1.18% , 0.88         1027.07 , 833.00           591.36 , 664.00            1666.95 , 1562.00     266.71
   16.03             17.82          1.14% , 1.19          992.26 , 833.00           799.68 , 664.00            1840.27 , 1562.00     294.94
   16.03              5.71          1.17% , 0.87         1018.37 , 833.00           584.64 , 664.00            1651.23 , 1562.00     264.73
   16.06              4.71          1.16% , 0.86         1009.66 , 833.00           577.92 , 664.00            1635.51 , 1562.00     262.74
   16.08              17.9          1.18% , 1.14         1027.07 , 833.00           766.08 , 664.00            1841.67 , 1562.00     296.15
   16.09             14.82          0.81% , 0.86          705.02 , 833.00           577.92 , 664.00            1330.51 , 1562.00     214.06
    16.1               3.7          1.15% , 0.85         1000.96 , 833.00           571.20 , 664.00            1619.79 , 1562.00     260.76
   16.12              2.76          1.14% , 0.84          992.26 , 833.00           564.48 , 664.00            1605.07 , 1562.00     258.78
   16.12              17.9          1.15% , 1.18         1000.96 , 833.00           792.96 , 664.00            1841.55 , 1562.00     296.92
   16.14             14.81          0.84% , 0.82          731.14 , 833.00           551.04 , 664.00            1330.63 , 1562.00     214.82
   16.16              1.75          1.13% , 0.83          983.55 , 833.00           557.76 , 664.00            1589.35 , 1562.00     256.79
   16.18              2.86          0.80% , 1.15          696.32 , 833.00           772.80 , 664.00            1517.39 , 1562.00     245.48
   16.18             17.99          1.19% , 1.13         1035.78 , 833.00           759.36 , 664.00            1842.95 , 1562.00     298.14
   16.19              0.74          1.12% , 0.82          974.85 , 833.00           551.04 , 664.00            1573.63 , 1562.00     254.81
   16.21             18.04          1.16% , 1.17         1009.66 , 833.00           786.24 , 664.00            1843.83 , 1562.00      298.9
   16.22               0.2          1.11% , 0.81          966.14 , 833.00           544.32 , 664.00            1558.91 , 1562.00     252.82
   16.25              14.9          0.80% , 0.87          696.32 , 833.00           584.64 , 664.00            1329.23 , 1562.00     216.04
   16.25               1.2          1.10% , 0.80          957.44 , 833.00           537.60 , 664.00            1543.19 , 1562.00     250.84
   16.26              1.48          0.81% , 1.17          705.02 , 833.00           786.24 , 664.00            1538.83 , 1562.00     250.22
    16.3             18.19          1.17% , 1.16         1018.37 , 833.00           779.52 , 664.00            1846.11 , 1562.00     300.89
   16.32             14.96          0.83% , 0.83          722.43 , 833.00           557.76 , 664.00            1328.35 , 1562.00     216.81
   16.33              0.05          0.82% , 1.19          713.73 , 833.00           799.68 , 664.00            1561.27 , 1562.00     254.95
   16.39             18.33          1.18% , 1.15         1027.07 , 833.00           772.80 , 664.00            1848.39 , 1562.00     302.87
   16.43             18.33          1.15% , 1.19         1000.96 , 833.00           799.68 , 664.00            1848.27 , 1562.00     303.64
   16.44              7.23          1.19% , 0.88         1035.78 , 833.00           591.36 , 664.00            1674.95 , 1562.00     275.42
   16.47              6.29          1.18% , 0.87         1027.07 , 833.00           584.64 , 664.00            1660.23 , 1562.00     273.43
   16.48             18.42          1.19% , 1.14         1035.78 , 833.00           766.08 , 664.00            1849.67 , 1562.00     304.86
    16.5              15.1          0.82% , 0.84          713.73 , 833.00           564.48 , 664.00            1326.07 , 1562.00     218.79
   16.51              5.28          1.17% , 0.86         1018.37 , 833.00           577.92 , 664.00            1644.51 , 1562.00     271.45
   16.52             18.47          1.16% , 1.18         1009.66 , 833.00           792.96 , 664.00            1850.55 , 1562.00     305.62
   16.54              4.28          1.16% , 0.85         1009.66 , 833.00           571.20 , 664.00            1628.79 , 1562.00     269.46
